999901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	0.99985	0.00000	0.00000	0.00000	0.00015
2	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
3	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
4	0.00000	0.93561	0.00000	0.00402	0.00000	0.06037
5	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
6	0.00000	0.99722	0.00000	0.00000	0.00000	0.00277
7	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
8	0.00000	0.99898	0.00000	0.00000	0.00000	0.00102
9	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
10	0.00026	0.00000	0.00000	0.01650	0.98324	0.00000
11	0.99997	0.00000	0.00000	0.00000	0.00003	0.00000
12	0.00000	0.87055	0.00000	0.01376	0.00000	0.11568
13	0.00000	0.99978	0.00000	0.00000	0.00000	0.00022
14	0.00000	0.99936	0.00000	0.00000	0.00000	0.00064
15	0.00000	0.99974	0.00000	0.00000	0.00000	0.00026
16	0.00000	0.99551	0.00000	0.00001	0.00000	0.00447
17	0.99983	0.00000	0.00000	0.00000	0.00017	0.00000
18	0.60287	0.00191	0.03361	0.10116	0.24662	0.01383
19	0.00000	0.98831	0.00000	0.00012	0.00000	0.01156
20	0.99975	0.00000	0.00000	0.00000	0.00025	0.00000
21	0.00001	0.06054	0.00508	0.28695	0.00150	0.64592
22	0.00000	0.99987	0.00000	0.00000	0.00000	0.00013
23	0.99248	0.00000	0.00000	0.00003	0.00750	0.00000
24	0.99971	0.00000	0.00000	0.00000	0.00029	0.00000
25	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
26	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
27	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
28	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
29	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
30	0.99992	0.00000	0.00000	0.00000	0.00008	0.00000
31	0.99911	0.00000	0.00000	0.00000	0.00089	0.00000
32	0.00000	0.95508	0.00000	0.00195	0.00000	0.04298
33	0.99975	0.00000	0.00000	0.00000	0.00025	0.00000
34	0.00000	0.78181	0.00078	0.04110	0.00021	0.17610
35	0.00000	0.98606	0.00000	0.00019	0.00000	0.01375
36	0.00000	0.99970	0.00000	0.00000	0.00000	0.00030
37	0.99988	0.00000	0.00000	0.00000	0.00012	0.00000
38	0.99998	0.00000	0.00000	0.00000	0.00002	0.00000
39	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
40	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
41	0.00000	0.99989	0.00000	0.00000	0.00000	0.00011
42	0.00000	0.99981	0.00000	0.00000	0.00000	0.00019
43	0.96525	0.00000	0.00000	0.00000	0.03475	0.00000
44	0.00000	0.99722	0.00000	0.00000	0.00000	0.00278
45	0.99998	0.00000	0.00000	0.00000	0.00002	0.00000
46	0.00000	0.00004	0.00000	0.00175	0.00000	0.99821
47	0.00000	0.98714	0.00000	0.00000	0.00000	0.01286
48	0.99808	0.00000	0.00000	0.00000	0.00192	0.00000
49	0.99825	0.00000	0.00000	0.00000	0.00175	0.00000
50	0.00000	0.96730	0.00000	0.00063	0.00000	0.03207
51	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
52	0.00000	0.99991	0.00000	0.00000	0.00000	0.00009
53	0.99998	0.00000	0.00000	0.00000	0.00002	0.00000
