999901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	0.99870	0.00000	0.00000	0.00000	0.00130
2	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
3	0.00000	0.99969	0.00000	0.00000	0.00000	0.00031
4	0.00000	0.86565	0.00000	0.01274	0.00000	0.12161
5	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
6	0.00000	0.99921	0.00000	0.00000	0.00000	0.00079
7	0.00000	0.99517	0.00000	0.00000	0.00000	0.00483
8	0.00000	0.98517	0.00000	0.00000	0.00000	0.01483
9	0.00000	0.99913	0.00000	0.00000	0.00000	0.00087
10	0.00002	0.00000	0.00000	0.00399	0.99600	0.00000
11	0.99983	0.00000	0.00000	0.00000	0.00017	0.00000
12	0.00000	0.92203	0.00000	0.00354	0.00000	0.07443
13	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
14	0.00000	0.99991	0.00000	0.00000	0.00000	0.00009
15	0.00000	0.99991	0.00000	0.00000	0.00000	0.00009
16	0.00000	0.97740	0.00000	0.00024	0.00000	0.02236
17	0.99988	0.00000	0.00000	0.00000	0.00012	0.00000
18	0.91142	0.00000	0.00002	0.00727	0.08128	0.00000
19	0.00000	0.97172	0.00000	0.00054	0.00000	0.02774
20	0.99945	0.00000	0.00000	0.00000	0.00055	0.00000
21	0.02564	0.00442	0.11898	0.44242	0.12103	0.28752
22	0.00000	0.99860	0.00000	0.00000	0.00000	0.00139
23	0.99945	0.00000	0.00000	0.00000	0.00055	0.00000
24	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
25	0.99958	0.00000	0.00000	0.00000	0.00042	0.00000
26	0.00000	0.99921	0.00000	0.00000	0.00000	0.00079
27	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
28	0.00000	0.98604	0.00000	0.00000	0.00000	0.01396
29	0.00000	0.99953	0.00000	0.00000	0.00000	0.00047
30	0.99958	0.00000	0.00000	0.00000	0.00042	0.00000
31	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
32	0.00000	0.94007	0.00000	0.00247	0.00000	0.05747
33	0.99571	0.00000	0.00000	0.00001	0.00428	0.00000
34	0.00000	0.67790	0.00011	0.06939	0.00002	0.25258
35	0.00000	0.98697	0.00000	0.00010	0.00000	0.01293
36	0.00000	0.99991	0.00000	0.00000	0.00000	0.00009
37	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
38	0.99998	0.00000	0.00000	0.00000	0.00002	0.00000
39	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
40	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
41	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
42	0.00000	0.99841	0.00000	0.00000	0.00000	0.00159
43	0.04656	0.00000	0.00000	0.00070	0.95274	0.00000
44	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
45	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
46	0.00000	0.99986	0.00000	0.00000	0.00000	0.00014
47	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
48	0.99992	0.00000	0.00000	0.00000	0.00008	0.00000
49	0.99944	0.00000	0.00000	0.00000	0.00056	0.00000
50	0.00000	0.91848	0.00000	0.00480	0.00000	0.07672
51	0.00000	0.99989	0.00000	0.00000	0.00000	0.00011
52	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
53	0.57508	0.00000	0.00000	0.04032	0.38460	0.00000
54	0.00000	0.99940	0.00000	0.00000	0.00000	0.00060
55	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
56	0.96302	0.00000	0.00000	0.00083	0.03614	0.00000
57	0.00000	0.99971	0.00000	0.00000	0.00000	0.00029
58	0.00000	0.99985	0.00000	0.00000	0.00000	0.00015
59	0.00000	0.99509	0.00000	0.00001	0.00000	0.00490
60	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
61	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
62	0.00000	0.99969	0.00000	0.00000	0.00000	0.00031
63	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
64	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
65	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
66	0.99967	0.00000	0.00000	0.00000	0.00033	0.00000
67	0.00000	0.99980	0.00000	0.00000	0.00000	0.00020
68	0.00000	0.99984	0.00000	0.00000	0.00000	0.00016
69	0.00000	0.62681	0.00913	0.08376	0.00154	0.27876
70	0.00000	0.98760	0.00000	0.00010	0.00000	0.01230
71	0.00000	0.88919	0.00000	0.00008	0.00000	0.11073
72	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
73	0.00000	0.97394	0.00000	0.00012	0.00000	0.02593
74	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
75	0.00000	0.99966	0.00000	0.00000	0.00000	0.00034
76	0.00000	0.99939	0.00000	0.00000	0.00000	0.00061
77	0.99997	0.00000	0.00000	0.00000	0.00003	0.00000
78	0.99935	0.00000	0.00000	0.00000	0.00065	0.00000
79	0.99925	0.00000	0.00000	0.00000	0.00075	0.00000
80	0.00000	0.55249	0.00000	0.00564	0.00000	0.44187
81	0.00000	0.99472	0.00000	0.00000	0.00000	0.00528
82	0.68706	0.00000	0.00080	0.07908	0.23277	0.00027
83	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
84	0.00000	0.99980	0.00000	0.00000	0.00000	0.00020
85	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
86	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
87	0.00000	0.99991	0.00000	0.00000	0.00000	0.00009
88	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
89	0.00000	0.99703	0.00000	0.00000	0.00000	0.00296
90	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
91	0.92800	0.00000	0.00000	0.00561	0.06640	0.00000
92	0.00000	0.00000	0.00001	0.00158	0.00000	0.99842
93	0.00000	0.99554	0.00000	0.00000	0.00000	0.00445
94	0.97989	0.00000	0.00000	0.00011	0.02000	0.00000
95	0.00000	0.99989	0.00000	0.00000	0.00000	0.00011
96	0.00000	0.99820	0.00000	0.00000	0.00000	0.00180
97	0.99986	0.00000	0.00000	0.00000	0.00014	0.00000
98	0.00000	0.36404	0.00000	0.00017	0.00000	0.63578
99	0.00490	0.15595	0.26296	0.20008	0.17062	0.20549
100	0.00000	0.99979	0.00000	0.00000	0.00000	0.00021
101	0.00000	0.43723	0.00000	0.00018	0.00000	0.56258
102	0.00000	0.99888	0.00000	0.00000	0.00000	0.00112
103	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
104	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
105	0.00000	0.81212	0.00002	0.02007	0.00000	0.16780
106	0.00000	0.99494	0.00000	0.00000	0.00000	0.00506
107	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
108	0.99932	0.00000	0.00000	0.00000	0.00068	0.00000
109	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
110	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
111	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
112	0.99724	0.00000	0.00000	0.00000	0.00276	0.00000
113	0.99677	0.00000	0.00000	0.00001	0.00323	0.00000
114	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
115	0.00000	0.99978	0.00000	0.00000	0.00000	0.00022
116	0.00001	0.00000	0.00000	0.00366	0.99633	0.00000
117	0.00000	0.99991	0.00000	0.00000	0.00000	0.00009
118	0.99995	0.00000	0.00000	0.00000	0.00005	0.00000
119	0.99971	0.00000	0.00000	0.00000	0.00029	0.00000
120	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
121	0.00000	0.99066	0.00000	0.00000	0.00000	0.00934
122	0.00000	0.99991	0.00000	0.00000	0.00000	0.00009
123	0.64290	0.00000	0.00141	0.10079	0.25434	0.00056
124	0.00000	0.99969	0.00000	0.00000	0.00000	0.00031
125	0.00000	0.96777	0.00000	0.00046	0.00000	0.03177
126	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
127	0.00000	0.99965	0.00000	0.00000	0.00000	0.00035
128	0.00000	0.99811	0.00000	0.00000	0.00000	0.00189
129	0.00000	0.99831	0.00000	0.00000	0.00000	0.00169
130	0.00000	0.12518	0.00000	0.01652	0.00000	0.85830
131	0.99990	0.00000	0.00000	0.00000	0.00010	0.00000
132	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
133	0.00000	0.99892	0.00000	0.00000	0.00000	0.00108
134	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
135	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
136	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
137	0.00000	0.99971	0.00000	0.00000	0.00000	0.00029
138	0.99848	0.00000	0.00000	0.00000	0.00152	0.00000
139	0.98347	0.00000	0.00000	0.00000	0.01652	0.00000
140	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
141	0.00000	0.00000	0.00262	0.95449	0.03557	0.00732
142	0.14247	0.00000	0.00000	0.00042	0.85712	0.00000
143	0.00000	0.99989	0.00000	0.00000	0.00000	0.00011
144	0.99620	0.00000	0.00000	0.00000	0.00380	0.00000
145	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
146	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
147	0.99990	0.00000	0.00000	0.00000	0.00010	0.00000
148	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
149	0.99976	0.00000	0.00000	0.00000	0.00024	0.00000
150	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
151	0.00000	0.99222	0.00000	0.00002	0.00000	0.00776
152	0.00075	0.36218	0.15455	0.15203	0.05753	0.27297
153	0.00000	0.98678	0.00000	0.00009	0.00000	0.01313
154	0.00000	0.99972	0.00000	0.00000	0.00000	0.00028
155	0.00000	0.98780	0.00000	0.00003	0.00000	0.01218
156	0.00000	0.99964	0.00000	0.00000	0.00000	0.00036
157	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
158	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
159	0.00000	0.99992	0.00000	0.00000	0.00000	0.00008
160	0.00000	0.99911	0.00000	0.00000	0.00000	0.00089
161	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
162	0.99800	0.00000	0.00000	0.00000	0.00200	0.00000
163	0.00000	0.99952	0.00000	0.00000	0.00000	0.00048
164	0.00000	0.99950	0.00000	0.00000	0.00000	0.00050
165	0.00001	0.49447	0.11629	0.08087	0.01356	0.29480
166	0.99993	0.00000	0.00000	0.00000	0.00007	0.00000
167	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
168	0.99991	0.00000	0.00000	0.00000	0.00009	0.00000
169	0.00000	0.99986	0.00000	0.00000	0.00000	0.00014
170	0.00000	0.99107	0.00000	0.00003	0.00000	0.00890
171	0.00000	0.93105	0.00000	0.00032	0.00000	0.06862
172	0.00000	0.96757	0.00000	0.00001	0.00000	0.03242
173	0.99964	0.00000	0.00000	0.00000	0.00036	0.00000
174	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
175	0.00000	0.99955	0.00000	0.00000	0.00000	0.00045
176	0.00000	0.99992	0.00000	0.00000	0.00000	0.00008
177	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
178	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
179	0.99978	0.00000	0.00000	0.00000	0.00022	0.00000
180	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
181	0.00000	0.99945	0.00000	0.00000	0.00000	0.00055
182	0.97297	0.00000	0.00000	0.00058	0.02644	0.00000
183	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
184	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
185	0.00000	0.99826	0.00000	0.00000	0.00000	0.00174
186	0.99973	0.00000	0.00000	0.00000	0.00027	0.00000
187	0.00000	0.24266	0.00000	0.00450	0.00000	0.75283
188	0.00000	0.99990	0.00000	0.00000	0.00000	0.00010
189	0.00000	0.99974	0.00000	0.00000	0.00000	0.00026
190	0.00000	0.99466	0.00000	0.00001	0.00000	0.00533
191	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
192	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
193	0.99992	0.00000	0.00000	0.00000	0.00008	0.00000
