file,mapped_reads
COPE_1095.fp2.repr.2.1-RAW.bam,14986539
COPE_1096.fp2.repr.2.1-RAW.bam,2801384
COPE_1098.fp2.repr.2.1-RAW.bam,2153361
COPE_1099.fp2.repr.2.1-RAW.bam,1486620
COPE_1100.fp2.repr.2.1-RAW.bam,5223816
COPE_1101.fp2.repr.2.1-RAW.bam,1892858
COPE_1102.fp2.repr.2.1-RAW.bam,382821
COPE_1103.fp2.repr.2.1-RAW.bam,19548981
COPE_1104.fp2.repr.2.1-RAW.bam,238121
COPE_1105.fp2.repr.2.1-RAW.bam,6179055
COPE_1106.fp2.repr.2.1-RAW.bam,13132585
COPE_1107.fp2.repr.2.1-RAW.bam,6568253
COPE_1108.fp2.repr.2.1-RAW.bam,21544475
COPE_1109.fp2.repr.2.1-RAW.bam,789002
COPE_1110.fp2.repr.2.1-RAW.bam,9676693
COPE_1111.fp2.repr.2.1-RAW.bam,6793594
COPE_1112.fp2.repr.2.1-RAW.bam,5377001
COPE_1113.fp2.repr.2.1-RAW.bam,749627
COPE_1114.fp2.repr.2.1-RAW.bam,4250761
COPE_1115.fp2.repr.2.1-RAW.bam,15001160
COPE_1116.fp2.repr.2.1-RAW.bam,7699982
COPE_1117.fp2.repr.2.1-RAW.bam,8639261
COPE_1118.fp2.repr.2.1-RAW.bam,1828624
COPE_1120.fp2.repr.2.1-RAW.bam,992075
COPE_1121.fp2.repr.2.1-RAW.bam,14168184
COPE_1122.fp2.repr.2.1-RAW.bam,6614353
COPE_1123.fp2.repr.2.1-RAW.bam,1961930
COPE_1124.fp2.repr.2.1-RAW.bam,1696333
COPE_1125.fp2.repr.2.1-RAW.bam,8354672
COPE_1126.fp2.repr.2.1-RAW.bam,19770061
COPE_1127.fp2.repr.2.1-RAW.bam,2204599
COPE_1128.fp2.repr.2.1-RAW.bam,14120911
COPE_1129.fp2.repr.2.1-RAW.bam,1592463
COPE_1130.fp2.repr.2.1-RAW.bam,1685983
COPE_1132.fp2.repr.2.1-RAW.bam,5560149
COPE_1134.fp2.repr.2.1-RAW.bam,525806
COPE_1135.fp2.repr.2.1-RAW.bam,5681315
COPE_1136.fp2.repr.2.1-RAW.bam,12254539
COPE_1137.fp2.repr.2.1-RAW.bam,1571363
COPE_1139.fp2.repr.2.1-RAW.bam,6030507
COPE_1140.fp2.repr.2.1-RAW.bam,4621968
COPE_1142.fp2.repr.2.1-RAW.bam,8156022
COPE_1143.fp2.repr.2.1-RAW.bam,4779838
COPE_1144.fp2.repr.2.1-RAW.bam,3565923
COPE_1145.fp2.repr.2.1-RAW.bam,7062350
COPE_1146.fp2.repr.2.1-RAW.bam,16924103
COPE_1148.fp2.repr.2.1-RAW.bam,4881349
COPE_1149.fp2.repr.2.1-RAW.bam,3841655
COPE_1150.fp2.repr.2.1-RAW.bam,1384732
COPE_1151.fp2.repr.2.1-RAW.bam,585711
COPE_1153.fp2.repr.2.1-RAW.bam,1260141
COPE_1159.fp2.repr.2.1-RAW.bam,13684306
COPE_1160.fp2.repr.2.1-RAW.bam,12564118
COPE_1161.fp2.repr.2.1-RAW.bam,18932129
COPE_1162.fp2.repr.2.1-RAW.bam,733591
COPE_1163.fp2.repr.2.1-RAW.bam,547034
COPE_1164.fp2.repr.2.1-RAW.bam,179364
COPE_1165.fp2.repr.2.1-RAW.bam,633435
COPE_1167.fp2.repr.2.1-RAW.bam,13842778
COPE_1168.fp2.repr.2.1-RAW.bam,8144136
COPE_1169.fp2.repr.2.1-RAW.bam,21299702
COPE_1170.fp2.repr.2.1-RAW.bam,2479803
COPE_1171.fp2.repr.2.1-RAW.bam,5174727
COPE_1172.fp2.repr.2.1-RAW.bam,11127135
COPE_1173.fp2.repr.2.1-RAW.bam,12852468
COPE_1174.fp2.repr.2.1-RAW.bam,10426644
COPE_1175.fp2.repr.2.1-RAW.bam,1204499
COPE_1176.fp2.repr.2.1-RAW.bam,3022581
COPE_1177.fp2.repr.2.1-RAW.bam,1576550
COPE_1178.fp2.repr.2.1-RAW.bam,21227341
COPE_1179.fp2.repr.2.1-RAW.bam,7035443
COPE_1180.fp2.repr.2.1-RAW.bam,1411056
COPE_1181.fp2.repr.2.1-RAW.bam,164945
COPE_1182.fp2.repr.2.1-RAW.bam,2196533
COPE_1183.fp2.repr.2.1-RAW.bam,4140472
COPE_1184.fp2.repr.2.1-RAW.bam,7538913
COPE_1185.fp2.repr.2.1-RAW.bam,12993737
COPE_1186.fp2.repr.2.1-RAW.bam,8947065
COPE_1187.fp2.repr.2.1-RAW.bam,718818
COPE_1188.fp2.repr.2.1-RAW.bam,18156335
COPE_1194.fp2.repr.2.1-RAW.bam,17378027
COPE_1195.fp2.repr.2.1-RAW.bam,1551093
COPE_1197.fp2.repr.2.1-RAW.bam,7076020
COPE_1198.fp2.repr.2.1-RAW.bam,1306521
COPE_1199.fp2.repr.2.1-RAW.bam,15583378
COPE_1200.fp2.repr.2.1-RAW.bam,1287870
COPE_1201.fp2.repr.2.1-RAW.bam,3633613
COPE_1202.fp2.repr.2.1-RAW.bam,4897836
COPE_1204.fp2.repr.2.1-RAW.bam,527532
COPE_1205.fp2.repr.2.1-RAW.bam,5310662
COPE_1206.fp2.repr.2.1-RAW.bam,4317812
COPE_1208.fp2.repr.2.1-RAW.bam,4527937
COPE_1209.fp2.repr.2.1-RAW.bam,3136089
COPE_1210.fp2.repr.2.1-RAW.bam,9783231
COPE_1211.fp2.repr.2.1-RAW.bam,16880899
COPE_1212.fp2.repr.2.1-RAW.bam,1798148
COPE_1213.fp2.repr.2.1-RAW.bam,901007
COPE_1214.fp2.repr.2.1-RAW.bam,1103663
COPE_1215.fp2.repr.2.1-RAW.bam,725600
COPE_1216.fp2.repr.2.1-RAW.bam,2574408
COPE_1217.fp2.repr.2.1-RAW.bam,2316371
COPE_1218.fp2.repr.2.1-RAW.bam,781020
COPE_1219.fp2.repr.2.1-RAW.bam,5635451
COPE_1220.fp2.repr.2.1-RAW.bam,573846
COPE_1222.fp2.repr.2.1-RAW.bam,2813142
COPE_1223.fp2.repr.2.1-RAW.bam,2624767
COPE_1224.fp2.repr.2.1-RAW.bam,6099523
COPE_1225.fp2.repr.2.1-RAW.bam,2004244
COPE_1226.fp2.repr.2.1-RAW.bam,8507923
COPE_1228.fp2.repr.2.1-RAW.bam,1381380
COPE_1229.fp2.repr.2.1-RAW.bam,111946159
COPE_1231.fp2.repr.2.1-RAW.bam,21293207
COPE_1232.fp2.repr.2.1-RAW.bam,4731401
COPE_1233.fp2.repr.2.1-RAW.bam,7125534
COPE_1235.fp2.repr.2.1-RAW.bam,4633843
COPE_1236.fp2.repr.2.1-RAW.bam,2746087
COPE_1237.fp2.repr.2.1-RAW.bam,4162493
COPE_1238.fp2.repr.2.1-RAW.bam,15224313
COPE_1240.fp2.repr.2.1-RAW.bam,3867258
COPE_1241.fp2.repr.2.1-RAW.bam,7745098
COPE_1242.fp2.repr.2.1-RAW.bam,598241
COPE_1243.fp2.repr.2.1-RAW.bam,6003322
COPE_1244.fp2.repr.2.1-RAW.bam,81480
COPE_1245.fp2.repr.2.1-RAW.bam,9657048
COPE_1246.fp2.repr.2.1-RAW.bam,2753552
COPE_1247.fp2.repr.2.1-RAW.bam,49570
COPE_1250.fp2.repr.2.1-RAW.bam,241811
COPE_1251.fp2.repr.2.1-RAW.bam,7873098
COPE_1252.fp2.repr.2.1-RAW.bam,6498050
COPE_1253.fp2.repr.2.1-RAW.bam,9072665
COPE_1254.fp2.repr.2.1-RAW.bam,6828768
COPE_1255.fp2.repr.2.1-RAW.bam,1149756
COPE_1256.fp2.repr.2.1-RAW.bam,14216043
COPE_1257.fp2.repr.2.1-RAW.bam,3770023
COPE_1258.fp2.repr.2.1-RAW.bam,958943
COPE_1259.fp2.repr.2.1-RAW.bam,8678854
COPE_1260.fp2.repr.2.1-RAW.bam,804802
COPE_1261.fp2.repr.2.1-RAW.bam,26287114
COPE_1263.fp2.repr.2.1-RAW.bam,918256
COPE_1264.fp2.repr.2.1-RAW.bam,6344635
COPE_1265.fp2.repr.2.1-RAW.bam,2297725
COPE_1266.fp2.repr.2.1-RAW.bam,2419574
