999901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
2	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
3	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
4	0.00000	0.94932	0.00000	0.00252	0.00000	0.04816
5	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
6	0.00000	0.99940	0.00000	0.00000	0.00000	0.00060
7	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
8	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
9	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
10	0.00000	0.00000	0.00000	0.00214	0.99786	0.00000
11	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
12	0.00000	0.98611	0.00000	0.00006	0.00000	0.01383
13	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
14	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
15	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
16	0.00000	0.96438	0.00000	0.00208	0.00000	0.03354
17	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
18	0.71855	0.00000	0.00026	0.06535	0.21577	0.00008
19	0.00000	0.98928	0.00000	0.00007	0.00000	0.01064
20	0.99998	0.00000	0.00000	0.00000	0.00002	0.00000
21	0.00057	0.45353	0.01457	0.21185	0.01003	0.30945
22	0.00000	0.99599	0.00000	0.00001	0.00000	0.00400
23	0.99998	0.00000	0.00000	0.00000	0.00002	0.00000
24	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
25	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
26	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
27	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
28	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
29	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
30	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
31	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
32	0.00000	0.04751	0.00000	0.77265	0.00000	0.17984
33	0.99995	0.00000	0.00000	0.00000	0.00005	0.00000
34	0.00007	0.57332	0.00436	0.13882	0.00218	0.28124
35	0.00000	0.98241	0.00000	0.00033	0.00000	0.01726
36	0.00000	0.99890	0.00000	0.00000	0.00000	0.00110
37	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
38	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
39	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
40	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
41	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
42	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
43	0.97376	0.00000	0.00000	0.00000	0.02624	0.00000
44	0.00000	0.99984	0.00000	0.00000	0.00000	0.00016
45	0.99994	0.00000	0.00000	0.00000	0.00006	0.00000
46	0.00000	0.36722	0.00000	0.00000	0.00000	0.63278
47	0.00000	0.99981	0.00000	0.00000	0.00000	0.00019
48	0.99997	0.00000	0.00000	0.00000	0.00003	0.00000
49	0.99893	0.00000	0.00000	0.00000	0.00107	0.00000
50	0.00000	0.99701	0.00000	0.00001	0.00000	0.00298
51	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
52	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
53	0.98618	0.00000	0.00000	0.00001	0.01380	0.00000
54	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
55	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
56	0.94570	0.00000	0.00000	0.00314	0.05117	0.00000
57	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
58	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
59	0.00000	0.99966	0.00000	0.00000	0.00000	0.00034
60	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
61	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
62	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
63	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
64	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
65	0.00000	0.99986	0.00000	0.00000	0.00000	0.00014
66	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
67	0.00000	0.99991	0.00000	0.00000	0.00000	0.00009
68	0.00000	0.99300	0.00000	0.00000	0.00000	0.00700
69	0.00000	0.83467	0.00001	0.02404	0.00000	0.14128
70	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
71	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
72	0.00000	0.99927	0.00000	0.00000	0.00000	0.00073
73	0.00000	0.99627	0.00000	0.00001	0.00000	0.00373
74	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
75	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
76	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
77	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
78	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
79	0.99096	0.00000	0.00000	0.00000	0.00904	0.00000
80	0.00000	0.98886	0.00000	0.00012	0.00000	0.01102
81	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
82	0.60093	0.00000	0.00017	0.12513	0.27370	0.00008
83	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
84	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
85	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
86	0.99878	0.00000	0.00000	0.00000	0.00122	0.00000
87	0.00000	0.99975	0.00000	0.00000	0.00000	0.00025
88	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
89	0.00000	0.81430	0.00000	0.00294	0.00000	0.18276
90	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
