999901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
2	0.00000	0.94177	0.00000	0.00001	0.00000	0.05822
3	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
4	0.00000	0.79703	0.00177	0.02656	0.00021	0.17443
5	0.00000	0.99987	0.00000	0.00000	0.00000	0.00013
6	0.00000	0.99748	0.00000	0.00000	0.00000	0.00251
7	0.00000	0.99982	0.00000	0.00000	0.00000	0.00018
8	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
9	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
10	0.00000	0.00000	0.00033	0.11966	0.88001	0.00000
11	0.99978	0.00000	0.00000	0.00000	0.00022	0.00000
12	0.00000	0.91903	0.00003	0.00635	0.00000	0.07459
13	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
14	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
15	0.00000	0.99985	0.00000	0.00000	0.00000	0.00015
16	0.00000	0.94303	0.00000	0.00224	0.00000	0.05472
17	0.88145	0.00000	0.00000	0.00001	0.11854	0.00000
18	0.94839	0.00000	0.00000	0.00238	0.04924	0.00000
19	0.00000	0.95444	0.00000	0.00125	0.00000	0.04431
20	0.99684	0.00000	0.00000	0.00000	0.00316	0.00000
21	0.48349	0.01213	0.07874	0.13154	0.25389	0.04022
22	0.00000	0.96355	0.00000	0.00079	0.00000	0.03566
23	0.99572	0.00000	0.00000	0.00001	0.00427	0.00000
24	0.99884	0.00000	0.00000	0.00000	0.00116	0.00000
25	0.99950	0.00000	0.00000	0.00000	0.00050	0.00000
26	0.00000	0.99902	0.00000	0.00000	0.00000	0.00098
27	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
28	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
29	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
30	0.98808	0.00000	0.00000	0.00000	0.01192	0.00000
31	0.99952	0.00000	0.00000	0.00000	0.00048	0.00000
32	0.00000	0.99470	0.00000	0.00002	0.00000	0.00527
33	0.98515	0.00000	0.00000	0.00007	0.01478	0.00000
34	0.70077	0.00000	0.00013	0.07326	0.22579	0.00004
35	0.00000	0.97421	0.00000	0.00066	0.00000	0.02513
36	0.00000	0.99917	0.00000	0.00000	0.00000	0.00083
37	0.99988	0.00000	0.00000	0.00000	0.00012	0.00000
38	0.99988	0.00000	0.00000	0.00000	0.00012	0.00000
39	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
40	0.00000	0.99806	0.00000	0.00000	0.00000	0.00194
41	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
42	0.00000	0.99902	0.00000	0.00000	0.00000	0.00098
43	0.89285	0.00000	0.00000	0.00002	0.10713	0.00000
44	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
45	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
46	0.00000	0.99493	0.00000	0.00000	0.00000	0.00507
