999901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	0.99302	0.00000	0.00002	0.00000	0.00696
2	0.00000	0.99115	0.00000	0.00001	0.00000	0.00884
3	0.00000	0.99944	0.00000	0.00000	0.00000	0.00056
4	0.00000	0.94157	0.00000	0.00277	0.00000	0.05566
5	0.00000	0.99977	0.00000	0.00000	0.00000	0.00023
6	0.00000	0.96898	0.00000	0.00039	0.00000	0.03063
7	0.00000	0.99945	0.00000	0.00000	0.00000	0.00055
8	0.00000	0.99225	0.00000	0.00001	0.00000	0.00774
9	0.00000	0.99987	0.00000	0.00000	0.00000	0.00013
10	0.00001	0.00000	0.00000	0.01016	0.98982	0.00000
11	0.99989	0.00000	0.00000	0.00000	0.00011	0.00000
12	0.00000	0.89541	0.00000	0.01055	0.00000	0.09404
13	0.00000	0.99738	0.00000	0.00000	0.00000	0.00262
14	0.00000	0.99985	0.00000	0.00000	0.00000	0.00015
15	0.00000	0.99932	0.00000	0.00000	0.00000	0.00068
16	0.00000	0.96885	0.00000	0.00070	0.00000	0.03045
17	0.99885	0.00000	0.00000	0.00000	0.00115	0.00000
18	0.87002	0.00000	0.00012	0.01514	0.11470	0.00002
19	0.00000	0.63916	0.00000	0.07495	0.00000	0.28589
20	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
21	0.00000	0.15770	0.00113	0.52566	0.00147	0.31403
22	0.00000	0.94852	0.00000	0.00199	0.00000	0.04949
23	0.95921	0.00000	0.00000	0.00053	0.04026	0.00000
24	0.99012	0.00000	0.00000	0.00006	0.00982	0.00000
25	0.99986	0.00000	0.00000	0.00000	0.00014	0.00000
26	0.00000	0.98941	0.00000	0.00003	0.00000	0.01055
27	0.00000	0.99932	0.00000	0.00000	0.00000	0.00068
28	0.00000	0.99954	0.00000	0.00000	0.00000	0.00046
29	0.00000	0.99932	0.00000	0.00000	0.00000	0.00068
30	0.99997	0.00000	0.00000	0.00000	0.00003	0.00000
31	0.99680	0.00000	0.00000	0.00000	0.00320	0.00000
32	0.37131	0.00000	0.00043	0.33245	0.29532	0.00050
33	0.99945	0.00000	0.00000	0.00000	0.00055	0.00000
34	0.11161	0.22459	0.15790	0.17151	0.13823	0.19617
35	0.00000	0.27571	0.00009	0.23821	0.00003	0.48597
36	0.00000	0.99780	0.00000	0.00000	0.00000	0.00220
37	0.99938	0.00000	0.00000	0.00000	0.00061	0.00000
38	0.99989	0.00000	0.00000	0.00000	0.00011	0.00000
39	0.00000	0.99735	0.00000	0.00000	0.00000	0.00265
40	0.00000	0.99984	0.00000	0.00000	0.00000	0.00016
41	0.00000	0.99951	0.00000	0.00000	0.00000	0.00049
42	0.00000	0.99686	0.00000	0.00000	0.00000	0.00314
43	0.28494	0.00000	0.00000	0.00049	0.71457	0.00000
44	0.00000	0.99969	0.00000	0.00000	0.00000	0.00031
45	0.99545	0.00000	0.00000	0.00001	0.00455	0.00000
46	0.00000	0.99905	0.00000	0.00000	0.00000	0.00095
47	0.00000	0.99758	0.00000	0.00000	0.00000	0.00242
48	0.98681	0.00000	0.00000	0.00003	0.01317	0.00000
49	0.98875	0.00000	0.00000	0.00006	0.01118	0.00000
50	0.00000	0.99546	0.00000	0.00002	0.00000	0.00452
51	0.00000	0.99972	0.00000	0.00000	0.00000	0.00028
52	0.00000	0.99881	0.00000	0.00000	0.00000	0.00119
53	0.65746	0.00000	0.00000	0.02872	0.31382	0.00000
