Indiv,Z,pure_a,pure_b,F1,F2,a_bx,b_bx
COPE_0822.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000008e-6
COPE_0823.fp2.repr,z1,0,1,0,0,0,0
COPE_0824.fp2.repr,NA,0,0.24544973634920905,9.4000282000846e-5,0.001569004707014121,0,0.752887258661776
COPE_0825.fp2.repr,NA,0,0.999991,0,0,0,9e-6
COPE_0826.fp2.repr,z1,0,1,0,0,0,0
COPE_0827.fp2.repr,z1,6.999999999999999e-6,0.998054,2.3300000000000003e-4,1.51e-4,4.3e-5,0.0015119999999999999
COPE_0828.fp2.repr,NA,0,0.07383914767829536,0,0.04019008038016076,0,0.8859707719415438
COPE_0829.fp2.repr,z1,0,0.999996,0,0,0,4e-6
COPE_0830.fp2.repr,z1,0,0.99999,0,0,0,1.0000000000000003e-5
COPE_0831.fp2.repr,z1,0,0.999988,0,0,0,1.2e-5
COPE_0832.fp2.repr,z1,0,0.999905,0,0,0,9.5e-5
COPE_0833.fp2.repr,z1,0,1,0,0,0,0
COPE_0834.fp2.repr,z1,0,0.99943,0,4.4999999999999996e-5,0,5.25e-4
COPE_0835.fp2.repr,z1,0.006012012024024048,0.9895729791459583,2.59000518001036e-4,7.66001532003064e-4,4.18000836001672e-4,0.0029720059440118884
COPE_0836.fp2.repr,z0,0.999951,0,0,0,4.9e-5,0
COPE_0837.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0838.fp2.repr,z1,0,0.999993,0,0,0,7.000000000000001e-6
COPE_0839.fp2.repr,z1,0.03912215648862595,0.9502028008112032,0.001151004604018416,0.003250013000052,0.001218004872019488,0.005056020224080896
COPE_0840.fp2.repr,NA,0,0.999928,0,0,0,7.2e-5
COPE_0841.fp2.repr,z1,0,0.9999409999409999,0,0,0,5.9000059000059e-5
COPE_0842.fp2.repr,z0,0.999997,0,0,0,3e-6,0
COPE_0843.fp2.repr,z0,0.999999,0,0,0,1.0000000000000002e-6,0
COPE_0845.fp2.repr,z1,0,1,0,0,0,0
COPE_0846.fp2.repr,z1,0,0.999997,0,0,0,3e-6
COPE_0847.fp2.repr,NA,0,0.999993,0,0,0,7e-6
COPE_0848.fp2.repr,NA,0,0.999945,0,0,0,5.5e-5
COPE_0849.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0850.fp2.repr,z0,0.999945,0,0,0,5.5e-5,0
COPE_0851.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0852.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0853.fp2.repr,z1,0,0.999993,0,0,0,7e-6
COPE_0854.fp2.repr,NA,0,0.999888,0,0,0,1.1200000000000001e-4
COPE_0855.fp2.repr,z1,0,0.9987569987569987,0,1.65000165000165e-4,0,0.001078001078001078
COPE_0856.fp2.repr,NA,0.998354,0,0,2.0000000000000003e-6,0.001644,0
COPE_0857.fp2.repr,z1,0,0.9999560000000001,0,0,0,4.4000000000000006e-5
COPE_0858.fp2.repr,z1,0.04848237879405302,0.9410551473621317,0.0017862455343861643,0.002058744853137867,0.001441246396884008,0.0051762370594073525
COPE_0859.fp2.repr,z0,0.99999,0,0,0,9.999999999999999e-6,0
COPE_0860.fp2.repr,z0,0.9997759997759997,0,0,2.0000020000020002e-6,2.22000222000222e-4,0
COPE_0861.fp2.repr,NA,0,0.999982,0,0,0,1.8e-5
COPE_0862.fp2.repr,z1,0,1,0,0,0,0
COPE_0863.fp2.repr,z1,0,0.999991,0,0,0,9e-6
COPE_0864.fp2.repr,NA,0.998572,0,0,0,0.001428,0
COPE_0865.fp2.repr,z1,0,1,0,0,0,0
COPE_0866.fp2.repr,z1,0,1,0,0,0,0
COPE_0867.fp2.repr,z1,0,0.9999,0,0,0,1e-4
COPE_0868.fp2.repr,z1,0,1,0,0,0,0
COPE_0869.fp2.repr,z0,0.9986009972019944,0,0,3.7000074000147994e-5,0.0013620027240054478,0
COPE_0870.fp2.repr,NA,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0871.fp2.repr,z1,0,1,0,0,0,0
COPE_0872.fp2.repr,z1,0,1,0,0,0,0
COPE_0873.fp2.repr,z1,8.6e-5,0.999005,2.9e-5,1.14e-4,2.5e-5,7.41e-4
COPE_0874.fp2.repr,NA,0,0.988069,0,8.999999999999999e-5,0,0.011840999999999999
COPE_0875.fp2.repr,NA,0,0.9994270000000001,0,0,0,5.73e-4
COPE_0876.fp2.repr,z1,0,1,0,0,0,0
COPE_0877.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0878.fp2.repr,z1,0,0.999987,0,0,0,1.3e-5
COPE_0879.fp2.repr,z1,0,0.999992,0,0,0,8.000000000000001e-6
COPE_0880.fp2.repr,NA,0.10460620921241844,0.8804167608335217,0.002417004834009668,0.0029190058380116762,0.00258000516001032,0.007061014122028245
COPE_0882.fp2.repr,z1,0,1,0,0,0,0
COPE_0883.fp2.repr,z1,0,1,0,0,0,0
COPE_0884.fp2.repr,z1,0.027049945900108195,0.9638440723118553,8.1999836000328e-4,0.0026329947340105317,0.00100499799000402,0.004647990704018592
COPE_0885.fp2.repr,z1,0,0.999995,0,0,0,5e-6
COPE_0886.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0887.fp2.repr,z1,0,0.999974,0,0,0,2.6e-5
COPE_0888.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0889.fp2.repr,NA,0,1,0,0,0,0
COPE_0890.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0891.fp2.repr,z1,0,1,0,0,0,0
COPE_0892.fp2.repr,z1,0,1,0,0,0,0
COPE_0893.fp2.repr,z1,0,0.999996,0,0,0,4.000000000000001e-6
COPE_0894.fp2.repr,z0,0.99998,0,0,0,2e-5,0
COPE_0895.fp2.repr,z1,0,1,0,0,0,0
COPE_0896.fp2.repr,z1,0,0.999962999963,0,0,0,3.7000037000037e-5
COPE_0897.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000003e-6
COPE_0898.fp2.repr,NA,0,0.9985360014639987,0,1.41999858000142e-4,0,0.0013219986780013222
COPE_0899.fp2.repr,NA,0,1,0,0,0,0
COPE_0900.fp2.repr,z1,0,1,0,0,0,0
COPE_0901.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0902.fp2.repr,z1,0,1,0,0,0,0
COPE_0903.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0904.fp2.repr,z1,0,0.999997,0,0,0,3e-6
COPE_0905.fp2.repr,z1,1.9999980000020005e-6,0.9989960010039991,1.6999983000017e-5,2.34999765000235e-4,2.9999970000030004e-6,7.46999253000747e-4
COPE_0906.fp2.repr,z1,0,0.9997750002249999,0,3.999996000004001e-6,0,2.2099977900022104e-4
COPE_0907.fp2.repr,NA,0,0.972313,0,3e-6,0,0.027683999999999997
COPE_0908.fp2.repr,z1,0,1,0,0,0,0
COPE_0909.fp2.repr,z1,0,1,0,0,0,0
COPE_0910.fp2.repr,z1,0,1,0,0,0,0
COPE_0911.fp2.repr,z1,0,0.999993,0,0,0,7.000000000000001e-6
COPE_0912.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000003e-6
COPE_0913.fp2.repr,z1,0,1,0,0,0,0
COPE_0914.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0915.fp2.repr,z1,0,0.999992,0,0,0,8.000000000000001e-6
COPE_0916.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000008e-6
COPE_0917.fp2.repr,z1,0,0.9999299999299999,0,0,0,7.000007000007e-5
COPE_0918.fp2.repr,z1,0,1,0,0,0,0
COPE_0919.fp2.repr,z0,0.999985,0,0,0,1.5e-5,0
COPE_0920.fp2.repr,z1,0,1,0,0,0,0
COPE_0921.fp2.repr,z1,0,0.999997,0,0,0,3e-6
COPE_0922.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0923.fp2.repr,NA,0,0.999987,0,0,0,1.3000000000000001e-5
COPE_0924.fp2.repr,z1,0,1,0,0,0,0
COPE_0925.fp2.repr,z1,0,0.999991,0,0,0,9e-6
COPE_0926.fp2.repr,NA,0,0.999502,0,0,0,4.98e-4
COPE_0927.fp2.repr,NA,0,0.99999,0,0,0,1e-5
COPE_0928.fp2.repr,NA,0,0.999763,0,0,0,2.37e-4
COPE_0929.fp2.repr,z1,0,0.999994,0,0,0,6e-6
COPE_0930.fp2.repr,NA,0,0.99993,0,0,0,7.000000000000001e-5
COPE_0931.fp2.repr,z1,0,0.999997,0,0,0,3e-6
COPE_0932.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0933.fp2.repr,z1,0,0.999994,0,0,0,6e-6
COPE_0934.fp2.repr,z1,0,1,0,0,0,0
COPE_0935.fp2.repr,NA,4.8800097600195204e-4,0.8082146164292329,1.0100020200040401e-4,0.18263036526073054,1.0600021200042401e-4,0.008460016920033842
COPE_0936.fp2.repr,NA,0,1,0,0,0,0
COPE_0937.fp2.repr,z1,0,1,0,0,0,0
COPE_0938.fp2.repr,z1,0,0.999759,0,1.1e-5,0,2.3e-4
COPE_0939.fp2.repr,z1,0,1,0,0,0,0
COPE_0940.fp2.repr,z1,0,0.999984,0,0,0,1.6e-5
COPE_0941.fp2.repr,z1,0,1,0,0,0,0
COPE_0942.fp2.repr,z1,0,1,0,0,0,0
COPE_0943.fp2.repr,z0,0.999997,0,0,0,3e-6,0
COPE_0944.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000008e-6
COPE_0945.fp2.repr,z1,0,0.999959,0,0,0,4.1e-5
COPE_0946.fp2.repr,z1,0.0719887840336479,0.9164962505112484,0.0018599944200167402,0.002340992977021069,0.002093993718018846,0.00521998434004698
COPE_0947.fp2.repr,z0,0.999955,0,0,0,4.5e-5,0
COPE_0948.fp2.repr,NA,0,0.999998,0,0,0,2.0000000000000008e-6
COPE_0949.fp2.repr,z1,0,1,0,0,0,0
COPE_0950.fp2.repr,z1,1.0000000000000002e-6,0.999301,2.0000000000000003e-6,6.5e-5,1.0000000000000002e-6,6.3e-4
COPE_0951.fp2.repr,NA,0,0.999995,0,0,0,5e-6
COPE_0952.fp2.repr,z1,0,0.99995,0,0,0,4.9999999999999996e-5
COPE_0953.fp2.repr,z1,0,0.9993460000000001,0,3.2e-5,0,6.22e-4
COPE_0954.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0955.fp2.repr,NA,0,0.998473,0,0,0,0.0015270000000000004
COPE_0956.fp2.repr,NA,0,0.999998,0,0,0,2.0000000000000008e-6
COPE_0957.fp2.repr,z1,0.048691805232779065,0.938690245239019,0.0017129931480274077,0.002883988464046143,0.0016599933600265598,0.006360974556101775
COPE_0958.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000008e-6
COPE_0960.fp2.repr,z1,0,1,0,0,0,0
COPE_0961.fp2.repr,z1,0,1,0,0,0,0
COPE_0962.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0963.fp2.repr,NA,0,0.9965970034029966,0,2.3299976700023303e-4,0,0.0031699968300031704
COPE_0964.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0965.fp2.repr,z1,0,0.999992,0,0,0,8e-6
COPE_0966.fp2.repr,z1,0,1,0,0,0,0
COPE_0967.fp2.repr,z1,0,1,0,0,0,0
COPE_0968.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0969.fp2.repr,z1,0,0.999997,0,0,0,3e-6
COPE_0970.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000003e-6
COPE_0971.fp2.repr,z1,0,0.999996,0,0,0,4.000000000000001e-6
COPE_0972.fp2.repr,z1,0,1,0,0,0,0
COPE_0973.fp2.repr,z1,0,0.9999729999729999,0,0,0,2.7000027000027003e-5
COPE_0974.fp2.repr,z1,0,0.99999,0,0,0,1e-5
COPE_0975.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0976.fp2.repr,z1,0,0.999959,0,0,0,4.1e-5
COPE_0977.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000008e-6
COPE_0978.fp2.repr,NA,0.057490942509057494,0.8634661365338635,1.73999826000174e-4,0.06084293915706085,0.010567989432010568,0.007457992542007458
COPE_0979.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0980.fp2.repr,NA,0,0.999891,0,0,0,1.09e-4
COPE_0981.fp2.repr,z1,0,1,0,0,0,0
COPE_0982.fp2.repr,z1,0,1,0,0,0,0
COPE_0983.fp2.repr,z1,0,0.999997,0,0,0,3e-6
COPE_0984.fp2.repr,NA,0.10763721527443054,0.7226874453748907,6.56001312002624e-4,0.14739829479658959,0.00796501593003186,0.013656027312054623
COPE_0985.fp2.repr,NA,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0986.fp2.repr,z1,0.014218028436056874,0.9748269496538993,6.580013160026321e-4,0.003132006264012528,0.001154002308004616,0.0060110120220240445
COPE_0987.fp2.repr,z1,0,0.999994,0,0,0,6e-6
COPE_0988.fp2.repr,NA,0,1,0,0,0,0
COPE_0989.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000003e-6
COPE_0990.fp2.repr,z0,0.999774,0,0,1.2e-5,2.1400000000000002e-4,0
COPE_0991.fp2.repr,z0,0.999999,0,0,0,1.0000000000000002e-6,0
COPE_0992.fp2.repr,NA,0,0.998895001104999,0,1.6999983000017e-5,0,0.001087998912001088
COPE_0993.fp2.repr,z1,0,0.999997,0,0,0,3e-6
COPE_0994.fp2.repr,z1,0,0.999997,0,0,0,3e-6
COPE_0995.fp2.repr,z1,0,1,0,0,0,0
COPE_0996.fp2.repr,NA,0,0.999629,0,0,0,3.71e-4
COPE_0997.fp2.repr,NA,0.9085380914619086,0,0,9.999990000010002e-6,0.09145190854809146,0
COPE_0998.fp2.repr,z1,0,0.999992,0,0,0,8e-6
COPE_0999.fp2.repr,NA,0.999593,0,0,3e-6,4.04e-4,0
COPE_1000.fp2.repr,z1,0,0.9995939991879984,0,1.1000022000044e-5,0,3.9500079000158e-4
COPE_1001.fp2.repr,z1,0,0.999995,0,0,0,5e-6
COPE_1002.fp2.repr,z0,0.999989,0,0,0,1.1000000000000001e-5,0
COPE_1003.fp2.repr,NA,0,0.880905,0,3e-6,0,0.119092
COPE_1004.fp2.repr,z1,0,1,0,0,0,0
COPE_1005.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000008e-6
COPE_1006.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1007.fp2.repr,z1,0,1,0,0,0,0
COPE_1008.fp2.repr,z1,0,1,0,0,0,0
COPE_1009.fp2.repr,z1,0,0.999984,0,0,0,1.6e-5
COPE_1010.fp2.repr,z1,0,0.999982,0,0,0,1.8e-5
COPE_1011.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000003e-6
COPE_1012.fp2.repr,z1,0,0.9998519997039994,0,1.0000020000040001e-6,0,1.4700029400058798e-4
COPE_1013.fp2.repr,NA,0.022455932632202105,0.93554519336442,8.35997492007524e-4,0.0328449014652956,9.40997177008469e-4,0.0073769778690663925
COPE_1014.fp2.repr,NA,0,0.999998,0,0,0,2.0000000000000003e-6
COPE_1015.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1016.fp2.repr,NA,0,0.997882,0,0,0,0.002118
COPE_1017.fp2.repr,z0,0.999994,0,0,0,6e-6,0
COPE_1018.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1019.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1020.fp2.repr,z1,0,1,0,0,0,0
COPE_1021.fp2.repr,NA,0.999981,0,0,0,1.8999999999999998e-5,0
COPE_1023.fp2.repr,NA,0,0.994815,0,0.002443,0,0.002742
COPE_1024.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1025.fp2.repr,NA,0.9688879688879689,0,0,0.0234040234040234,0.007708007708007707,0
COPE_1026.fp2.repr,z0,0.999994,0,0,0,6e-6,0
COPE_1027.fp2.repr,z0,0.999935,0,0,0,6.500000000000001e-5,0
COPE_1028.fp2.repr,z1,0,0.999993,0,0,0,7e-6
COPE_1029.fp2.repr,z1,0,0.999985,0,0,0,1.4999999999999999e-5
COPE_1030.fp2.repr,NA,0,0.999997,0,0,0,3e-6
COPE_1031.fp2.repr,z1,0,0.999994,0,0,0,6e-6
COPE_1032.fp2.repr,NA,0,0.999977,0,0,0,2.3e-5
COPE_1033.fp2.repr,NA,0.9982549982549983,0,0,1.39000139000139e-4,0.001606001606001606,0
COPE_1034.fp2.repr,NA,0,0.999797,0,0,0,2.03e-4
COPE_1035.fp2.repr,z1,0,0.999996,0,0,0,4e-6
COPE_1036.fp2.repr,z0,0.999995,0,0,0,5e-6,0
COPE_1037.fp2.repr,NA,0,0.999934,0,0,0,6.6e-5
COPE_1038.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1039.fp2.repr,z1,0,0.999982,0,0,0,1.8e-5
COPE_1040.fp2.repr,NA,0,0.999996,0,0,0,4.000000000000001e-6
COPE_1041.fp2.repr,NA,0,0,0.8861353415939752,0.07465477603567189,0.011913964258107227,0.02729591811224566
COPE_1042.fp2.repr,z1,0,1,0,0,0,0
COPE_1043.fp2.repr,NA,0,0.999942,0,0,0,5.8e-5
COPE_1044.fp2.repr,z0,0.999384,0,0,0,6.16e-4,0
COPE_1045.fp2.repr,z0,0.999997,0,0,0,3e-6,0
COPE_1046.fp2.repr,z0,0.99999,0,0,0,1e-5,0
COPE_1047.fp2.repr,z0,0.999998,0,0,0,2.0000000000000008e-6,0
COPE_1048.fp2.repr,z1,0,0.9999,0,0,0,1e-4
COPE_1049.fp2.repr,z1,0,1,0,0,0,0
COPE_1050.fp2.repr,z0,0.999999,0,0,0,1.0000000000000002e-6,0
COPE_1051.fp2.repr,z1,0,1,0,0,0,0
COPE_1052.fp2.repr,z0,0.4815545184454816,0.4978755021244979,0.0034739965260034743,0.0046909953090046915,0.0070389929610070396,0.005365994634005366
COPE_1053.fp2.repr,z0,0.999996,0,0,0,4.000000000000001e-6,0
COPE_1054.fp2.repr,NA,0,0.991587,0,0,0,0.008413
COPE_1055.fp2.repr,NA,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1056.fp2.repr,z1,0,0.999997,0,0,0,3e-6
COPE_1058.fp2.repr,NA,0,0.999998,0,0,0,2.0000000000000008e-6
COPE_1059.fp2.repr,NA,0,0.999974,0,0,0,2.6000000000000002e-5
COPE_1060.fp2.repr,NA,0,0.999545,0,0,0,4.55e-4
COPE_1061.fp2.repr,NA,0.067799,0,1.0000000000000002e-6,0.024555999999999998,0.907644,0
COPE_1062.fp2.repr,NA,0,0.99997,0,0,0,3e-5
COPE_1063.fp2.repr,z0,0.999995,0,0,0,5e-6,0
COPE_1064.fp2.repr,z1,0,1,0,0,0,0
COPE_1065.fp2.repr,NA,0,0.920542,0,3.8e-5,0,0.07942
COPE_1066.fp2.repr,z1,0,0.9995739991479983,0,1.500003000006e-5,0,4.11000822001644e-4
COPE_1067.fp2.repr,z1,0,0.99999,0,0,0,9.999999999999999e-6
COPE_1068.fp2.repr,z1,0,0.999993,0,0,0,7e-6
COPE_1069.fp2.repr,z1,1.81999818000182e-4,0.9986200013799987,1.03999896000104e-4,1.13999886000114e-4,4.3999956000044004e-5,9.35999064000936e-4
COPE_1070.fp2.repr,z1,0,0.999993,0,0,0,7.000000000000001e-6
COPE_1071.fp2.repr,NA,0,0.991311,0,0,0,0.008689
COPE_1072.fp2.repr,z1,0,1,0,0,0,0
COPE_1073.fp2.repr,z1,0,0.999988,0,0,0,1.2e-5
COPE_1074.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1075.fp2.repr,z1,0,1,0,0,0,0
COPE_1076.fp2.repr,NA,0,1,0,0,0,0
COPE_1077.fp2.repr,z1,0,0.999371,0,4.7000000000000004e-5,0,5.82e-4
COPE_1078.fp2.repr,z1,0,0.9997939997939997,0,5.000005000005e-6,0,2.01000201000201e-4
COPE_1079.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000003e-6
COPE_1080.fp2.repr,z1,0,0.999995,0,0,0,5e-6
COPE_1081.fp2.repr,z1,0,1,0,0,0,0
COPE_1082.fp2.repr,NA,4.5700045700045706e-4,0.587956587956588,0.00048800048800048804,0.31623131623131623,0.002224002224002224,0.09264309264309264
COPE_1084.fp2.repr,NA,0,0.999978,0,0,0,2.2e-5
COPE_1085.fp2.repr,NA,0,0.9995149995149996,0,1.6000016000016002e-5,0,4.69000469000469e-4
COPE_1086.fp2.repr,NA,0,0.9977209954419909,1.0000020000040001e-6,1.17000234000468e-4,1.0000020000040001e-6,0.00216000432000864
COPE_1087.fp2.repr,z1,0,0.999996,0,0,0,4.000000000000001e-6
COPE_1088.fp2.repr,NA,0.0037890037890037894,0.9867619867619868,3.11000311000311e-4,0.00165000165000165,1.54000154000154e-4,0.007334007334007334
COPE_1089.fp2.repr,NA,0.999876,0,0,0,1.24e-4,0
COPE_1090.fp2.repr,z0,0.9981449981449981,0,0,1.1700011700011699e-4,0.0017380017380017377,0
COPE_1091.fp2.repr,z1,0,0.999997,0,0,0,3e-6
COPE_1092.fp2.repr,z1,0,0.9993680006319994,0,3.3999966000034e-5,0,5.979994020005981e-4
COPE_1093.fp2.repr,NA,0,0.999995,0,0,0,5e-6
COPE_1094.fp2.repr,z1,0,1,0,0,0,0
COPE_1095.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000008e-6
COPE_1096.fp2.repr,z1,0,0.999996,0,0,0,4.000000000000001e-6
COPE_1097.fp2.repr,NA,0.9097600902399097,0,0,0.060978939021060975,0.02926097073902926,0
COPE_1098.fp2.repr,z1,0,0.999979,0,0,0,2.1000000000000002e-5
COPE_1099.fp2.repr,z1,0,1,0,0,0,0
COPE_1100.fp2.repr,z1,0,1,0,0,0,0
COPE_1101.fp2.repr,z1,0,0.99979,0,3e-6,0,2.0700000000000002e-4
COPE_1102.fp2.repr,z1,0,1,0,0,0,0
COPE_1103.fp2.repr,z1,0,0.999996,0,0,0,4.000000000000001e-6
COPE_1104.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1105.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1106.fp2.repr,z1,0,0.9999830000000001,0,0,0,1.7e-5
COPE_1107.fp2.repr,z1,0,1,0,0,0,0
COPE_1108.fp2.repr,z1,0,1,0,0,0,0
COPE_1109.fp2.repr,z1,0,0.9997320000000001,0,2.4e-5,0,2.44e-4
COPE_1110.fp2.repr,z1,0,1,0,0,0,0
COPE_1111.fp2.repr,NA,0,0.9981699981699982,0,0,0,0.00183000183000183
COPE_1112.fp2.repr,z1,0,0.999995,0,0,0,5e-6
COPE_1113.fp2.repr,z1,1.21999756000488e-4,0.9958570082859834,4.99999000002e-5,0.0010939978120043758,4.0999918000163995e-5,0.002835994328011344
COPE_1114.fp2.repr,z1,0,0.999997,0,0,0,3e-6
COPE_1115.fp2.repr,z1,0,1,0,0,0,0
COPE_1116.fp2.repr,z1,0,1,0,0,0,0
COPE_1117.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1118.fp2.repr,z1,0,1,0,0,0,0
COPE_1119.fp2.repr,NA,0.995191,0,0,5e-5,0.004759,0
COPE_1120.fp2.repr,NA,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1121.fp2.repr,NA,0,0.999933,0,0,0,6.7e-5
COPE_1122.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1123.fp2.repr,NA,0,0.9983039932159729,0,3.69001476005904e-4,0,0.0013270053080212322
COPE_1124.fp2.repr,NA,0,0.9987,0,2.2799999999999999e-4,0,0.001072
COPE_1125.fp2.repr,NA,0,0.999986,0,0,0,1.3999999999999998e-5
COPE_1126.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000008e-6
COPE_1127.fp2.repr,z1,0,0.999997,0,0,0,3e-6
COPE_1128.fp2.repr,z1,0,1,0,0,0,0
COPE_1129.fp2.repr,z1,0,0.999957,0,0,0,4.3e-5
COPE_1130.fp2.repr,z1,0,0.999992,0,0,0,8.000000000000001e-6
COPE_1131.fp2.repr,NA,0,0.0023009976990023013,4.999995000005e-5,0.003224996775003225,0,0.9944240055759945
COPE_1132.fp2.repr,z1,0,0.999997,0,0,0,3e-6
COPE_1134.fp2.repr,NA,0,0.99942,0,0,0,5.8e-4
COPE_1135.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1136.fp2.repr,NA,0,0.999969,0,0,0,3.1e-5
COPE_1137.fp2.repr,z1,0,0.9998899998899998,0,0,0,1.1000011000010999e-4
COPE_1138.fp2.repr,NA,0.989531,0,0,7.200000000000002e-5,0.010397000000000002,0
COPE_1139.fp2.repr,z1,0,0.999996,0,0,0,4.000000000000001e-6
COPE_1140.fp2.repr,z1,0,1,0,0,0,0
COPE_1141.fp2.repr,NA,0.9039111921776155,0,0,0.08796182407635184,0.008122983754032491,3.999992000016e-6
COPE_1142.fp2.repr,NA,0,0.999997,0,0,0,3e-6
COPE_1143.fp2.repr,z1,0,0.999994,0,0,0,6e-6
COPE_1144.fp2.repr,NA,0,0.999995,0,0,0,5e-6
COPE_1145.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1146.fp2.repr,z1,0,1,0,0,0,0
COPE_1147.fp2.repr,z0,0.9978309956619913,0,0,2.77000554001108e-4,0.0018920037840075682,0
COPE_1148.fp2.repr,NA,0,0.9993019986039973,0,2.9000058000116e-5,0,6.69001338002676e-4
COPE_1149.fp2.repr,NA,0,0.999973,0,0,0,2.7000000000000002e-5
COPE_1150.fp2.repr,NA,0,0.99999,0,0,0,1e-5
COPE_1151.fp2.repr,z1,1.17e-4,0.998046,4.8e-5,1.73e-4,1.2e-5,0.001604
COPE_1152.fp2.repr,z0,0.999996,0,0,0,4.000000000000001e-6,0
COPE_1153.fp2.repr,z1,0,0.9993219993219994,0,1.8100018100018102e-4,0,4.970004970004969e-4
COPE_1154.fp2.repr,z0,1,0,0,0,0,0
COPE_1155.fp2.repr,z0,0.99998,0,0,0,2e-5,0
COPE_1156.fp2.repr,NA,0.999978,0,0,0,2.2e-5,0
COPE_1157.fp2.repr,z0,0.999907,0,0,0,9.3e-5,0
COPE_1158.fp2.repr,z0,0.9998050001949998,0,0,9.999990000010003e-7,1.93999806000194e-4,0
COPE_1159.fp2.repr,NA,0,0.999961,0,0,0,3.9e-5
COPE_1160.fp2.repr,z1,0,0.999993,0,0,0,7e-6
COPE_1161.fp2.repr,z1,0,0.999995,0,0,0,5e-6
COPE_1162.fp2.repr,z1,0.01564801564801565,0.9782959782959783,4.1400041400041395e-4,0.001414001414001414,4.2900042900042895e-4,0.0037990037990037985
COPE_1163.fp2.repr,z1,0,0.999964,0,0,0,3.6e-5
COPE_1164.fp2.repr,z1,0,0.999985,0,0,0,1.5e-5
COPE_1165.fp2.repr,z1,0,1,0,0,0,0
COPE_1166.fp2.repr,NA,0.985056,0,0,1.3999999999999998e-5,0.01493,0
COPE_1167.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_1168.fp2.repr,NA,0,0.99998,0,0,0,2e-5
COPE_1169.fp2.repr,z1,0,1,0,0,0,0
COPE_1170.fp2.repr,z1,0,1,0,0,0,0
COPE_1171.fp2.repr,z1,0,0.999995,0,0,0,5e-6
