n.pca,success
101,0.9923076923076923
101,1
101,0.9615384615384616
101,1
101,1
101,0.9615384615384616
102,1
102,1
102,0.9615384615384616
102,1
102,1
102,1
102,1
102,0.9923076923076923
102,0.9615384615384616
102,1
103,1
103,0.9615384615384616
103,1
103,1
103,1
103,0.9615384615384616
103,1
103,1
103,1
103,1
104,1
104,1
104,0.9615384615384616
104,0.9230769230769231
104,0.9230769230769231
104,0.9615384615384616
104,1
104,1
104,0.9615384615384616
104,1
105,1
105,1
105,0.9230769230769231
105,1
105,1
105,0.9615384615384616
105,0.9615384615384616
105,0.9923076923076923
105,1
105,1
106,1
106,1
106,1
106,0.9615384615384616
106,1
106,0.9923076923076923
106,0.9615384615384616
106,1
106,1
106,1
107,1
107,1
107,1
107,0.9615384615384616
107,1
107,1
107,1
107,1
107,1
107,1
108,1
108,1
108,1
108,1
108,1
108,1
108,0.9615384615384616
108,1
108,1
108,1
109,0.9923076923076923
109,1
109,1
109,1
109,1
109,1
109,1
109,1
109,0.9615384615384616
109,1
110,1
110,1
110,1
110,1
110,1
110,1
110,1
110,1
110,1
110,1
111,1
111,1
111,1
111,1
111,0.9923076923076923
111,1
111,1
111,1
111,1
111,1
112,1
112,1
112,1
112,1
112,0.9615384615384616
112,1
112,0.9615384615384616
112,1
112,0.9615384615384616
112,1
113,1
113,1
113,1
113,1
113,1
113,0.9615384615384616
113,1
113,1
113,1
113,1
114,0.9461538461538461
114,1
114,1
114,1
114,0.9615384615384616
114,0.9615384615384616
114,0.9538461538461539
114,1
114,1
114,0.9615384615384616
115,1
115,1
115,1
115,0.9615384615384616
115,1
115,1
115,1
115,1
115,1
115,1
116,0.9615384615384616
116,1
116,0.9615384615384616
116,1
116,0.9615384615384616
116,1
116,1
116,1
116,1
116,1
117,0.9615384615384616
117,1
117,1
117,0.9846153846153847
117,1
117,0.9923076923076923
117,1
117,1
117,1
117,1
118,0.9923076923076923
118,1
118,1
118,1
118,1
118,1
118,1
118,1
118,0.9230769230769231
118,1
119,1
119,1
119,1
119,1
119,0.9615384615384616
119,1
119,1
119,1
119,1
119,1
120,1
120,1
120,1
120,1
120,0.9615384615384616
120,1
120,1
120,1
120,1
120,1
121,1
121,1
121,1
121,1
121,1
121,1
121,1
121,1
121,1
121,1
122,1
122,1
122,1
122,1
122,1
122,1
122,1
122,1
122,1
122,1
123,1
123,1
123,0.9615384615384616
123,1
123,0.9615384615384616
123,0.9615384615384616
123,1
123,1
123,1
123,1
124,1
124,1
124,0.9615384615384616
124,1
124,0.9923076923076923
124,1
124,1
124,0.9538461538461539
124,1
124,0.9923076923076923
125,1
125,1
125,0.9615384615384616
125,0.9615384615384616
125,1
125,1
125,1
125,0.9615384615384616
125,0.9615384615384616
125,1
126,0.9923076923076923
126,1
126,0.9615384615384616
126,1
126,1
126,1
126,1
126,1
126,0.9230769230769231
126,0.9615384615384616
127,1
127,1
127,1
127,1
127,1
127,0.9615384615384616
127,1
127,1
127,0.9615384615384616
127,1
128,1
128,1
128,0.9615384615384616
128,1
128,1
128,1
128,1
128,0.9923076923076923
128,1
128,1
129,0.9615384615384616
129,1
129,1
129,1
129,0.9615384615384616
129,1
129,0.9615384615384616
129,0.9615384615384616
129,0.9615384615384616
129,1
130,1
130,1
130,1
130,0.9615384615384616
130,1
130,1
130,0.9615384615384616
130,1
130,1
130,0.9615384615384616
131,1
131,0.9615384615384616
131,1
131,1
131,1
131,1
131,0.9615384615384616
131,1
131,0.9615384615384616
131,0.9615384615384616
132,0.9615384615384616
132,1
132,1
132,0.9615384615384616
132,0.9230769230769231
132,0.9230769230769231
132,0.9615384615384616
132,0.9923076923076923
132,1
132,1
133,1
133,1
133,1
133,1
133,1
133,1
133,0.9615384615384616
133,0.9923076923076923
133,0.9615384615384616
133,1
134,0.9923076923076923
134,0.9615384615384616
134,1
134,0.9615384615384616
134,1
134,1
134,1
134,0.9923076923076923
134,1
134,1
135,1
135,1
135,1
135,0.9615384615384616
135,1
135,1
135,1
135,1
135,1
135,1
136,1
136,1
136,1
136,0.9923076923076923
136,0.9615384615384616
136,1
136,1
136,0.9230769230769231
136,1
136,1
137,1
137,1
137,1
137,1
137,1
137,0.9615384615384616
137,1
137,0.9923076923076923
137,0.9230769230769231
137,1
138,1
138,1
138,0.9230769230769231
138,1
138,1
138,1
138,1
138,1
138,1
138,1
139,1
139,1
139,0.9615384615384616
139,0.9615384615384616
139,1
139,0.9615384615384616
139,0.9846153846153847
139,0.9615384615384616
139,1
139,0.9615384615384616
140,1
140,1
140,0.9615384615384616
140,0.9615384615384616
140,1
140,0.9923076923076923
140,0.9615384615384616
140,1
140,1
140,1
141,1
141,0.9615384615384616
141,1
141,0.9923076923076923
141,0.9923076923076923
141,1
141,1
141,1
141,0.9615384615384616
141,0.9615384615384616
142,1
142,1
142,1
142,1
142,1
142,1
142,0.9923076923076923
142,1
142,1
142,1
143,0.9615384615384616
143,1
143,1
143,0.9615384615384616
143,1
143,1
143,0.9615384615384616
143,1
143,1
143,1
144,1
144,1
144,1
144,1
144,1
144,0.9615384615384616
144,1
144,0.9615384615384616
144,1
144,0.9923076923076923
145,1
145,1
145,1
145,0.9615384615384616
145,1
145,1
145,1
145,1
145,1
145,1
146,0.9615384615384616
146,1
146,1
146,1
146,1
146,1
146,1
146,1
146,1
146,1
147,0.9615384615384616
147,0.9923076923076923
147,0.9615384615384616
147,0.9615384615384616
147,1
147,1
147,1
147,0.9615384615384616
147,0.9615384615384616
147,0.9615384615384616
148,1
148,1
148,1
148,1
148,0.9615384615384616
148,1
148,0.9923076923076923
148,1
148,0.9230769230769231
148,1
149,0.9923076923076923
149,0.9923076923076923
149,0.8846153846153846
149,1
149,1
149,1
149,0.9615384615384616
149,1
149,0.9923076923076923
149,1
150,0.9615384615384616
150,1
150,1
150,1
150,0.9461538461538461
150,1
150,1
150,1
150,1
150,1
151,1
151,1
151,1
151,1
151,1
151,1
151,1
151,0.9615384615384616
151,1
151,1
152,0.9615384615384616
152,1
152,1
152,1
152,1
152,1
152,1
152,1
152,1
152,0.9615384615384616
153,1
153,1
153,0.9615384615384616
153,0.9615384615384616
153,1
153,1
153,1
153,1
153,1
153,1
154,0.9230769230769231
154,1
154,1
154,1
154,0.9615384615384616
154,1
154,1
154,0.9230769230769231
154,0.9615384615384616
154,1
155,0.9230769230769231
155,1
155,0.9615384615384616
155,0.9615384615384616
155,0.9230769230769231
155,1
155,1
155,0.8846153846153846
155,1
155,1
156,1
156,1
156,0.9615384615384616
156,1
156,1
156,1
156,0.9923076923076923
156,1
156,0.9923076923076923
156,0.9615384615384616
157,1
157,1
157,0.9615384615384616
157,0.9615384615384616
157,1
157,0.9615384615384616
157,1
157,1
157,1
157,1
158,1
158,1
158,1
158,1
158,1
158,1
158,1
158,0.9461538461538461
158,1
158,0.9615384615384616
159,1
159,1
159,0.9615384615384616
159,0.9615384615384616
159,1
159,1
159,1
159,0.9230769230769231
159,1
159,1
160,1
160,1
160,1
160,1
160,1
160,0.9615384615384616
160,1
160,1
160,0.9923076923076923
160,1
161,1
161,0.9230769230769231
161,0.9615384615384616
161,0.8846153846153846
161,1
161,1
161,1
161,0.9615384615384616
161,0.9615384615384616
161,1
162,1
162,1
162,0.9615384615384616
162,1
162,0.9615384615384616
162,1
162,1
162,1
162,0.9615384615384616
162,0.9615384615384616
163,1
163,1
163,1
163,0.9230769230769231
163,1
163,0.9615384615384616
163,1
163,0.9615384615384616
163,0.9615384615384616
163,1
164,1
164,0.9615384615384616
164,1
164,0.9923076923076923
164,0.9615384615384616
164,0.9615384615384616
164,0.9923076923076923
164,0.9230769230769231
164,0.9923076923076923
164,0.9846153846153847
165,0.9230769230769231
165,1
165,1
165,1
165,0.9615384615384616
165,1
165,0.9230769230769231
165,1
165,1
165,1
166,1
166,1
166,1
166,0.9615384615384616
166,1
166,0.9230769230769231
166,1
166,1
166,1
166,0.8846153846153846
167,1
167,1
167,1
167,1
167,0.9615384615384616
167,1
167,1
167,0.9230769230769231
167,0.9230769230769231
167,0.9615384615384616
168,0.9615384615384616
168,0.9615384615384616
168,1
168,1
168,0.9230769230769231
168,0.9615384615384616
168,1
168,1
168,1
168,1
169,1
169,1
169,1
169,1
169,1
169,1
169,1
169,0.9615384615384616
169,1
169,1
170,1
170,1
170,0.9615384615384616
170,1
170,1
170,0.9615384615384616
170,1
170,1
170,1
170,1
171,1
171,1
171,0.9615384615384616
171,0.9615384615384616
171,0.9615384615384616
171,0.9615384615384616
171,1
171,0.9615384615384616
171,1
171,0.9615384615384616
172,1
172,0.9615384615384616
172,1
172,1
172,0.9615384615384616
172,1
172,0.9615384615384616
172,1
172,1
172,1
173,0.9615384615384616
173,1
173,0.9230769230769231
173,0.9615384615384616
173,1
173,1
173,1
173,1
173,1
173,1
174,1
174,0.9230769230769231
174,1
174,1
174,1
174,1
174,1
174,0.9538461538461539
174,0.9615384615384616
174,0.9615384615384616
175,1
175,1
175,1
175,1
175,1
175,1
175,0.9615384615384616
175,1
175,1
175,1
176,1
176,1
176,1
176,1
176,0.9615384615384616
176,1
176,1
176,1
176,1
176,0.9615384615384616
177,1
177,0.9230769230769231
177,1
177,0.9615384615384616
177,1
177,0.9615384615384616
177,1
177,0.9615384615384616
177,0.8846153846153846
177,0.9615384615384616
178,0.9615384615384616
178,0.9615384615384616
178,1
178,1
178,1
178,0.9615384615384616
178,1
178,1
178,0.9923076923076923
178,1
179,1
179,0.9615384615384616
179,1
179,0.9461538461538461
179,1
179,0.9846153846153847
179,0.9615384615384616
179,0.9615384615384616
179,1
179,0.9615384615384616
180,0.9615384615384616
180,1
180,1
180,1
180,1
180,1
180,0.9615384615384616
180,1
180,1
180,1
181,1
181,1
181,0.9615384615384616
181,0.9615384615384616
181,1
181,1
181,1
181,0.9230769230769231
181,1
181,1
182,1
182,0.9615384615384616
182,1
182,0.9230769230769231
182,0.9615384615384616
182,0.9615384615384616
182,1
182,0.9615384615384616
182,1
182,0.9615384615384616
183,1
183,1
183,1
183,0.9615384615384616
183,0.9923076923076923
183,1
183,0.9923076923076923
183,1
183,1
183,0.9615384615384616
184,1
184,1
184,0.9615384615384616
184,1
184,0.9615384615384616
184,1
184,1
184,1
184,1
184,0.9230769230769231
185,0.9615384615384616
185,1
185,0.9615384615384616
185,0.8846153846153846
185,1
185,1
185,1
185,1
185,1
185,1
186,0.9615384615384616
186,1
186,1
186,1
186,1
186,0.9615384615384616
186,0.9923076923076923
186,1
186,0.8846153846153846
186,0.9923076923076923
187,0.9615384615384616
187,1
187,1
187,0.9615384615384616
187,0.9615384615384616
187,0.9615384615384616
187,0.9615384615384616
187,1
187,0.9230769230769231
187,0.9615384615384616
188,0.9615384615384616
188,0.9615384615384616
188,1
188,1
188,1
188,1
188,1
188,0.9615384615384616
188,1
188,1
189,0.9615384615384616
189,1
189,0.9615384615384616
189,1
189,1
189,0.9615384615384616
189,0.9923076923076923
189,1
189,1
189,0.9923076923076923
190,1
190,0.9615384615384616
190,0.9615384615384616
190,0.9615384615384616
190,0.9615384615384616
190,1
190,1
190,1
190,1
190,1
191,0.8846153846153846
191,1
191,1
191,1
191,1
191,1
191,1
191,0.9615384615384616
191,1
191,0.9615384615384616
192,1
192,1
192,1
192,1
192,1
192,1
192,0.9230769230769231
192,0.9615384615384616
192,1
192,0.9615384615384616
193,1
193,1
193,1
193,1
193,1
193,0.9230769230769231
193,1
193,1
193,1
193,1
194,0.9615384615384616
194,0.9615384615384616
194,0.9615384615384616
194,0.9615384615384616
194,0.9615384615384616
194,0.9615384615384616
194,1
194,0.9615384615384616
194,1
194,1
195,1
195,1
195,0.8846153846153846
195,1
195,1
195,1
195,1
195,1
195,1
195,1
196,1
196,0.9615384615384616
196,1
196,0.9615384615384616
196,1
196,1
196,0.9923076923076923
196,1
196,1
196,0.9615384615384616
197,1
197,1
197,1
197,1
197,1
197,1
197,0.9230769230769231
197,0.9615384615384616
197,1
197,1
198,0.9230769230769231
198,1
198,0.9615384615384616
198,1
198,1
198,0.9230769230769231
198,1
198,1
198,1
198,1
199,0.9615384615384616
199,1
199,0.9615384615384616
199,1
199,0.9615384615384616
199,0.9615384615384616
199,1
199,1
199,1
199,1
200,0.9615384615384616
200,0.9230769230769231
200,1
200,1
200,0.9230769230769231
200,1
200,0.9615384615384616
200,1
200,0.9615384615384616
200,1
201,0.9230769230769231
201,0.9615384615384616
201,1
201,0.9615384615384616
201,0.9615384615384616
201,1
201,1
201,1
201,0.9615384615384616
201,0.9615384615384616
202,0.9615384615384616
202,0.9615384615384616
202,0.9615384615384616
202,0.9230769230769231
202,0.9615384615384616
202,0.9615384615384616
202,1
202,0.9615384615384616
202,0.9615384615384616
202,1
203,1
203,0.9615384615384616
203,0.9615384615384616
203,0.9230769230769231
203,1
203,1
203,0.9230769230769231
203,1
203,1
203,1
204,1
204,1
204,1
204,0.9230769230769231
204,0.9230769230769231
204,0.9923076923076923
204,1
204,0.9615384615384616
204,1
204,1
205,0.9923076923076923
205,1
205,0.8846153846153846
205,1
205,1
205,1
205,1
205,1
205,0.9615384615384616
205,1
206,1
206,1
206,0.9615384615384616
206,0.9615384615384616
206,0.9615384615384616
206,1
206,1
206,0.9615384615384616
206,1
206,0.8846153846153846
207,1
207,1
207,1
207,0.9538461538461539
207,0.9615384615384616
207,0.9615384615384616
207,1
207,0.9923076923076923
207,1
207,1
208,1
208,1
208,1
208,0.9615384615384616
208,0.9923076923076923
208,0.9615384615384616
208,0.9230769230769231
208,0.9615384615384616
208,0.9615384615384616
208,1
209,0.9615384615384616
209,1
209,1
209,1
209,1
209,1
209,0.9615384615384616
209,1
209,0.9615384615384616
209,0.9615384615384616
210,1
210,0.9615384615384616
210,1
210,0.9230769230769231
210,1
210,1
210,1
210,1
210,1
210,0.9230769230769231
211,1
211,1
211,1
211,1
211,1
211,0.9615384615384616
211,0.9615384615384616
211,1
211,0.9615384615384616
211,1
212,0.9230769230769231
212,1
212,1
212,0.9615384615384616
212,1
212,1
212,1
212,1
212,1
212,1
213,1
213,1
213,1
213,1
213,0.9230769230769231
213,1
213,0.9230769230769231
213,0.9615384615384616
213,1
213,1
214,1
214,0.9615384615384616
214,0.9615384615384616
214,1
214,0.9615384615384616
214,1
214,1
214,0.9230769230769231
214,1
214,1
215,0.9615384615384616
215,1
215,1
215,1
215,1
215,1
215,0.9615384615384616
215,1
215,1
215,0.9615384615384616
216,1
216,1
216,1
216,0.9230769230769231
216,1
216,0.9230769230769231
216,1
216,0.9615384615384616
216,0.9538461538461539
216,1
217,1
217,0.9538461538461539
217,1
217,1
217,0.9615384615384616
217,0.9923076923076923
217,0.9615384615384616
217,0.9615384615384616
217,0.9923076923076923
217,1
218,0.9538461538461539
218,1
218,1
218,0.9615384615384616
218,0.9923076923076923
218,1
218,0.9615384615384616
218,1
218,1
218,0.9538461538461539
219,0.9230769230769231
219,0.9615384615384616
219,1
219,0.9615384615384616
219,1
219,1
219,0.9538461538461539
219,0.9230769230769231
219,1
219,1
220,1
220,0.9615384615384616
220,1
220,1
220,0.9923076923076923
220,0.9615384615384616
220,1
220,1
220,1
220,0.9230769230769231
221,0.9615384615384616
221,0.9615384615384616
221,1
221,1
221,1
221,1
221,0.9615384615384616
221,1
221,0.9615384615384616
221,1
222,1
222,1
222,0.9615384615384616
222,0.9615384615384616
222,0.9538461538461539
222,0.9923076923076923
222,0.9615384615384616
222,1
222,0.9615384615384616
222,0.9615384615384616
223,0.9615384615384616
223,0.9615384615384616
223,1
223,1
223,0.9615384615384616
223,0.9615384615384616
223,0.9615384615384616
223,0.9615384615384616
223,1
223,0.9230769230769231
224,1
224,1
224,1
224,1
224,1
224,1
224,1
224,0.9923076923076923
224,0.9615384615384616
224,1
225,0.9615384615384616
225,0.9846153846153847
225,1
225,0.9923076923076923
225,0.9615384615384616
225,1
225,1
225,1
225,1
225,0.9615384615384616
226,1
226,0.9538461538461539
226,0.9615384615384616
226,0.9615384615384616
226,1
226,1
226,0.9615384615384616
226,1
226,1
226,1
227,1
227,1
227,1
227,1
227,1
227,0.9923076923076923
227,0.9615384615384616
227,0.9615384615384616
227,0.9615384615384616
227,0.9615384615384616
228,1
228,0.9230769230769231
228,1
228,1
228,0.9615384615384616
228,0.9615384615384616
228,0.9615384615384616
228,1
228,1
228,0.9230769230769231
229,0.9230769230769231
229,0.9615384615384616
229,0.9615384615384616
229,1
229,1
229,0.9230769230769231
229,0.9615384615384616
229,0.9615384615384616
229,1
229,1
230,0.9230769230769231
230,0.9615384615384616
230,0.9615384615384616
230,1
230,1
230,1
230,0.9923076923076923
230,0.9615384615384616
230,1
230,1
231,1
231,1
231,0.9230769230769231
231,1
231,0.9230769230769231
231,0.9923076923076923
231,0.9615384615384616
231,0.9615384615384616
231,1
231,1
232,0.9615384615384616
232,1
232,1
232,1
232,0.9615384615384616
232,0.9153846153846155
232,1
232,1
232,0.9615384615384616
232,0.9615384615384616
233,1
233,0.9230769230769231
233,0.9615384615384616
233,1
233,1
233,0.9615384615384616
233,0.9923076923076923
233,0.9615384615384616
233,0.9615384615384616
