n.pca,success
80,0.9461538461538461
80,0.9538461538461539
80,0.9230769230769231
80,1
80,1
80,0.9615384615384616
80,0.9923076923076923
81,1
81,0.9615384615384616
81,0.9846153846153847
81,0.9615384615384616
81,1
81,1
81,1
81,0.9615384615384616
81,0.9846153846153847
81,1
82,1
82,0.9923076923076923
82,1
82,0.9923076923076923
82,1
82,1
82,1
82,1
82,0.9615384615384616
82,1
83,1
83,1
83,0.9615384615384616
83,0.9923076923076923
83,0.9230769230769231
83,0.9538461538461539
83,1
83,1
83,1
83,1
84,1
84,1
84,0.9615384615384616
84,0.9615384615384616
84,0.9615384615384616
84,0.9615384615384616
84,1
84,0.9923076923076923
84,1
84,0.9615384615384616
85,0.9615384615384616
85,1
85,0.9615384615384616
85,0.9615384615384616
85,1
85,1
85,1
85,1
85,0.9230769230769231
85,0.9538461538461539
86,1
86,1
86,0.9615384615384616
86,0.9923076923076923
86,0.9923076923076923
86,1
86,0.9615384615384616
86,0.9615384615384616
86,0.9538461538461539
86,0.9615384615384616
87,0.9615384615384616
87,0.9923076923076923
87,0.9923076923076923
87,1
87,1
87,1
87,1
87,1
87,0.9615384615384616
87,1
88,0.9538461538461539
88,0.9615384615384616
88,1
88,0.9615384615384616
88,1
88,1
88,0.9846153846153847
88,1
88,1
88,1
89,0.9923076923076923
89,0.9923076923076923
89,1
89,1
89,1
89,1
89,1
89,0.9615384615384616
89,1
89,1
90,1
90,1
90,0.9615384615384616
90,1
90,1
90,0.9615384615384616
90,0.9615384615384616
90,0.9923076923076923
90,1
90,1
91,1
91,0.9923076923076923
91,0.9923076923076923
91,0.9615384615384616
91,0.9923076923076923
91,0.9615384615384616
91,0.9615384615384616
91,0.9615384615384616
91,1
91,0.9923076923076923
92,0.9615384615384616
92,1
92,0.9615384615384616
92,1
92,1
92,0.9615384615384616
92,0.9923076923076923
92,0.9923076923076923
92,1
92,1
93,1
93,1
93,1
93,0.9923076923076923
93,1
93,0.9923076923076923
93,1
93,1
93,0.9615384615384616
93,1
94,0.9615384615384616
94,0.8846153846153846
94,0.9615384615384616
94,1
94,0.9923076923076923
94,1
94,1
94,1
94,1
94,0.9538461538461539
95,1
95,1
95,0.9615384615384616
95,0.9615384615384616
95,0.9230769230769231
95,1
95,0.9615384615384616
95,0.9615384615384616
95,0.9461538461538461
95,0.9923076923076923
96,0.9923076923076923
96,0.9538461538461539
96,0.9923076923076923
96,0.9615384615384616
96,1
96,1
96,1
96,1
96,0.9230769230769231
96,1
97,1
97,0.9615384615384616
97,1
97,0.9615384615384616
97,1
97,0.9615384615384616
97,0.9923076923076923
97,1
97,1
97,1
98,1
98,0.9615384615384616
98,1
98,0.9615384615384616
98,1
98,0.9538461538461539
98,0.9923076923076923
98,1
98,1
98,1
99,1
99,0.9923076923076923
99,1
99,0.9615384615384616
99,0.9923076923076923
99,1
99,1
99,0.9615384615384616
99,0.9615384615384616
99,1
100,1
100,0.9615384615384616
100,0.9615384615384616
100,1
100,1
100,0.9538461538461539
100,1
100,0.9615384615384616
100,0.9615384615384616
100,1
101,0.9538461538461539
101,1
101,0.9923076923076923
101,1
101,0.9923076923076923
101,0.9615384615384616
101,0.9923076923076923
101,0.9615384615384616
101,1
101,0.9923076923076923
102,0.9615384615384616
102,0.9923076923076923
102,0.9076923076923077
102,0.9538461538461539
102,0.9615384615384616
102,0.9615384615384616
102,0.9538461538461539
102,1
102,0.9615384615384616
102,0.9538461538461539
103,1
103,1
103,0.9615384615384616
103,0.9615384615384616
103,0.9615384615384616
103,0.9615384615384616
103,1
103,1
103,0.9230769230769231
103,1
104,0.9923076923076923
104,0.9615384615384616
104,1
104,1
104,0.9615384615384616
104,0.9615384615384616
104,1
104,1
104,1
104,1
105,0.9615384615384616
105,0.9153846153846155
105,1
105,0.9615384615384616
105,0.9615384615384616
105,1
105,1
105,1
105,1
105,1
106,1
106,0.9615384615384616
106,0.9230769230769231
106,0.9615384615384616
106,1
106,1
106,1
106,1
106,0.9230769230769231
106,0.9923076923076923
107,1
107,1
107,1
107,1
107,1
107,0.8846153846153846
107,1
107,0.9615384615384616
107,0.9846153846153847
107,0.9923076923076923
108,1
108,0.9923076923076923
108,1
108,1
108,1
108,1
108,1
108,1
108,1
108,1
109,0.9538461538461539
109,1
109,0.9615384615384616
109,0.9615384615384616
109,1
109,0.9538461538461539
109,0.9230769230769231
109,0.9615384615384616
109,0.9230769230769231
109,1
110,0.9615384615384616
110,1
110,0.9615384615384616
110,0.9615384615384616
110,0.9615384615384616
110,1
110,1
110,0.9615384615384616
110,1
110,0.9615384615384616
111,0.9615384615384616
111,1
111,0.8846153846153846
111,0.9538461538461539
111,0.9615384615384616
111,0.9615384615384616
111,0.9615384615384616
111,1
111,1
111,0.9615384615384616
112,0.9923076923076923
112,1
112,0.9615384615384616
112,1
112,0.9615384615384616
112,0.9615384615384616
112,0.9615384615384616
112,0.9615384615384616
112,1
112,1
113,1
113,1
113,0.9615384615384616
113,0.9923076923076923
113,1
113,1
113,0.9615384615384616
113,0.9615384615384616
113,1
113,0.9615384615384616
114,0.9230769230769231
114,1
114,1
114,0.9923076923076923
114,0.9615384615384616
114,0.9923076923076923
114,0.9615384615384616
114,1
114,1
114,1
115,0.9538461538461539
115,1
115,0.9538461538461539
115,0.9538461538461539
115,0.9923076923076923
115,0.9923076923076923
115,0.9615384615384616
115,0.9923076923076923
115,1
115,1
116,0.9846153846153847
116,1
116,0.9538461538461539
116,1
116,0.9615384615384616
116,1
116,1
116,0.9538461538461539
116,1
116,0.9615384615384616
117,1
117,0.9230769230769231
117,1
117,0.9615384615384616
117,1
117,0.8846153846153846
117,0.9538461538461539
117,0.9615384615384616
117,1
117,0.9230769230769231
118,0.9923076923076923
118,0.9615384615384616
118,0.9615384615384616
118,0.9230769230769231
118,0.9615384615384616
118,1
118,1
118,0.9615384615384616
118,1
118,0.9615384615384616
119,1
119,0.9923076923076923
119,0.9615384615384616
119,0.9615384615384616
119,0.9615384615384616
119,0.9615384615384616
119,0.9615384615384616
119,0.9615384615384616
119,1
119,1
120,1
120,1
120,0.9230769230769231
120,0.9538461538461539
120,0.9923076923076923
120,1
120,0.9923076923076923
120,1
120,1
120,0.9923076923076923
121,0.9923076923076923
121,0.9615384615384616
121,0.9615384615384616
121,0.9615384615384616
121,1
121,1
121,1
121,0.9230769230769231
121,0.9615384615384616
121,0.9615384615384616
122,0.9615384615384616
122,0.9615384615384616
122,0.9230769230769231
122,1
122,1
122,0.9153846153846155
122,1
122,0.9615384615384616
122,1
122,0.9153846153846155
123,0.9615384615384616
123,1
123,0.9230769230769231
123,0.9615384615384616
123,0.9615384615384616
123,1
123,0.9615384615384616
123,1
123,0.9153846153846155
123,0.9230769230769231
124,0.9538461538461539
124,0.9615384615384616
124,0.9615384615384616
124,0.9615384615384616
124,1
124,0.9615384615384616
124,1
124,1
124,0.9615384615384616
124,1
125,1
125,1
125,1
125,1
125,0.9230769230769231
125,0.9615384615384616
125,1
125,1
125,0.9615384615384616
125,1
126,1
126,1
126,0.9230769230769231
126,0.9538461538461539
126,0.9923076923076923
126,0.9615384615384616
126,0.9923076923076923
126,0.9615384615384616
126,1
126,1
127,0.9615384615384616
127,0.9615384615384616
127,0.9615384615384616
127,1
127,0.9230769230769231
127,0.9615384615384616
127,0.9615384615384616
127,0.9538461538461539
127,1
127,0.9615384615384616
128,1
128,0.9923076923076923
128,1
128,0.9615384615384616
128,0.9923076923076923
128,0.9615384615384616
128,0.9230769230769231
128,0.8846153846153846
128,0.9923076923076923
128,0.9615384615384616
129,0.9615384615384616
129,1
129,0.9230769230769231
129,0.9923076923076923
129,0.9615384615384616
129,1
129,0.9615384615384616
129,0.8846153846153846
129,1
129,0.9846153846153847
130,0.9615384615384616
130,1
130,1
130,1
130,0.9615384615384616
130,0.9846153846153847
130,1
130,1
130,0.9615384615384616
130,1
131,0.9615384615384616
131,0.9615384615384616
131,1
131,1
131,0.9615384615384616
131,0.9615384615384616
131,0.9615384615384616
131,1
131,0.9538461538461539
131,0.9615384615384616
132,0.9538461538461539
132,0.9923076923076923
132,0.9615384615384616
132,0.9615384615384616
132,0.9615384615384616
132,1
132,0.9538461538461539
132,0.9615384615384616
132,0.9923076923076923
132,0.9615384615384616
133,0.9615384615384616
133,1
133,0.9923076923076923
133,0.9230769230769231
133,1
133,0.9615384615384616
133,0.9615384615384616
133,0.9538461538461539
133,0.9538461538461539
133,1
134,0.9615384615384616
134,0.9615384615384616
134,0.9230769230769231
134,0.9615384615384616
134,0.9923076923076923
134,0.9230769230769231
134,1
134,1
134,0.9615384615384616
134,1
135,0.9615384615384616
135,1
135,0.9153846153846155
135,1
135,1
135,0.9153846153846155
135,0.9615384615384616
135,0.9615384615384616
135,0.9615384615384616
135,0.9615384615384616
136,1
136,1
136,1
136,1
136,1
136,0.9538461538461539
136,0.9923076923076923
136,0.9615384615384616
136,1
136,0.9615384615384616
137,1
137,1
137,1
137,0.9615384615384616
137,0.9615384615384616
137,0.9538461538461539
137,1
137,1
137,0.9615384615384616
137,0.9230769230769231
138,0.9230769230769231
138,1
138,1
138,0.9615384615384616
138,0.9615384615384616
138,1
138,0.9923076923076923
138,0.9615384615384616
138,0.9923076923076923
138,0.9615384615384616
139,0.9615384615384616
139,1
139,1
139,1
139,1
139,0.9538461538461539
139,1
139,0.9923076923076923
139,1
139,1
140,0.9615384615384616
140,0.9615384615384616
140,0.9615384615384616
140,0.9615384615384616
140,1
140,1
140,1
140,0.9615384615384616
140,0.9615384615384616
140,1
141,1
141,1
141,1
141,0.9230769230769231
141,0.9538461538461539
141,0.9615384615384616
141,0.9615384615384616
141,1
141,0.9923076923076923
141,1
142,0.9923076923076923
142,0.9923076923076923
142,0.9923076923076923
142,0.9615384615384616
142,0.9615384615384616
142,1
142,1
142,1
142,1
142,1
143,1
143,1
143,0.9615384615384616
143,0.9230769230769231
143,1
143,1
143,0.9615384615384616
143,0.9615384615384616
143,0.9538461538461539
143,0.9923076923076923
144,0.9538461538461539
144,0.9615384615384616
144,0.9230769230769231
144,0.9615384615384616
144,0.9538461538461539
144,1
144,0.9615384615384616
144,0.9923076923076923
144,1
144,0.9615384615384616
145,1
145,1
145,1
145,0.9615384615384616
145,1
145,1
145,0.8846153846153846
145,0.9615384615384616
145,0.9615384615384616
145,1
146,1
146,0.9615384615384616
146,1
146,1
146,0.9230769230769231
146,1
146,1
146,0.9615384615384616
146,0.9230769230769231
146,0.9923076923076923
147,1
147,1
147,0.9923076923076923
147,1
147,0.9615384615384616
147,0.9615384615384616
147,1
147,1
147,0.9615384615384616
147,0.9615384615384616
148,0.9923076923076923
148,0.9615384615384616
148,1
148,1
148,1
148,0.9153846153846155
148,1
148,1
148,1
148,0.9923076923076923
149,1
149,0.9615384615384616
149,1
149,1
149,1
149,1
149,0.9923076923076923
149,0.9615384615384616
149,0.8846153846153846
149,1
150,0.9230769230769231
150,1
150,0.9538461538461539
150,1
150,1
150,1
150,0.9230769230769231
150,0.9615384615384616
150,0.9923076923076923
150,0.9615384615384616
151,0.9615384615384616
151,1
151,1
151,1
151,1
151,0.9538461538461539
151,1
151,0.9923076923076923
151,0.9538461538461539
151,0.9615384615384616
152,1
152,0.9615384615384616
152,1
152,0.9923076923076923
152,1
152,1
152,0.9230769230769231
152,1
152,1
152,0.9615384615384616
153,0.9615384615384616
153,0.9615384615384616
153,0.9615384615384616
153,0.9230769230769231
153,0.9923076923076923
153,1
153,0.9615384615384616
153,0.9230769230769231
153,0.9230769230769231
153,0.9615384615384616
154,0.9615384615384616
154,1
154,1
154,0.9230769230769231
154,0.9538461538461539
154,0.9923076923076923
154,0.9230769230769231
154,0.9615384615384616
154,0.9615384615384616
154,0.9615384615384616
155,0.9230769230769231
155,1
155,0.9923076923076923
155,0.9230769230769231
155,1
155,0.9923076923076923
155,1
155,1
155,0.9615384615384616
155,1
156,1
156,0.9615384615384616
156,1
156,1
156,1
156,1
156,1
156,0.9923076923076923
156,0.9615384615384616
156,0.9230769230769231
157,0.9615384615384616
157,0.9615384615384616
157,0.9615384615384616
157,1
157,0.9615384615384616
157,0.9230769230769231
157,0.9615384615384616
157,0.9615384615384616
157,0.9615384615384616
157,0.9923076923076923
158,0.9923076923076923
158,0.9615384615384616
158,1
158,1
158,0.9538461538461539
158,1
158,1
158,1
158,0.9615384615384616
158,1
159,0.9615384615384616
159,1
159,1
159,0.9615384615384616
159,0.9538461538461539
159,1
159,1
159,1
159,1
159,1
160,0.9615384615384616
160,1
160,0.9923076923076923
160,0.9615384615384616
160,1
160,1
160,0.9923076923076923
160,0.8846153846153846
160,0.9615384615384616
160,1
161,1
161,0.9615384615384616
161,0.9615384615384616
161,0.9615384615384616
161,0.9615384615384616
161,0.9615384615384616
161,0.9615384615384616
161,1
161,1
161,1
162,1
162,0.9538461538461539
162,1
162,1
162,1
162,1
162,0.9230769230769231
162,0.9615384615384616
162,0.9615384615384616
162,1
163,1
163,0.9153846153846155
163,0.9615384615384616
163,0.9923076923076923
163,1
163,1
163,0.9615384615384616
163,0.9230769230769231
163,1
163,0.9153846153846155
164,0.9153846153846155
164,0.9615384615384616
164,0.9923076923076923
164,1
164,1
164,1
164,0.9230769230769231
164,1
164,0.9615384615384616
164,0.9615384615384616
165,1
165,0.9230769230769231
165,0.9923076923076923
165,0.9538461538461539
165,1
165,1
165,0.9615384615384616
165,0.9923076923076923
165,1
165,1
166,0.9615384615384616
166,1
166,1
166,1
166,0.9923076923076923
166,0.9923076923076923
166,1
166,1
166,1
166,1
167,0.9846153846153847
167,0.9615384615384616
167,1
167,0.9923076923076923
167,0.9615384615384616
167,0.9615384615384616
167,0.9230769230769231
167,1
167,0.9615384615384616
167,0.9615384615384616
168,0.9615384615384616
168,0.9615384615384616
168,0.9615384615384616
168,1
168,0.9230769230769231
168,0.9615384615384616
168,1
168,0.9230769230769231
168,1
168,1
169,1
169,1
169,0.9615384615384616
169,1
169,0.9615384615384616
169,0.9923076923076923
169,0.9615384615384616
169,0.9230769230769231
169,0.9615384615384616
169,0.9615384615384616
170,1
170,1
170,0.9230769230769231
170,1
170,1
170,0.9615384615384616
170,0.9615384615384616
170,0.9615384615384616
170,0.9538461538461539
170,1
171,1
171,1
171,0.9230769230769231
171,0.9230769230769231
171,1
171,0.9923076923076923
171,1
171,0.9615384615384616
171,0.9923076923076923
171,1
172,1
172,0.9615384615384616
172,0.9230769230769231
172,1
172,0.9153846153846155
172,0.9230769230769231
172,0.9923076923076923
172,0.9615384615384616
172,0.9615384615384616
172,0.9615384615384616
173,0.9615384615384616
173,0.9615384615384616
173,1
173,0.8846153846153846
173,0.9923076923076923
173,1
173,0.9230769230769231
173,0.9615384615384616
173,0.9615384615384616
173,1
174,0.9538461538461539
174,0.9538461538461539
174,1
174,0.9615384615384616
174,0.9923076923076923
174,1
174,1
174,0.9230769230769231
174,0.9615384615384616
174,0.9538461538461539
175,1
175,0.9230769230769231
175,0.9615384615384616
175,0.9538461538461539
175,1
175,1
175,0.9615384615384616
175,0.9615384615384616
175,0.9615384615384616
175,0.9230769230769231
176,0.9615384615384616
176,1
176,1
176,1
176,0.9230769230769231
176,1
176,0.9923076923076923
176,1
176,0.9230769230769231
176,0.9230769230769231
177,0.9923076923076923
177,0.9230769230769231
177,1
177,1
177,0.9846153846153847
177,0.9153846153846155
177,1
177,0.9615384615384616
177,1
177,1
178,0.9615384615384616
178,0.9230769230769231
178,0.9615384615384616
178,0.9615384615384616
178,1
178,0.9615384615384616
178,0.9923076923076923
178,0.9923076923076923
178,1
178,1
179,0.9230769230769231
179,0.9615384615384616
179,0.9615384615384616
179,0.9615384615384616
179,0.9615384615384616
179,0.9615384615384616
179,1
179,1
179,0.8769230769230769
179,1
180,0.9076923076923077
180,1
180,1
180,0.9923076923076923
180,0.9230769230769231
180,1
180,1
180,0.9538461538461539
180,0.8846153846153846
180,0.9923076923076923
181,0.9230769230769231
181,1
181,0.9538461538461539
181,0.9615384615384616
181,0.9615384615384616
181,0.9615384615384616
181,1
181,0.9538461538461539
181,0.9230769230769231
181,0.9538461538461539
182,0.9615384615384616
182,0.9615384615384616
182,1
182,0.9230769230769231
182,0.9923076923076923
182,0.9615384615384616
182,1
182,0.9615384615384616
182,0.9538461538461539
182,0.9923076923076923
183,1
183,0.9615384615384616
183,1
183,0.9615384615384616
183,1
183,0.9230769230769231
183,1
183,1
183,0.9538461538461539
183,1
184,1
184,0.9923076923076923
184,0.9923076923076923
184,1
184,1
184,1
184,0.9923076923076923
184,0.9615384615384616
184,0.9230769230769231
184,0.9538461538461539
185,0.9615384615384616
185,0.9615384615384616
185,0.9615384615384616
185,0.9230769230769231
185,0.9538461538461539
185,0.9923076923076923
185,0.9538461538461539
185,0.9230769230769231
185,1
185,1
186,0.9923076923076923
186,0.9615384615384616
186,0.9230769230769231
186,0.9230769230769231
186,0.9230769230769231
186,0.9923076923076923
186,0.9923076923076923
186,0.9230769230769231
186,0.8846153846153846
186,1
187,1
187,0.9923076923076923
187,0.9615384615384616
187,1
187,0.9923076923076923
187,0.9615384615384616
187,1
187,0.9615384615384616
187,0.9230769230769231
187,0.9923076923076923
188,0.9538461538461539
