999901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	0.99960	0.00000	0.00000	0.00000	0.00040
2	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
3	0.00000	0.99985	0.00000	0.00000	0.00000	0.00015
4	0.00000	0.90310	0.00000	0.00638	0.00000	0.09052
5	0.00000	0.99986	0.00000	0.00000	0.00000	0.00014
6	0.00000	0.99892	0.00000	0.00000	0.00000	0.00108
7	0.00000	0.99744	0.00000	0.00000	0.00000	0.00256
8	0.00000	0.99991	0.00000	0.00000	0.00000	0.00009
9	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
10	0.00000	0.00000	0.00000	0.01270	0.98730	0.00000
11	0.99973	0.00000	0.00000	0.00000	0.00027	0.00000
12	0.00000	0.96061	0.00000	0.00121	0.00000	0.03818
13	0.00000	0.99839	0.00000	0.00000	0.00000	0.00161
14	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
15	0.00000	0.99970	0.00000	0.00000	0.00000	0.00030
16	0.00000	0.99955	0.00000	0.00000	0.00000	0.00045
17	0.99987	0.00000	0.00000	0.00000	0.00013	0.00000
18	0.91378	0.00000	0.00000	0.00693	0.07929	0.00000
19	0.00000	0.94319	0.00000	0.00218	0.00000	0.05463
20	0.99925	0.00000	0.00000	0.00000	0.00075	0.00000
21	0.00021	0.00000	0.00015	0.97851	0.01424	0.00688
22	0.00000	0.99635	0.00000	0.00001	0.00000	0.00364
23	0.99943	0.00000	0.00000	0.00000	0.00057	0.00000
24	0.99994	0.00000	0.00000	0.00000	0.00006	0.00000
25	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
26	0.00000	0.99961	0.00000	0.00000	0.00000	0.00039
27	0.00000	0.99990	0.00000	0.00000	0.00000	0.00010
28	0.00000	0.99939	0.00000	0.00000	0.00000	0.00061
29	0.00000	0.99981	0.00000	0.00000	0.00000	0.00019
30	0.99966	0.00000	0.00000	0.00000	0.00034	0.00000
31	0.99963	0.00000	0.00000	0.00000	0.00037	0.00000
32	0.00000	0.97567	0.00000	0.00058	0.00000	0.02375
33	0.99946	0.00000	0.00000	0.00000	0.00053	0.00000
34	0.00000	0.72859	0.00050	0.06137	0.00017	0.20936
35	0.00000	0.98561	0.00000	0.00021	0.00000	0.01418
36	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
37	0.99971	0.00000	0.00000	0.00000	0.00029	0.00000
38	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
39	0.00000	0.99961	0.00000	0.00000	0.00000	0.00039
