999901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	0.98266	0.00000	0.00001	0.00000	0.01733
2	0.00000	0.99979	0.00000	0.00000	0.00000	0.00021
3	0.00000	0.99901	0.00000	0.00000	0.00000	0.00099
4	0.00000	0.92465	0.00000	0.00447	0.00000	0.07088
5	0.00000	0.99966	0.00000	0.00000	0.00000	0.00034
6	0.00000	0.97685	0.00000	0.00025	0.00000	0.02291
7	0.00000	0.99878	0.00000	0.00000	0.00000	0.00122
8	0.00000	0.99954	0.00000	0.00000	0.00000	0.00046
9	0.00000	0.99988	0.00000	0.00000	0.00000	0.00012
10	0.00000	0.00000	0.00000	0.01080	0.98920	0.00000
11	0.99998	0.00000	0.00000	0.00000	0.00002	0.00000
12	0.00000	0.85826	0.00000	0.01842	0.00000	0.12332
13	0.00000	0.99942	0.00000	0.00000	0.00000	0.00058
14	0.00000	0.99963	0.00000	0.00000	0.00000	0.00037
15	0.00000	0.99961	0.00000	0.00000	0.00000	0.00039
16	0.00000	0.99849	0.00000	0.00000	0.00000	0.00151
17	0.99925	0.00000	0.00000	0.00000	0.00075	0.00000
18	0.74183	0.00000	0.00041	0.05528	0.20236	0.00011
19	0.00000	0.42241	0.00002	0.24846	0.00001	0.32910
20	0.99964	0.00000	0.00000	0.00000	0.00036	0.00000
21	0.00000	0.00108	0.00001	0.97248	0.00042	0.02600
22	0.00000	0.98885	0.00000	0.00003	0.00000	0.01112
23	0.99180	0.00000	0.00000	0.00002	0.00818	0.00000
24	0.99935	0.00000	0.00000	0.00000	0.00065	0.00000
25	0.99995	0.00000	0.00000	0.00000	0.00005	0.00000
26	0.00000	0.98731	0.00000	0.00002	0.00000	0.01268
27	0.00000	0.99976	0.00000	0.00000	0.00000	0.00024
28	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
29	0.00000	0.99985	0.00000	0.00000	0.00000	0.00015
30	0.99791	0.00000	0.00000	0.00000	0.00209	0.00000
31	0.99634	0.00000	0.00000	0.00000	0.00366	0.00000
32	0.00000	0.85551	0.00000	0.01932	0.00000	0.12517
33	0.99854	0.00000	0.00000	0.00000	0.00146	0.00000
34	0.00000	0.00055	0.00002	0.98020	0.00127	0.01794
35	0.00024	0.55024	0.00661	0.15123	0.00356	0.28812
36	0.00000	0.94363	0.00000	0.00006	0.00000	0.05630
37	0.99990	0.00000	0.00000	0.00000	0.00010	0.00000
38	0.99974	0.00000	0.00000	0.00000	0.00026	0.00000
39	0.00000	0.99879	0.00000	0.00000	0.00000	0.00121
40	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
41	0.00000	0.99964	0.00000	0.00000	0.00000	0.00036
42	0.00000	0.99961	0.00000	0.00000	0.00000	0.00039
43	0.24228	0.00000	0.00000	0.00085	0.75687	0.00000
44	0.00000	0.99905	0.00000	0.00000	0.00000	0.00095
45	0.99751	0.00000	0.00000	0.00000	0.00249	0.00000
46	0.00000	0.61264	0.00000	0.00089	0.00000	0.38647
47	0.00000	0.77830	0.00000	0.00011	0.00000	0.22158
48	0.85952	0.00000	0.00000	0.00023	0.14025	0.00000
49	0.99944	0.00000	0.00000	0.00000	0.00056	0.00000
50	0.00000	0.97455	0.00000	0.00055	0.00000	0.02489
51	0.00000	0.99785	0.00000	0.00000	0.00000	0.00215
52	0.00000	0.99986	0.00000	0.00000	0.00000	0.00014
53	0.00090	0.00000	0.00000	0.01535	0.98375	0.00000
54	0.00000	0.99985	0.00000	0.00000	0.00000	0.00015
55	0.00000	0.99948	0.00000	0.00000	0.00000	0.00052
56	0.97170	0.00000	0.00000	0.00083	0.02747	0.00000
57	0.00000	0.99903	0.00000	0.00000	0.00000	0.00097
58	0.00000	0.99988	0.00000	0.00000	0.00000	0.00012
59	0.00000	0.99633	0.00000	0.00001	0.00000	0.00365
60	0.00000	0.99942	0.00000	0.00000	0.00000	0.00058
61	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
62	0.00000	0.99989	0.00000	0.00000	0.00000	0.00011
63	0.00000	0.99925	0.00000	0.00000	0.00000	0.00075
64	0.00000	0.99960	0.00000	0.00000	0.00000	0.00040
65	0.00000	0.99814	0.00000	0.00000	0.00000	0.00186
66	0.98967	0.00000	0.00000	0.00000	0.01033	0.00000
67	0.00000	0.99973	0.00000	0.00000	0.00000	0.00027
68	0.00000	0.99725	0.00000	0.00000	0.00000	0.00275
69	0.00000	0.87086	0.00000	0.01292	0.00000	0.11622
70	0.00000	0.99838	0.00000	0.00000	0.00000	0.00161
71	0.00000	0.99978	0.00000	0.00000	0.00000	0.00022
72	0.00000	0.99977	0.00000	0.00000	0.00000	0.00023
73	0.00000	0.99592	0.00000	0.00001	0.00000	0.00407
74	0.00000	0.99889	0.00000	0.00000	0.00000	0.00111
75	0.00000	0.99812	0.00000	0.00000	0.00000	0.00188
76	0.00000	0.99987	0.00000	0.00000	0.00000	0.00013
77	0.99982	0.00000	0.00000	0.00000	0.00018	0.00000
78	0.99906	0.00000	0.00000	0.00000	0.00094	0.00000
79	0.99750	0.00000	0.00000	0.00000	0.00250	0.00000
80	0.00000	0.00510	0.00000	0.87720	0.00000	0.11770
81	0.00000	0.99918	0.00000	0.00000	0.00000	0.00082
82	0.65437	0.00001	0.00165	0.09461	0.24873	0.00063
83	0.99995	0.00000	0.00000	0.00000	0.00005	0.00000
84	0.00000	0.99682	0.00000	0.00000	0.00000	0.00318
85	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
86	0.99998	0.00000	0.00000	0.00000	0.00002	0.00000
87	0.00000	0.99955	0.00000	0.00000	0.00000	0.00045
88	0.99990	0.00000	0.00000	0.00000	0.00010	0.00000
89	0.00000	0.99723	0.00000	0.00001	0.00000	0.00276
90	0.00000	0.99915	0.00000	0.00000	0.00000	0.00085
91	0.96676	0.00000	0.00000	0.00107	0.03217	0.00000
92	0.00000	0.00000	0.00122	0.00812	0.00000	0.99066
93	0.00000	0.99792	0.00000	0.00000	0.00000	0.00208
94	0.99642	0.00000	0.00000	0.00002	0.00356	0.00000
95	0.00000	0.97879	0.00000	0.00002	0.00000	0.02119
96	0.00000	0.99937	0.00000	0.00000	0.00000	0.00063
97	0.99958	0.00000	0.00000	0.00000	0.00042	0.00000
98	0.00000	0.99376	0.00000	0.00001	0.00000	0.00624
99	0.00036	0.54426	0.01087	0.15158	0.00581	0.28711
100	0.00000	0.99639	0.00000	0.00000	0.00000	0.00361
101	0.00000	0.99990	0.00000	0.00000	0.00000	0.00010
102	0.00000	0.99910	0.00000	0.00000	0.00000	0.00090
103	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
104	0.00000	0.98599	0.00000	0.00010	0.00000	0.01391
105	0.00001	0.64915	0.00096	0.09911	0.00046	0.25032
106	0.00000	0.99972	0.00000	0.00000	0.00000	0.00028
107	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
108	0.99894	0.00000	0.00000	0.00000	0.00106	0.00000
109	0.00000	0.99974	0.00000	0.00000	0.00000	0.00026
110	0.00000	0.99933	0.00000	0.00000	0.00000	0.00067
111	0.00000	0.99869	0.00000	0.00000	0.00000	0.00131
112	0.99004	0.00000	0.00000	0.00000	0.00996	0.00000
113	0.76958	0.00000	0.00000	0.00066	0.22975	0.00000
114	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
115	0.00000	0.99890	0.00000	0.00000	0.00000	0.00110
