file,sample,number_reads
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0670.F.fq.gz,COPE-0670,150639
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0671.F.fq.gz,COPE-0671,1058837
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0672.F.fq.gz,COPE-0672,466538
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0673.F.fq.gz,COPE-0673,1457331
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0674.F.fq.gz,COPE-0674,4006487
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0675.F.fq.gz,COPE-0675,9051896
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0676.F.fq.gz,COPE-0676,1934230
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0677.F.fq.gz,COPE-0677,5926350
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0678.F.fq.gz,COPE-0678,870911
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0679.F.fq.gz,COPE-0679,728946
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0680.F.fq.gz,COPE-0680,2024413
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0681.F.fq.gz,COPE-0681,738110
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0682.F.fq.gz,COPE-0682,4184742
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0683.F.fq.gz,COPE-0683,3502742
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0684.F.fq.gz,COPE-0684,1487778
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0685.F.fq.gz,COPE-0685,1038671
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0686.F.fq.gz,COPE-0686,743877
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0687.F.fq.gz,COPE-0687,314832
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0688.F.fq.gz,COPE-0688,2031109
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0689.F.fq.gz,COPE-0689,5479
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0690.F.fq.gz,COPE-0690,1538076
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0691.F.fq.gz,COPE-0691,9511
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0692.F.fq.gz,COPE-0692,1380545
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0693.F.fq.gz,COPE-0693,1425792
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0694.F.fq.gz,COPE-0694,2600610
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0695.F.fq.gz,COPE-0695,3494532
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0696.F.fq.gz,COPE-0696,3284554
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0697.F.fq.gz,COPE-0697,1508019
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0698.F.fq.gz,COPE-0698,209924
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0699.F.fq.gz,COPE-0699,12214359
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0700.F.fq.gz,COPE-0700,2871267
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0701.F.fq.gz,COPE-0701,423512
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0702.F.fq.gz,COPE-0702,3868849
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0703.F.fq.gz,COPE-0703,1286256
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0704.F.fq.gz,COPE-0704,561637
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0705.F.fq.gz,COPE-0705,8716957
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0706.F.fq.gz,COPE-0706,1749378
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0707.F.fq.gz,COPE-0707,264152
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0708.F.fq.gz,COPE-0708,5238623
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0709.F.fq.gz,COPE-0709,4859794
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0710.F.fq.gz,COPE-0710,24135
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0711.F.fq.gz,COPE-0711,2615284
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0712.F.fq.gz,COPE-0712,2502107
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0713.F.fq.gz,COPE-0713,2340244
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0714.F.fq.gz,COPE-0714,7567
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0715.F.fq.gz,COPE-0715,262126
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0716.F.fq.gz,COPE-0716,3492268
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0717.F.fq.gz,COPE-0717,2329262
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0718.F.fq.gz,COPE-0718,2740237
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0719.F.fq.gz,COPE-0719,1732705
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0720.F.fq.gz,COPE-0720,709243
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0721.F.fq.gz,COPE-0721,1973212
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0722.F.fq.gz,COPE-0722,2572661
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0723.F.fq.gz,COPE-0723,2650104
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0724.F.fq.gz,COPE-0724,199150
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0725.F.fq.gz,COPE-0725,3483997
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0726.F.fq.gz,COPE-0726,3934908
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0727.F.fq.gz,COPE-0727,386167
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0728.F.fq.gz,COPE-0728,415762
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0729.F.fq.gz,COPE-0729,1682323
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0730.F.fq.gz,COPE-0730,1189181
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0731.F.fq.gz,COPE-0731,1065644
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0732.F.fq.gz,COPE-0732,1799184
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0733.F.fq.gz,COPE-0733,6856
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0734.F.fq.gz,COPE-0734,3766172
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0735.F.fq.gz,COPE-0735,9223711
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0736.F.fq.gz,COPE-0736,110631
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0737.F.fq.gz,COPE-0737,1278387
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0738.F.fq.gz,COPE-0738,2570378
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0739.F.fq.gz,COPE-0739,2711058
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0740.F.fq.gz,COPE-0740,291554
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0741.F.fq.gz,COPE-0741,1896149
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0742.F.fq.gz,COPE-0742,1269386
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0743.F.fq.gz,COPE-0743,978461
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0744.F.fq.gz,COPE-0744,7379843
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0745.F.fq.gz,COPE-0745,156728
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0746.F.fq.gz,COPE-0746,3033901
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0747.F.fq.gz,COPE-0747,183851
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0748.F.fq.gz,COPE-0748,4339236
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0749.F.fq.gz,COPE-0749,5386310
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0750.F.fq.gz,COPE-0750,1478907
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0751.F.fq.gz,COPE-0751,707862
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0752.F.fq.gz,COPE-0752,2568094
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0753.F.fq.gz,COPE-0753,2685972
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0754.F.fq.gz,COPE-0754,4096249
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0755.F.fq.gz,COPE-0755,6934566
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0756.F.fq.gz,COPE-0756,2555344
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0757.F.fq.gz,COPE-0757,1416512
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0758.F.fq.gz,COPE-0758,4318221
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0759.F.fq.gz,COPE-0759,2228572
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0760.F.fq.gz,COPE-0760,481858
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0761.F.fq.gz,COPE-0761,207870
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0762.F.fq.gz,COPE-0762,1914859
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0763.F.fq.gz,COPE-0763,4972801
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0764.F.fq.gz,COPE-0764,326426
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0765.F.fq.gz,COPE-0765,5090315
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0766.F.fq.gz,COPE-0766,1241349
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0767.F.fq.gz,COPE-0767,2149096
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0768.F.fq.gz,COPE-0768,2577453
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0769.F.fq.gz,COPE-0769,1610837
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0770.F.fq.gz,COPE-0770,2334282
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0771.F.fq.gz,COPE-0771,1908327
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0772.F.fq.gz,COPE-0772,6077367
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0773.F.fq.gz,COPE-0773,2118345
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0774.F.fq.gz,COPE-0774,136140
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0775.F.fq.gz,COPE-0775,1335342
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0776.F.fq.gz,COPE-0776,730171
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0777.F.fq.gz,COPE-0777,17766
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0778.F.fq.gz,COPE-0778,1717274
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0779.F.fq.gz,COPE-0779,16190
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0780.F.fq.gz,COPE-0780,342429
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0781.F.fq.gz,COPE-0781,246718
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0782.F.fq.gz,COPE-0782,9480728
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0783.F.fq.gz,COPE-0783,262896
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0784.F.fq.gz,COPE-0784,1208480
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0785.F.fq.gz,COPE-0785,4075458
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0786.F.fq.gz,COPE-0786,414362
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0787.F.fq.gz,COPE-0787,276839
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0788.F.fq.gz,COPE-0788,9951858
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0789.F.fq.gz,COPE-0789,2780096
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0790.F.fq.gz,COPE-0790,1881628
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0791.F.fq.gz,COPE-0791,4971373
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0792.F.fq.gz,COPE-0792,123616
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0793.F.fq.gz,COPE-0793,337129
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0794.F.fq.gz,COPE-0794,782326
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0795.F.fq.gz,COPE-0795,713538
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0796.F.fq.gz,COPE-0796,4685596
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0797.F.fq.gz,COPE-0797,2052643
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0798.F.fq.gz,COPE-0798,1050824
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0799.F.fq.gz,COPE-0799,9358171
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0800.F.fq.gz,COPE-0800,2700384
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0801.F.fq.gz,COPE-0801,12159914
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0802.F.fq.gz,COPE-0802,59375
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0803.F.fq.gz,COPE-0803,1743487
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0804.F.fq.gz,COPE-0804,114006
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0805.F.fq.gz,COPE-0805,2683910
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0806.F.fq.gz,COPE-0806,242785
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0807.F.fq.gz,COPE-0807,209435
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0808.F.fq.gz,COPE-0808,1867709
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0809.F.fq.gz,COPE-0809,2053179
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0810.F.fq.gz,COPE-0810,161767
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0811.F.fq.gz,COPE-0811,364273
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0812.F.fq.gz,COPE-0812,1563563
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0813.F.fq.gz,COPE-0813,1811210
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0814.F.fq.gz,COPE-0814,3521325
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0815.F.fq.gz,COPE-0815,731277
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0816.F.fq.gz,COPE-0816,1254733
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0817.F.fq.gz,COPE-0817,331342
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0818.F.fq.gz,COPE-0818,5624698
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0819.F.fq.gz,COPE-0819,1855761
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0820.F.fq.gz,COPE-0820,339570
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0821.F.fq.gz,COPE-0821,1963122
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0822.F.fq.gz,COPE-0822,4639535
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0823.F.fq.gz,COPE-0823,1071291
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0824.F.fq.gz,COPE-0824,689166
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0825.F.fq.gz,COPE-0825,147737
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0826.F.fq.gz,COPE-0826,5106628
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0827.F.fq.gz,COPE-0827,19150
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0828.F.fq.gz,COPE-0828,314047
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0829.F.fq.gz,COPE-0829,288502
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0830.F.fq.gz,COPE-0830,1183736
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0831.F.fq.gz,COPE-0831,13081013
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0832.F.fq.gz,COPE-0832,60632
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0833.F.fq.gz,COPE-0833,10660548
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0834.F.fq.gz,COPE-0834,420397
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0835.F.fq.gz,COPE-0835,215120
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0836.F.fq.gz,COPE-0836,3305651
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0837.F.fq.gz,COPE-0837,1781829
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0838.F.fq.gz,COPE-0838,63479
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0839.F.fq.gz,COPE-0839,18981
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0840.F.fq.gz,COPE-0840,2677826
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0841.F.fq.gz,COPE-0841,3781052
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0842.F.fq.gz,COPE-0842,2257415
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0843.F.fq.gz,COPE-0843,755787
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0844.F.fq.gz,COPE-0844,5479
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0845.F.fq.gz,COPE-0845,184332
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0846.F.fq.gz,COPE-0846,5775173
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0847.F.fq.gz,COPE-0847,171995
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0848.F.fq.gz,COPE-0848,3931462
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0849.F.fq.gz,COPE-0849,3357650
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0850.F.fq.gz,COPE-0850,592440
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0851.F.fq.gz,COPE-0851,4267440
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0852.F.fq.gz,COPE-0852,417446
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0853.F.fq.gz,COPE-0853,1605132
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0854.F.fq.gz,COPE-0854,245228
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0855.F.fq.gz,COPE-0855,153976
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0856.F.fq.gz,COPE-0856,798480
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0857.F.fq.gz,COPE-0857,3042362
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0858.F.fq.gz,COPE-0858,91550
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0859.F.fq.gz,COPE-0859,96467
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0860.F.fq.gz,COPE-0860,798104
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0861.F.fq.gz,COPE-0861,344422
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0862.F.fq.gz,COPE-0862,1804382
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0863.F.fq.gz,COPE-0863,551302
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0864.F.fq.gz,COPE-0864,1864354
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0865.F.fq.gz,COPE-0865,398132
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0866.F.fq.gz,COPE-0866,16900119
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0867.F.fq.gz,COPE-0867,2242865
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0868.F.fq.gz,COPE-0868,2419682
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0869.F.fq.gz,COPE-0869,1162782
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0870.F.fq.gz,COPE-0870,3894642
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0871.F.fq.gz,COPE-0871,1766993
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-0872.F.fq.gz,COPE-0872,5919982
