999901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
2	0.00000	0.63512	0.00000	0.00001	0.00000	0.36487
3	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
4	0.00000	0.89950	0.00003	0.00678	0.00000	0.09369
5	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
6	0.00000	0.99972	0.00000	0.00000	0.00000	0.00028
7	0.00000	0.99862	0.00000	0.00000	0.00000	0.00137
8	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
9	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
10	0.00001	0.00000	0.00000	0.00053	0.99947	0.00000
11	0.99993	0.00000	0.00000	0.00000	0.00007	0.00000
12	0.00000	0.97117	0.00000	0.00081	0.00000	0.02802
13	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
14	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
15	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
16	0.00000	0.98688	0.00000	0.00010	0.00000	0.01301
17	0.99994	0.00000	0.00000	0.00000	0.00006	0.00000
18	0.98686	0.00000	0.00000	0.00017	0.01296	0.00000
19	0.00000	0.97080	0.00000	0.00037	0.00000	0.02883
20	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
21	0.00232	0.00444	0.01801	0.70897	0.03763	0.22863
22	0.00000	0.99868	0.00000	0.00000	0.00000	0.00132
23	0.99964	0.00000	0.00000	0.00000	0.00036	0.00000
24	0.99997	0.00000	0.00000	0.00000	0.00003	0.00000
25	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
26	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
27	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
28	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
29	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
