999901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	0.99978	0.00000	0.00000	0.00000	0.00022
2	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
3	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
4	0.00000	0.96824	0.00000	0.00068	0.00000	0.03108
5	0.00000	0.99988	0.00000	0.00000	0.00000	0.00012
6	0.00000	0.99979	0.00000	0.00000	0.00000	0.00021
7	0.00000	0.96465	0.00000	0.00153	0.00000	0.03382
8	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
9	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
10	0.00000	0.00000	0.00000	0.00002	0.99997	0.00000
11	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
12	0.00000	0.01958	0.00000	0.11118	0.00000	0.86924
13	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
14	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
15	0.00000	0.99980	0.00000	0.00000	0.00000	0.00020
16	0.00000	0.99856	0.00000	0.00000	0.00000	0.00144
17	0.99998	0.00000	0.00000	0.00000	0.00002	0.00000
18	0.85220	0.00000	0.00002	0.01944	0.12834	0.00000
19	0.00000	0.98770	0.00000	0.00007	0.00000	0.01223
20	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
21	0.00278	0.00001	0.00010	0.95214	0.04265	0.00232
22	0.00000	0.99936	0.00000	0.00000	0.00000	0.00064
23	0.99922	0.00000	0.00000	0.00000	0.00078	0.00000
24	0.99990	0.00000	0.00000	0.00000	0.00010	0.00000
25	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
26	0.00000	0.99864	0.00000	0.00000	0.00000	0.00136
27	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
28	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
29	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
30	0.99965	0.00000	0.00000	0.00000	0.00035	0.00000
31	0.99997	0.00000	0.00000	0.00000	0.00003	0.00000
32	0.00000	0.02348	0.00000	0.85040	0.00000	0.12612
33	0.99979	0.00000	0.00000	0.00000	0.00021	0.00000
34	0.36578	0.03631	0.11502	0.16246	0.24370	0.07674
35	0.00000	0.96681	0.00000	0.00107	0.00000	0.03212
36	0.00000	0.99976	0.00000	0.00000	0.00000	0.00024
37	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
38	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
39	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
40	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
41	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
42	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
43	0.98229	0.00000	0.00000	0.00000	0.01771	0.00000
44	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
45	0.99998	0.00000	0.00000	0.00000	0.00002	0.00000
46	0.00000	0.81044	0.00000	0.00000	0.00000	0.18956
47	0.00000	0.88299	0.00000	0.00005	0.00000	0.11696
48	0.99977	0.00000	0.00000	0.00000	0.00023	0.00000
49	0.99901	0.00000	0.00000	0.00000	0.00099	0.00000
50	0.00000	0.99288	0.00000	0.00005	0.00000	0.00707
51	0.00000	0.99989	0.00000	0.00000	0.00000	0.00011
52	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
53	0.99852	0.00000	0.00000	0.00000	0.00148	0.00000
54	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
55	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
56	0.00036	0.00000	0.00000	0.98891	0.01073	0.00000
57	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
58	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
59	0.00000	0.99961	0.00000	0.00000	0.00000	0.00039
60	0.00000	0.99988	0.00000	0.00000	0.00000	0.00012
61	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
