999901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
2	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
3	0.00000	0.99919	0.00000	0.00000	0.00000	0.00081
4	0.00000	0.97141	0.00000	0.00069	0.00000	0.02791
5	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
6	0.00000	0.99986	0.00000	0.00000	0.00000	0.00014
7	0.00000	0.99984	0.00000	0.00000	0.00000	0.00016
8	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
9	0.00000	0.99977	0.00000	0.00000	0.00000	0.00023
10	0.00000	0.00000	0.00000	0.01498	0.98501	0.00000
11	0.99987	0.00000	0.00000	0.00000	0.00013	0.00000
12	0.00000	0.34629	0.00000	0.18495	0.00000	0.46875
13	0.00000	0.99991	0.00000	0.00000	0.00000	0.00009
14	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
15	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
16	0.00000	0.99192	0.00000	0.00005	0.00000	0.00803
17	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
18	0.83940	0.00000	0.00016	0.02265	0.13776	0.00003
19	0.00000	0.64324	0.00002	0.10389	0.00001	0.25285
20	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
21	0.10796	0.00000	0.00002	0.64088	0.25108	0.00005
22	0.00000	0.95838	0.00000	0.00045	0.00000	0.04117
23	0.98150	0.00000	0.00000	0.00010	0.01841	0.00000
24	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
25	0.99973	0.00000	0.00000	0.00000	0.00027	0.00000
26	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
27	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
28	0.00000	0.89860	0.00000	0.00000	0.00000	0.10140
29	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
30	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
31	0.99372	0.00000	0.00000	0.00000	0.00628	0.00000
32	0.00000	0.90604	0.00000	0.00758	0.00000	0.08638
33	0.99979	0.00000	0.00000	0.00000	0.00021	0.00000
34	0.00000	0.81760	0.00001	0.02887	0.00000	0.15352
35	0.00000	0.97549	0.00000	0.00059	0.00000	0.02392
36	0.00000	0.99986	0.00000	0.00000	0.00000	0.00014
37	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
38	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
39	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
40	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
41	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
42	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
43	0.93278	0.00000	0.00000	0.00000	0.06722	0.00000
44	0.00000	0.94133	0.00000	0.00000	0.00000	0.05867
45	0.99997	0.00000	0.00000	0.00000	0.00003	0.00000
46	0.00000	0.87447	0.00000	0.00000	0.00000	0.12553
47	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
48	0.99905	0.00000	0.00000	0.00000	0.00095	0.00000
49	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
50	0.00000	0.99933	0.00000	0.00000	0.00000	0.00067
51	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
52	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
53	0.00075	0.00000	0.00000	0.00442	0.99483	0.00000
54	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
55	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
56	0.97307	0.00000	0.00000	0.00072	0.02621	0.00000
57	0.00000	0.99990	0.00000	0.00000	0.00000	0.00010
58	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
59	0.00000	0.99974	0.00000	0.00000	0.00000	0.00026
60	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
61	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
62	0.00000	0.99987	0.00000	0.00000	0.00000	0.00013
63	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
64	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
65	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
66	0.99998	0.00000	0.00000	0.00000	0.00002	0.00000
67	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
68	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
69	0.00000	0.93380	0.00000	0.00414	0.00000	0.06206
70	0.00000	0.99631	0.00000	0.00001	0.00000	0.00368
71	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
72	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
73	0.00000	0.99460	0.00000	0.00001	0.00000	0.00539
74	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
75	0.00000	0.99714	0.00000	0.00000	0.00000	0.00286
76	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
77	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
78	0.99900	0.00000	0.00000	0.00000	0.00100	0.00000
79	0.99998	0.00000	0.00000	0.00000	0.00002	0.00000
80	0.00000	0.81272	0.00000	0.02748	0.00000	0.15980
81	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
82	0.73706	0.00000	0.00000	0.05744	0.20550	0.00000
83	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
84	0.00000	0.99989	0.00000	0.00000	0.00000	0.00011
85	0.99987	0.00000	0.00000	0.00000	0.00013	0.00000
86	0.99774	0.00000	0.00000	0.00000	0.00226	0.00000
87	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
88	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
89	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
90	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
91	0.99237	0.00000	0.00000	0.00008	0.00755	0.00000
92	0.00000	0.00000	0.00001	0.00053	0.00000	0.99946
93	0.00000	0.99992	0.00000	0.00000	0.00000	0.00008
94	0.99745	0.00000	0.00000	0.00001	0.00254	0.00000
95	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
96	0.00000	0.99973	0.00000	0.00000	0.00000	0.00027
97	0.99978	0.00000	0.00000	0.00000	0.00022	0.00000
98	0.00000	0.99924	0.00000	0.00000	0.00000	0.00076
99	0.00002	0.70543	0.00350	0.06917	0.00111	0.22077
100	0.00000	0.99987	0.00000	0.00000	0.00000	0.00013
101	0.00000	0.99381	0.00000	0.00000	0.00000	0.00619
102	0.00000	0.99903	0.00000	0.00000	0.00000	0.00097
103	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
104	0.00000	0.99992	0.00000	0.00000	0.00000	0.00008
105	0.00000	0.97277	0.00000	0.00066	0.00000	0.02657
106	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
107	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
108	0.99997	0.00000	0.00000	0.00000	0.00003	0.00000
109	0.00000	0.99986	0.00000	0.00000	0.00000	0.00014
110	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
111	0.00000	0.99989	0.00000	0.00000	0.00000	0.00011
112	0.83368	0.00000	0.00000	0.00002	0.16630	0.00000
113	0.99974	0.00000	0.00000	0.00000	0.00026	0.00000
114	0.00000	0.99963	0.00000	0.00000	0.00000	0.00037
115	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
116	0.17189	0.00000	0.00000	0.00011	0.82800	0.00000
117	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
118	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
119	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
120	0.00000	0.99923	0.00000	0.00000	0.00000	0.00077
121	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
122	0.00000	0.99975	0.00000	0.00000	0.00000	0.00025
123	0.00107	0.52109	0.02251	0.15700	0.01242	0.28591
124	0.00000	0.99967	0.00000	0.00000	0.00000	0.00033
125	0.00000	0.98672	0.00000	0.00002	0.00000	0.01326
126	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
127	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
128	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
129	0.00000	0.99870	0.00000	0.00000	0.00000	0.00130
130	0.00000	0.99898	0.00000	0.00000	0.00000	0.00102
131	0.99988	0.00000	0.00000	0.00000	0.00012	0.00000
132	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
133	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
134	0.00000	0.99972	0.00000	0.00000	0.00000	0.00028
135	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
136	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
137	0.00000	0.99992	0.00000	0.00000	0.00000	0.00008
138	0.99892	0.00000	0.00000	0.00000	0.00108	0.00000
139	0.99359	0.00000	0.00000	0.00000	0.00641	0.00000
140	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
141	0.19896	0.00000	0.00000	0.01858	0.78246	0.00000
142	0.00042	0.00000	0.00000	0.00142	0.99816	0.00000
143	0.00000	0.99992	0.00000	0.00000	0.00000	0.00008
144	0.99982	0.00000	0.00000	0.00000	0.00018	0.00000
145	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
146	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
147	0.99748	0.00000	0.00000	0.00000	0.00252	0.00000
148	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
149	0.99982	0.00000	0.00000	0.00000	0.00018	0.00000
150	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
151	0.00000	0.99929	0.00000	0.00000	0.00000	0.00071
152	0.00021	0.26783	0.00519	0.39538	0.00635	0.32503
153	0.00000	0.98648	0.00000	0.00013	0.00000	0.01340
154	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
155	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
156	0.00000	0.99708	0.00000	0.00000	0.00000	0.00292
157	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
158	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
159	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
160	0.00000	0.99875	0.00000	0.00000	0.00000	0.00125
161	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
162	0.99990	0.00000	0.00000	0.00000	0.00010	0.00000
163	0.00000	0.99991	0.00000	0.00000	0.00000	0.00009
164	0.00000	0.99974	0.00000	0.00000	0.00000	0.00026
165	0.00000	0.86031	0.00044	0.01736	0.00006	0.12182
166	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
167	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
168	0.99983	0.00000	0.00000	0.00000	0.00017	0.00000
169	0.00000	0.99984	0.00000	0.00000	0.00000	0.00016
170	0.00000	0.99976	0.00000	0.00000	0.00000	0.00024
171	0.00000	0.99989	0.00000	0.00000	0.00000	0.00011
172	0.00000	0.98997	0.00000	0.00000	0.00000	0.01003
173	0.99995	0.00000	0.00000	0.00000	0.00005	0.00000
174	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
175	0.00000	0.99714	0.00000	0.00000	0.00000	0.00286
176	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
177	0.00000	0.99974	0.00000	0.00000	0.00000	0.00026
178	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
179	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
180	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
181	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
182	0.99890	0.00000	0.00000	0.00000	0.00110	0.00000
183	0.00000	0.99990	0.00000	0.00000	0.00000	0.00010
184	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
185	0.00000	0.99947	0.00000	0.00000	0.00000	0.00053
186	0.99990	0.00000	0.00000	0.00000	0.00010	0.00000
187	0.00000	0.99979	0.00000	0.00000	0.00000	0.00021
188	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
189	0.00000	0.99989	0.00000	0.00000	0.00000	0.00011
190	0.00000	0.99685	0.00000	0.00000	0.00000	0.00315
191	0.99988	0.00000	0.00000	0.00000	0.00012	0.00000
192	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
193	0.99189	0.00000	0.00000	0.00000	0.00811	0.00000
194	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
195	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
196	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
197	0.00000	0.89477	0.00000	0.00900	0.00000	0.09623
198	0.00000	0.99853	0.00000	0.00000	0.00000	0.00147
199	0.00000	0.99873	0.00000	0.00000	0.00000	0.00127
200	0.00000	0.00000	0.99696	0.00270	0.00000	0.00034
201	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
202	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
203	0.00000	0.83833	0.00000	0.01950	0.00000	0.14217
204	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
205	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
206	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
207	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
208	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
209	0.00000	0.99938	0.00000	0.00000	0.00000	0.00062
210	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
211	0.00000	0.00008	0.00000	0.00019	0.00000	0.99972
212	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
213	0.99976	0.00000	0.00000	0.00000	0.00024	0.00000
214	0.99945	0.00000	0.00000	0.00000	0.00055	0.00000
215	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
216	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
217	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
218	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
219	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
220	0.00000	0.96663	0.00000	0.00109	0.00000	0.03228
221	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
222	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
223	0.00000	0.99929	0.00000	0.00000	0.00000	0.00071
224	0.00000	0.99990	0.00000	0.00000	0.00000	0.00010
225	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
226	0.97587	0.00000	0.00000	0.00003	0.02410	0.00000
227	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
228	0.00000	0.99198	0.00000	0.00005	0.00000	0.00797
229	0.67659	0.00000	0.00001	0.07671	0.24669	0.00000
230	0.00000	0.99965	0.00000	0.00000	0.00000	0.00035
231	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
232	0.00000	0.97477	0.00000	0.00018	0.00000	0.02505
233	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
234	0.00000	0.99964	0.00000	0.00000	0.00000	0.00036
235	0.00000	0.99986	0.00000	0.00000	0.00000	0.00014
236	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
237	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
238	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
239	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
240	0.99940	0.00000	0.00000	0.00000	0.00060	0.00000
241	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
242	0.99992	0.00000	0.00000	0.00000	0.00008	0.00000
243	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
244	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
245	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
246	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
247	0.00000	0.99991	0.00000	0.00000	0.00000	0.00009
248	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
249	0.00000	0.99936	0.00000	0.00000	0.00000	0.00064
250	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
251	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
252	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
253	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
254	0.00000	0.99985	0.00000	0.00000	0.00000	0.00015
255	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
256	0.00000	0.99956	0.00000	0.00000	0.00000	0.00044
257	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
258	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
259	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
260	0.00000	0.96195	0.00000	0.00107	0.00000	0.03698
261	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
262	0.00000	0.99967	0.00000	0.00000	0.00000	0.00033
263	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
264	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
265	0.00000	0.00024	0.00000	0.98851	0.00000	0.01125
266	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
267	0.00000	0.99958	0.00000	0.00000	0.00000	0.00042
268	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
269	0.00000	0.99899	0.00000	0.00000	0.00000	0.00101
270	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
271	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
272	0.00000	0.99976	0.00000	0.00000	0.00000	0.00024
273	0.00000	0.99991	0.00000	0.00000	0.00000	0.00009
274	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
