file,mapped_reads
COPE_0968.fp2.repr.10.1-RAW.bam,1376970
COPE_0969.fp2.repr.10.1-RAW.bam,364682
COPE_0970.fp2.repr.10.1-RAW.bam,11872409
COPE_0971.fp2.repr.10.1-RAW.bam,14735026
COPE_0972.fp2.repr.10.1-RAW.bam,6208750
COPE_0973.fp2.repr.10.1-RAW.bam,15499994
COPE_0974.fp2.repr.10.1-RAW.bam,6597071
COPE_0975.fp2.repr.10.1-RAW.bam,9896278
COPE_0976.fp2.repr.10.1-RAW.bam,4678897
COPE_0977.fp2.repr.10.1-RAW.bam,7903566
COPE_0978.fp2.repr.10.1-RAW.bam,1760367
COPE_0979.fp2.repr.10.1-RAW.bam,681528
COPE_0980.fp2.repr.10.1-RAW.bam,11949583
COPE_0981.fp2.repr.10.1-RAW.bam,7999150
COPE_0982.fp2.repr.10.1-RAW.bam,10576532
COPE_0983.fp2.repr.10.1-RAW.bam,8354093
COPE_0984.fp2.repr.10.1-RAW.bam,1047398
COPE_0985.fp2.repr.10.1-RAW.bam,6727850
COPE_0986.fp2.repr.10.1-RAW.bam,204436
COPE_0987.fp2.repr.10.1-RAW.bam,25453565
COPE_0988.fp2.repr.10.1-RAW.bam,8795996
COPE_0989.fp2.repr.10.1-RAW.bam,5729569
COPE_0990.fp2.repr.10.1-RAW.bam,8823522
COPE_0991.fp2.repr.10.1-RAW.bam,5202332
COPE_0992.fp2.repr.10.1-RAW.bam,8929929
COPE_0993.fp2.repr.10.1-RAW.bam,4918748
COPE_0994.fp2.repr.10.1-RAW.bam,8225839
COPE_0995.fp2.repr.10.1-RAW.bam,21300826
COPE_0996.fp2.repr.10.1-RAW.bam,8043476
COPE_0997.fp2.repr.10.1-RAW.bam,472462
COPE_0998.fp2.repr.10.1-RAW.bam,2267433
COPE_0999.fp2.repr.10.1-RAW.bam,9247553
COPE_1000.fp2.repr.10.1-RAW.bam,2315765
COPE_1001.fp2.repr.10.1-RAW.bam,7792072
COPE_1002.fp2.repr.10.1-RAW.bam,3505711
COPE_1003.fp2.repr.10.1-RAW.bam,2301699
COPE_1004.fp2.repr.10.1-RAW.bam,3643643
COPE_1005.fp2.repr.10.1-RAW.bam,1218970
COPE_1006.fp2.repr.10.1-RAW.bam,1440699
COPE_1007.fp2.repr.10.1-RAW.bam,22541290
COPE_1008.fp2.repr.10.1-RAW.bam,5331715
COPE_1009.fp2.repr.10.1-RAW.bam,2461354
COPE_1010.fp2.repr.10.1-RAW.bam,11486670
COPE_1011.fp2.repr.10.1-RAW.bam,742028
COPE_1012.fp2.repr.10.1-RAW.bam,1947861
COPE_1013.fp2.repr.10.1-RAW.bam,1095701
COPE_1014.fp2.repr.10.1-RAW.bam,6549928
COPE_1015.fp2.repr.10.1-RAW.bam,14367305
COPE_1016.fp2.repr.10.1-RAW.bam,13238811
COPE_1017.fp2.repr.10.1-RAW.bam,24323795
COPE_1018.fp2.repr.10.1-RAW.bam,1486954
COPE_1019.fp2.repr.10.1-RAW.bam,10724277
COPE_1020.fp2.repr.10.1-RAW.bam,5813036
COPE_1021.fp2.repr.10.1-RAW.bam,1441474
COPE_1023.fp2.repr.10.1-RAW.bam,1939093
COPE_1024.fp2.repr.10.1-RAW.bam,9880379
COPE_1025.fp2.repr.10.1-RAW.bam,1122622
COPE_1026.fp2.repr.10.1-RAW.bam,4441445
COPE_1027.fp2.repr.10.1-RAW.bam,14912997
COPE_1028.fp2.repr.10.1-RAW.bam,23846899
COPE_1029.fp2.repr.10.1-RAW.bam,2607813
COPE_1030.fp2.repr.10.1-RAW.bam,6368040
COPE_1031.fp2.repr.10.1-RAW.bam,4277938
COPE_1032.fp2.repr.10.1-RAW.bam,6790652
COPE_1033.fp2.repr.10.1-RAW.bam,3832007
COPE_1034.fp2.repr.10.1-RAW.bam,5564678
COPE_1035.fp2.repr.10.1-RAW.bam,12972473
COPE_1036.fp2.repr.10.1-RAW.bam,1912202
COPE_1037.fp2.repr.10.1-RAW.bam,1623281
COPE_1038.fp2.repr.10.1-RAW.bam,3632978
COPE_1039.fp2.repr.10.1-RAW.bam,3672952
COPE_1040.fp2.repr.10.1-RAW.bam,4134858
COPE_1041.fp2.repr.10.1-RAW.bam,1650696
COPE_1042.fp2.repr.10.1-RAW.bam,16909999
COPE_1043.fp2.repr.10.1-RAW.bam,3672787
COPE_1044.fp2.repr.10.1-RAW.bam,2372595
COPE_1045.fp2.repr.10.1-RAW.bam,3129262
COPE_1046.fp2.repr.10.1-RAW.bam,18518514
COPE_1047.fp2.repr.10.1-RAW.bam,9739555
COPE_1048.fp2.repr.10.1-RAW.bam,16384949
COPE_1049.fp2.repr.10.1-RAW.bam,6240063
COPE_1050.fp2.repr.10.1-RAW.bam,10981841
COPE_1051.fp2.repr.10.1-RAW.bam,4976469
COPE_1052.fp2.repr.10.1-RAW.bam,268157
COPE_1053.fp2.repr.10.1-RAW.bam,4553823
COPE_1054.fp2.repr.10.1-RAW.bam,2066169
COPE_1055.fp2.repr.10.1-RAW.bam,2160589
COPE_1056.fp2.repr.10.1-RAW.bam,11103852
COPE_1058.fp2.repr.10.1-RAW.bam,7826485
COPE_1059.fp2.repr.10.1-RAW.bam,27494307
COPE_1060.fp2.repr.10.1-RAW.bam,11584104
COPE_1061.fp2.repr.10.1-RAW.bam,3456051
COPE_1062.fp2.repr.10.1-RAW.bam,2028931
COPE_1063.fp2.repr.10.1-RAW.bam,17260631
COPE_1064.fp2.repr.10.1-RAW.bam,748825
COPE_1065.fp2.repr.10.1-RAW.bam,412336
COPE_1066.fp2.repr.10.1-RAW.bam,66004
COPE_1067.fp2.repr.10.1-RAW.bam,1455902
COPE_1068.fp2.repr.10.1-RAW.bam,12642377
COPE_1069.fp2.repr.10.1-RAW.bam,2275467
COPE_1070.fp2.repr.10.1-RAW.bam,3573642
COPE_1071.fp2.repr.10.1-RAW.bam,2162428
COPE_1072.fp2.repr.10.1-RAW.bam,20070339
COPE_1073.fp2.repr.10.1-RAW.bam,10144598
COPE_1074.fp2.repr.10.1-RAW.bam,8552150
COPE_1075.fp2.repr.10.1-RAW.bam,11303443
COPE_1076.fp2.repr.10.1-RAW.bam,2726110
COPE_1077.fp2.repr.10.1-RAW.bam,132143
COPE_1078.fp2.repr.10.1-RAW.bam,2083435
COPE_1079.fp2.repr.10.1-RAW.bam,18988643
COPE_1080.fp2.repr.10.1-RAW.bam,5464220
COPE_1081.fp2.repr.10.1-RAW.bam,6520847
COPE_1082.fp2.repr.10.1-RAW.bam,2084849
COPE_1084.fp2.repr.10.1-RAW.bam,1713508
COPE_1085.fp2.repr.10.1-RAW.bam,3485205
COPE_1086.fp2.repr.10.1-RAW.bam,3208557
COPE_1087.fp2.repr.10.1-RAW.bam,4024776
COPE_1088.fp2.repr.10.1-RAW.bam,1830271
COPE_1089.fp2.repr.10.1-RAW.bam,4646334
COPE_1090.fp2.repr.10.1-RAW.bam,2070866
COPE_1091.fp2.repr.10.1-RAW.bam,1656942
COPE_1092.fp2.repr.10.1-RAW.bam,682752
COPE_1093.fp2.repr.10.1-RAW.bam,6918956
COPE_1094.fp2.repr.10.1-RAW.bam,1491025
COPE_1095.fp2.repr.10.1-RAW.bam,14481575
COPE_1096.fp2.repr.10.1-RAW.bam,3103926
COPE_1097.fp2.repr.10.1-RAW.bam,38665881
COPE_1098.fp2.repr.10.1-RAW.bam,2086532
COPE_1099.fp2.repr.10.1-RAW.bam,1418581
COPE_1100.fp2.repr.10.1-RAW.bam,5028829
COPE_1101.fp2.repr.10.1-RAW.bam,1884009
COPE_1102.fp2.repr.10.1-RAW.bam,394649
COPE_1103.fp2.repr.10.1-RAW.bam,21477016
COPE_1104.fp2.repr.10.1-RAW.bam,234712
COPE_1105.fp2.repr.10.1-RAW.bam,5857222
COPE_1106.fp2.repr.10.1-RAW.bam,13150031
COPE_1107.fp2.repr.10.1-RAW.bam,6274798
COPE_1108.fp2.repr.10.1-RAW.bam,19908234
COPE_1109.fp2.repr.10.1-RAW.bam,786548
COPE_1110.fp2.repr.10.1-RAW.bam,9261981
COPE_1111.fp2.repr.10.1-RAW.bam,6376274
COPE_1112.fp2.repr.10.1-RAW.bam,5194674
COPE_1113.fp2.repr.10.1-RAW.bam,635482
COPE_1114.fp2.repr.10.1-RAW.bam,4133171
COPE_1115.fp2.repr.10.1-RAW.bam,14907800
COPE_1116.fp2.repr.10.1-RAW.bam,7253510
COPE_1117.fp2.repr.10.1-RAW.bam,9334149
COPE_1118.fp2.repr.10.1-RAW.bam,1821233
COPE_1119.fp2.repr.10.1-RAW.bam,13743733
COPE_1120.fp2.repr.10.1-RAW.bam,906028
COPE_1121.fp2.repr.10.1-RAW.bam,14567442
COPE_1122.fp2.repr.10.1-RAW.bam,6319666
COPE_1123.fp2.repr.10.1-RAW.bam,2012988
COPE_1124.fp2.repr.10.1-RAW.bam,1763584
COPE_1125.fp2.repr.10.1-RAW.bam,7871061
COPE_1126.fp2.repr.10.1-RAW.bam,22036662
COPE_1127.fp2.repr.10.1-RAW.bam,2100792
COPE_1128.fp2.repr.10.1-RAW.bam,13188473
COPE_1129.fp2.repr.10.1-RAW.bam,1614006
COPE_1130.fp2.repr.10.1-RAW.bam,1814540
COPE_1131.fp2.repr.10.1-RAW.bam,8268085
COPE_1132.fp2.repr.10.1-RAW.bam,5654861
COPE_1134.fp2.repr.10.1-RAW.bam,500413
COPE_1135.fp2.repr.10.1-RAW.bam,6225893
COPE_1136.fp2.repr.10.1-RAW.bam,11605833
COPE_1137.fp2.repr.10.1-RAW.bam,1612978
COPE_1138.fp2.repr.10.1-RAW.bam,17981643
COPE_1139.fp2.repr.10.1-RAW.bam,5799874
COPE_1140.fp2.repr.10.1-RAW.bam,4409652
COPE_1141.fp2.repr.10.1-RAW.bam,4706421
COPE_1142.fp2.repr.10.1-RAW.bam,7725130
COPE_1143.fp2.repr.10.1-RAW.bam,5157970
COPE_1144.fp2.repr.10.1-RAW.bam,3800818
COPE_1145.fp2.repr.10.1-RAW.bam,6842617
COPE_1146.fp2.repr.10.1-RAW.bam,16681583
COPE_1147.fp2.repr.10.1-RAW.bam,96819
COPE_1148.fp2.repr.10.1-RAW.bam,5112371
COPE_1149.fp2.repr.10.1-RAW.bam,4231311
COPE_1150.fp2.repr.10.1-RAW.bam,1310366
COPE_1151.fp2.repr.10.1-RAW.bam,521451
COPE_1152.fp2.repr.10.1-RAW.bam,10379142
COPE_1153.fp2.repr.10.1-RAW.bam,1258132
COPE_1154.fp2.repr.10.1-RAW.bam,15497985
COPE_1155.fp2.repr.10.1-RAW.bam,3804871
COPE_1156.fp2.repr.10.1-RAW.bam,9446775
COPE_1157.fp2.repr.10.1-RAW.bam,2738857
COPE_1158.fp2.repr.10.1-RAW.bam,135971
COPE_1159.fp2.repr.10.1-RAW.bam,12715696
COPE_1160.fp2.repr.10.1-RAW.bam,12899958
COPE_1161.fp2.repr.10.1-RAW.bam,17541073
COPE_1162.fp2.repr.10.1-RAW.bam,666259
COPE_1163.fp2.repr.10.1-RAW.bam,579897
COPE_1164.fp2.repr.10.1-RAW.bam,188928
COPE_1165.fp2.repr.10.1-RAW.bam,609093
COPE_1166.fp2.repr.10.1-RAW.bam,6115450
COPE_1167.fp2.repr.10.1-RAW.bam,15126677
COPE_1168.fp2.repr.10.1-RAW.bam,8379316
COPE_1169.fp2.repr.10.1-RAW.bam,23214726
COPE_1170.fp2.repr.10.1-RAW.bam,2439203
COPE_1171.fp2.repr.10.1-RAW.bam,5012656
COPE_1172.fp2.repr.10.1-RAW.bam,11007916
COPE_1173.fp2.repr.10.1-RAW.bam,11902276
COPE_1174.fp2.repr.10.1-RAW.bam,11492602
COPE_1175.fp2.repr.10.1-RAW.bam,1139461
COPE_1176.fp2.repr.10.1-RAW.bam,3025237
COPE_1177.fp2.repr.10.1-RAW.bam,1498126
COPE_1178.fp2.repr.10.1-RAW.bam,20694061
COPE_1179.fp2.repr.10.1-RAW.bam,6704544
COPE_1180.fp2.repr.10.1-RAW.bam,1419838
COPE_1181.fp2.repr.10.1-RAW.bam,168799
COPE_1182.fp2.repr.10.1-RAW.bam,2249153
COPE_1183.fp2.repr.10.1-RAW.bam,3871480
COPE_1184.fp2.repr.10.1-RAW.bam,7927506
COPE_1185.fp2.repr.10.1-RAW.bam,13527865
COPE_1186.fp2.repr.10.1-RAW.bam,9372428
COPE_1187.fp2.repr.10.1-RAW.bam,710500
COPE_1188.fp2.repr.10.1-RAW.bam,18132019
COPE_1189.fp2.repr.10.1-RAW.bam,1514817
COPE_1190.fp2.repr.10.1-RAW.bam,2366599
COPE_1191.fp2.repr.10.1-RAW.bam,2646375
COPE_1192.fp2.repr.10.1-RAW.bam,85034
COPE_1193.fp2.repr.10.1-RAW.bam,2427995
COPE_1194.fp2.repr.10.1-RAW.bam,18877993
COPE_1195.fp2.repr.10.1-RAW.bam,1566047
COPE_1196.fp2.repr.10.1-RAW.bam,7440017
COPE_1197.fp2.repr.10.1-RAW.bam,6838426
COPE_1198.fp2.repr.10.1-RAW.bam,1259412
COPE_1199.fp2.repr.10.1-RAW.bam,14763682
COPE_1200.fp2.repr.10.1-RAW.bam,1382726
COPE_1201.fp2.repr.10.1-RAW.bam,3827344
COPE_1202.fp2.repr.10.1-RAW.bam,4921787
COPE_1203.fp2.repr.10.1-RAW.bam,8081405
COPE_1204.fp2.repr.10.1-RAW.bam,487596
COPE_1205.fp2.repr.10.1-RAW.bam,5106811
COPE_1206.fp2.repr.10.1-RAW.bam,4361086
COPE_1207.fp2.repr.10.1-RAW.bam,15952112
COPE_1208.fp2.repr.10.1-RAW.bam,4616832
COPE_1209.fp2.repr.10.1-RAW.bam,3026912
COPE_1210.fp2.repr.10.1-RAW.bam,11041280
COPE_1211.fp2.repr.10.1-RAW.bam,16703929
COPE_1212.fp2.repr.10.1-RAW.bam,1747412
COPE_1213.fp2.repr.10.1-RAW.bam,869717
COPE_1214.fp2.repr.10.1-RAW.bam,947106
COPE_1215.fp2.repr.10.1-RAW.bam,720522
COPE_1216.fp2.repr.10.1-RAW.bam,2568302
COPE_1217.fp2.repr.10.1-RAW.bam,2335746
COPE_1218.fp2.repr.10.1-RAW.bam,747584
COPE_1219.fp2.repr.10.1-RAW.bam,5908567
COPE_1220.fp2.repr.10.1-RAW.bam,631412
COPE_1221.fp2.repr.10.1-RAW.bam,12034431
COPE_1222.fp2.repr.10.1-RAW.bam,3054578
COPE_1223.fp2.repr.10.1-RAW.bam,2874086
COPE_1224.fp2.repr.10.1-RAW.bam,5754463
COPE_1225.fp2.repr.10.1-RAW.bam,2128150
COPE_1226.fp2.repr.10.1-RAW.bam,8606766
COPE_1227.fp2.repr.10.1-RAW.bam,6838739
COPE_1228.fp2.repr.10.1-RAW.bam,1203051
COPE_1229.fp2.repr.10.1-RAW.bam,119213337
COPE_1230.fp2.repr.10.1-RAW.bam,13479671
COPE_1231.fp2.repr.10.1-RAW.bam,20753043
COPE_1232.fp2.repr.10.1-RAW.bam,4601719
COPE_1233.fp2.repr.10.1-RAW.bam,7440354
COPE_1234.fp2.repr.10.1-RAW.bam,54576351
COPE_1235.fp2.repr.10.1-RAW.bam,4829533
COPE_1236.fp2.repr.10.1-RAW.bam,2936419
COPE_1237.fp2.repr.10.1-RAW.bam,3905594
COPE_1238.fp2.repr.10.1-RAW.bam,14031194
COPE_1239.fp2.repr.10.1-RAW.bam,72192
COPE_1240.fp2.repr.10.1-RAW.bam,3685720
COPE_1241.fp2.repr.10.1-RAW.bam,7720933
COPE_1242.fp2.repr.10.1-RAW.bam,592605
COPE_1243.fp2.repr.10.1-RAW.bam,6649392
COPE_1244.fp2.repr.10.1-RAW.bam,75904
COPE_1245.fp2.repr.10.1-RAW.bam,9642783
COPE_1246.fp2.repr.10.1-RAW.bam,2907106
COPE_1247.fp2.repr.10.1-RAW.bam,47830
COPE_1248.fp2.repr.10.1-RAW.bam,8923051
COPE_1249.fp2.repr.10.1-RAW.bam,2735366
COPE_1250.fp2.repr.10.1-RAW.bam,256254
COPE_1251.fp2.repr.10.1-RAW.bam,7602147
COPE_1252.fp2.repr.10.1-RAW.bam,7170494
COPE_1253.fp2.repr.10.1-RAW.bam,9082751
COPE_1254.fp2.repr.10.1-RAW.bam,6444460
COPE_1255.fp2.repr.10.1-RAW.bam,1078485
COPE_1256.fp2.repr.10.1-RAW.bam,13271563
COPE_1257.fp2.repr.10.1-RAW.bam,3672102
COPE_1258.fp2.repr.10.1-RAW.bam,983171
COPE_1259.fp2.repr.10.1-RAW.bam,8903165
COPE_1260.fp2.repr.10.1-RAW.bam,822061
COPE_1261.fp2.repr.10.1-RAW.bam,27174336
COPE_1263.fp2.repr.10.1-RAW.bam,948749
COPE_1264.fp2.repr.10.1-RAW.bam,6709200
COPE_1265.fp2.repr.10.1-RAW.bam,2295177
COPE_1266.fp2.repr.10.1-RAW.bam,2314054
