file,mapped_reads
COPE_0969.fp2.repr.20.10-RAW.bam,294563
COPE_0970.fp2.repr.20.10-RAW.bam,10516158
COPE_0971.fp2.repr.20.10-RAW.bam,11765524
COPE_0972.fp2.repr.20.10-RAW.bam,5195340
COPE_0973.fp2.repr.20.10-RAW.bam,12819957
COPE_0974.fp2.repr.20.10-RAW.bam,5250290
COPE_0975.fp2.repr.20.10-RAW.bam,9012889
COPE_0976.fp2.repr.20.10-RAW.bam,3989902
COPE_0977.fp2.repr.20.10-RAW.bam,6725286
COPE_0978.fp2.repr.20.10-RAW.bam,1247485
COPE_0979.fp2.repr.20.10-RAW.bam,605877
COPE_0980.fp2.repr.20.10-RAW.bam,10843109
COPE_0981.fp2.repr.20.10-RAW.bam,7280294
COPE_0982.fp2.repr.20.10-RAW.bam,9687082
COPE_0983.fp2.repr.20.10-RAW.bam,7631435
COPE_0984.fp2.repr.20.10-RAW.bam,746012
COPE_0985.fp2.repr.20.10-RAW.bam,6171416
COPE_0986.fp2.repr.20.10-RAW.bam,148460
COPE_0987.fp2.repr.20.10-RAW.bam,20145650
COPE_0988.fp2.repr.20.10-RAW.bam,7395522
COPE_0989.fp2.repr.20.10-RAW.bam,4717488
COPE_0990.fp2.repr.20.10-RAW.bam,7114201
COPE_0991.fp2.repr.20.10-RAW.bam,4249935
COPE_0992.fp2.repr.20.10-RAW.bam,6108706
COPE_0993.fp2.repr.20.10-RAW.bam,3619314
COPE_0994.fp2.repr.20.10-RAW.bam,6943282
COPE_0995.fp2.repr.20.10-RAW.bam,19603612
COPE_0996.fp2.repr.20.10-RAW.bam,7388762
COPE_0997.fp2.repr.20.10-RAW.bam,370038
COPE_0998.fp2.repr.20.10-RAW.bam,1576255
COPE_0999.fp2.repr.20.10-RAW.bam,6916727
COPE_1000.fp2.repr.20.10-RAW.bam,1625929
COPE_1001.fp2.repr.20.10-RAW.bam,6185106
COPE_1002.fp2.repr.20.10-RAW.bam,2862317
COPE_1003.fp2.repr.20.10-RAW.bam,2135589
COPE_1004.fp2.repr.20.10-RAW.bam,3360735
COPE_1005.fp2.repr.20.10-RAW.bam,1041303
COPE_1006.fp2.repr.20.10-RAW.bam,1231950
COPE_1007.fp2.repr.20.10-RAW.bam,20928926
COPE_1008.fp2.repr.20.10-RAW.bam,4878233
COPE_1009.fp2.repr.20.10-RAW.bam,2202329
COPE_1010.fp2.repr.20.10-RAW.bam,7886911
COPE_1011.fp2.repr.20.10-RAW.bam,608277
COPE_1012.fp2.repr.20.10-RAW.bam,1365516
COPE_1013.fp2.repr.20.10-RAW.bam,754128
COPE_1014.fp2.repr.20.10-RAW.bam,5941538
COPE_1015.fp2.repr.20.10-RAW.bam,11235268
COPE_1016.fp2.repr.20.10-RAW.bam,11451840
COPE_1017.fp2.repr.20.10-RAW.bam,19327538
COPE_1018.fp2.repr.20.10-RAW.bam,1252637
COPE_1019.fp2.repr.20.10-RAW.bam,8025212
COPE_1020.fp2.repr.20.10-RAW.bam,4303737
COPE_1021.fp2.repr.20.10-RAW.bam,1221432
COPE_1023.fp2.repr.20.10-RAW.bam,1403739
COPE_1024.fp2.repr.20.10-RAW.bam,8855031
COPE_1025.fp2.repr.20.10-RAW.bam,840157
COPE_1026.fp2.repr.20.10-RAW.bam,3421986
COPE_1027.fp2.repr.20.10-RAW.bam,11917375
COPE_1028.fp2.repr.20.10-RAW.bam,17012131
COPE_1029.fp2.repr.20.10-RAW.bam,2350764
COPE_1030.fp2.repr.20.10-RAW.bam,6737368
COPE_1031.fp2.repr.20.10-RAW.bam,3883407
COPE_1032.fp2.repr.20.10-RAW.bam,6196593
COPE_1033.fp2.repr.20.10-RAW.bam,2901499
COPE_1034.fp2.repr.20.10-RAW.bam,5119228
COPE_1035.fp2.repr.20.10-RAW.bam,11721174
COPE_1036.fp2.repr.20.10-RAW.bam,1497166
COPE_1037.fp2.repr.20.10-RAW.bam,1470720
COPE_1038.fp2.repr.20.10-RAW.bam,3215055
COPE_1039.fp2.repr.20.10-RAW.bam,3450470
COPE_1040.fp2.repr.20.10-RAW.bam,3731052
COPE_1041.fp2.repr.20.10-RAW.bam,1423498
COPE_1042.fp2.repr.20.10-RAW.bam,12742783
COPE_1043.fp2.repr.20.10-RAW.bam,3188660
COPE_1044.fp2.repr.20.10-RAW.bam,1936842
COPE_1045.fp2.repr.20.10-RAW.bam,2530447
COPE_1046.fp2.repr.20.10-RAW.bam,14884387
COPE_1047.fp2.repr.20.10-RAW.bam,7918707
COPE_1048.fp2.repr.20.10-RAW.bam,14592903
COPE_1049.fp2.repr.20.10-RAW.bam,5706872
COPE_1050.fp2.repr.20.10-RAW.bam,8903983
COPE_1051.fp2.repr.20.10-RAW.bam,4503112
COPE_1052.fp2.repr.20.10-RAW.bam,197251
COPE_1053.fp2.repr.20.10-RAW.bam,3735745
COPE_1054.fp2.repr.20.10-RAW.bam,1888240
COPE_1055.fp2.repr.20.10-RAW.bam,1837193
COPE_1056.fp2.repr.20.10-RAW.bam,9506457
COPE_1058.fp2.repr.20.10-RAW.bam,5629670
COPE_1059.fp2.repr.20.10-RAW.bam,18990478
COPE_1060.fp2.repr.20.10-RAW.bam,10105115
COPE_1061.fp2.repr.20.10-RAW.bam,2880169
COPE_1062.fp2.repr.20.10-RAW.bam,1804112
COPE_1063.fp2.repr.20.10-RAW.bam,14041163
COPE_1064.fp2.repr.20.10-RAW.bam,605004
COPE_1065.fp2.repr.20.10-RAW.bam,352200
COPE_1066.fp2.repr.20.10-RAW.bam,56879
COPE_1067.fp2.repr.20.10-RAW.bam,1068753
COPE_1068.fp2.repr.20.10-RAW.bam,11007315
COPE_1069.fp2.repr.20.10-RAW.bam,1612623
COPE_1070.fp2.repr.20.10-RAW.bam,3212937
COPE_1071.fp2.repr.20.10-RAW.bam,1867790
COPE_1072.fp2.repr.20.10-RAW.bam,16182370
COPE_1073.fp2.repr.20.10-RAW.bam,8685980
COPE_1074.fp2.repr.20.10-RAW.bam,7723161
COPE_1075.fp2.repr.20.10-RAW.bam,9974132
COPE_1076.fp2.repr.20.10-RAW.bam,2414349
COPE_1077.fp2.repr.20.10-RAW.bam,90335
COPE_1078.fp2.repr.20.10-RAW.bam,1523173
COPE_1079.fp2.repr.20.10-RAW.bam,15518311
COPE_1080.fp2.repr.20.10-RAW.bam,4974259
COPE_1081.fp2.repr.20.10-RAW.bam,5958823
COPE_1082.fp2.repr.20.10-RAW.bam,1720696
COPE_1084.fp2.repr.20.10-RAW.bam,1204150
COPE_1085.fp2.repr.20.10-RAW.bam,2512100
COPE_1086.fp2.repr.20.10-RAW.bam,2535362
COPE_1087.fp2.repr.20.10-RAW.bam,3613767
COPE_1088.fp2.repr.20.10-RAW.bam,1283093
COPE_1089.fp2.repr.20.10-RAW.bam,3624743
COPE_1090.fp2.repr.20.10-RAW.bam,1577818
COPE_1091.fp2.repr.20.10-RAW.bam,1297411
COPE_1092.fp2.repr.20.10-RAW.bam,483435
COPE_1093.fp2.repr.20.10-RAW.bam,5617622
COPE_1094.fp2.repr.20.10-RAW.bam,1331564
COPE_1095.fp2.repr.20.10-RAW.bam,13569399
COPE_1096.fp2.repr.20.10-RAW.bam,2287550
COPE_1097.fp2.repr.20.10-RAW.bam,29438138
COPE_1098.fp2.repr.20.10-RAW.bam,1810068
COPE_1099.fp2.repr.20.10-RAW.bam,1336637
COPE_1100.fp2.repr.20.10-RAW.bam,4590087
COPE_1101.fp2.repr.20.10-RAW.bam,1329696
COPE_1102.fp2.repr.20.10-RAW.bam,335432
COPE_1103.fp2.repr.20.10-RAW.bam,17194154
COPE_1104.fp2.repr.20.10-RAW.bam,203206
COPE_1105.fp2.repr.20.10-RAW.bam,5375949
COPE_1106.fp2.repr.20.10-RAW.bam,9500112
COPE_1107.fp2.repr.20.10-RAW.bam,5574449
COPE_1108.fp2.repr.20.10-RAW.bam,17183167
COPE_1109.fp2.repr.20.10-RAW.bam,557293
COPE_1110.fp2.repr.20.10-RAW.bam,8445370
COPE_1111.fp2.repr.20.10-RAW.bam,5915926
COPE_1112.fp2.repr.20.10-RAW.bam,4494612
COPE_1113.fp2.repr.20.10-RAW.bam,469345
COPE_1114.fp2.repr.20.10-RAW.bam,3682647
COPE_1115.fp2.repr.20.10-RAW.bam,13655372
COPE_1116.fp2.repr.20.10-RAW.bam,6455163
COPE_1117.fp2.repr.20.10-RAW.bam,7102329
COPE_1118.fp2.repr.20.10-RAW.bam,1457107
COPE_1119.fp2.repr.20.10-RAW.bam,10928364
COPE_1120.fp2.repr.20.10-RAW.bam,792270
COPE_1121.fp2.repr.20.10-RAW.bam,12796959
COPE_1122.fp2.repr.20.10-RAW.bam,5753321
COPE_1123.fp2.repr.20.10-RAW.bam,1407344
COPE_1124.fp2.repr.20.10-RAW.bam,1251224
COPE_1125.fp2.repr.20.10-RAW.bam,6973960
COPE_1126.fp2.repr.20.10-RAW.bam,17409744
COPE_1127.fp2.repr.20.10-RAW.bam,1896827
COPE_1128.fp2.repr.20.10-RAW.bam,12090964
COPE_1129.fp2.repr.20.10-RAW.bam,1146372
COPE_1130.fp2.repr.20.10-RAW.bam,1449446
COPE_1131.fp2.repr.20.10-RAW.bam,7371207
COPE_1132.fp2.repr.20.10-RAW.bam,3942672
COPE_1134.fp2.repr.20.10-RAW.bam,448526
COPE_1135.fp2.repr.20.10-RAW.bam,4702631
COPE_1136.fp2.repr.20.10-RAW.bam,10401218
COPE_1137.fp2.repr.20.10-RAW.bam,1145364
COPE_1138.fp2.repr.20.10-RAW.bam,13480054
COPE_1139.fp2.repr.20.10-RAW.bam,5258723
COPE_1140.fp2.repr.20.10-RAW.bam,4088405
COPE_1141.fp2.repr.20.10-RAW.bam,3405016
COPE_1142.fp2.repr.20.10-RAW.bam,6932525
COPE_1143.fp2.repr.20.10-RAW.bam,3973043
COPE_1144.fp2.repr.20.10-RAW.bam,3144108
COPE_1145.fp2.repr.20.10-RAW.bam,6264111
COPE_1146.fp2.repr.20.10-RAW.bam,14781889
COPE_1147.fp2.repr.20.10-RAW.bam,70686
COPE_1148.fp2.repr.20.10-RAW.bam,3579836
COPE_1149.fp2.repr.20.10-RAW.bam,3312101
COPE_1150.fp2.repr.20.10-RAW.bam,1144819
COPE_1151.fp2.repr.20.10-RAW.bam,440841
COPE_1152.fp2.repr.20.10-RAW.bam,8194984
COPE_1153.fp2.repr.20.10-RAW.bam,892560
COPE_1154.fp2.repr.20.10-RAW.bam,12542199
COPE_1155.fp2.repr.20.10-RAW.bam,3026596
COPE_1156.fp2.repr.20.10-RAW.bam,7263796
COPE_1157.fp2.repr.20.10-RAW.bam,2245987
COPE_1158.fp2.repr.20.10-RAW.bam,105693
COPE_1159.fp2.repr.20.10-RAW.bam,11495695
COPE_1160.fp2.repr.20.10-RAW.bam,10997200
COPE_1161.fp2.repr.20.10-RAW.bam,15761449
COPE_1162.fp2.repr.20.10-RAW.bam,517438
COPE_1163.fp2.repr.20.10-RAW.bam,416331
COPE_1164.fp2.repr.20.10-RAW.bam,139378
COPE_1165.fp2.repr.20.10-RAW.bam,550482
COPE_1166.fp2.repr.20.10-RAW.bam,5035481
COPE_1167.fp2.repr.20.10-RAW.bam,12425968
COPE_1168.fp2.repr.20.10-RAW.bam,7165400
COPE_1169.fp2.repr.20.10-RAW.bam,18665894
COPE_1170.fp2.repr.20.10-RAW.bam,2132520
COPE_1171.fp2.repr.20.10-RAW.bam,4468273
COPE_1172.fp2.repr.20.10-RAW.bam,7625167
COPE_1173.fp2.repr.20.10-RAW.bam,10756285
COPE_1174.fp2.repr.20.10-RAW.bam,9058682
COPE_1175.fp2.repr.20.10-RAW.bam,963643
COPE_1176.fp2.repr.20.10-RAW.bam,2567126
COPE_1177.fp2.repr.20.10-RAW.bam,1335625
COPE_1178.fp2.repr.20.10-RAW.bam,17859134
COPE_1179.fp2.repr.20.10-RAW.bam,6057914
COPE_1180.fp2.repr.20.10-RAW.bam,1258588
COPE_1181.fp2.repr.20.10-RAW.bam,147012
COPE_1182.fp2.repr.20.10-RAW.bam,1587502
COPE_1183.fp2.repr.20.10-RAW.bam,3372921
COPE_1184.fp2.repr.20.10-RAW.bam,6739550
COPE_1185.fp2.repr.20.10-RAW.bam,9554930
COPE_1186.fp2.repr.20.10-RAW.bam,6795962
COPE_1187.fp2.repr.20.10-RAW.bam,603097
COPE_1188.fp2.repr.20.10-RAW.bam,19420467
COPE_1189.fp2.repr.20.10-RAW.bam,1169144
COPE_1190.fp2.repr.20.10-RAW.bam,1843023
COPE_1191.fp2.repr.20.10-RAW.bam,2223621
COPE_1192.fp2.repr.20.10-RAW.bam,65614
COPE_1193.fp2.repr.20.10-RAW.bam,1782570
COPE_1194.fp2.repr.20.10-RAW.bam,15670452
COPE_1195.fp2.repr.20.10-RAW.bam,1118566
COPE_1196.fp2.repr.20.10-RAW.bam,5428618
COPE_1197.fp2.repr.20.10-RAW.bam,6180182
COPE_1198.fp2.repr.20.10-RAW.bam,960660
COPE_1199.fp2.repr.20.10-RAW.bam,13469921
COPE_1200.fp2.repr.20.10-RAW.bam,973562
COPE_1201.fp2.repr.20.10-RAW.bam,3195919
COPE_1202.fp2.repr.20.10-RAW.bam,4142554
COPE_1203.fp2.repr.20.10-RAW.bam,6064096
COPE_1204.fp2.repr.20.10-RAW.bam,415288
COPE_1205.fp2.repr.20.10-RAW.bam,4578601
COPE_1206.fp2.repr.20.10-RAW.bam,3911038
COPE_1207.fp2.repr.20.10-RAW.bam,12647418
COPE_1208.fp2.repr.20.10-RAW.bam,3964367
COPE_1209.fp2.repr.20.10-RAW.bam,2748294
COPE_1210.fp2.repr.20.10-RAW.bam,8301267
COPE_1211.fp2.repr.20.10-RAW.bam,14009228
COPE_1212.fp2.repr.20.10-RAW.bam,1510280
COPE_1213.fp2.repr.20.10-RAW.bam,775094
COPE_1214.fp2.repr.20.10-RAW.bam,776683
COPE_1215.fp2.repr.20.10-RAW.bam,616299
COPE_1216.fp2.repr.20.10-RAW.bam,2244202
COPE_1217.fp2.repr.20.10-RAW.bam,1635217
COPE_1218.fp2.repr.20.10-RAW.bam,643370
COPE_1219.fp2.repr.20.10-RAW.bam,4863471
COPE_1220.fp2.repr.20.10-RAW.bam,495538
COPE_1221.fp2.repr.20.10-RAW.bam,9245603
COPE_1222.fp2.repr.20.10-RAW.bam,2298696
COPE_1223.fp2.repr.20.10-RAW.bam,2165490
COPE_1224.fp2.repr.20.10-RAW.bam,5177153
COPE_1225.fp2.repr.20.10-RAW.bam,1525821
COPE_1226.fp2.repr.20.10-RAW.bam,7230208
COPE_1227.fp2.repr.20.10-RAW.bam,5690510
COPE_1228.fp2.repr.20.10-RAW.bam,986108
COPE_1229.fp2.repr.20.10-RAW.bam,80286143
COPE_1230.fp2.repr.20.10-RAW.bam,10795583
COPE_1231.fp2.repr.20.10-RAW.bam,18422124
COPE_1232.fp2.repr.20.10-RAW.bam,4125891
COPE_1233.fp2.repr.20.10-RAW.bam,5585653
COPE_1234.fp2.repr.20.10-RAW.bam,43988948
COPE_1235.fp2.repr.20.10-RAW.bam,4108949
COPE_1236.fp2.repr.20.10-RAW.bam,2416881
COPE_1237.fp2.repr.20.10-RAW.bam,3536154
COPE_1238.fp2.repr.20.10-RAW.bam,11993749
COPE_1239.fp2.repr.20.10-RAW.bam,53941
COPE_1240.fp2.repr.20.10-RAW.bam,3326591
COPE_1241.fp2.repr.20.10-RAW.bam,7206651
COPE_1242.fp2.repr.20.10-RAW.bam,524549
COPE_1243.fp2.repr.20.10-RAW.bam,5274303
COPE_1244.fp2.repr.20.10-RAW.bam,68181
COPE_1245.fp2.repr.20.10-RAW.bam,8773103
COPE_1246.fp2.repr.20.10-RAW.bam,2056577
COPE_1247.fp2.repr.20.10-RAW.bam,45273
COPE_1248.fp2.repr.20.10-RAW.bam,6713345
COPE_1249.fp2.repr.20.10-RAW.bam,2167881
COPE_1250.fp2.repr.20.10-RAW.bam,200630
COPE_1251.fp2.repr.20.10-RAW.bam,6571758
COPE_1252.fp2.repr.20.10-RAW.bam,5785199
COPE_1253.fp2.repr.20.10-RAW.bam,7876234
COPE_1254.fp2.repr.20.10-RAW.bam,5990683
COPE_1255.fp2.repr.20.10-RAW.bam,985611
COPE_1256.fp2.repr.20.10-RAW.bam,11577463
COPE_1257.fp2.repr.20.10-RAW.bam,2966594
COPE_1258.fp2.repr.20.10-RAW.bam,697772
COPE_1259.fp2.repr.20.10-RAW.bam,7961125
COPE_1260.fp2.repr.20.10-RAW.bam,704956
COPE_1261.fp2.repr.20.10-RAW.bam,19176890
COPE_1263.fp2.repr.20.10-RAW.bam,678437
COPE_1264.fp2.repr.20.10-RAW.bam,4843521
COPE_1265.fp2.repr.20.10-RAW.bam,1937569
COPE_1266.fp2.repr.20.10-RAW.bam,1993687
