Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145
COPE-0578	36.7516	36.6907	36.5335	36.6501	36.7323	36.6561	36.5826	36.5586	36.5652	36.5406	36.5369	36.54	36.5099	36.5182	36.5181	36.5319	36.5138	36.508	36.5094	36.5128	36.4781	36.4872	36.4983	36.4765	36.4717	36.4718	36.4547	36.4384	36.444	36.4447	36.433	36.4382	36.4501	36.4365	36.4435	36.4406	36.4341	36.4338	36.4145	36.4181	36.4391	36.4191	36.426	36.4145	36.4356	36.4239	36.3395	36.3771	36.4121	36.3835	36.3766	36.3916	36.3669	36.3769	36.3594	36.3384	36.368	36.3542	36.3405	36.3419	36.3476	36.3203	36.3666	36.336	36.2781	36.2844	36.3363	36.2974	36.3394	36.2704	36.2787	36.2973	36.2719	36.3126	36.3161	36.2806	36.2923	36.2404	36.2011	36.2376	36.2197	36.2207	36.2393	36.2307	36.1585	36.2092	36.1882	36.253	36.2187	36.2514	36.2307	36.2575	36.2431	36.1078	36.1936	36.1609	36.2128	36.2019	36.2009	36.0807	36.0215	36.0907	36.1292	36.1544	36.1076	36.0282	36.0491	36.1039	36.1351	36.0759	36.0861	36.0898	36.1091	36.1071	35.9895	36.0135	36.0266	36.0504	36.0987	36.096	36.0341	36.0497	36.0042	35.9837	36.0925	36.0044	35.9662	36.1045	35.9963	35.9469	35.9754	35.906	35.795	35.9469	36.0118	35.9766	36.0231	35.9712	35.9538	36.0232	35.9481	35.7265	35.6611	35.8011	35.879
COPE-0579	36.7041	36.0076	36.601	36.6648	36.786	36.6795	36.6179	36.5823	36.5845	36.5744	36.5591	36.5626	36.5266	36.5362	36.5241	36.5432	36.506	36.52	36.5367	36.5248	36.4998	36.4998	36.5049	36.5089	36.4882	36.4756	36.4683	36.4614	36.4513	36.4642	36.4479	36.4531	36.459	36.45	36.4482	36.4521	36.431	36.4123	36.4339	36.4127	36.4286	36.4284	36.4266	36.4282	36.4445	36.44	36.3991	36.4231	36.4231	36.4179	36.406	36.395	36.3906	36.3947	36.3469	36.3775	36.3919	36.3601	36.3397	36.3568	36.354	36.3595	36.3634	36.3211	36.3268	36.3395	36.3267	36.3275	36.3395	36.3198	36.3193	36.3392	36.3292	36.3234	36.3235	36.3052	36.292	36.2725	36.2426	36.2555	36.227	36.2859	36.2578	36.2347	36.2414	36.2877	36.2693	36.2655	36.2769	36.2723	36.2569	36.2758	36.2621	36.2107	36.2278	36.2361	36.2416	36.2275	36.2105	36.2108	36.1648	36.2053	36.2272	36.183	36.1503	36.1481	36.1368	36.1095	36.138	36.1136	36.1315	36.1478	36.1589	36.1002	36.0817	36.0849	36.0709	36.0331	36.0833	36.0986	36.0878	36.0641	36.0941	36.0749	36.0873	36.0615	36.0184	36.0676	36.0265	36.0012	35.9539	35.9797	35.9496	35.981	36.0052	36.006	35.9945	35.9628	35.9166	35.9762	35.9439	35.8774	35.8369	35.8889	35.8886
COPE-0580	36.4575	36.7239	36.5993	36.67	36.8035	36.6644	36.6042	36.5765	36.5946	36.555	36.5363	36.5555	36.5314	36.5317	36.5201	36.5427	36.5154	36.5037	36.5288	36.5215	36.5026	36.4776	36.4895	36.5015	36.4771	36.461	36.4384	36.4499	36.44	36.466	36.4306	36.4593	36.4483	36.4286	36.4412	36.4423	36.4404	36.4277	36.4297	36.4077	36.4468	36.4403	36.4344	36.4262	36.4305	36.4468	36.4117	36.4312	36.4263	36.4233	36.4136	36.4075	36.4055	36.3926	36.3753	36.3815	36.3886	36.358	36.3366	36.3766	36.3687	36.3607	36.3755	36.3419	36.3276	36.3337	36.3455	36.3406	36.3257	36.3038	36.3394	36.3489	36.3329	36.3166	36.3318	36.3106	36.3032	36.2939	36.2579	36.2758	36.2069	36.294	36.2599	36.257	36.2427	36.2958	36.2661	36.278	36.2827	36.2565	36.2449	36.2649	36.2677	36.217	36.2433	36.2476	36.2849	36.241	36.2593	36.2336	36.1851	36.2016	36.2392	36.2192	36.1711	36.17	36.1776	36.0902	36.1741	36.1639	36.1742	36.1858	36.2057	36.1113	36.1172	36.1261	36.0955	36.1016	36.1319	36.1389	36.133	36.0656	36.1335	36.1102	36.1507	36.1143	36.1071	36.1409	36.0649	36.0232	36.0046	35.9806	35.9295	36.0048	36.0536	36.0578	36.0488	36.0512	35.9931	36.0644	36.0069	35.9419	35.8618	35.9682	35.946
COPE-0581	36.5063	36.8246	36.6112	36.5624	36.774	36.7758	36.6184	36.5298	36.5895	36.5606	36.4575	36.4665	36.4774	36.5298	36.5118	36.3074	36.4412	36.528	36.4647	36.6076	36.5877	36.434	36.481	36.34	36.3617	36.5081	36.4159	36.5298	36.3345	36.4973	36.3797	36.349	36.425	36.3978	36.4412	36.3544	36.4593	36.3906	36.2875	36.1429	36.3472	36.4412	36.3834	36.5389	36.3834	36.3165	36.4539	36.2658	36.2134	36.425	36.5081	36.3327	36.3852	36.3436	36.4647	36.1953	36.3562	36.34	36.3707	36.3255	36.1664	36.1935	36.4123	36.1646	36.4467	36.4195	36.4304	36.2297	36.2839	36.2966	36.2731	36.3779	36.3201	36.2875	36.4213	36.1555	36.085	36.1302	36.3255	36.1772	36.1429	36.1844	36.2297	36.208	36.1519	36.3219	36.1392	36.358	36.1881	36.3291	36.2134	36.425	36.0054	36.1971	36.3689	36.4051	36.2152	36.1646	36.0958	35.9024	36.0995	36.1465	36.4394	36.1157	36.132	36.1754	36.264	36.132	36.2061	36.1591	36.1899	36.264	36.2134	36.0669	36.0108	36.0344	36.0868	36.0072	36.302	36.1013	36.1392	36.094	36.0271	36.1826	35.7233	36.0325	35.9855	36.0199	36.1356	36.0778	35.7324	35.9005	35.9186	35.9042	36.0669	36.0054	36.0	35.7559	36.0796	36.0217	35.7939	35.9638	36.047	35.8174	35.7288
COPE-0582	36.3463	36.7051	36.6537	36.6932	36.777	36.7103	36.6568	36.5779	36.5934	36.5616	36.6365	35.9841	36.5769	36.583	36.5549	36.584	36.5677	36.574	36.5715	36.5337	36.5279	36.4956	36.4438	36.509	36.5318	36.5359	36.5421	36.5388	36.5325	36.5155	36.5143	36.4918	36.5465	36.5087	36.4839	36.4968	36.5662	36.5786	36.4981	36.4988	36.506	36.4521	36.4279	36.4917	36.2552	36.4177	36.4503	36.5233	36.5763	36.3438	36.4817	36.4826	36.4132	36.4513	36.4366	36.3541	36.4403	36.4588	36.4549	36.4987	36.4405	36.0045	36.4078	36.4174	36.2028	36.2879	36.2373	36.1225	36.3267	36.3956	36.3146	36.336	36.3123	36.4373	36.4511	36.3488	36.2868	36.3549	36.349	36.3274	36.3183	36.2753	36.3544	36.2664	36.1699	36.339	36.2894	36.3283	36.3684	36.3588	36.3577	36.2934	36.347	36.2829	36.2991	36.1991	36.3395	36.3658	36.2191	36.2756	36.2509	35.6385	36.2599	36.247	36.2448	36.1976	36.2102	36.1959	36.2774	36.2332	36.1701	36.2456	36.3153	36.2746	36.144	36.2186	36.1391	36.165	36.2148	36.2411	36.1781	36.1465	36.2059	36.1622	36.2594	36.1634	36.0858	36.1653	36.0894	36.0939	36.1717	36.0702	36.0524	36.0771	36.0932	36.1622	36.2037	36.0873	36.0351	36.1381	36.1332	36.0442	35.9427	36.0067	35.8488
COPE-0583	36.4875	36.6881	36.5466	36.6098	36.7688	36.6413	36.5913	36.5612	36.5692	36.5545	36.5407	36.5426	36.4996	36.5152	36.4996	36.5233	36.4846	36.4972	36.5168	36.5014	36.4736	36.4711	36.488	36.4918	36.4754	36.4457	36.4454	36.4405	36.423	36.4403	36.4216	36.427	36.4319	36.4204	36.433	36.4334	36.4146	36.3725	36.4092	36.3944	36.4078	36.4052	36.3978	36.3979	36.4068	36.4134	36.381	36.3979	36.4038	36.4033	36.3887	36.3715	36.3671	36.3458	36.3179	36.3415	36.3767	36.3377	36.3009	36.3217	36.3144	36.3297	36.3428	36.2907	36.2815	36.3068	36.3119	36.3044	36.3167	36.2716	36.2805	36.2991	36.2864	36.2922	36.2947	36.2752	36.2757	36.2441	36.2141	36.2319	36.175	36.2542	36.2395	36.217	36.2057	36.2428	36.2301	36.2481	36.2573	36.2425	36.2325	36.2527	36.2467	36.1703	36.1942	36.2112	36.2205	36.1998	36.2019	36.1591	36.1298	36.174	36.1892	36.1312	36.1271	36.1195	36.1114	36.0401	36.1151	36.0685	36.0947	36.1128	36.1316	36.0579	36.0346	36.0352	36.037	36.004	36.0813	36.0838	36.0622	35.9978	36.0504	36.0207	36.069	36.0389	35.9912	36.0546	36.0011	35.9643	35.9244	35.9231	35.8869	35.9577	35.9851	35.9758	35.9723	35.9427	35.8827	35.9659	35.9351	35.8323	35.7578	35.8641	35.8704
COPE-0584	36.5637	36.7609	36.6843	36.7226	36.7975	36.6962	36.6363	36.6029	36.6119	36.599	36.5885	36.5971	36.5693	36.5782	36.5733	36.5752	36.5495	36.5535	36.5687	36.5571	36.5463	36.5246	36.5276	36.5391	36.5209	36.4905	36.4395	36.4592	36.4807	36.5102	36.4881	36.4956	36.4945	36.4766	36.4798	36.4866	36.4743	36.4365	36.4489	36.4222	36.4655	36.4642	36.463	36.4618	36.4735	36.4667	36.4421	36.4496	36.4531	36.4536	36.4342	36.4489	36.4261	36.4277	36.4155	36.4088	36.4238	36.3935	36.3972	36.4096	36.4089	36.4071	36.4038	36.3875	36.3702	36.3797	36.3878	36.3872	36.3745	36.3744	36.3679	36.3779	36.3561	36.3464	36.3574	36.3485	36.3316	36.3254	36.2991	36.2845	36.2921	36.3255	36.2981	36.2877	36.2773	36.3317	36.32	36.2961	36.3155	36.3023	36.2899	36.3183	36.2982	36.2534	36.2764	36.2839	36.2926	36.2724	36.2812	36.2599	36.2142	36.2096	36.2706	36.2479	36.1931	36.182	36.2044	36.1728	36.1926	36.188	36.1911	36.2097	36.22	36.1643	36.1348	36.1489	36.131	36.1195	36.1309	36.1331	36.1303	36.1342	36.1575	36.1462	36.1428	36.1127	36.1112	36.1298	36.0759	36.0429	35.9841	35.9298	35.9437	35.9961	36.0423	36.0514	36.0563	36.0175	35.9844	36.0373	36.0025	35.9749	35.9213	35.9556	35.8561
COPE-0585	36.3934	36.6839	36.5757	36.6542	36.7678	36.6593	36.587	36.5565	36.5696	36.5409	36.5256	36.5499	36.5132	36.5182	36.5245	36.5258	36.492	36.4995	36.5264	36.5116	36.4875	36.4698	36.4801	36.4808	36.471	36.4474	36.4278	36.4308	36.4415	36.4467	36.4441	36.4461	36.4381	36.4289	36.4469	36.4332	36.4327	36.4221	36.4337	36.3828	36.423	36.4199	36.4067	36.4119	36.3982	36.414	36.379	36.4171	36.4024	36.4181	36.41	36.3937	36.3754	36.3703	36.3308	36.347	36.3714	36.3474	36.3333	36.3617	36.3439	36.3645	36.3394	36.3101	36.2831	36.3459	36.3443	36.3047	36.3252	36.2862	36.3236	36.3278	36.2903	36.2897	36.2961	36.2991	36.2868	36.2606	36.2475	36.2312	36.1635	36.2516	36.2346	36.2364	36.2131	36.2554	36.2481	36.2582	36.2498	36.2266	36.191	36.2406	36.2422	36.1876	36.2049	36.2311	36.2345	36.2318	36.2347	36.2064	36.1506	36.1867	36.2181	36.1957	36.1526	36.1514	36.1615	36.0698	36.1322	36.1201	36.1506	36.1764	36.1726	36.0757	36.0971	36.0928	36.063	36.0419	36.0866	36.1099	36.0926	36.045	36.107	36.0857	36.0867	36.067	36.0717	36.0903	36.0563	36.0186	35.9531	35.9566	35.9097	35.9676	36.0091	36.0194	36.0172	36.0092	35.9329	35.9816	35.9483	35.9148	35.8691	35.9091	35.8886
COPE-0586	36.5696	36.5682	36.5708	36.627	36.7031	36.6391	36.5646	36.5142	36.4653	36.5177	36.5238	36.2489	36.4897	36.4839	36.4871	36.5058	36.4796	36.4767	36.4961	36.4468	36.4486	36.4518	36.4127	36.4391	36.4374	36.4094	36.3785	36.4086	36.4108	36.4046	36.404	36.4243	36.4494	36.399	36.3997	36.4077	36.4398	36.4214	36.3905	36.3931	36.389	36.3687	36.3636	36.378	36.2665	36.363	36.3676	36.3786	36.4191	36.3573	36.3612	36.3602	36.3121	36.3284	36.3094	36.2788	36.3196	36.3131	36.3024	36.3501	36.3311	36.1626	36.3196	36.3128	36.2401	36.2606	36.2128	36.1619	36.2731	36.2683	36.2358	36.2717	36.2524	36.2884	36.2923	36.2515	36.1843	36.1691	36.1693	36.1796	36.1308	36.1845	36.2151	36.1831	36.0853	36.214	36.178	36.2016	36.2399	36.2262	36.1889	36.1811	36.1952	36.1104	36.1608	36.1644	36.1761	36.0644	36.1824	36.1635	36.1307	35.9735	36.1823	36.1414	36.1035	36.0568	36.0877	36.0596	36.143	36.0771	36.0507	36.1302	36.1539	36.1279	36.0067	36.0831	36.0151	36.0283	36.0779	36.0974	36.0473	36.0458	36.0735	36.0308	36.0786	36.032	36.0063	36.06	35.9934	35.9785	35.9518	35.9266	35.8694	35.9128	35.9652	35.954	35.9691	35.9454	35.7934	35.8884	35.8984	35.8516	35.7975	35.8568	35.8236
COPE-0587	36.6779	36.7703	36.6151	36.7041	36.7735	36.7559	36.6912	36.5925	36.5971	36.5775	36.6673	35.8017	36.5992	36.6016	36.565	36.6143	36.5876	36.5998	36.5897	36.553	36.562	36.5059	36.4657	36.5385	36.5493	36.5584	36.5633	36.5505	36.5648	36.5451	36.545	36.539	36.5638	36.482	36.4998	36.5243	36.5976	36.6115	36.5198	36.5224	36.5303	36.468	36.4584	36.5229	36.1771	36.3834	36.4727	36.5481	36.6007	36.3818	36.4909	36.4958	36.3922	36.4785	36.4506	36.3501	36.4084	36.4844	36.4823	36.5393	36.4708	35.9379	36.4385	36.4334	36.2513	36.2419	36.1574	36.0207	36.3494	36.4403	36.312	36.379	36.3614	36.4888	36.5017	36.4253	36.3007	36.4046	36.403	36.3498	36.3446	36.2489	36.3816	36.1915	36.0453	36.3432	36.301	36.303	36.3976	36.3899	36.3954	36.2458	36.3645	36.3288	36.3029	36.1656	36.3668	36.3785	36.1981	36.3034	36.3106	35.4954	36.2783	36.2969	36.269	36.1427	36.2559	36.1849	36.3004	36.2581	36.1957	36.3107	36.3355	36.3422	36.1389	36.2775	36.1844	36.2419	36.2378	36.307	36.2458	36.1556	36.2652	36.2207	36.3096	36.2084	36.1426	36.2323	36.1167	36.1721	36.2441	35.8947	36.1083	36.1091	36.1664	36.2261	36.2388	35.9782	36.0469	36.1727	36.2042	36.1162	36.0525	36.0923	35.9247
COPE-0588	36.4818	36.5142	36.4323	36.5886	36.7294	36.5819	36.5406	36.5169	36.519	36.5092	36.4779	36.487	36.4601	36.4562	36.4544	36.4692	36.446	36.4466	36.4689	36.4514	36.4291	36.4289	36.4359	36.4403	36.4158	36.4056	36.4015	36.398	36.3832	36.4001	36.3821	36.3955	36.3915	36.3817	36.3857	36.3892	36.3692	36.3869	36.3754	36.3472	36.3734	36.3713	36.3668	36.365	36.3842	36.3781	36.3509	36.3682	36.3648	36.3581	36.3584	36.3388	36.3436	36.3409	36.288	36.3132	36.3351	36.3103	36.2868	36.3146	36.312	36.3094	36.3111	36.2844	36.2755	36.2854	36.2874	36.2797	36.2815	36.2677	36.2798	36.3028	36.2899	36.2722	36.2798	36.2582	36.2461	36.2288	36.205	36.2083	36.1826	36.2508	36.2116	36.1961	36.2062	36.2446	36.2414	36.2217	36.2452	36.2258	36.221	36.2412	36.2254	36.179	36.1871	36.1942	36.2106	36.1915	36.2062	36.1701	36.1412	36.1689	36.1954	36.1467	36.1037	36.119	36.1106	36.066	36.1057	36.0883	36.0993	36.1171	36.1316	36.0583	36.0419	36.0528	36.0403	36.0008	36.0678	36.0556	36.0552	36.0286	36.0657	36.0525	36.0508	36.04	36.0097	36.0641	35.9949	35.9611	35.9319	35.9413	35.9101	35.9578	35.9975	35.9796	35.9698	35.9544	35.8909	35.9571	35.9185	35.8842	35.8198	35.8692	35.8653
COPE-0589	36.6387	36.5925	36.5451	36.6552	36.7897	36.681	36.6083	36.5656	36.5726	36.5599	36.5386	36.5541	36.5188	36.5284	36.518	36.5445	36.5077	36.5246	36.536	36.5159	36.4925	36.4838	36.4941	36.4997	36.4825	36.4716	36.4655	36.4613	36.445	36.4603	36.4469	36.4433	36.4513	36.4493	36.4461	36.4511	36.4291	36.4205	36.4318	36.396	36.4272	36.4334	36.4271	36.4302	36.4357	36.4331	36.4126	36.4308	36.4328	36.4183	36.4091	36.3932	36.3973	36.384	36.3348	36.3665	36.4032	36.3625	36.3173	36.3204	36.3298	36.3662	36.3642	36.2862	36.3265	36.3355	36.3164	36.3211	36.3285	36.322	36.3227	36.3367	36.3287	36.3275	36.3383	36.3049	36.301	36.2804	36.2597	36.253	36.1911	36.2962	36.2578	36.224	36.2439	36.3	36.2972	36.2621	36.2944	36.2637	36.2736	36.2809	36.2653	36.2325	36.2285	36.2412	36.2456	36.2317	36.2241	36.2134	36.1779	36.2085	36.2149	36.1643	36.1501	36.1583	36.1305	36.0623	36.1208	36.1139	36.1377	36.1621	36.1784	36.0756	36.0957	36.104	36.0615	36.025	36.0808	36.0747	36.0979	36.0256	36.102	36.0875	36.076	36.0701	36.0548	36.0871	36.0146	36.0054	35.9463	35.9734	35.942	35.9662	35.9996	35.9895	35.959	35.967	35.9137	35.9789	35.9539	35.8968	35.8424	35.9224	35.8717
COPE-0590	36.5847	36.3948	36.5567	36.6131	36.7644	36.6488	36.5962	36.6107	36.6464	36.5683	36.5548	36.5245	36.4874	36.5765	36.5934	36.5876	36.5726	36.5591	36.5755	36.5881	36.5298	36.5196	36.5283	36.4758	36.5437	36.5587	36.4734	36.5013	36.4435	36.4652	36.4218	36.4353	36.4363	36.5105	36.4893	36.4912	36.4199	36.4247	36.4743	36.4382	36.5326	36.4262	36.4531	36.4266	36.4604	36.4941	36.405	36.4883	36.4927	36.4088	36.4584	36.4218	36.3597	36.3838	36.4252	36.4107	36.4681	36.3322	36.3418	36.4103	36.4363	36.3433	36.4252	36.3655	36.4339	36.3399	36.4194	36.3496	36.3597	36.4107	36.4266	36.4069	36.3977	36.2585	36.3732	36.351	36.2652	36.3178	36.2489	36.2489	36.2402	36.2339	36.3486	36.2161	36.2127	36.2701	36.3173	36.2489	36.3009	36.3264	36.139	36.2421	36.2667	36.2609	36.1954	36.3703	36.2257	36.2368	36.2065	36.2021	36.1689	36.272	36.2917	36.2517	36.1535	36.1409	36.246	36.0349	36.2305	36.1347	36.1819	36.2233	36.1245	36.1029	36.0884	36.1486	36.0542	36.1135	36.0354	36.1043	36.0484	36.0961	36.2132	36.1742	36.1091	36.1053	36.1472	36.0653	36.1106	36.0528	35.9468	35.9554	35.8682	35.9463	36.0022	36.1067	36.1202	35.888	35.8875	35.9752	35.9583	36.0118	35.9824	35.9564	35.9453
COPE-0591	36.4577	36.7805	36.6712	36.7151	36.7833	36.689	36.6306	36.5932	36.5805	36.5995	36.5862	36.5604	36.5616	36.5695	36.564	36.5705	36.553	36.5453	36.5739	36.5523	36.5224	36.5339	36.5297	36.5343	36.5201	36.4822	36.4502	36.4982	36.4728	36.4793	36.4688	36.5008	36.5029	36.4747	36.4911	36.4859	36.4896	36.4701	36.4731	36.4687	36.4734	36.4813	36.4704	36.4753	36.4643	36.4771	36.456	36.4681	36.4677	36.4734	36.4583	36.4649	36.4357	36.4396	36.4065	36.4135	36.4241	36.3972	36.3819	36.4228	36.4218	36.3901	36.4164	36.3977	36.3763	36.3868	36.3851	36.3742	36.3717	36.3678	36.3784	36.3883	36.3616	36.3529	36.3676	36.3653	36.3342	36.3228	36.3017	36.2903	36.2368	36.3098	36.3064	36.2938	36.2773	36.3276	36.3248	36.3273	36.3343	36.2978	36.2913	36.3108	36.2884	36.2456	36.2692	36.3006	36.2883	36.2123	36.2722	36.2661	36.2423	36.2253	36.2883	36.2577	36.2049	36.193	36.2147	36.1456	36.1903	36.1876	36.1878	36.2375	36.2497	36.1683	36.1274	36.1631	36.1214	36.1092	36.1549	36.1681	36.1544	36.1097	36.1722	36.1668	36.1468	36.1292	36.1393	36.141	36.0991	36.0666	36.0108	36.0299	35.9791	36.0268	36.0709	36.0501	36.0416	36.0274	35.931	36.0074	35.9884	36.0015	35.9132	35.9999	35.9439
COPE-0592	36.4635	36.5115	36.6024	36.6655	36.78	36.6314	36.5767	36.5388	36.5553	36.536	36.5241	36.534	36.5047	36.5078	36.503	36.5108	36.4878	36.4837	36.5113	36.4948	36.4789	36.4694	36.4674	36.4741	36.459	36.4416	36.4049	36.4244	36.4171	36.4412	36.4202	36.4305	36.4208	36.4135	36.4191	36.4152	36.4077	36.4046	36.3978	36.3675	36.3991	36.4018	36.385	36.3959	36.4097	36.4043	36.3668	36.3844	36.3888	36.382	36.3745	36.361	36.3615	36.3521	36.3292	36.333	36.3516	36.3289	36.3049	36.3334	36.3351	36.3366	36.336	36.3023	36.2895	36.3022	36.3059	36.3042	36.2948	36.2872	36.2996	36.3004	36.2834	36.2892	36.2918	36.2824	36.2686	36.2589	36.2215	36.2207	36.2042	36.256	36.237	36.2126	36.2141	36.2537	36.2393	36.239	36.2402	36.2195	36.2076	36.2347	36.2217	36.1723	36.2046	36.2169	36.233	36.1895	36.2086	36.1818	36.1349	36.1592	36.2008	36.1738	36.1275	36.1192	36.1261	36.0866	36.1192	36.0997	36.1163	36.1457	36.1618	36.0788	36.0541	36.0621	36.0535	36.0248	36.0764	36.0796	36.0793	36.0493	36.0974	36.0679	36.0764	36.0536	36.0329	36.0768	36.0187	35.9772	35.9257	35.9155	35.8894	35.9275	35.9753	35.9877	35.9911	35.9704	35.9226	35.9714	35.9323	35.9022	35.8251	35.8999	35.862
COPE-0593	36.5662	36.6192	36.5053	36.5485	36.7058	36.5743	36.5159	36.4779	36.4866	36.4741	36.4611	36.4163	36.4398	36.4393	36.4311	36.4588	36.4421	36.4312	36.4581	36.4558	36.3803	36.3802	36.3821	36.4008	36.3923	36.3679	36.3585	36.3704	36.3513	36.3771	36.3633	36.3517	36.3575	36.3393	36.3594	36.3615	36.3693	36.3745	36.3572	36.33	36.3583	36.3443	36.3272	36.3304	36.3023	36.3401	36.3206	36.3386	36.3456	36.3261	36.3209	36.3186	36.3029	36.2881	36.2699	36.2734	36.3078	36.2622	36.2446	36.2982	36.2936	36.2258	36.2692	36.2485	36.2186	36.2292	36.2219	36.2185	36.1779	36.1832	36.2258	36.2463	36.2145	36.2149	36.2301	36.2062	36.1791	36.1795	36.1459	36.1556	36.0033	36.1526	36.1523	36.1235	36.1216	36.1852	36.1747	36.1544	36.1862	36.1527	36.1525	36.1603	36.1673	36.1217	36.1039	36.1459	36.1501	36.1256	36.1128	36.1042	36.0877	36.0267	36.1419	36.0781	36.0538	36.0228	36.0525	35.8317	36.0073	36.0292	36.0324	36.0781	36.0884	35.928	35.9701	35.9853	35.9385	35.9208	35.99	35.9887	35.9895	35.8601	36.0022	35.9745	35.9789	35.9698	35.9563	35.9878	35.9209	35.8757	35.8653	35.8568	35.8462	35.8496	35.9127	35.8971	35.8861	35.8645	35.7536	35.8745	35.8664	35.8355	35.6866	35.8449	35.7393
COPE-0594	36.6119	36.6875	36.6308	36.6878	36.7871	36.6759	36.6119	36.5731	36.566	36.5634	36.5572	36.4719	36.5244	36.5344	36.5246	36.5449	36.5254	36.5175	36.5435	36.5238	36.4869	36.4886	36.4694	36.4892	36.4841	36.4575	36.4401	36.4605	36.4595	36.454	36.446	36.4673	36.4674	36.437	36.4493	36.4493	36.4763	36.4557	36.4479	36.4265	36.4586	36.4375	36.4238	36.4348	36.3928	36.4333	36.4172	36.4323	36.4523	36.4153	36.417	36.4171	36.3915	36.4057	36.38	36.3638	36.3931	36.3757	36.3582	36.3962	36.3804	36.3032	36.3737	36.3645	36.3282	36.3439	36.3202	36.3043	36.3175	36.3262	36.3357	36.355	36.3325	36.3415	36.3464	36.3255	36.2885	36.289	36.2755	36.2667	36.1562	36.2517	36.2726	36.2402	36.2173	36.2969	36.2927	36.281	36.3095	36.2794	36.2597	36.2788	36.2592	36.2081	36.2237	36.2586	36.2661	36.1869	36.2517	36.2442	36.2021	36.1338	36.2602	36.21	36.1885	36.1432	36.1801	36.0624	36.1718	36.1471	36.156	36.2015	36.2287	36.1286	36.1149	36.1434	36.0819	36.0691	36.1279	36.1416	36.1282	36.0292	36.142	36.1056	36.1307	36.1074	36.1065	36.1229	36.072	36.0366	36.0094	35.9954	35.9657	36.0013	36.0529	36.0342	36.0275	36.0007	35.8914	35.9896	35.9853	35.962	35.8611	35.9665	35.9035
COPE-0595	36.4484	36.3263	36.464	36.6025	36.7766	36.6514	36.6101	36.5643	36.5688	36.553	36.5407	36.5504	36.5061	36.5247	36.5254	36.5425	36.5089	36.517	36.5334	36.517	36.4937	36.4912	36.4998	36.506	36.4879	36.4665	36.4563	36.4636	36.4365	36.4654	36.4422	36.4418	36.447	36.4418	36.4395	36.4379	36.4228	36.425	36.4365	36.4036	36.4241	36.4297	36.424	36.4155	36.4322	36.4269	36.3953	36.4139	36.4262	36.4144	36.4061	36.3892	36.3859	36.3722	36.3317	36.3544	36.385	36.3466	36.3267	36.3276	36.3328	36.356	36.3528	36.2939	36.3075	36.317	36.3034	36.2985	36.323	36.3061	36.3085	36.3206	36.3123	36.3085	36.3155	36.2897	36.2861	36.2622	36.2326	36.2369	36.1871	36.2722	36.2469	36.2198	36.216	36.2749	36.258	36.2383	36.26	36.2423	36.2472	36.2709	36.2586	36.1962	36.2104	36.2191	36.2228	36.2051	36.1984	36.1802	36.1576	36.1839	36.2055	36.1577	36.1412	36.1386	36.1122	36.0541	36.1163	36.0955	36.1109	36.1427	36.1483	36.0643	36.0644	36.0698	36.0455	36.0109	36.0706	36.0738	36.0751	36.0122	36.0801	36.0562	36.0696	36.0539	36.0318	36.066	35.9968	35.9747	35.9214	35.9441	35.9093	35.9554	35.9921	35.9884	35.962	35.9501	35.8871	35.9541	35.9204	35.8466	35.7931	35.8697	35.8642
COPE-0596	36.7588	36.3389	36.6123	36.6721	36.7627	36.666	36.5979	36.5648	36.5792	36.552	36.5252	36.5459	36.5204	36.5322	36.5172	36.5277	36.5178	36.5052	36.5195	36.5226	36.4915	36.4896	36.4956	36.4892	36.4809	36.4722	36.4565	36.4443	36.4377	36.45	36.4365	36.4451	36.4388	36.4343	36.4364	36.4361	36.4302	36.429	36.418	36.4143	36.4409	36.4331	36.4197	36.4205	36.4369	36.424	36.3685	36.3841	36.4101	36.3815	36.3786	36.4033	36.3619	36.3697	36.3624	36.3369	36.3801	36.3462	36.3399	36.3463	36.3512	36.321	36.3635	36.3452	36.2941	36.3034	36.3263	36.3082	36.3349	36.2822	36.2871	36.2977	36.2881	36.3119	36.3161	36.2646	36.2865	36.2351	36.2126	36.2493	36.2302	36.2351	36.2389	36.2451	36.1887	36.2187	36.2003	36.2714	36.2355	36.2624	36.245	36.2685	36.2295	36.1275	36.2048	36.1874	36.2313	36.214	36.2026	36.1007	36.045	36.1177	36.1508	36.1636	36.1335	36.0695	36.0802	36.1187	36.1453	36.0818	36.0799	36.093	36.1178	36.1136	36.0132	36.0281	36.0439	36.0655	36.0995	36.109	36.0409	36.0359	36.0391	36.0242	36.0903	35.9947	35.9902	36.05	36.0356	35.9807	35.9666	35.9453	35.8622	35.9813	36.0182	35.9981	36.0198	36.0165	35.9478	35.9921	35.9672	35.7696	35.7017	35.8096	35.8556
