Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
COPE-0690	36.7214	36.8059	36.8351	36.3455	36.3569	36.1002	36.1133	35.9185	36.1662	36.0909	36.0908	36.0797	36.1328	36.046	36.1198	36.0333	35.9545	36.1225	36.0897	35.9694	35.9897	35.9983	36.0619	36.1127	36.1977	36.1623	36.1616	36.1353	36.1072	36.1214	36.0947	36.1247	36.0663	36.0648	36.1026	36.0718	36.0417	36.0663	36.0823	36.0747	36.0513	36.0213	36.0292	36.0388	36.024	35.9762	35.9781	35.9721	35.9678	35.9497	35.9466	35.8904	35.8994	35.9158	35.8631	35.8916	35.8735	35.8872	35.8503	35.869	35.8918	35.8706	35.8703	35.8752	35.8616	35.8527	35.8474	35.8642	35.8641	35.8929	35.8286	35.8076	35.8486	35.8534	35.8008	35.7724	35.7378	35.7078	35.7825	35.744	35.7161	35.7073	35.7022	35.6812	35.7405	35.7365	35.7032	35.6514	35.6778	35.6801	35.6352	35.6373	35.6683	35.6273	35.6388	35.6316	35.6133	35.6655	35.5796	35.5035	35.572	35.5459	35.418	35.5058	35.557	35.4892	35.5404	35.5189	35.4888	35.4651	35.4898	35.4847	35.4497	35.4131	35.454	35.4071	35.3724	35.4248	35.4898	35.3718	35.3045	35.2463	35.4131	35.3635	35.4229	35.3196	35.1793	35.1147	35.3112	35.402	35.2942	35.1605	35.2842	35.2841	35.246	35.2079	35.157	35.1931	35.0805	35.1665	35.1299	35.1772	35.1545	35.1469	35.0609	34.9689	34.9827	35.0795	35.0638	35.0302
COPE-0691	36.7674	36.824	36.8589	36.3694	36.2911	36.2506	36.1643	36.1978	36.2447	36.3054	36.1591	36.236	36.2106	36.2381	36.2911	36.227	36.1666	36.2815	36.2251	36.2247	36.1685	36.195	36.1751	36.2331	36.2987	36.3103	36.1931	36.2188	36.2543	36.2247	36.1465	36.1913	36.1334	36.2323	36.1191	36.1599	36.2497	36.1399	36.084	36.1292	36.0331	36.1406	36.0861	36.0289	36.1071	36.0975	36.0554	36.0293	36.1765	36.0518	35.9837	36.0327	35.9662	36.038	35.9814	35.993	36.0472	35.9374	36.1023	36.0647	36.0312	36.0216	35.9896	36.0108	36.0489	36.0575	35.9639	36.0049	35.9612	36.1086	35.9473	35.8861	35.9612	36.0565	36.0539	36.0253	35.982	35.9978	35.9202	35.9835	35.892	35.88	35.9181	35.8569	35.8275	35.8924	35.8268	35.961	35.9349	35.8224	35.8233	35.769	35.9307	35.7574	35.9343	35.8228	35.6944	35.7696	35.7381	35.8601	35.733	35.7143	35.7381	35.7972	35.7936	35.823	35.7324	35.789	35.8018	35.7129	35.7576	35.753	35.5465	35.7963	35.8052	35.6035	35.7265	35.6426	35.695	35.6544	35.5091	35.6111	35.618	35.614	35.5837	35.6418	35.4548	35.507	35.5423	35.7823	35.4771	35.4595	35.5171	35.5751	35.4979	35.4788	35.5793	35.5064	35.4069	35.5682	35.6508	35.5808	35.4569	35.5392	35.4006	35.319	35.3592	35.5295	35.4025	35.3989
COPE-0692	36.7994	36.8467	36.8675	36.5793	36.5588	36.4437	36.4382	36.4112	36.468	36.4616	36.4425	36.4657	36.3285	36.4052	36.4714	36.4011	36.3837	36.4528	36.4414	36.3819	36.2135	36.2966	36.3246	35.9718	36.4793	36.4595	36.3714	36.4193	36.434	36.3868	36.3421	36.4214	36.4024	36.4296	36.4064	36.3968	36.3139	36.4245	36.4016	36.3597	36.3963	36.3495	36.388	36.3008	36.3574	36.3584	36.3757	36.3535	36.1025	36.3566	36.3093	36.2841	36.2862	36.1814	36.1824	36.0681	36.303	36.2979	36.1627	36.1832	36.2166	36.2629	36.1779	36.2819	36.1371	36.1554	35.9526	36.2722	35.8244	35.9367	35.9431	36.064	35.9914	35.9996	36.0296	36.1784	36.1854	36.1291	36.1791	36.2276	36.1582	36.0344	36.0754	35.9336	36.1612	36.1135	36.0537	35.9025	36.1733	35.9186	35.5714	35.7804	36.149	36.0525	35.7857	35.7644	36.0163	36.042	35.9375	36.0322	36.0117	35.9488	35.9199	35.8084	36.0551	35.7303	35.9463	36.0407	35.999	36.0041	36.0352	36.0609	36.0869	35.7197	36.0488	36.0096	35.8415	35.9063	35.9342	35.9423	35.851	35.8381	35.8464	35.9172	35.9331	35.8293	35.6894	35.7757	35.9235	36.0214	35.8469	35.7896	35.7679	35.8097	35.7233	35.3858	35.7976	35.7741	35.6556	35.6114	35.762	35.8092	35.8317	35.8107	35.3027	35.5286	35.3685	35.6601	35.5589	35.6478
COPE-0693	36.7348	36.8141	36.8355	36.4169	36.3938	36.1459	36.1592	36.0606	36.2325	36.1947	36.1656	36.2301	36.1879	36.1032	36.2005	36.1516	36.0372	36.1911	36.154	36.049	36.0586	36.059	36.134	36.1881	36.2084	36.2033	36.2102	36.1892	36.1499	36.1974	36.1472	36.1498	36.1198	36.1482	36.1553	36.0924	36.1129	36.1088	36.1371	36.1285	36.1135	36.0727	36.0452	36.0961	36.0739	36.0424	36.0546	36.0285	36.0295	35.9948	35.9909	35.9715	35.9683	35.976	35.9146	35.9355	35.9302	35.9547	35.9	35.9349	35.9382	35.9369	35.9286	35.9069	35.9012	35.9191	35.9143	35.9235	35.9064	35.9459	35.8972	35.8465	35.8919	35.9089	35.8289	35.8077	35.7922	35.7125	35.8214	35.7987	35.7625	35.7598	35.7449	35.7723	35.7995	35.7547	35.7662	35.6995	35.7114	35.713	35.6682	35.661	35.6971	35.699	35.6983	35.7124	35.6642	35.729	35.6667	35.5905	35.6526	35.6041	35.4916	35.5801	35.6382	35.6082	35.6101	35.5786	35.5499	35.494	35.54	35.5218	35.4925	35.5213	35.5126	35.5063	35.4302	35.4114	35.5046	35.474	35.3541	35.316	35.4406	35.4334	35.4641	35.4074	35.2768	35.1484	35.3788	35.4827	35.3293	35.2662	35.3352	35.3462	35.3019	35.2625	35.2188	35.2256	35.1025	35.2446	35.2507	35.256	35.2274	35.2155	35.0957	35.0213	35.0451	35.1301	35.0841	35.0208
COPE-0694	36.6979	36.8057	36.8326	36.3324	36.3113	36.0478	36.0616	35.9103	36.133	36.0612	36.0576	36.1501	36.0759	35.9826	36.091	36.0451	35.8989	36.0325	36.0809	35.9306	35.9273	35.9538	36.0245	36.0916	36.1625	36.1849	36.133	36.0971	36.0571	36.0511	36.0264	36.0881	36.0455	36.0498	36.0604	36.0266	36.0364	36.0207	36.0411	36.0134	36.0089	35.9748	35.9881	35.982	35.9765	35.9315	35.9735	35.9176	35.9242	35.8938	35.8859	35.8443	35.8461	35.8536	35.8154	35.8298	35.8182	35.8165	35.7701	35.805	35.8255	35.7762	35.762	35.7657	35.7622	35.7686	35.7762	35.7634	35.7626	35.8039	35.7812	35.7413	35.7725	35.7817	35.7262	35.696	35.6651	35.5862	35.6686	35.6353	35.5975	35.6004	35.5671	35.6169	35.6392	35.6344	35.6309	35.5402	35.6015	35.6098	35.5811	35.5742	35.5915	35.5514	35.5632	35.5462	35.5374	35.572	35.507	35.4061	35.4595	35.4595	35.371	35.416	35.4669	35.4309	35.447	35.4168	35.3735	35.3865	35.3726	35.3938	35.3675	35.3505	35.3653	35.3812	35.3156	35.3244	35.3795	35.3131	35.2121	35.1697	35.3047	35.2202	35.3031	35.2307	35.054	34.9998	35.2037	35.2673	35.1657	35.0194	35.1261	35.1443	35.1578	35.1237	35.0705	35.0558	34.9525	35.0665	35.094	35.0949	35.0835	35.0569	34.988	34.8296	34.8598	34.9726	34.9541	34.8716
COPE-0695	36.6479	36.813	36.8361	36.2885	36.281	36.0148	36.0193	35.9088	36.1013	36.0521	36.0264	36.1082	36.045	35.9261	36.0465	36.0088	35.8852	36.0109	36.0512	35.9094	35.9086	35.9253	36.0047	36.0714	36.1381	36.1506	36.12	36.0661	36.0306	36.0448	36.0028	36.0598	36.0136	36.0173	36.0288	35.9928	36.0103	36.0009	36.0253	36.0096	35.9858	35.9424	35.9655	35.9762	35.9514	35.9077	35.9387	35.89	35.9088	35.8815	35.8608	35.832	35.8272	35.8319	35.8018	35.8049	35.8011	35.7845	35.7341	35.7724	35.7943	35.7405	35.7447	35.7365	35.739	35.7398	35.7476	35.7446	35.7508	35.7839	35.7474	35.7158	35.7497	35.7586	35.6901	35.6619	35.6186	35.575	35.6534	35.6081	35.5776	35.5652	35.5483	35.5888	35.6023	35.6081	35.6156	35.5384	35.5857	35.5791	35.5352	35.5595	35.562	35.525	35.5351	35.5076	35.4945	35.5524	35.482	35.3805	35.4305	35.4287	35.3448	35.392	35.4298	35.4036	35.4158	35.3822	35.3356	35.3353	35.3396	35.349	35.3325	35.3036	35.3024	35.3436	35.2802	35.289	35.3384	35.2992	35.1562	35.1399	35.2607	35.1916	35.2896	35.2129	35.0254	34.9708	35.1593	35.2204	35.1277	34.9926	35.1105	35.122	35.1229	35.0758	35.0486	35.0303	34.917	35.028	35.0586	35.0346	35.053	35.0375	34.9139	34.764	34.839	34.9301	34.9134	34.8201
COPE-0696	36.7334	36.8172	36.8393	36.4123	36.4049	36.1473	36.1705	36.0844	36.2377	36.2022	36.1549	36.2384	36.184	36.1077	36.2111	36.1659	36.0423	36.1971	36.1693	36.0539	36.0649	36.0743	36.1424	36.1987	36.2139	36.2186	36.2256	36.1906	36.1591	36.1913	36.1504	36.1548	36.1299	36.1435	36.1724	36.0997	36.1159	36.109	36.1523	36.1444	36.1094	36.0701	36.0625	36.1097	36.0883	36.0418	36.0615	36.0236	36.0468	36.0101	36.0015	35.9797	35.9706	35.988	35.9251	35.944	35.9365	35.9482	35.9079	35.944	35.9501	35.9396	35.9433	35.9208	35.9298	35.919	35.9222	35.9207	35.9196	35.9518	35.9116	35.8651	35.9127	35.9167	35.846	35.8297	35.8123	35.7349	35.825	35.8093	35.7691	35.7834	35.7607	35.7864	35.8083	35.7893	35.7806	35.7078	35.7271	35.74	35.6715	35.6588	35.7007	35.7012	35.7029	35.7015	35.683	35.7428	35.6799	35.5941	35.6584	35.6206	35.5159	35.5876	35.6452	35.6185	35.6317	35.6133	35.5559	35.5196	35.5431	35.5421	35.4967	35.5309	35.527	35.5017	35.4413	35.4375	35.5166	35.4831	35.3656	35.3157	35.4555	35.4535	35.4894	35.4285	35.29	35.159	35.3795	35.4873	35.36	35.2414	35.3632	35.3563	35.3129	35.2679	35.2013	35.2284	35.0997	35.2341	35.2573	35.257	35.2399	35.2346	35.1247	35.0483	35.0731	35.1678	35.1047	35.0324
COPE-0697	36.7237	36.8067	36.8294	36.3104	36.2824	36.0426	36.0688	35.859	36.1246	36.0203	36.0255	36.1061	36.0611	35.9459	36.0827	35.9831	35.8767	36.0571	36.0618	35.8947	35.921	35.9278	36.0077	36.0711	36.1447	36.1465	36.122	36.0633	36.0262	36.0402	36.0174	36.0495	36.0111	36.0136	36.0198	35.9944	35.9959	35.9907	36.0162	35.9946	35.9814	35.9424	35.9559	35.9685	35.9459	35.9158	35.9193	35.8858	35.8987	35.8544	35.8377	35.8136	35.8045	35.8202	35.7839	35.7982	35.7748	35.7964	35.7319	35.7664	35.7831	35.7525	35.7342	35.7483	35.7411	35.751	35.7431	35.739	35.7495	35.7888	35.7426	35.7229	35.7334	35.752	35.6855	35.6545	35.6197	35.5638	35.6342	35.6068	35.5611	35.5752	35.5469	35.5627	35.6167	35.6316	35.6038	35.5219	35.5748	35.5818	35.5434	35.5399	35.5543	35.5157	35.5374	35.5129	35.4997	35.5489	35.473	35.3603	35.4326	35.424	35.3123	35.3709	35.4102	35.3864	35.4162	35.3929	35.3549	35.3411	35.3545	35.3466	35.3221	35.3145	35.3056	35.3291	35.2812	35.2866	35.3466	35.2585	35.1667	35.0986	35.2512	35.1847	35.2775	35.2019	35.0118	34.9358	35.1521	35.2234	35.1312	34.9958	35.0971	35.091	35.1254	35.0893	35.0226	35.0372	34.9197	35.0223	35.0193	35.0572	35.0281	35.0203	34.9355	34.7989	34.8041	34.9369	34.9296	34.8241
COPE-0698	36.7128	36.8082	36.8345	36.4003	36.3897	36.2342	36.2047	36.1276	36.2959	36.238	36.2338	36.2569	36.2435	36.1829	36.2084	36.2402	36.1776	36.2577	36.2217	36.1439	36.1739	36.1617	36.1882	36.224	36.2935	36.2556	36.2542	36.2447	36.1679	36.2417	36.1946	36.2428	36.1728	36.1605	36.204	36.1953	36.1991	36.1879	36.2193	36.2224	36.1791	36.1413	36.1655	36.1716	36.1359	36.149	36.1439	36.1204	36.1219	36.038	36.108	36.0678	36.0193	36.0349	36.0019	36.0647	36.0604	36.0585	36.0362	36.0719	36.0583	36.0609	36.046	35.9866	36.0378	36.0133	36.0274	35.9997	36.0406	36.0295	35.9897	35.9921	36.0126	36.0006	35.9726	35.9315	35.8978	35.916	35.9787	35.8816	35.9205	35.9153	35.8861	35.8912	35.9061	35.8986	35.9126	35.8658	35.8412	35.853	35.8577	35.787	35.8304	35.8519	35.8419	35.8544	35.8299	35.8726	35.7983	35.6834	35.7792	35.7616	35.6614	35.7417	35.7275	35.7234	35.6691	35.7524	35.6846	35.6292	35.6724	35.7355	35.6532	35.6918	35.6672	35.5558	35.5659	35.6582	35.6077	35.6182	35.5452	35.4592	35.6002	35.5824	35.6631	35.6161	35.4156	35.2771	35.5428	35.5979	35.439	35.3369	35.4549	35.4088	35.4476	35.3996	35.3562	35.4018	35.2737	35.3949	35.4508	35.4535	35.3413	35.384	35.2287	35.1849	35.2052	35.3302	35.2688	35.1858
COPE-0699	36.7854	36.832	36.8537	36.4676	36.4183	36.1671	36.2339	36.1264	36.2822	36.2537	36.2258	36.2896	36.2493	36.1824	36.2929	36.2344	36.1366	36.2679	36.2404	36.1636	36.1482	36.1556	36.2124	36.2491	36.2521	36.254	36.2667	36.2352	36.2014	36.2477	36.1991	36.175	36.1712	36.198	36.2061	36.1032	36.1582	36.149	36.1929	36.1886	36.1724	36.1444	36.1185	36.1803	36.1237	36.1096	36.1278	36.1001	36.1208	36.0827	36.075	36.0467	36.0583	36.0696	36.0117	36.0413	36.0171	36.0195	36.0194	36.0161	36.0427	36.0225	36.0213	36.0098	36.0119	36.0115	36.0074	36.0096	36.0001	36.0324	36.0029	35.9391	35.9812	36.007	35.9458	35.9091	35.9008	35.8186	35.9122	35.8916	35.8609	35.8556	35.8568	35.8979	35.9138	35.8934	35.8727	35.8041	35.8231	35.8382	35.757	35.7638	35.8116	35.8173	35.8052	35.8077	35.7654	35.8598	35.7955	35.7193	35.7734	35.7255	35.6404	35.7014	35.7651	35.7497	35.7422	35.7103	35.6808	35.6304	35.6797	35.6512	35.5962	35.6695	35.6705	35.6425	35.5687	35.554	35.6224	35.6091	35.51	35.4556	35.5916	35.5957	35.6313	35.5763	35.4373	35.3002	35.5326	35.6325	35.4877	35.4141	35.5046	35.4962	35.4579	35.422	35.362	35.3807	35.2826	35.4147	35.4131	35.4103	35.4152	35.4018	35.2652	35.2067	35.2463	35.3213	35.2688	35.1947
COPE-0700	36.7323	36.8103	36.8354	36.322	36.297	36.0589	36.0679	35.8973	36.1207	36.0281	36.041	36.1424	36.0702	35.9661	36.0908	35.9942	35.8941	36.0323	36.0912	35.9336	35.9325	35.9425	36.0159	36.0737	36.1506	36.1673	36.1326	36.0795	36.0354	36.0329	36.0001	36.0626	36.0354	36.027	36.0247	36.0069	36.0095	36.0082	36.0263	35.9942	35.9977	35.9545	35.9873	35.9855	35.9593	35.9339	35.9614	35.8996	35.9231	35.8958	35.8777	35.8449	35.8341	35.8452	35.8156	35.8287	35.8113	35.8238	35.7566	35.8003	35.8176	35.7548	35.7354	35.7654	35.7578	35.7648	35.7712	35.765	35.7542	35.8023	35.7745	35.7321	35.7715	35.7642	35.7133	35.6673	35.6406	35.5859	35.6745	35.636	35.5862	35.5787	35.5566	35.6142	35.6375	35.6586	35.6161	35.5413	35.6009	35.5981	35.5785	35.5779	35.5743	35.5518	35.5524	35.544	35.5345	35.5864	35.496	35.3965	35.4621	35.4538	35.3782	35.4137	35.45	35.4109	35.4451	35.426	35.3647	35.3813	35.3875	35.3752	35.3622	35.3528	35.3445	35.3678	35.325	35.3289	35.3772	35.3161	35.2012	35.1611	35.2833	35.2086	35.313	35.241	35.039	35.0123	35.1939	35.2653	35.1789	35.0306	35.1258	35.1389	35.1692	35.1393	35.0785	35.0851	34.9729	35.0553	35.0892	35.0854	35.1072	35.0784	34.9804	34.8158	34.856	34.9973	34.985	34.8761
COPE-0701	36.8019	36.8544	36.8772	36.5796	36.5411	36.43	36.4185	36.3464	36.4535	36.4271	36.4191	36.4554	36.3856	36.3912	36.4191	36.4194	36.331	36.4073	36.4087	36.3495	36.3885	36.3551	36.3904	36.4029	36.445	36.4321	36.4225	36.4055	36.3876	36.3996	36.3681	36.3822	36.3689	36.3711	36.3876	36.362	36.3632	36.3768	36.3713	36.3637	36.3334	36.3185	36.3554	36.3242	36.3347	36.3064	36.3309	36.3222	36.3191	36.2933	36.2505	36.2521	36.2412	36.255	36.2386	36.2272	36.2598	36.2401	36.2	36.2381	36.2627	36.2288	36.2257	36.2263	36.2285	36.2313	36.2059	36.2315	36.2208	36.2555	36.2047	36.1914	36.1885	36.1713	36.1744	36.1753	36.1492	36.1063	36.1466	36.1707	36.0983	36.1079	36.1008	36.1059	36.1278	36.1171	36.0929	36.0588	36.0819	36.0766	36.0866	36.0676	36.1033	36.0785	36.0388	36.0646	36.0572	36.0623	36.0171	35.9854	36.0376	36.0064	35.9582	35.9395	36.0407	35.9863	35.9931	35.988	35.9443	35.9352	35.9553	35.9585	35.9603	35.9271	35.919	35.9309	35.8818	35.9109	35.9259	35.9153	35.8198	35.7928	35.8992	35.8796	35.8884	35.8485	35.7326	35.6601	35.7997	35.8975	35.7654	35.684	35.782	35.7657	35.7721	35.6855	35.709	35.7294	35.6232	35.7215	35.7635	35.7257	35.7234	35.684	35.6382	35.586	35.5774	35.6481	35.6399	35.5504
COPE-0702	36.6888	36.8057	36.8349	36.3075	36.2999	36.0219	36.0465	35.8908	36.1122	36.0462	36.0327	36.1258	36.062	35.9648	36.068	36.0207	35.8827	36.0146	36.0639	35.911	35.9054	35.9213	36.0052	36.0729	36.1439	36.1706	36.1175	36.0736	36.0415	36.0341	36.0052	36.0623	36.0239	36.025	36.0364	36.0017	36.0154	35.9934	36.0159	36.0017	35.9846	35.9455	35.9744	35.9802	35.9595	35.9146	35.9478	35.897	35.905	35.8796	35.8594	35.8243	35.8251	35.8294	35.7964	35.807	35.7906	35.8035	35.7361	35.7804	35.787	35.7498	35.7318	35.7408	35.7352	35.7383	35.7579	35.7509	35.7422	35.7816	35.7478	35.7016	35.7451	35.746	35.6877	35.6635	35.6392	35.567	35.6517	35.623	35.572	35.5544	35.5526	35.6013	35.6258	35.6225	35.6095	35.5137	35.5756	35.5805	35.5424	35.5545	35.5589	35.5213	35.5242	35.5059	35.4952	35.5447	35.4751	35.3585	35.4242	35.4304	35.3353	35.375	35.4241	35.3978	35.4137	35.3772	35.3522	35.3446	35.3338	35.3531	35.3394	35.3145	35.3272	35.3472	35.2852	35.2933	35.3545	35.2729	35.1682	35.1241	35.2543	35.1841	35.2699	35.1973	35.031	34.9575	35.1617	35.2309	35.1189	34.9893	35.0813	35.1003	35.1093	35.074	35.0323	35.0267	34.9199	35.0164	35.0469	35.0495	35.0462	34.9978	34.9182	34.7788	34.8154	34.9215	34.9189	34.8094
COPE-0703	36.6812	36.8078	36.8332	36.3042	36.2997	36.0279	36.0486	35.8903	36.1036	36.0522	36.0447	36.1218	36.0655	35.9695	36.078	36.0359	35.9062	36.0391	36.0708	35.9224	35.9247	35.9327	36.0137	36.0751	36.1533	36.1661	36.1342	36.0934	36.0532	36.0472	36.0303	36.0837	36.0247	36.0327	36.0394	36.0145	36.0176	36.004	36.0328	36.0118	35.9985	35.9553	35.9756	35.9884	35.9675	35.9235	35.9563	35.9134	35.921	35.9018	35.8643	35.8374	35.8323	35.8426	35.8064	35.8196	35.8012	35.8074	35.7692	35.7846	35.8172	35.7762	35.7693	35.7804	35.7713	35.7828	35.7819	35.7703	35.7723	35.8048	35.7807	35.7459	35.7756	35.7695	35.7147	35.6986	35.6414	35.5916	35.6688	35.6513	35.6081	35.6021	35.575	35.6344	35.6469	35.6449	35.6399	35.5501	35.5997	35.5938	35.5651	35.5681	35.5763	35.5518	35.5552	35.5482	35.5322	35.5747	35.5072	35.3854	35.4491	35.4441	35.3691	35.3979	35.4632	35.4258	35.464	35.4304	35.3828	35.3779	35.3745	35.4012	35.373	35.3552	35.3669	35.3739	35.3017	35.3213	35.3861	35.2965	35.2015	35.1552	35.294	35.2238	35.3086	35.235	35.066	34.9994	35.2091	35.2833	35.1659	35.027	35.1274	35.1568	35.1433	35.1284	35.0746	35.0737	34.9611	35.0475	35.0811	35.0942	35.0872	35.0738	34.9817	34.8345	34.8514	34.9811	34.9601	34.8688
COPE-0704	36.6819	36.8222	36.8432	36.3107	36.3247	36.0539	36.0793	35.9184	36.1505	36.0845	36.0861	36.0847	36.0893	35.986	36.0729	36.0335	35.9384	36.0941	36.0717	35.9331	35.9457	35.9577	36.0361	36.0811	36.1763	36.1459	36.1429	36.1203	36.0989	36.1029	36.0353	36.1014	36.0356	36.0601	36.0967	36.0481	36.0313	36.0343	36.0599	36.046	36.0263	35.9794	35.9848	35.9985	35.9782	35.9538	35.9691	35.9602	35.9573	35.9436	35.9281	35.8687	35.8713	35.8814	35.8426	35.8551	35.8365	35.8731	35.8191	35.835	35.8664	35.8242	35.8266	35.8273	35.8114	35.8208	35.7944	35.8113	35.8224	35.8375	35.7917	35.7819	35.8066	35.7985	35.7521	35.741	35.68	35.6593	35.7286	35.7007	35.6563	35.6546	35.6596	35.6626	35.6875	35.6692	35.6669	35.5568	35.5905	35.6143	35.5773	35.5636	35.6227	35.5868	35.5725	35.5449	35.5488	35.6081	35.5322	35.4556	35.52	35.4857	35.3803	35.4359	35.4973	35.425	35.4898	35.4562	35.4353	35.4196	35.4231	35.4433	35.4421	35.3447	35.3799	35.3916	35.3265	35.3523	35.4169	35.3768	35.2306	35.1929	35.332	35.2869	35.3797	35.2544	35.1017	35.0481	35.241	35.3325	35.2109	35.1109	35.191	35.199	35.1793	35.1516	35.1138	35.1188	34.9983	35.0778	35.0685	35.0995	35.032	35.0716	34.9899	34.8875	34.8831	34.9714	34.9599	34.9182
COPE-0705	36.6864	36.7771	36.8124	36.3182	36.3035	36.0958	36.0841	35.963	36.1411	36.076	36.0606	36.1461	36.0635	35.958	36.079	36.0408	35.9098	36.0383	36.0805	35.9391	35.9479	35.9616	36.0213	36.0711	36.1264	36.1429	36.0948	36.0594	36.0423	36.0396	36.011	36.05	36.0151	36.0224	36.043	35.999	36.0167	36.0057	36.031	36.0059	35.9912	35.9561	35.9694	35.9849	35.9706	35.9314	35.9416	35.9109	35.9257	35.8854	35.8588	35.824	35.8318	35.8322	35.8134	35.8061	35.8004	35.7975	35.7423	35.7875	35.7912	35.7563	35.7508	35.7526	35.7339	35.7414	35.7538	35.7483	35.7469	35.7742	35.7563	35.7085	35.7429	35.7402	35.6968	35.6719	35.6328	35.5663	35.6405	35.5999	35.5564	35.5522	35.5281	35.5885	35.6246	35.6147	35.6026	35.5041	35.5664	35.5785	35.5324	35.5473	35.568	35.522	35.5278	35.5098	35.4958	35.5534	35.4619	35.383	35.4258	35.4374	35.3309	35.3828	35.4385	35.3961	35.4034	35.383	35.3403	35.3107	35.3223	35.3143	35.3189	35.3087	35.3184	35.3285	35.2488	35.2716	35.3324	35.2703	35.1606	35.0988	35.2479	35.1905	35.278	35.1959	35.0221	34.9495	35.141	35.2318	35.0948	34.964	35.0775	35.0899	35.0951	35.0535	35.0288	35.0106	34.8957	34.9888	35.0239	35.0299	35.0123	34.9751	34.9058	34.7449	34.7937	34.8902	34.8983	34.7982
COPE-0706	36.7184	36.8151	36.844	36.3962	36.3454	36.2097	36.2033	36.0736	36.2728	36.245	36.2453	36.2407	36.1857	36.1581	36.194	36.2402	36.1373	36.2463	36.2216	36.1214	36.1404	36.1707	36.221	36.2551	36.2902	36.2754	36.2845	36.243	36.2166	36.239	36.1903	36.2327	36.1907	36.1773	36.2169	36.1742	36.1846	36.185	36.1935	36.2047	36.1929	36.1462	36.1603	36.1628	36.09	36.0967	36.1104	36.0971	36.0899	35.9797	36.0449	36.0186	36.0424	35.9792	35.9709	36.0099	36.0044	36.0222	35.9442	35.9766	36.0115	36.0121	35.9985	36.0235	36.0084	36.0146	35.9984	35.9742	36.0487	36.0398	35.9799	35.9804	35.992	35.997	35.966	35.9085	35.8835	35.8587	35.9016	35.8808	35.8645	35.8475	35.8462	35.8636	35.8732	35.8894	35.8657	35.8571	35.8284	35.8292	35.8283	35.8161	35.8209	35.7994	35.7909	35.8028	35.8055	35.8283	35.7777	35.6591	35.6848	35.7154	35.6108	35.6543	35.7286	35.6303	35.684	35.6815	35.6401	35.5817	35.6549	35.608	35.5285	35.5291	35.6097	35.5224	35.5506	35.5859	35.6214	35.5156	35.4628	35.3866	35.5659	35.5092	35.5785	35.5234	35.271	35.2866	35.4624	35.5163	35.4569	35.2477	35.4135	35.367	35.4065	35.3808	35.2767	35.311	35.2517	35.3127	35.3129	35.2946	35.3743	35.3892	35.279	35.1623	35.1888	35.3132	35.1949	35.1098
COPE-0707	36.733	36.8151	36.8365	36.5098	36.5029	36.3731	36.2823	36.3662	36.4094	36.4123	36.3971	36.4087	36.2978	36.3599	36.4266	36.3188	36.3193	36.4028	36.4047	36.3171	36.0435	36.2611	36.2772	35.7674	36.4296	36.3857	36.3324	36.3793	36.4045	36.2864	36.2361	36.3923	36.3577	36.4038	36.3835	36.3457	36.2163	36.3918	36.3405	36.2672	36.3723	36.305	36.3199	36.2005	36.2955	36.33	36.3493	36.3072	35.8943	36.2914	36.2504	36.2423	36.2296	36.0922	36.0329	35.8716	36.2411	36.2479	36.1381	36.0603	36.1266	36.2373	36.1109	36.2624	36.0959	36.0414	35.7666	36.2285	35.6637	35.7657	35.8317	35.9401	35.7945	35.8611	35.9645	36.0827	36.1583	36.0393	36.1586	36.2076	36.1323	35.9855	36.0485	35.7621	36.1141	36.1029	35.9408	35.7898	36.1558	35.7255	35.2133	35.4761	36.0999	35.9726	35.593	35.5147	35.9315	35.9662	35.8628	36.028	35.854	35.7754	35.779	35.6312	35.9981	35.515	35.8109	35.9862	35.9583	35.9582	36.0232	36.0369	36.0711	35.4786	36.0709	35.9888	35.7774	35.8594	35.8955	35.8709	35.7732	35.7893	35.7014	35.8113	35.879	35.7039	35.7325	35.7744	35.8922	36.0476	35.8663	35.7942	35.6204	35.716	35.6438	35.132	35.7619	35.7093	35.4741	35.4749	35.6225	35.7333	35.7961	35.7832	34.8983	35.3073	35.0408	35.4875	35.3258	35.5447
