999901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	0.99250	0.00000	0.00000	0.00000	0.00750
2	0.00000	0.99911	0.00000	0.00000	0.00000	0.00089
3	0.00000	0.99873	0.00000	0.00000	0.00000	0.00127
4	0.00000	0.91768	0.00000	0.00451	0.00000	0.07781
5	0.00000	0.99969	0.00000	0.00000	0.00000	0.00031
6	0.00000	0.99512	0.00000	0.00001	0.00000	0.00487
7	0.00000	0.99984	0.00000	0.00000	0.00000	0.00016
8	0.00000	0.99872	0.00000	0.00000	0.00000	0.00128
9	0.00000	0.99817	0.00000	0.00000	0.00000	0.00183
10	0.00007	0.00000	0.00000	0.01023	0.98970	0.00000
11	0.99985	0.00000	0.00000	0.00000	0.00015	0.00000
12	0.00000	0.43345	0.00000	0.03982	0.00000	0.52673
13	0.00000	0.99988	0.00000	0.00000	0.00000	0.00012
14	0.00000	0.98495	0.00000	0.00001	0.00000	0.01505
15	0.00000	0.99964	0.00000	0.00000	0.00000	0.00036
16	0.00000	0.98200	0.00000	0.00012	0.00000	0.01788
17	0.99994	0.00000	0.00000	0.00000	0.00006	0.00000
18	0.84603	0.00000	0.00000	0.02095	0.13301	0.00000
19	0.00000	0.85025	0.00000	0.01509	0.00000	0.13466
20	0.99926	0.00000	0.00000	0.00000	0.00074	0.00000
21	0.00952	0.01766	0.01184	0.76606	0.07949	0.11542
22	0.00000	0.89396	0.00000	0.00131	0.00000	0.10473
23	0.99916	0.00000	0.00000	0.00000	0.00084	0.00000
24	0.99985	0.00000	0.00000	0.00000	0.00015	0.00000
25	0.99991	0.00000	0.00000	0.00000	0.00009	0.00000
26	0.00000	0.99617	0.00000	0.00000	0.00000	0.00383
27	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
28	0.00000	0.56019	0.00000	0.00020	0.00000	0.43960
29	0.00000	0.99989	0.00000	0.00000	0.00000	0.00011
30	0.99959	0.00000	0.00000	0.00000	0.00041	0.00000
31	0.99793	0.00000	0.00000	0.00000	0.00207	0.00000
32	0.00000	0.95371	0.00000	0.00235	0.00000	0.04394
33	0.99041	0.00000	0.00000	0.00003	0.00955	0.00000
34	0.00001	0.63558	0.00166	0.10483	0.00069	0.25722
35	0.00000	0.86232	0.00000	0.00530	0.00000	0.13238
36	0.00000	0.99696	0.00000	0.00000	0.00000	0.00304
37	0.99989	0.00000	0.00000	0.00000	0.00011	0.00000
38	0.99982	0.00000	0.00000	0.00000	0.00018	0.00000
39	0.00000	0.99940	0.00000	0.00000	0.00000	0.00060
40	0.00000	0.99970	0.00000	0.00000	0.00000	0.00030
41	0.00000	0.99966	0.00000	0.00000	0.00000	0.00034
42	0.00000	0.99878	0.00000	0.00000	0.00000	0.00122
43	0.87558	0.00000	0.00000	0.00001	0.12441	0.00000
44	0.00000	0.99989	0.00000	0.00000	0.00000	0.00011
45	0.99997	0.00000	0.00000	0.00000	0.00003	0.00000
46	0.00000	0.99964	0.00000	0.00000	0.00000	0.00036
47	0.00000	0.99985	0.00000	0.00000	0.00000	0.00015
48	0.99927	0.00000	0.00000	0.00000	0.00073	0.00000
49	0.99874	0.00000	0.00000	0.00000	0.00126	0.00000
50	0.00000	0.89936	0.00000	0.00580	0.00000	0.09484
51	0.00000	0.99985	0.00000	0.00000	0.00000	0.00015
52	0.00000	0.99860	0.00000	0.00000	0.00000	0.00140
53	0.84390	0.00000	0.00000	0.00932	0.14678	0.00000
54	0.00000	0.99906	0.00000	0.00000	0.00000	0.00094
55	0.00000	0.99992	0.00000	0.00000	0.00000	0.00008
56	0.39900	0.00000	0.00000	0.26273	0.33827	0.00000
57	0.00000	0.99909	0.00000	0.00000	0.00000	0.00091
58	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
59	0.00000	0.97930	0.00000	0.00032	0.00000	0.02038
60	0.00000	0.99991	0.00000	0.00000	0.00000	0.00009
61	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
62	0.00000	0.99835	0.00000	0.00000	0.00000	0.00165
63	0.00000	0.99970	0.00000	0.00000	0.00000	0.00030
64	0.00000	0.99838	0.00000	0.00000	0.00000	0.00162
65	0.00000	0.99540	0.00000	0.00000	0.00000	0.00460
66	0.99989	0.00000	0.00000	0.00000	0.00011	0.00000
67	0.00000	0.99760	0.00000	0.00000	0.00000	0.00240
68	0.00000	0.99924	0.00000	0.00000	0.00000	0.00076
69	0.34556	0.03768	0.11233	0.17678	0.24662	0.08102
70	0.00000	0.99395	0.00000	0.00003	0.00000	0.00602
71	0.00000	0.99973	0.00000	0.00000	0.00000	0.00027
72	0.00000	0.99990	0.00000	0.00000	0.00000	0.00010
73	0.00000	0.99902	0.00000	0.00000	0.00000	0.00098
74	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
75	0.00000	0.99940	0.00000	0.00000	0.00000	0.00060
76	0.00000	0.99983	0.00000	0.00000	0.00000	0.00017
77	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
78	0.99962	0.00000	0.00000	0.00000	0.00038	0.00000
79	0.99443	0.00000	0.00000	0.00002	0.00554	0.00000
80	0.00000	0.00134	0.00021	0.63661	0.00004	0.36180
81	0.00000	0.98734	0.00000	0.00003	0.00000	0.01263
82	0.84478	0.00000	0.00017	0.02121	0.13381	0.00003
83	0.99727	0.00000	0.00000	0.00000	0.00273	0.00000
84	0.00000	0.99958	0.00000	0.00000	0.00000	0.00042
85	0.99988	0.00000	0.00000	0.00000	0.00012	0.00000
86	0.99968	0.00000	0.00000	0.00000	0.00032	0.00000
87	0.00000	0.99995	0.00000	0.00000	0.00000	0.00005
88	0.99987	0.00000	0.00000	0.00000	0.00013	0.00000
89	0.00000	0.98626	0.00000	0.00012	0.00000	0.01362
90	0.00000	0.99937	0.00000	0.00000	0.00000	0.00063
91	0.98864	0.00000	0.00000	0.00009	0.01128	0.00000
92	0.00000	0.00000	0.08098	0.00540	0.00000	0.91362
93	0.00000	0.99370	0.00000	0.00000	0.00000	0.00630
94	0.88584	0.00000	0.00000	0.00780	0.10636	0.00000
95	0.00000	0.99843	0.00000	0.00000	0.00000	0.00157
96	0.00000	0.99615	0.00000	0.00000	0.00000	0.00385
97	0.99972	0.00000	0.00000	0.00000	0.00028	0.00000
98	0.00000	0.99171	0.00000	0.00000	0.00000	0.00828
99	0.04471	0.27942	0.16707	0.17215	0.10900	0.22765
100	0.00000	0.99694	0.00000	0.00000	0.00000	0.00305
101	0.00000	0.99979	0.00000	0.00000	0.00000	0.00021
102	0.00000	0.99791	0.00000	0.00000	0.00000	0.00208
103	0.00000	0.99508	0.00000	0.00000	0.00000	0.00492
104	0.00000	0.99991	0.00000	0.00000	0.00000	0.00009
105	0.00000	0.97789	0.00000	0.00045	0.00000	0.02167
106	0.00000	0.99894	0.00000	0.00000	0.00000	0.00106
107	0.00000	0.99866	0.00000	0.00000	0.00000	0.00134
108	0.99953	0.00000	0.00000	0.00000	0.00047	0.00000
109	0.00000	0.99940	0.00000	0.00000	0.00000	0.00060
110	0.00000	0.99178	0.00000	0.00001	0.00000	0.00821
111	0.00000	0.99910	0.00000	0.00000	0.00000	0.00090
112	0.99046	0.00000	0.00000	0.00000	0.00954	0.00000
113	0.95036	0.00000	0.00000	0.00201	0.04763	0.00000
114	0.00000	0.99402	0.00000	0.00000	0.00000	0.00598
115	0.00000	0.99603	0.00000	0.00000	0.00000	0.00397
116	0.00222	0.00000	0.00000	0.00439	0.99339	0.00000
117	0.00000	0.99848	0.00000	0.00000	0.00000	0.00152
118	0.99972	0.00000	0.00000	0.00000	0.00028	0.00000
119	0.99895	0.00000	0.00000	0.00000	0.00105	0.00000
120	0.00000	0.99770	0.00000	0.00000	0.00000	0.00230
121	0.00000	0.99989	0.00000	0.00000	0.00000	0.00011
122	0.00000	0.99804	0.00000	0.00000	0.00000	0.00196
123	0.00211	0.07406	0.01147	0.65807	0.03466	0.21963
124	0.00000	0.99830	0.00000	0.00000	0.00000	0.00170
125	0.00000	0.99848	0.00000	0.00000	0.00000	0.00152
126	0.00000	0.99976	0.00000	0.00000	0.00000	0.00024
127	0.00000	0.99953	0.00000	0.00000	0.00000	0.00047
128	0.00000	0.99925	0.00000	0.00000	0.00000	0.00075
129	0.00000	0.99126	0.00000	0.00003	0.00000	0.00872
130	0.00000	0.19782	0.00000	0.00014	0.00000	0.80204
131	0.99368	0.00000	0.00000	0.00000	0.00632	0.00000
132	0.00000	0.99987	0.00000	0.00000	0.00000	0.00013
133	0.00000	0.99959	0.00000	0.00000	0.00000	0.00041
134	0.00000	0.99953	0.00000	0.00000	0.00000	0.00047
135	0.00000	0.99990	0.00000	0.00000	0.00000	0.00010
136	0.00000	0.99988	0.00000	0.00000	0.00000	0.00012
137	0.00000	0.99965	0.00000	0.00000	0.00000	0.00035
138	0.99131	0.00000	0.00000	0.00005	0.00864	0.00000
139	0.99912	0.00000	0.00000	0.00000	0.00088	0.00000
140	0.99969	0.00000	0.00000	0.00000	0.00031	0.00000
141	0.85365	0.00000	0.00000	0.02639	0.11996	0.00000
142	0.84094	0.00000	0.00000	0.00019	0.15887	0.00000
143	0.00000	0.99948	0.00000	0.00000	0.00000	0.00052
144	0.99966	0.00000	0.00000	0.00000	0.00034	0.00000
145	0.99945	0.00000	0.00000	0.00000	0.00055	0.00000
146	0.99920	0.00000	0.00000	0.00000	0.00080	0.00000
147	0.99987	0.00000	0.00000	0.00000	0.00013	0.00000
148	0.99929	0.00000	0.00000	0.00000	0.00071	0.00000
149	0.99856	0.00000	0.00000	0.00000	0.00144	0.00000
150	0.99980	0.00000	0.00000	0.00000	0.00020	0.00000
151	0.00000	0.98996	0.00000	0.00004	0.00000	0.01000
152	0.13761	0.11755	0.12617	0.25744	0.18750	0.17373
153	0.00000	0.96300	0.00000	0.00038	0.00000	0.03662
154	0.00000	0.99613	0.00000	0.00000	0.00000	0.00387
155	0.00000	0.99178	0.00000	0.00003	0.00000	0.00819
156	0.00000	0.99925	0.00000	0.00000	0.00000	0.00075
157	0.00000	0.99984	0.00000	0.00000	0.00000	0.00016
158	0.00000	0.99956	0.00000	0.00000	0.00000	0.00044
159	0.00000	0.99945	0.00000	0.00000	0.00000	0.00055
160	0.00000	0.94939	0.00000	0.00005	0.00000	0.05056
161	0.00000	0.99967	0.00000	0.00000	0.00000	0.00033
162	0.99923	0.00000	0.00000	0.00000	0.00077	0.00000
163	0.00000	0.99855	0.00000	0.00000	0.00000	0.00145
164	0.00000	0.95711	0.00000	0.00014	0.00000	0.04274
165	0.00000	0.96549	0.00000	0.00071	0.00000	0.03380
166	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
167	0.99990	0.00000	0.00000	0.00000	0.00010	0.00000
168	0.98651	0.00000	0.00000	0.00001	0.01348	0.00000
169	0.00000	0.99732	0.00000	0.00000	0.00000	0.00268
170	0.00000	0.99398	0.00000	0.00002	0.00000	0.00599
171	0.00000	0.99965	0.00000	0.00000	0.00000	0.00035
172	0.00000	0.02258	0.00000	0.00358	0.00000	0.97383
173	0.99993	0.00000	0.00000	0.00000	0.00007	0.00000
174	0.00000	0.99929	0.00000	0.00000	0.00000	0.00071
175	0.00000	0.99635	0.00000	0.00001	0.00000	0.00365
176	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
