file,mapped_reads
COPE_0792.fp2.repr.20.10-RG.bam,65387
COPE_0793.fp2.repr.20.10-RG.bam,221505
COPE_0794.fp2.repr.20.10-RG.bam,569854
COPE_0795.fp2.repr.20.10-RG.bam,522838
COPE_0796.fp2.repr.20.10-RG.bam,3235345
COPE_0797.fp2.repr.20.10-RG.bam,1401720
COPE_0798.fp2.repr.20.10-RG.bam,731263
COPE_0799.fp2.repr.20.10-RG.bam,6827268
COPE_0800.fp2.repr.20.10-RG.bam,1344006
COPE_0801.fp2.repr.20.10-RG.bam,8622910
COPE_0802.fp2.repr.20.10-RG.bam,31373
COPE_0803.fp2.repr.20.10-RG.bam,1164786
COPE_0804.fp2.repr.20.10-RG.bam,81478
COPE_0805.fp2.repr.20.10-RG.bam,1950033
COPE_0806.fp2.repr.20.10-RG.bam,155075
COPE_0807.fp2.repr.20.10-RG.bam,132351
COPE_0808.fp2.repr.20.10-RG.bam,1307377
COPE_0809.fp2.repr.20.10-RG.bam,1425878
COPE_0810.fp2.repr.20.10-RG.bam,94960
COPE_0811.fp2.repr.20.10-RG.bam,161843
COPE_0812.fp2.repr.20.10-RG.bam,1105689
COPE_0813.fp2.repr.20.10-RG.bam,1286644
COPE_0814.fp2.repr.20.10-RG.bam,2513055
COPE_0815.fp2.repr.20.10-RG.bam,453214
COPE_0816.fp2.repr.20.10-RG.bam,855620
COPE_0817.fp2.repr.20.10-RG.bam,184004
COPE_0818.fp2.repr.20.10-RG.bam,3871753
COPE_0819.fp2.repr.20.10-RG.bam,1407031
COPE_0820.fp2.repr.20.10-RG.bam,236101
COPE_0821.fp2.repr.20.10-RG.bam,1259830
COPE_0822.fp2.repr.20.10-RG.bam,3247146
COPE_0823.fp2.repr.20.10-RG.bam,775461
COPE_0824.fp2.repr.20.10-RG.bam,415523
COPE_0825.fp2.repr.20.10-RG.bam,106659
COPE_0826.fp2.repr.20.10-RG.bam,3711312
COPE_0827.fp2.repr.20.10-RG.bam,14176
COPE_0828.fp2.repr.20.10-RG.bam,194696
COPE_0829.fp2.repr.20.10-RG.bam,187785
COPE_0830.fp2.repr.20.10-RG.bam,757992
COPE_0831.fp2.repr.20.10-RG.bam,9000412
COPE_0832.fp2.repr.20.10-RG.bam,41157
COPE_0833.fp2.repr.20.10-RG.bam,7565227
COPE_0834.fp2.repr.20.10-RG.bam,277231
COPE_0835.fp2.repr.20.10-RG.bam,137148
COPE_0836.fp2.repr.20.10-RG.bam,2037325
COPE_0837.fp2.repr.20.10-RG.bam,1241579
COPE_0838.fp2.repr.20.10-RG.bam,43932
COPE_0839.fp2.repr.20.10-RG.bam,7624
COPE_0840.fp2.repr.20.10-RG.bam,1871949
COPE_0841.fp2.repr.20.10-RG.bam,2254495
COPE_0842.fp2.repr.20.10-RG.bam,1287436
COPE_0843.fp2.repr.20.10-RG.bam,449302
COPE_0845.fp2.repr.20.10-RG.bam,122998
COPE_0846.fp2.repr.20.10-RG.bam,3394057
COPE_0847.fp2.repr.20.10-RG.bam,95357
COPE_0848.fp2.repr.20.10-RG.bam,2602824
COPE_0849.fp2.repr.20.10-RG.bam,2298158
COPE_0850.fp2.repr.20.10-RG.bam,360949
COPE_0851.fp2.repr.20.10-RG.bam,3042142
COPE_0852.fp2.repr.20.10-RG.bam,267081
COPE_0853.fp2.repr.20.10-RG.bam,1201775
COPE_0854.fp2.repr.20.10-RG.bam,146733
COPE_0855.fp2.repr.20.10-RG.bam,96462
COPE_0856.fp2.repr.20.10-RG.bam,459808
COPE_0857.fp2.repr.20.10-RG.bam,2246093
COPE_0858.fp2.repr.20.10-RG.bam,47261
COPE_0859.fp2.repr.20.10-RG.bam,61216
COPE_0860.fp2.repr.20.10-RG.bam,383510
COPE_0861.fp2.repr.20.10-RG.bam,236263
COPE_0862.fp2.repr.20.10-RG.bam,1326611
COPE_0863.fp2.repr.20.10-RG.bam,353955
COPE_0864.fp2.repr.20.10-RG.bam,1078040
COPE_0865.fp2.repr.20.10-RG.bam,212210
COPE_0866.fp2.repr.20.10-RG.bam,12215865
COPE_0867.fp2.repr.20.10-RG.bam,1604583
COPE_0868.fp2.repr.20.10-RG.bam,1711263
COPE_0869.fp2.repr.20.10-RG.bam,381850
COPE_0870.fp2.repr.20.10-RG.bam,2849049
COPE_0871.fp2.repr.20.10-RG.bam,1221423
COPE_0872.fp2.repr.20.10-RG.bam,3925350
COPE_0873.fp2.repr.20.10-RG.bam,266421
COPE_0874.fp2.repr.20.10-RG.bam,335278
COPE_0875.fp2.repr.20.10-RG.bam,31288
COPE_0876.fp2.repr.20.10-RG.bam,10515752
COPE_0877.fp2.repr.20.10-RG.bam,300462
COPE_0878.fp2.repr.20.10-RG.bam,2449104
COPE_0879.fp2.repr.20.10-RG.bam,4523421
COPE_0880.fp2.repr.20.10-RG.bam,48521
COPE_0882.fp2.repr.20.10-RG.bam,1268452
COPE_0883.fp2.repr.20.10-RG.bam,10979702
COPE_0884.fp2.repr.20.10-RG.bam,33435
COPE_0885.fp2.repr.20.10-RG.bam,640520
COPE_0886.fp2.repr.20.10-RG.bam,1823840
COPE_0887.fp2.repr.20.10-RG.bam,348502
COPE_0888.fp2.repr.20.10-RG.bam,752926
COPE_0889.fp2.repr.20.10-RG.bam,3943743
COPE_0890.fp2.repr.20.10-RG.bam,974373
COPE_0891.fp2.repr.20.10-RG.bam,1608952
COPE_0892.fp2.repr.20.10-RG.bam,2234722
COPE_0893.fp2.repr.20.10-RG.bam,614375
COPE_0894.fp2.repr.20.10-RG.bam,1653240
COPE_0895.fp2.repr.20.10-RG.bam,2717514
COPE_0896.fp2.repr.20.10-RG.bam,23628
COPE_0897.fp2.repr.20.10-RG.bam,1044298
COPE_0898.fp2.repr.20.10-RG.bam,757911
COPE_0899.fp2.repr.20.10-RG.bam,946570
COPE_0900.fp2.repr.20.10-RG.bam,901009
COPE_0901.fp2.repr.20.10-RG.bam,4468225
COPE_0902.fp2.repr.20.10-RG.bam,1177421
COPE_0903.fp2.repr.20.10-RG.bam,1514875
COPE_0904.fp2.repr.20.10-RG.bam,379731
COPE_0905.fp2.repr.20.10-RG.bam,117468
COPE_0906.fp2.repr.20.10-RG.bam,138333
COPE_0907.fp2.repr.20.10-RG.bam,7449675
COPE_0908.fp2.repr.20.10-RG.bam,4201178
COPE_0909.fp2.repr.20.10-RG.bam,1705761
COPE_0910.fp2.repr.20.10-RG.bam,111299
COPE_0911.fp2.repr.20.10-RG.bam,3611165
COPE_0912.fp2.repr.20.10-RG.bam,1858476
COPE_0913.fp2.repr.20.10-RG.bam,530671
COPE_0914.fp2.repr.20.10-RG.bam,1216677
COPE_0915.fp2.repr.20.10-RG.bam,68719
COPE_0916.fp2.repr.20.10-RG.bam,3874276
COPE_0917.fp2.repr.20.10-RG.bam,221534
COPE_0918.fp2.repr.20.10-RG.bam,1001264
COPE_0919.fp2.repr.20.10-RG.bam,1385144
COPE_0920.fp2.repr.20.10-RG.bam,3349434
COPE_0921.fp2.repr.20.10-RG.bam,3190932
COPE_0922.fp2.repr.20.10-RG.bam,95059
COPE_0923.fp2.repr.20.10-RG.bam,211963
COPE_0924.fp2.repr.20.10-RG.bam,3101587
COPE_0925.fp2.repr.20.10-RG.bam,2111214
COPE_0926.fp2.repr.20.10-RG.bam,3431786
COPE_0927.fp2.repr.20.10-RG.bam,150070
COPE_0928.fp2.repr.20.10-RG.bam,2171417
COPE_0929.fp2.repr.20.10-RG.bam,1586442
COPE_0930.fp2.repr.20.10-RG.bam,1168116
COPE_0931.fp2.repr.20.10-RG.bam,6066608
COPE_0932.fp2.repr.20.10-RG.bam,1443290
COPE_0933.fp2.repr.20.10-RG.bam,1541759
COPE_0934.fp2.repr.20.10-RG.bam,14677273
COPE_0935.fp2.repr.20.10-RG.bam,254790
COPE_0936.fp2.repr.20.10-RG.bam,2371586
COPE_0937.fp2.repr.20.10-RG.bam,714960
COPE_0938.fp2.repr.20.10-RG.bam,1386617
COPE_0939.fp2.repr.20.10-RG.bam,2493112
COPE_0940.fp2.repr.20.10-RG.bam,6290483
COPE_0941.fp2.repr.20.10-RG.bam,2632996
COPE_0942.fp2.repr.20.10-RG.bam,3457201
COPE_0943.fp2.repr.20.10-RG.bam,896481
COPE_0944.fp2.repr.20.10-RG.bam,855860
COPE_0945.fp2.repr.20.10-RG.bam,477084
COPE_0946.fp2.repr.20.10-RG.bam,16842
COPE_0947.fp2.repr.20.10-RG.bam,3278847
COPE_0948.fp2.repr.20.10-RG.bam,2602561
COPE_0949.fp2.repr.20.10-RG.bam,524816
COPE_0950.fp2.repr.20.10-RG.bam,546993
COPE_0951.fp2.repr.20.10-RG.bam,393153
COPE_0952.fp2.repr.20.10-RG.bam,2231847
COPE_0953.fp2.repr.20.10-RG.bam,309993
COPE_0954.fp2.repr.20.10-RG.bam,138154
COPE_0955.fp2.repr.20.10-RG.bam,200803
COPE_0956.fp2.repr.20.10-RG.bam,2826527
COPE_0957.fp2.repr.20.10-RG.bam,50117
COPE_0958.fp2.repr.20.10-RG.bam,3472241
COPE_0960.fp2.repr.20.10-RG.bam,3951706
COPE_0961.fp2.repr.20.10-RG.bam,1560010
COPE_0962.fp2.repr.20.10-RG.bam,754592
COPE_0963.fp2.repr.20.10-RG.bam,502102
COPE_0964.fp2.repr.20.10-RG.bam,654222
COPE_0965.fp2.repr.20.10-RG.bam,1350802
COPE_0966.fp2.repr.20.10-RG.bam,882895
COPE_0967.fp2.repr.20.10-RG.bam,1259280
COPE_0968.fp2.repr.20.10-RG.bam,335261
COPE_0969.fp2.repr.20.10-RG.bam,70398
COPE_0970.fp2.repr.20.10-RG.bam,2910607
COPE_0971.fp2.repr.20.10-RG.bam,3637399
COPE_0972.fp2.repr.20.10-RG.bam,1601454
COPE_0973.fp2.repr.20.10-RG.bam,3812016
COPE_0974.fp2.repr.20.10-RG.bam,1627370
COPE_0975.fp2.repr.20.10-RG.bam,2558089
COPE_0976.fp2.repr.20.10-RG.bam,1016668
COPE_0977.fp2.repr.20.10-RG.bam,2037748
COPE_0978.fp2.repr.20.10-RG.bam,314141
COPE_0979.fp2.repr.20.10-RG.bam,171279
COPE_0980.fp2.repr.20.10-RG.bam,3223722
COPE_0981.fp2.repr.20.10-RG.bam,2098195
COPE_0982.fp2.repr.20.10-RG.bam,2734295
COPE_0983.fp2.repr.20.10-RG.bam,2154125
COPE_0984.fp2.repr.20.10-RG.bam,184081
COPE_0985.fp2.repr.20.10-RG.bam,1774022
COPE_0986.fp2.repr.20.10-RG.bam,44789
COPE_0987.fp2.repr.20.10-RG.bam,6283169
COPE_0988.fp2.repr.20.10-RG.bam,2229576
COPE_0989.fp2.repr.20.10-RG.bam,1448323
COPE_0990.fp2.repr.20.10-RG.bam,1528524
