Indiv,Z,pure_a,pure_b,F1,F2,a_bx,b_bx
COPE_0764.fp2.repr,z1,0,0.9991964998393,0,2.7340005468001093e-4,0,0.00053010010602002125
COPE_0765.fp2.repr,z1,0,0.9999927,0,0,0,7.3e-6
COPE_0766.fp2.repr,z1,0,0.9999982000000001,0,0,0,1.8000000000000001e-6
COPE_0767.fp2.repr,z1,0,0.9999983,0,0,0,1.7e-6
COPE_0768.fp2.repr,z1,0,0.9999919,0,0,0,8.1e-6
COPE_0769.fp2.repr,NA,0,0.9812352962470593,0,2.1000004200000843e-6,0,0.01876260375252075
COPE_0770.fp2.repr,z1,0,0.99997,0,1.1e-6,0,2.8899999999999998e-5
COPE_0771.fp2.repr,z1,0,0.999992,0,1.0000000000000001e-7,0,7.9e-6
COPE_0772.fp2.repr,NA,0,0.978211593463478,1.00000030000009e-7,9.580002874000862e-5,0,0.021692506507751952
COPE_0773.fp2.repr,z1,0,0.9999781,0,2.0000000000000002e-7,0,2.1700000000000002e-5
COPE_0774.fp2.repr,z1,0,0.9999977,0,0,0,2.3e-6
COPE_0775.fp2.repr,z1,0,0.9999962,0,0,0,3.8e-6
COPE_0776.fp2.repr,z0,0.99997409999223,0,0,0,2.590000777000233e-5,0
COPE_0777.fp2.repr,z0,0.28349857142857143,0.6959568571428572,0.004309142857142857,0.003591142857142857,0.005349714285714286,0.007294571428571429
COPE_0778.fp2.repr,NA,0,0.9999916,0,0,0,8.400000000000001e-6
COPE_0779.fp2.repr,z1,1.50000060000024e-6,0.9991674996669998,2.5000010000004002e-6,7.730003092001238e-5,3.0000012000004807e-7,7.509003003601201e-4
COPE_0780.fp2.repr,z0,0.9986631,0,0,0,0.0013369,0
COPE_0781.fp2.repr,NA,0,0.99948729994873,0,2.0000002000000197e-6,0,5.107000510700051e-4
COPE_0782.fp2.repr,z1,0,0.9999751000024899,0,1.3999998600000138e-6,0,2.3499997650000233e-5
COPE_0783.fp2.repr,z1,0,0.9999975,0,0,0,2.5e-6
COPE_0784.fp2.repr,z1,0,0.99999009999901,0,0,0,9.900000990000098e-6
COPE_0785.fp2.repr,NA,0,0.9999867,0,1.0000000000000001e-7,0,1.32e-5
COPE_0786.fp2.repr,z1,0,0.9999507,0,1.0000000000000001e-7,0,4.92e-5
COPE_0787.fp2.repr,z1,0,0.9999434,0,4.0000000000000003e-7,0,5.62e-5
COPE_0788.fp2.repr,z1,0,0.99999,0,6e-7,0,9.4e-6
COPE_0789.fp2.repr,z1,0,0.9999983,0,0,0,1.7e-6
COPE_0790.fp2.repr,z1,0,0.9999982000000001,0,0,0,1.8000000000000001e-6
COPE_0791.fp2.repr,z1,0,0.9999975,0,0,0,2.5e-6
COPE_0792.fp2.repr,z1,0.004724605197065717,0.9928151920967113,9.440010384011422e-5,4.8610053471058814e-4,1.3830015213016735e-4,0.001741401915542107
COPE_0793.fp2.repr,z1,0,0.99998149999815,0,0,0,1.8500001850000183e-5
COPE_0794.fp2.repr,z1,0,0.9999984,0,0,0,1.6000000000000001e-6
COPE_0795.fp2.repr,z1,0,0.9999805,0,0,0,1.95e-5
COPE_0796.fp2.repr,NA,0,0.8101832,0,1.468e-4,0,0.18967
COPE_0797.fp2.repr,z1,0,0.9999958,0,0,0,4.2000000000000004e-6
COPE_0798.fp2.repr,z1,0,0.9999968,0,0,0,3.2000000000000003e-6
COPE_0799.fp2.repr,z1,0,0.999996,0,0,0,4e-6
COPE_0800.fp2.repr,NA,9.999998000000403e-8,0.9424722115055578,8.792998241400352e-4,0.0020608995878200827,1.149999770000046e-5,0.05457598908480219
COPE_0801.fp2.repr,NA,0,0.9999154,0,1.0000000000000001e-7,0,8.450000000000001e-5
COPE_0802.fp2.repr,z1,0,0.9999716,0,2.0000000000000002e-7,0,2.82e-5
COPE_0803.fp2.repr,z1,0,0.9999832,0,0,0,1.6800000000000002e-5
COPE_0804.fp2.repr,NA,0,0.9985034,0,7.000000000000001e-7,0,0.0014958999999999999
COPE_0805.fp2.repr,z1,0,0.99999739999974,0,0,0,2.6000002600000264e-6
COPE_0806.fp2.repr,NA,0,0.9681954968195496,0,3.9760003976000395e-4,0,0.031406903140690313
COPE_0807.fp2.repr,z1,3.940002758001931e-5,0.9992346994642897,3.0000021000014697e-6,1.4690010283007198e-4,4.00000280000196e-6,5.720004004002803e-4
COPE_0808.fp2.repr,z1,0,0.9999977,0,0,0,2.3e-6
COPE_0809.fp2.repr,z1,0,0.9999856,0,0,0,1.44e-5
COPE_0810.fp2.repr,z1,0,0.9999810999981099,0,3.00000030000003e-7,0,1.8600001860000186e-5
COPE_0811.fp2.repr,z1,3.0150015075007536e-4,0.9983554991777496,2.860001430000715e-5,1.976000988000494e-4,1.68000084000042e-5,0.001100000550000275
COPE_0812.fp2.repr,z1,0,0.9999974,0,0,0,2.6e-6
COPE_0813.fp2.repr,z1,0,0.9999949,0,0,0,5.1e-6
COPE_0814.fp2.repr,z1,0,0.9999697,0,2.0000000000000002e-7,0,3.01e-5
COPE_0815.fp2.repr,NA,0,0.999768,0,0,0,2.32e-4
COPE_0816.fp2.repr,z1,0,0.9999891,0,0,0,1.09e-5
COPE_0817.fp2.repr,z1,0.02251101575771103,0.971329779930846,4.845003391502375e-4,0.0013048009133606396,5.356003749202625e-4,0.003834302684011879
COPE_0818.fp2.repr,z1,0,0.9999975,0,0,0,2.5e-6
COPE_0819.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000003e-6
COPE_0820.fp2.repr,z1,0,0.999993,0,0,0,7.000000000000001e-6
COPE_0821.fp2.repr,NA,0,5.000006000007199e-7,0.959092350910821,0.0053986064783277735,5.16000619200743e-5,0.03545694254833105
COPE_0822.fp2.repr,z1,0,0.9999926,0,1.0000000000000001e-7,0,7.3e-6
COPE_0823.fp2.repr,z1,0,0.9999949,0,0,0,5.1e-6
COPE_0824.fp2.repr,NA,0,0.1073157,1.23e-5,0.0036768,0,0.8889952
COPE_0825.fp2.repr,NA,0,0.99967749996775,0,2.1000002100000207e-6,0,3.204000320400032e-4
COPE_0826.fp2.repr,z1,0,0.9999973,0,0,0,2.7e-6
COPE_0827.fp2.repr,z1,4.399999120000177e-6,0.9992764001447201,6.299998740000253e-6,5.159998968000207e-5,8.99999820000036e-7,6.603998679200265e-4
COPE_0828.fp2.repr,NA,0,0.14526974020328579,4.029995567004876e-5,0.023566674076658516,0,0.8311232857643857
COPE_0829.fp2.repr,z1,0,0.99998519999852,0,5.00000050000005e-7,0,1.4300001430000145e-5
COPE_0830.fp2.repr,z1,0,0.99998809999881,0,0,0,1.1900001190000121e-5
COPE_0831.fp2.repr,z1,0,0.9999933,0,0,0,6.7e-6
COPE_0832.fp2.repr,z1,0,0.9997444,0,1.47e-5,0,2.409e-4
COPE_0833.fp2.repr,z1,0,0.9999958,0,0,0,4.2000000000000004e-6
COPE_0834.fp2.repr,z1,0,0.99954980013506,0,3.249999025000292e-5,0,4.1769987469003763e-4
COPE_0835.fp2.repr,z1,0.00826089834782033,0.9876398024720395,2.3379995324000936e-4,6.073998785200244e-4,2.6399994720001054e-4,0.00299409940118012
COPE_0836.fp2.repr,z0,0.9999757,0,0,0,2.43e-5,0
COPE_0837.fp2.repr,z1,0,0.9999905,0,0,0,9.5e-6
COPE_0838.fp2.repr,z1,0,0.99994719999472,0,4.0000004000000404e-7,0,5.2400005240000524e-5
COPE_0839.fp2.repr,z1,0.09853410985341098,0.8890464889046489,0.0015641001564100155,0.0029866002986600297,0.001960100196010019,0.005908600590860059
COPE_0840.fp2.repr,NA,0,0.9999851,0,0,0,1.49e-5
COPE_0841.fp2.repr,z1,0,0.9999070000186001,0,1.5999996800000642e-6,0,9.139998172000367e-5
COPE_0842.fp2.repr,z0,0.999855,0,0,6.23e-5,8.27e-5,0
COPE_0843.fp2.repr,z0,0.9999936,0,0,0,6.4000000000000006e-6,0
COPE_0845.fp2.repr,z1,0,0.99999029999903,0,0,0,9.700000970000097e-6
COPE_0846.fp2.repr,z1,0,0.99994419999442,0,4.00000040000004e-7,0,5.540000554000055e-5
COPE_0847.fp2.repr,NA,0,0.9995699999569999,0,5.000000500000049e-7,0,4.2950004295000426e-4
COPE_0848.fp2.repr,NA,0,0.9999286000000001,0,0,0,7.14e-5
COPE_0849.fp2.repr,z1,0,0.9999962,0,0,0,3.8e-6
COPE_0850.fp2.repr,z0,0.9994771,0,0,2.6700000000000002e-5,4.962e-4,0
COPE_0851.fp2.repr,z1,0,0.9999874,0,0,0,1.26e-5
COPE_0852.fp2.repr,z1,0,0.99996840000316,0,3.99999960000004e-7,0,3.119999688000031e-5
COPE_0853.fp2.repr,z1,0,0.9999812,0,0,0,1.88e-5
COPE_0854.fp2.repr,NA,0,0.9996541,0,0,0,3.459e-4
COPE_0855.fp2.repr,z1,0.0017519996496000699,0.9955403008919398,1.932999613400077e-4,7.379998524000295e-4,2.0849995830000831e-4,0.0015678996864200627
COPE_0856.fp2.repr,NA,0.9993923,0,0,2.0000000000000002e-7,6.075e-4,0
COPE_0857.fp2.repr,z1,0,0.9997899,0,1.8000000000000001e-6,0,2.083e-4
COPE_0858.fp2.repr,z1,0.05847336877173865,0.9314466251191668,0.001552223162963533,0.001853031426079652,0.0014264655109891985,0.005248286009062228
COPE_0859.fp2.repr,z0,0.99995619999124,0,0,1.0000002000000401e-7,4.370000874000175e-5,0
COPE_0860.fp2.repr,z0,0.99949329984799,8.10000243000073e-6,2.2800006840002054e-5,9.76000292800088e-5,3.686001105800332e-4,9.600002880000864e-6
COPE_0861.fp2.repr,NA,0,0.99998129999813,0,0,0,1.8700001870000188e-5
COPE_0862.fp2.repr,z1,0,0.9999799,0,0,0,2.01e-5
COPE_0863.fp2.repr,z1,0,0.99999,0,0,0,1e-5
COPE_0864.fp2.repr,NA,0.99884440011556,0,0,8.429999157000085e-5,0.0010712998928700105,0
COPE_0865.fp2.repr,z1,0,0.9999957,0,0,0,4.3e-6
COPE_0866.fp2.repr,z1,0,0.9999824,0,0,0,1.76e-5
COPE_0867.fp2.repr,z1,0,0.99997560000244,0,3.99999960000004e-7,0,2.399999760000024e-5
COPE_0868.fp2.repr,z1,0,0.999992,0,0,0,8e-6
COPE_0869.fp2.repr,z0,0.9974745989898396,1.9700007880003153e-5,1.780000712000285e-5,1.9290007716003086e-4,0.0022887009154803663,6.3000025200010085e-6
COPE_0870.fp2.repr,NA,0,0.9999761,0,0,0,2.39e-5
COPE_0871.fp2.repr,z1,0,0.999995,0,0,0,5e-6
COPE_0872.fp2.repr,z1,0,0.9999968,0,0,0,3.2000000000000003e-6
COPE_0873.fp2.repr,z1,4.0000028000019603e-7,0.9992351994646396,1.400000980000686e-6,5.720004004002803e-5,3.00000210000147e-7,7.055004938503457e-4
COPE_0874.fp2.repr,NA,0,0.9579439042056095,0,0.03286489671351033,9.9999990000001e-8,0.009191099080890093
COPE_0875.fp2.repr,NA,7.000002800001119e-7,0.9879900951960381,4.0000016000006404e-7,4.570001828000731e-5,1.0000004000001601e-7,0.011963004785201913
COPE_0876.fp2.repr,z1,0,0.9999985,0,0,0,1.5e-6
COPE_0877.fp2.repr,z1,0,0.9999966,0,0,0,3.4e-6
COPE_0878.fp2.repr,z1,0,0.9999499000000001,0,0,0,5.01e-5
COPE_0879.fp2.repr,z1,0,0.9999964,0,0,0,3.6000000000000003e-6
COPE_0880.fp2.repr,NA,0.07107644975351483,0.9131925392347775,0.0024683017278112097,0.0030349021244314876,0.0020193014135109896,0.008208505745954024
COPE_0882.fp2.repr,z1,0,0.9999761,0,3e-7,0,2.36e-5
COPE_0883.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0884.fp2.repr,z1,0.09743860974386097,0.8918779891877989,0.0012693001269300128,0.002638400263840026,0.0016598001659800165,0.00511590051159005
COPE_0885.fp2.repr,z1,0,0.9999955,0,0,0,4.5e-6
COPE_0886.fp2.repr,z1,0,0.9999977,0,0,0,2.3e-6
COPE_0887.fp2.repr,z1,0,0.99997379999476,0,1.0000002000000401e-7,0,2.6100005220001044e-5
COPE_0888.fp2.repr,z1,0,0.9999896,0,0,0,1.04e-5
COPE_0889.fp2.repr,NA,0,0.99999,0,0,0,1e-5
COPE_0890.fp2.repr,z1,0,0.9999923999992401,0,0,0,7.600000760000076e-6
COPE_0891.fp2.repr,z1,0,0.9999978,0,0,0,2.2e-6
COPE_0892.fp2.repr,z1,0,0.9999959,0,0,0,4.1e-6
COPE_0893.fp2.repr,z1,0,0.9998382,0,7.48e-5,0,8.7e-5
COPE_0894.fp2.repr,z0,0.9999562999956301,0,0,0,4.370000437000044e-5,0
COPE_0895.fp2.repr,z1,0,0.9999988,0,0,0,1.2000000000000002e-6
COPE_0896.fp2.repr,z1,0,0.99996849999685,0,0,0,3.1500003150000314e-5
COPE_0897.fp2.repr,z1,0,0.9999718,0,0,0,2.82e-5
COPE_0898.fp2.repr,NA,0,0.9987858987858987,5.000005000005e-7,2.786002786002786e-4,1.0000010000010002e-7,9.349009349009349e-4
COPE_0899.fp2.repr,NA,0,0.9999889999989,0,0,0,1.1000001100000111e-5
COPE_0900.fp2.repr,z1,0,0.9999985,0,0,0,1.5e-6
COPE_0901.fp2.repr,z1,0,0.999983,0,0,0,1.7e-5
COPE_0902.fp2.repr,z1,0,0.9999944,0,0,0,5.6e-6
COPE_0903.fp2.repr,z1,0,0.99999539999954,0,0,0,4.600000460000046e-6
COPE_0904.fp2.repr,z1,0,0.9999879,0,0,0,1.21e-5
COPE_0905.fp2.repr,z1,1.970002167002384e-5,0.9995344994879495,2.600002860003146e-6,5.370005907006498e-5,1.600001760001936e-6,3.8790042669046936e-4
COPE_0906.fp2.repr,z1,7.00000070000007e-7,0.99878469987847,3.2000003200000315e-6,1.326000132600013e-4,3.200000320000032e-6,0.0010756001075600107
COPE_0907.fp2.repr,NA,0,0.999274999855,0,1.0000002000000399e-6,0,7.24000144800029e-4
COPE_0908.fp2.repr,z1,0,0.9999629,0,3.0000000000000004e-7,0,3.68e-5
COPE_0909.fp2.repr,z1,0,0.9999882,0,0,0,1.18e-5
COPE_0910.fp2.repr,z1,0,0.9999855,0,3e-7,0,1.42e-5
COPE_0911.fp2.repr,z1,0,0.9999742,0,0,0,2.58e-5
COPE_0912.fp2.repr,z1,0,0.9999015999901599,0,5.7000005700000565e-6,0,9.270000927000092e-5
COPE_0913.fp2.repr,z1,0,0.9999972,0,0,0,2.8000000000000003e-6
COPE_0914.fp2.repr,z1,0,0.9999968,0,0,0,3.2000000000000003e-6
COPE_0915.fp2.repr,z1,0,0.99995769999577,0,5.00000050000005e-7,0,4.1800004180000414e-5
COPE_0916.fp2.repr,z1,0,0.9999977,0,0,0,2.3e-6
COPE_0917.fp2.repr,z1,0,0.99980969994291,0,6.900002070000622e-6,0,1.834000550200165e-4
COPE_0918.fp2.repr,z1,0,0.9999961,0,0,0,3.9e-6
COPE_0919.fp2.repr,z0,0.9999871,0,0,0,1.29e-5,0
COPE_0920.fp2.repr,z1,0,0.99999169999917,0,0,0,8.300000830000084e-6
COPE_0921.fp2.repr,z1,0,0.9999969,0,0,0,3.1000000000000004e-6
COPE_0922.fp2.repr,z1,0,0.99999409999941,0,0,0,5.900000590000059e-6
COPE_0923.fp2.repr,NA,0,0.9997534,0,0,0,2.466e-4
COPE_0924.fp2.repr,z1,0,0.9999985,0,0,0,1.5e-6
COPE_0925.fp2.repr,z1,0,0.9999775,0,4.0000000000000003e-7,0,2.21e-5
COPE_0926.fp2.repr,NA,0,0.9999582,0,0,0,4.18e-5
COPE_0927.fp2.repr,NA,0,0.9992945,0,4.0000000000000003e-7,0,7.051000000000001e-4
COPE_0928.fp2.repr,NA,0,0.9795897,0,1.3e-6,0,0.020409
COPE_0929.fp2.repr,z1,0,0.99997069999707,0,3.0000003000000295e-7,0,2.9000002900000288e-5
COPE_0930.fp2.repr,NA,0,0.9972336,0,7e-6,0,0.0027594
COPE_0931.fp2.repr,z1,0,0.9999922,0,0,0,7.8e-6
COPE_0932.fp2.repr,z1,0,0.9999892,0,0,0,1.08e-5
COPE_0933.fp2.repr,z1,0,0.9999888,0,0,0,1.12e-5
COPE_0934.fp2.repr,z1,0,0.9999964,0,0,0,3.6000000000000003e-6
COPE_0935.fp2.repr,NA,0.052151157366273106,0.8721693593862954,5.668006234806859e-4,0.06303556933912627,0.0028175030992534096,0.009259610185571204
COPE_0936.fp2.repr,NA,0,0.9997323999732399,0,1.6800001680000165e-5,0,2.508000250800025e-4
COPE_0937.fp2.repr,z1,0,0.9999977,0,0,0,2.3e-6
COPE_0938.fp2.repr,z1,0,0.99985889995767,0,1.7000005100001529e-6,0,1.3940004182001254e-4
COPE_0939.fp2.repr,z1,0,0.9999788000000001,0,0,0,2.12e-5
COPE_0940.fp2.repr,z1,0,0.999976,0,1.4999999999999998e-6,0,2.2499999999999998e-5
COPE_0941.fp2.repr,z1,0,0.9999955,0,1.0000000000000001e-7,0,4.4e-6
COPE_0942.fp2.repr,z1,0,0.99999289999929,0,0,0,7.10000071000007e-6
COPE_0943.fp2.repr,z0,0.999888,0,0,1.12e-5,1.0080000000000001e-4,0
COPE_0944.fp2.repr,z1,0,0.9999605,0,8.000000000000001e-7,0,3.87e-5
COPE_0945.fp2.repr,z1,0,0.99966479996648006,0,1.0000001000000101e-7,0,3.351000335100034e-4
COPE_0946.fp2.repr,z1,0.05230904707814237,0.9392475453227908,0.0010816009734408761,0.0015440013896012507,0.0011859010673109605,0.004631904168713752
COPE_0947.fp2.repr,z0,0.99998080000192,0,0,9.9999990000001e-8,1.909999809000019e-5,0
COPE_0948.fp2.repr,NA,0,0.9999886,0,0,0,1.1400000000000001e-5
COPE_0949.fp2.repr,z1,0,0.99999,0,0,0,1e-5
COPE_0950.fp2.repr,z1,2.3480016436011502e-4,0.9981027986719591,2.1700015190010632e-5,3.2860023002016103e-4,1.5400010780007548e-5,0.0012967009076906354
COPE_0951.fp2.repr,NA,0,0.9999791,0,0,0,2.09e-5
COPE_0952.fp2.repr,z1,0,0.9999927,0,0,0,7.3e-6
COPE_0953.fp2.repr,z1,0,0.99973529992059,0,2.6500007950002385e-5,0,2.3820007146002146e-4
COPE_0954.fp2.repr,z1,0,0.9999902,0,0,0,9.8e-6
COPE_0955.fp2.repr,NA,0,0.98906489890649,0,1.600000160000016e-6,0,0.01093350109335011
COPE_0956.fp2.repr,NA,0,0.9999365999936599,0,0,0,6.340000634000062e-5
COPE_0957.fp2.repr,z1,0.07465666267166866,0.9150135424932286,0.00152049923975038,0.0018618990690504654,0.0017616991191504402,0.005185697407151296
COPE_0958.fp2.repr,z1,0,0.99997829999783,0,1.00000010000001e-7,0,2.1600002160000216e-5
COPE_0960.fp2.repr,z1,0,0.9999951,0,0,0,4.9000000000000005e-6
COPE_0961.fp2.repr,z1,0,0.9999885000000001,0,1.0000000000000001e-7,0,1.1400000000000001e-5
COPE_0962.fp2.repr,z1,0,0.9999975,0,0,0,2.5e-6
COPE_0963.fp2.repr,NA,0,0.9951130985339295,1.00000030000009e-7,9.710002913000874e-5,0,0.004789701436910431
COPE_0964.fp2.repr,z1,0,0.999998,0,0,0,2.0000000000000003e-6
COPE_0965.fp2.repr,z1,0,0.9999854,0,0,0,1.46e-5
COPE_0966.fp2.repr,z1,0,0.999992,0,0,0,8e-6
COPE_0967.fp2.repr,z1,0,0.9999978,0,0,0,2.2e-6
COPE_0968.fp2.repr,z1,0,0.9999916,0,0,0,8.4e-6
COPE_0969.fp2.repr,z1,0,0.9999964,0,0,0,3.6000000000000003e-6
COPE_0970.fp2.repr,z1,0,0.9999778,0,4.0000000000000003e-7,0,2.18e-5
COPE_0971.fp2.repr,z1,0,0.9999977,0,0,0,2.3e-6
COPE_0972.fp2.repr,z1,0,0.999999,0,0,0,1.0000000000000002e-6
COPE_0973.fp2.repr,z1,0,0.9999862,0,0,0,1.38e-5
COPE_0974.fp2.repr,z1,0,0.9999752,0,1.0000000000000001e-7,0,2.47e-5
COPE_0975.fp2.repr,z1,0,0.9999949,0,0,0,5.1e-6
COPE_0976.fp2.repr,z1,0,0.9998428,0,1.14e-5,0,1.458e-4
COPE_0977.fp2.repr,z1,0,0.9999885,0,0,0,1.15e-5
COPE_0978.fp2.repr,NA,4.290001716000686e-5,0.943977777591111,1.7500007000002803e-5,0.04955351982140793,9.670003868001547e-5,0.00631160252464101
COPE_0979.fp2.repr,z1,0,0.9999740000026,0,4.99999950000005e-7,0,2.5499997450000255e-5
COPE_0980.fp2.repr,NA,0,0.9999843,0,6e-7,0,1.51e-5
COPE_0981.fp2.repr,z1,0,0.99999749999975,0,0,0,2.500000250000025e-6
COPE_0982.fp2.repr,z1,0,0.999991,0,1.0000000000000001e-7,0,8.900000000000001e-6
COPE_0983.fp2.repr,z1,0,0.9999888,0,1.0000000000000001e-7,0,1.11e-5
COPE_0984.fp2.repr,NA,0.09761727809382248,0.8194458555566845,6.781005424804339e-4,0.07000895600716481,0.003334002667202134,0.008915807132645706
COPE_0985.fp2.repr,NA,0,0.9997537,0,0,0,2.463e-4
COPE_0986.fp2.repr,z1,0.023720633208886496,0.9708330591662828,3.326004656406519e-4,0.0012436017410424375,3.205004487006282e-4,0.003549604969446957
COPE_0987.fp2.repr,z1,0,0.9999781,0,1.2999999999999998e-6,0,2.06e-5
COPE_0988.fp2.repr,NA,0,0.9999234,0,0,0,7.659999999999999e-5
COPE_0989.fp2.repr,z1,0,0.99999279999928,0,0,0,7.200000720000073e-6
COPE_0990.fp2.repr,z0,0.9999340999670501,0,0,3.0000015000007507e-7,6.56000328000164e-5,0
COPE_0991.fp2.repr,z0,0.999998,0,0,0,2.0000000000000003e-6,0
COPE_0992.fp2.repr,NA,0,0.9845902953770886,0,0.0039813011943903584,0,0.01142840342852103
COPE_0993.fp2.repr,z1,0,0.9999809,0,0,0,1.91e-5
COPE_0994.fp2.repr,z1,0,0.9999954,0,0,0,4.6e-6
COPE_0995.fp2.repr,z1,0,0.99999679999968,0,0,0,3.2000003200000324e-6
COPE_0996.fp2.repr,NA,0,0.9994028,0,0,0,5.972e-4
COPE_0997.fp2.repr,NA,0.9206067841213569,0,0,3.2290006458001293e-4,0.07907031581406317,0
COPE_0998.fp2.repr,z1,0,0.9999889,0,0,0,1.11e-5
COPE_0999.fp2.repr,NA,0.99991440000856,0,0,1.99999980000002e-7,8.539999146000085e-5,0
COPE_1000.fp2.repr,z1,2.2880016016011215e-4,0.9992694994886496,1.5600010920007645e-5,2.400001680001176e-5,1.3900009730006811e-5,4.482003137402197e-4
COPE_1001.fp2.repr,z1,0,0.9998798,0,2.2100000000000002e-5,0,9.809999999999999e-5
COPE_1002.fp2.repr,z0,0.9999968,0,0,0,3.2000000000000003e-6,0
COPE_1003.fp2.repr,NA,0,0.9885997,0,1.0000000000000001e-7,0,0.0114002
COPE_1004.fp2.repr,z1,0,0.99998790000121,0,9.9999990000001e-8,0,1.199999880000012e-5
COPE_1005.fp2.repr,z1,0,0.99999,0,0,0,1e-5
COPE_1006.fp2.repr,z1,0,0.9999941,0,0,0,5.9e-6
COPE_1007.fp2.repr,z1,0,0.9999963,0,0,0,3.7e-6
COPE_1008.fp2.repr,z1,0,0.9999989,0,0,0,1.1e-6
COPE_1009.fp2.repr,z1,0,0.9999881,0,0,0,1.1900000000000001e-5
COPE_1010.fp2.repr,z1,0,0.99996409999282,0,1.0000002000000401e-7,0,3.5800007160001436e-5
COPE_1011.fp2.repr,z1,0,0.9999859,0,0,0,1.41e-5
COPE_1012.fp2.repr,z1,9.999997000000902e-8,0.9994010001797,2.099999370000189e-6,5.129998461000462e-5,5.999998200000541e-7,5.448998365300491e-4
COPE_1013.fp2.repr,NA,0.027942922354337884,0.9410065528052423,6.097004877603903e-4,0.023297018637614908,0.0018925015140012112,0.005251304201043362
COPE_1014.fp2.repr,NA,0,0.9998959000000001,0,1.0000000000000001e-7,0,1.0400000000000001e-4
COPE_1015.fp2.repr,z1,0,0.9999921,0,1.0000000000000001e-7,0,7.8e-6
COPE_1016.fp2.repr,NA,0,0.9995476,0,7e-7,0,4.517e-4
COPE_1017.fp2.repr,z0,0.9999899,0,0,0,1.01e-5,0
COPE_1018.fp2.repr,z1,0,0.9999852,0,0,0,1.48e-5
COPE_1019.fp2.repr,z1,0,0.99997250000275,0,2.5999997400000254e-6,0,2.4899997510000246e-5
COPE_1020.fp2.repr,z1,0,0.9999929,0,1.0000000000000001e-7,0,7e-6
COPE_1021.fp2.repr,NA,0.9998233,0,0,5.000000000000001e-7,1.762e-4,0
COPE_1023.fp2.repr,NA,0.0010869013042815651,0.9707735649282779,2.0400024480029374e-5,0.024837929805515767,3.2860039432047316e-4,0.002952603543124252
COPE_1024.fp2.repr,z1,0,0.9999926,0,0,0,7.4e-6
COPE_1025.fp2.repr,NA,0.9703676029632397,5.999999400000059e-7,3.0999996900000312e-6,0.02102779789722021,0.008594899140510086,5.99999940000006e-6
COPE_1026.fp2.repr,z0,0.9999839,0,0,0,1.6100000000000002e-5,0
COPE_1027.fp2.repr,z0,0.9999901,0,0,0,9.9e-6,0
COPE_1028.fp2.repr,z1,0,0.9999563,0,0,0,4.37e-5
COPE_1029.fp2.repr,z1,0,0.9999454999945501,0,3.0000003000000306e-7,0,5.4200005420000545e-5
COPE_1030.fp2.repr,NA,0,0.99992620000738,0,2.9999997000000295e-7,0,7.349999265000073e-5
COPE_1031.fp2.repr,z1,0,0.9999415,0,0,0,5.85e-5
COPE_1032.fp2.repr,NA,0,0.9997467999746801,0,3.2000003200000324e-6,0,2.500000250000025e-4
COPE_1033.fp2.repr,NA,0.9970784973706476,0,4.00000360000324e-7,1.7690015921014327e-4,0.002744202469782223,0
COPE_1034.fp2.repr,NA,0,0.9996046,0,0,0,3.954e-4
COPE_1035.fp2.repr,z1,0,0.9999750000000001,0,1.0000000000000001e-7,0,2.49e-5
COPE_1036.fp2.repr,z0,0.9999973,0,0,0,2.7e-6,0
COPE_1037.fp2.repr,NA,0,0.9999516,0,0,0,4.8400000000000004e-5
COPE_1038.fp2.repr,z1,0,0.99995450000455,0,2.99999970000003e-7,0,4.519999548000045e-5
COPE_1039.fp2.repr,z1,0,0.9999192,0,4.0000000000000003e-7,0,8.04e-5
COPE_1040.fp2.repr,NA,0,0.9995252999525299,0,1.900000190000019e-6,0,4.728000472800047e-4
COPE_1041.fp2.repr,NA,0,0,0.8810550405275203,0.07098913549456774,0.009834404917202458,0.03812141906070953
COPE_1042.fp2.repr,z1,0,0.99994559999456,0,0,0,5.440000544000054e-5
COPE_1043.fp2.repr,NA,0,0.9999924,0,0,0,7.6e-6
COPE_1044.fp2.repr,z0,0.9999694,0,0,0,3.06e-5,0
COPE_1045.fp2.repr,z0,0.9999822,0,0,4.0000000000000003e-7,1.74e-5,0
COPE_1046.fp2.repr,z0,0.9999745999974601,0,0,1.0000001000000101e-7,2.5300002530000255e-5,0
COPE_1047.fp2.repr,z0,0.99999319999932,0,0,0,6.800000680000069e-6,0
COPE_1048.fp2.repr,z1,0,0.99995,0,0,0,5e-5
COPE_1049.fp2.repr,z1,0,0.9999994,0,0,0,6.000000000000001e-7
COPE_1050.fp2.repr,z0,0.9999861,0,0,0,1.39e-5,0
COPE_1051.fp2.repr,z1,0,0.9999935,0,0,0,6.5000000000000004e-6
COPE_1052.fp2.repr,z0,0.516375086123659,0.4661379600766019,0.002389088737192057,0.004155349757762846,0.00660201420018911,0.004340501104594954
COPE_1053.fp2.repr,z0,0.9999757000024299,0,0,2.9999997000000295e-7,2.399999760000024e-5,0
COPE_1054.fp2.repr,NA,0,0.9926104007389598,0,2.0799997920000207e-5,0,0.007368799263120073
COPE_1055.fp2.repr,NA,0,0.9999886,0,0,0,1.14e-5
COPE_1056.fp2.repr,z1,0,0.9999902,0,0,0,9.8e-6
