file,mapped_reads
COPE_0651.fp2.repr.10.1-RG.bam,174431
COPE_0652.fp2.repr.10.1-RG.bam,909127
COPE_0653.fp2.repr.10.1-RG.bam,1049483
COPE_0654.fp2.repr.10.1-RG.bam,714230
COPE_0655.fp2.repr.10.1-RG.bam,894525
COPE_0656.fp2.repr.10.1-RG.bam,333925
COPE_0657.fp2.repr.10.1-RG.bam,3098013
COPE_0658.fp2.repr.10.1-RG.bam,206353
COPE_0659.fp2.repr.10.1-RG.bam,297846
COPE_0660.fp2.repr.10.1-RG.bam,865513
COPE_0661.fp2.repr.10.1-RG.bam,5066873
COPE_0662.fp2.repr.10.1-RG.bam,1066525
COPE_0663.fp2.repr.10.1-RG.bam,6936982
COPE_0664.fp2.repr.10.1-RG.bam,1865602
COPE_0665.fp2.repr.10.1-RG.bam,970877
COPE_0666.fp2.repr.10.1-RG.bam,37847
COPE_0667.fp2.repr.10.1-RG.bam,2523991
COPE_0668.fp2.repr.10.1-RG.bam,259144
COPE_0669.fp2.repr.10.1-RG.bam,222467
COPE_0670.fp2.repr.10.1-RG.bam,126230
COPE_0671.fp2.repr.10.1-RG.bam,159125
COPE_0672.fp2.repr.10.1-RG.bam,390378
COPE_0673.fp2.repr.10.1-RG.bam,179374
COPE_0674.fp2.repr.10.1-RG.bam,4114974
COPE_0675.fp2.repr.10.1-RG.bam,1181434
COPE_0676.fp2.repr.10.1-RG.bam,1886637
COPE_0677.fp2.repr.10.1-RG.bam,6087599
COPE_0678.fp2.repr.10.1-RG.bam,856178
COPE_0679.fp2.repr.10.1-RG.bam,89766
COPE_0680.fp2.repr.10.1-RG.bam,2037972
COPE_0681.fp2.repr.10.1-RG.bam,761124
COPE_0682.fp2.repr.10.1-RG.bam,4406038
COPE_0683.fp2.repr.10.1-RG.bam,3634929
COPE_0684.fp2.repr.10.1-RG.bam,1571857
COPE_0685.fp2.repr.10.1-RG.bam,1054450
COPE_0686.fp2.repr.10.1-RG.bam,780257
COPE_0687.fp2.repr.10.1-RG.bam,239821
COPE_0688.fp2.repr.10.1-RG.bam,1339100
COPE_0690.fp2.repr.10.1-RG.bam,1155548
COPE_0692.fp2.repr.10.1-RG.bam,354709
COPE_0693.fp2.repr.10.1-RG.bam,1059930
COPE_0694.fp2.repr.10.1-RG.bam,3134253
COPE_0695.fp2.repr.10.1-RG.bam,3598630
COPE_0696.fp2.repr.10.1-RG.bam,2357899
COPE_0697.fp2.repr.10.1-RG.bam,1667265
COPE_0698.fp2.repr.10.1-RG.bam,131945
COPE_0699.fp2.repr.10.1-RG.bam,8425029
COPE_0700.fp2.repr.10.1-RG.bam,3061333
COPE_0701.fp2.repr.10.1-RG.bam,59005
COPE_0702.fp2.repr.10.1-RG.bam,3985436
COPE_0703.fp2.repr.10.1-RG.bam,1340098
COPE_0704.fp2.repr.10.1-RG.bam,435835
COPE_0705.fp2.repr.10.1-RG.bam,9137644
COPE_0706.fp2.repr.10.1-RG.bam,1224579
COPE_0707.fp2.repr.10.1-RG.bam,94266
COPE_0708.fp2.repr.10.1-RG.bam,4735093
COPE_0709.fp2.repr.10.1-RG.bam,4771021
COPE_0710.fp2.repr.10.1-RG.bam,18213
COPE_0711.fp2.repr.10.1-RG.bam,1221186
COPE_0712.fp2.repr.10.1-RG.bam,320795
COPE_0713.fp2.repr.10.1-RG.bam,2009660
COPE_0715.fp2.repr.10.1-RG.bam,188097
COPE_0716.fp2.repr.10.1-RG.bam,3962144
COPE_0717.fp2.repr.10.1-RG.bam,2526353
COPE_0718.fp2.repr.10.1-RG.bam,2237502
COPE_0719.fp2.repr.10.1-RG.bam,1385560
COPE_0720.fp2.repr.10.1-RG.bam,538079
COPE_0721.fp2.repr.10.1-RG.bam,1077548
COPE_0722.fp2.repr.10.1-RG.bam,2680716
COPE_0723.fp2.repr.10.1-RG.bam,1981646
COPE_0724.fp2.repr.10.1-RG.bam,143582
COPE_0725.fp2.repr.10.1-RG.bam,3517458
COPE_0726.fp2.repr.10.1-RG.bam,4213609
COPE_0727.fp2.repr.10.1-RG.bam,330796
COPE_0728.fp2.repr.10.1-RG.bam,377694
COPE_0729.fp2.repr.10.1-RG.bam,1775724
COPE_0730.fp2.repr.10.1-RG.bam,1245668
COPE_0731.fp2.repr.10.1-RG.bam,1054886
COPE_0732.fp2.repr.10.1-RG.bam,1902962
COPE_0734.fp2.repr.10.1-RG.bam,3999476
COPE_0735.fp2.repr.10.1-RG.bam,1204818
COPE_0736.fp2.repr.10.1-RG.bam,78072
COPE_0737.fp2.repr.10.1-RG.bam,1292280
COPE_0738.fp2.repr.10.1-RG.bam,2261806
COPE_0739.fp2.repr.10.1-RG.bam,2817555
COPE_0740.fp2.repr.10.1-RG.bam,42503
COPE_0741.fp2.repr.10.1-RG.bam,2031647
COPE_0742.fp2.repr.10.1-RG.bam,186053
COPE_0743.fp2.repr.10.1-RG.bam,993837
COPE_0744.fp2.repr.10.1-RG.bam,4811597
COPE_0745.fp2.repr.10.1-RG.bam,101528
COPE_0746.fp2.repr.10.1-RG.bam,3098764
COPE_0747.fp2.repr.10.1-RG.bam,187897
COPE_0748.fp2.repr.10.1-RG.bam,3835351
COPE_0749.fp2.repr.10.1-RG.bam,697092
COPE_0750.fp2.repr.10.1-RG.bam,918567
COPE_0751.fp2.repr.10.1-RG.bam,731577
COPE_0752.fp2.repr.10.1-RG.bam,2766796
COPE_0753.fp2.repr.10.1-RG.bam,2009933
COPE_0754.fp2.repr.10.1-RG.bam,4316222
COPE_0755.fp2.repr.10.1-RG.bam,7239982
COPE_0756.fp2.repr.10.1-RG.bam,2470357
COPE_0757.fp2.repr.10.1-RG.bam,624651
COPE_0758.fp2.repr.10.1-RG.bam,3922337
COPE_0759.fp2.repr.10.1-RG.bam,1732281
COPE_0760.fp2.repr.10.1-RG.bam,455690
COPE_0761.fp2.repr.10.1-RG.bam,103645
COPE_0762.fp2.repr.10.1-RG.bam,2029862
COPE_0763.fp2.repr.10.1-RG.bam,3755604
COPE_0764.fp2.repr.10.1-RG.bam,45948
COPE_0765.fp2.repr.10.1-RG.bam,5302080
COPE_0766.fp2.repr.10.1-RG.bam,901057
COPE_0767.fp2.repr.10.1-RG.bam,1605616
COPE_0768.fp2.repr.10.1-RG.bam,2760255
COPE_0769.fp2.repr.10.1-RG.bam,1563864
COPE_0770.fp2.repr.10.1-RG.bam,2411352
COPE_0771.fp2.repr.10.1-RG.bam,2002862
COPE_0772.fp2.repr.10.1-RG.bam,793488
COPE_0773.fp2.repr.10.1-RG.bam,1093226
COPE_0774.fp2.repr.10.1-RG.bam,122427
COPE_0775.fp2.repr.10.1-RG.bam,1274842
COPE_0776.fp2.repr.10.1-RG.bam,252336
COPE_0777.fp2.repr.10.1-RG.bam,2026
COPE_0778.fp2.repr.10.1-RG.bam,1707851
COPE_0779.fp2.repr.10.1-RG.bam,10341
COPE_0780.fp2.repr.10.1-RG.bam,256260
COPE_0781.fp2.repr.10.1-RG.bam,148111
COPE_0782.fp2.repr.10.1-RG.bam,1213186
COPE_0783.fp2.repr.10.1-RG.bam,205509
COPE_0784.fp2.repr.10.1-RG.bam,1296500
COPE_0785.fp2.repr.10.1-RG.bam,2584228
COPE_0786.fp2.repr.10.1-RG.bam,380589
COPE_0787.fp2.repr.10.1-RG.bam,84985
COPE_0788.fp2.repr.10.1-RG.bam,8365662
COPE_0789.fp2.repr.10.1-RG.bam,3073100
COPE_0790.fp2.repr.10.1-RG.bam,1974166
COPE_0791.fp2.repr.10.1-RG.bam,5025193
COPE_0792.fp2.repr.10.1-RG.bam,16374
COPE_0793.fp2.repr.10.1-RG.bam,310977
COPE_0794.fp2.repr.10.1-RG.bam,715675
COPE_0795.fp2.repr.10.1-RG.bam,631786
COPE_0796.fp2.repr.10.1-RG.bam,4703019
COPE_0797.fp2.repr.10.1-RG.bam,2051934
COPE_0798.fp2.repr.10.1-RG.bam,1099789
COPE_0799.fp2.repr.10.1-RG.bam,9932794
COPE_0800.fp2.repr.10.1-RG.bam,1834746
COPE_0801.fp2.repr.10.1-RG.bam,13032720
COPE_0802.fp2.repr.10.1-RG.bam,47440
COPE_0803.fp2.repr.10.1-RG.bam,1813893
COPE_0804.fp2.repr.10.1-RG.bam,83951
COPE_0805.fp2.repr.10.1-RG.bam,2831130
COPE_0806.fp2.repr.10.1-RG.bam,226444
COPE_0807.fp2.repr.10.1-RG.bam,31080
COPE_0808.fp2.repr.10.1-RG.bam,1959908
COPE_0809.fp2.repr.10.1-RG.bam,2165436
COPE_0810.fp2.repr.10.1-RG.bam,82583
COPE_0811.fp2.repr.10.1-RG.bam,187009
COPE_0812.fp2.repr.10.1-RG.bam,1637452
COPE_0813.fp2.repr.10.1-RG.bam,1452918
COPE_0814.fp2.repr.10.1-RG.bam,431178
COPE_0815.fp2.repr.10.1-RG.bam,722031
COPE_0816.fp2.repr.10.1-RG.bam,1297085
COPE_0817.fp2.repr.10.1-RG.bam,40292
COPE_0818.fp2.repr.10.1-RG.bam,5579481
COPE_0819.fp2.repr.10.1-RG.bam,1449415
COPE_0820.fp2.repr.10.1-RG.bam,321314
COPE_0821.fp2.repr.10.1-RG.bam,1889854
COPE_0822.fp2.repr.10.1-RG.bam,4755518
COPE_0823.fp2.repr.10.1-RG.bam,481464
COPE_0824.fp2.repr.10.1-RG.bam,653039
COPE_0825.fp2.repr.10.1-RG.bam,126116
COPE_0826.fp2.repr.10.1-RG.bam,5063007
COPE_0827.fp2.repr.10.1-RG.bam,9294
COPE_0828.fp2.repr.10.1-RG.bam,286516
COPE_0829.fp2.repr.10.1-RG.bam,166966
COPE_0830.fp2.repr.10.1-RG.bam,173158
COPE_0831.fp2.repr.10.1-RG.bam,12797281
COPE_0832.fp2.repr.10.1-RG.bam,25213
COPE_0833.fp2.repr.10.1-RG.bam,10714809
COPE_0834.fp2.repr.10.1-RG.bam,61307
COPE_0835.fp2.repr.10.1-RG.bam,26460
COPE_0836.fp2.repr.10.1-RG.bam,2786843
COPE_0837.fp2.repr.10.1-RG.bam,1897013
COPE_0838.fp2.repr.10.1-RG.bam,44477
COPE_0839.fp2.repr.10.1-RG.bam,2604
COPE_0840.fp2.repr.10.1-RG.bam,2462461
COPE_0841.fp2.repr.10.1-RG.bam,3135551
COPE_0842.fp2.repr.10.1-RG.bam,1778513
COPE_0843.fp2.repr.10.1-RG.bam,599870
