file,sample,number_reads
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0628.fp2.repr.r1.fq.gz,COPE_0628,18047
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0629.fp2.repr.r1.fq.gz,COPE_0629,1551385
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0630.fp2.repr.r1.fq.gz,COPE_0630,3330087
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0631.fp2.repr.r1.fq.gz,COPE_0631,2657732
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0632.fp2.repr.r1.fq.gz,COPE_0632,319788
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0633.fp2.repr.r1.fq.gz,COPE_0633,3892710
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0634.fp2.repr.r1.fq.gz,COPE_0634,3452494
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0635.fp2.repr.r1.fq.gz,COPE_0635,211492
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0636.fp2.repr.r1.fq.gz,COPE_0636,2140420
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0637.fp2.repr.r1.fq.gz,COPE_0637,3867610
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0638.fp2.repr.r1.fq.gz,COPE_0638,2204716
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0639.fp2.repr.r1.fq.gz,COPE_0639,4431014
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0640.fp2.repr.r1.fq.gz,COPE_0640,7254723
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0641.fp2.repr.r1.fq.gz,COPE_0641,10978
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0642.fp2.repr.r1.fq.gz,COPE_0642,709573
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0643.fp2.repr.r1.fq.gz,COPE_0643,624187
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0644.fp2.repr.r1.fq.gz,COPE_0644,731371
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0645.fp2.repr.r1.fq.gz,COPE_0645,5197562
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0646.fp2.repr.r1.fq.gz,COPE_0646,339943
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0647.fp2.repr.r1.fq.gz,COPE_0647,1886977
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0648.fp2.repr.r1.fq.gz,COPE_0648,126815
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0649.fp2.repr.r1.fq.gz,COPE_0649,3802614
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0650.fp2.repr.r1.fq.gz,COPE_0650,3828663
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0651.fp2.repr.r1.fq.gz,COPE_0651,1234754
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0652.fp2.repr.r1.fq.gz,COPE_0652,948300
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0653.fp2.repr.r1.fq.gz,COPE_0653,960860
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0654.fp2.repr.r1.fq.gz,COPE_0654,977662
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0655.fp2.repr.r1.fq.gz,COPE_0655,1013149
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0656.fp2.repr.r1.fq.gz,COPE_0656,363453
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0657.fp2.repr.r1.fq.gz,COPE_0657,2801520
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0658.fp2.repr.r1.fq.gz,COPE_0658,599484
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0659.fp2.repr.r1.fq.gz,COPE_0659,298596
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0660.fp2.repr.r1.fq.gz,COPE_0660,870104
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0661.fp2.repr.r1.fq.gz,COPE_0661,7207811
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0662.fp2.repr.r1.fq.gz,COPE_0662,2073127
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0663.fp2.repr.r1.fq.gz,COPE_0663,7135775
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0664.fp2.repr.r1.fq.gz,COPE_0664,2642221
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0665.fp2.repr.r1.fq.gz,COPE_0665,1445417
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0666.fp2.repr.r1.fq.gz,COPE_0666,72930
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0667.fp2.repr.r1.fq.gz,COPE_0667,2879938
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0668.fp2.repr.r1.fq.gz,COPE_0668,447147
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0669.fp2.repr.r1.fq.gz,COPE_0669,273343
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0670.fp2.repr.r1.fq.gz,COPE_0670,138604
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0671.fp2.repr.r1.fq.gz,COPE_0671,996448
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0672.fp2.repr.r1.fq.gz,COPE_0672,429259
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0673.fp2.repr.r1.fq.gz,COPE_0673,1363219
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0674.fp2.repr.r1.fq.gz,COPE_0674,3794995
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0675.fp2.repr.r1.fq.gz,COPE_0675,8456729
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0676.fp2.repr.r1.fq.gz,COPE_0676,1795135
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0677.fp2.repr.r1.fq.gz,COPE_0677,5613382
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0678.fp2.repr.r1.fq.gz,COPE_0678,829100
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0679.fp2.repr.r1.fq.gz,COPE_0679,675002
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0680.fp2.repr.r1.fq.gz,COPE_0680,1882051
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0681.fp2.repr.r1.fq.gz,COPE_0681,705055
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0682.fp2.repr.r1.fq.gz,COPE_0682,3975138
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0683.fp2.repr.r1.fq.gz,COPE_0683,3326352
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0684.fp2.repr.r1.fq.gz,COPE_0684,1411692
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0685.fp2.repr.r1.fq.gz,COPE_0685,949226
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0686.fp2.repr.r1.fq.gz,COPE_0686,705185
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0687.fp2.repr.r1.fq.gz,COPE_0687,294886
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0688.fp2.repr.r1.fq.gz,COPE_0688,1935848
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0689.fp2.repr.r1.fq.gz,COPE_0689,4919
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0690.fp2.repr.r1.fq.gz,COPE_0690,1407961
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0691.fp2.repr.r1.fq.gz,COPE_0691,7236
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0692.fp2.repr.r1.fq.gz,COPE_0692,1090650
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0693.fp2.repr.r1.fq.gz,COPE_0693,1361638
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0694.fp2.repr.r1.fq.gz,COPE_0694,2470818
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0695.fp2.repr.r1.fq.gz,COPE_0695,3262396
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0696.fp2.repr.r1.fq.gz,COPE_0696,3137634
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0697.fp2.repr.r1.fq.gz,COPE_0697,1423169
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0698.fp2.repr.r1.fq.gz,COPE_0698,185043
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0699.fp2.repr.r1.fq.gz,COPE_0699,11654795
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0700.fp2.repr.r1.fq.gz,COPE_0700,2727871
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0701.fp2.repr.r1.fq.gz,COPE_0701,395660
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0702.fp2.repr.r1.fq.gz,COPE_0702,3671944
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0703.fp2.repr.r1.fq.gz,COPE_0703,1216800
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0704.fp2.repr.r1.fq.gz,COPE_0704,509169
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0705.fp2.repr.r1.fq.gz,COPE_0705,8276516
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0706.fp2.repr.r1.fq.gz,COPE_0706,1530674
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0707.fp2.repr.r1.fq.gz,COPE_0707,185761
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0708.fp2.repr.r1.fq.gz,COPE_0708,4883988
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0709.fp2.repr.r1.fq.gz,COPE_0709,4557190
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0710.fp2.repr.r1.fq.gz,COPE_0710,21969
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0711.fp2.repr.r1.fq.gz,COPE_0711,2360943
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0712.fp2.repr.r1.fq.gz,COPE_0712,2322920
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0713.fp2.repr.r1.fq.gz,COPE_0713,2172064
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0714.fp2.repr.r1.fq.gz,COPE_0714,6977
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0715.fp2.repr.r1.fq.gz,COPE_0715,246464
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0716.fp2.repr.r1.fq.gz,COPE_0716,3309670
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0717.fp2.repr.r1.fq.gz,COPE_0717,2217766
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0718.fp2.repr.r1.fq.gz,COPE_0718,2562523
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0719.fp2.repr.r1.fq.gz,COPE_0719,1593595
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0720.fp2.repr.r1.fq.gz,COPE_0720,635724
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0721.fp2.repr.r1.fq.gz,COPE_0721,1800953
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0722.fp2.repr.r1.fq.gz,COPE_0722,2433375
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0723.fp2.repr.r1.fq.gz,COPE_0723,2355742
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0724.fp2.repr.r1.fq.gz,COPE_0724,175447
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0725.fp2.repr.r1.fq.gz,COPE_0725,3234252
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0726.fp2.repr.r1.fq.gz,COPE_0726,3734026
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0727.fp2.repr.r1.fq.gz,COPE_0727,362266
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0728.fp2.repr.r1.fq.gz,COPE_0728,389146
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0729.fp2.repr.r1.fq.gz,COPE_0729,1591951
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0730.fp2.repr.r1.fq.gz,COPE_0730,1130356
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0731.fp2.repr.r1.fq.gz,COPE_0731,984003
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0732.fp2.repr.r1.fq.gz,COPE_0732,1712442
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0733.fp2.repr.r1.fq.gz,COPE_0733,6466
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0734.fp2.repr.r1.fq.gz,COPE_0734,3503995
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0735.fp2.repr.r1.fq.gz,COPE_0735,8549261
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0736.fp2.repr.r1.fq.gz,COPE_0736,104374
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0737.fp2.repr.r1.fq.gz,COPE_0737,1206487
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0738.fp2.repr.r1.fq.gz,COPE_0738,2425583
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0739.fp2.repr.r1.fq.gz,COPE_0739,2572336
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0740.fp2.repr.r1.fq.gz,COPE_0740,272467
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0741.fp2.repr.r1.fq.gz,COPE_0741,1805105
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0742.fp2.repr.r1.fq.gz,COPE_0742,1182978
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0743.fp2.repr.r1.fq.gz,COPE_0743,921515
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0744.fp2.repr.r1.fq.gz,COPE_0744,7044478
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0745.fp2.repr.r1.fq.gz,COPE_0745,138460
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0746.fp2.repr.r1.fq.gz,COPE_0746,2839525
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0747.fp2.repr.r1.fq.gz,COPE_0747,173219
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0748.fp2.repr.r1.fq.gz,COPE_0748,4132925
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0749.fp2.repr.r1.fq.gz,COPE_0749,5030647
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0750.fp2.repr.r1.fq.gz,COPE_0750,1403511
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0751.fp2.repr.r1.fq.gz,COPE_0751,655739
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0752.fp2.repr.r1.fq.gz,COPE_0752,2442855
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0753.fp2.repr.r1.fq.gz,COPE_0753,2561932
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0754.fp2.repr.r1.fq.gz,COPE_0754,3906395
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0755.fp2.repr.r1.fq.gz,COPE_0755,6611350
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0756.fp2.repr.r1.fq.gz,COPE_0756,2439755
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0757.fp2.repr.r1.fq.gz,COPE_0757,1337177
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0758.fp2.repr.r1.fq.gz,COPE_0758,4107757
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0759.fp2.repr.r1.fq.gz,COPE_0759,2125935
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0760.fp2.repr.r1.fq.gz,COPE_0760,439091
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0761.fp2.repr.r1.fq.gz,COPE_0761,196791
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0762.fp2.repr.r1.fq.gz,COPE_0762,1810132
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0763.fp2.repr.r1.fq.gz,COPE_0763,4585507
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0764.fp2.repr.r1.fq.gz,COPE_0764,307750
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0765.fp2.repr.r1.fq.gz,COPE_0765,4825562
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0766.fp2.repr.r1.fq.gz,COPE_0766,1176255
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0767.fp2.repr.r1.fq.gz,COPE_0767,2041659
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0768.fp2.repr.r1.fq.gz,COPE_0768,2439925
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0769.fp2.repr.r1.fq.gz,COPE_0769,1496082
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0770.fp2.repr.r1.fq.gz,COPE_0770,2208452
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0771.fp2.repr.r1.fq.gz,COPE_0771,1821812
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0772.fp2.repr.r1.fq.gz,COPE_0772,5671550
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0773.fp2.repr.r1.fq.gz,COPE_0773,2004010
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0774.fp2.repr.r1.fq.gz,COPE_0774,126361
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0775.fp2.repr.r1.fq.gz,COPE_0775,1214015
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0776.fp2.repr.r1.fq.gz,COPE_0776,576716
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0777.fp2.repr.r1.fq.gz,COPE_0777,10799
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0778.fp2.repr.r1.fq.gz,COPE_0778,1601164
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0779.fp2.repr.r1.fq.gz,COPE_0779,15236
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0780.fp2.repr.r1.fq.gz,COPE_0780,302249
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0781.fp2.repr.r1.fq.gz,COPE_0781,235050
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0782.fp2.repr.r1.fq.gz,COPE_0782,8814620
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0783.fp2.repr.r1.fq.gz,COPE_0783,237488
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0784.fp2.repr.r1.fq.gz,COPE_0784,1131438
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0785.fp2.repr.r1.fq.gz,COPE_0785,3879772
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0786.fp2.repr.r1.fq.gz,COPE_0786,381867
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0787.fp2.repr.r1.fq.gz,COPE_0787,258843
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/fq_fp1_fp2_fqscrn_repaired/COPE_0788.fp2.repr.r1.fq.gz,COPE_0788,9465838
