Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145
COPE-0602.r1r2_fastp	35.8358	36.3297	36.3831	36.5248	36.7172	36.5415	36.5264	36.4688	36.4957	36.4931	36.4679	36.4688	36.4244	36.4351	36.4391	36.4482	36.4181	36.4237	36.4434	36.4208	36.4103	36.4034	36.4114	36.4129	36.3852	36.3697	36.3568	36.3661	36.3407	36.3629	36.3404	36.3534	36.3531	36.3338	36.3369	36.3392	36.3214	36.3159	36.3191	36.2908	36.3174	36.3088	36.3138	36.3225	36.3365	36.3282	36.2765	36.2939	36.317	36.3025	36.2967	36.2807	36.2773	36.2811	36.2124	36.2419	36.2673	36.2353	36.206	36.2224	36.2206	36.2289	36.2296	36.1892	36.1734	36.1843	36.1914	36.2008	36.2155	36.1942	36.1919	36.2007	36.1825	36.1788	36.1901	36.1582	36.1598	36.1226	36.0826	36.1044	36.0902	36.1337	36.0999	36.0931	36.0829	36.1401	36.1205	36.125	36.1373	36.1277	36.0975	36.1396	36.1194	36.0398	36.0613	36.0497	36.0851	36.0537	36.0788	36.0277	35.9726	36.0311	36.063	36.006	35.9624	35.9643	35.9453	35.9396	35.9626	35.9243	35.922	35.9634	35.9926	35.9315	35.8688	35.8998	35.872	35.8355	35.9063	35.9163	35.8925	35.8722	35.8927	35.8772	35.9076	35.8466	35.8046	35.902	35.806	35.7733	35.7447	35.7478	35.707	35.7808	35.8145	35.8116	35.8057	35.7647	35.6825	35.7645	35.7335	35.6208	35.5949	35.7234	36.345
COPE-0603.r1r2_fastp	36.5548	36.8071	36.5515	36.6213	36.7766	36.6586	36.5867	36.5695	36.5848	36.5564	36.5368	36.545	36.5219	36.532	36.52	36.5282	36.5105	36.5091	36.5169	36.5207	36.5044	36.497	36.5045	36.5012	36.4777	36.4702	36.4734	36.4358	36.4518	36.4612	36.4431	36.4659	36.4532	36.4281	36.4497	36.4498	36.4422	36.4347	36.4165	36.4129	36.4505	36.4299	36.4339	36.4441	36.4447	36.4368	36.3869	36.3965	36.4186	36.4077	36.4036	36.4069	36.3921	36.4064	36.3701	36.3633	36.3967	36.3638	36.3515	36.3693	36.3686	36.3409	36.3749	36.3557	36.3208	36.3317	36.3475	36.3323	36.3451	36.3125	36.3267	36.3369	36.3231	36.3299	36.3272	36.2983	36.2784	36.2728	36.261	36.2681	36.2671	36.2759	36.2495	36.2375	36.2354	36.2622	36.2479	36.2768	36.2498	36.2758	36.2657	36.2781	36.2656	36.2097	36.2327	36.2156	36.2427	36.2413	36.2283	36.1525	36.1102	36.1657	36.1826	36.2045	36.1375	36.0973	36.1134	36.1313	36.1552	36.1322	36.0995	36.1195	36.1686	36.1275	36.0621	36.0848	36.0832	36.0612	36.0761	36.0858	36.0721	36.0974	36.1005	36.111	36.0966	36.0239	36.0486	36.1046	36.0423	35.9967	35.9753	35.9969	35.9315	35.9881	35.9991	35.9714	35.9894	36.0066	35.9284	35.9765	35.9863	35.8347	35.8178	35.9581	36.4409
COPE-0604.r1r2_fastp	36.7132	35.8207	36.6271	36.6646	36.7739	36.683	36.6241	36.5845	36.606	36.5812	36.5677	36.5827	36.5373	36.5627	36.5464	36.5648	36.52	36.5301	36.5488	36.5433	36.5143	36.5322	36.5296	36.5225	36.5132	36.5061	36.4952	36.4687	36.4806	36.5025	36.4732	36.4911	36.4882	36.4628	36.4894	36.4856	36.468	36.4653	36.4606	36.4349	36.4716	36.4576	36.4636	36.475	36.4675	36.4614	36.4167	36.4372	36.4484	36.4435	36.4374	36.4388	36.4133	36.4234	36.4039	36.3825	36.43	36.4063	36.3791	36.3999	36.3902	36.3718	36.4005	36.3812	36.3529	36.3723	36.375	36.354	36.3735	36.3513	36.3566	36.3722	36.3539	36.3436	36.348	36.3238	36.3009	36.2902	36.2861	36.2808	36.2824	36.3029	36.2867	36.2869	36.2571	36.2817	36.2834	36.3015	36.2782	36.2908	36.2845	36.3011	36.2863	36.2112	36.2586	36.2493	36.2687	36.2722	36.2307	36.1853	36.1591	36.2134	36.2261	36.2252	36.188	36.1293	36.1526	36.1892	36.1808	36.1609	36.1646	36.1868	36.2077	36.155	36.108	36.1133	36.104	36.0992	36.1312	36.1361	36.1183	36.1286	36.1498	36.1409	36.1301	36.0769	36.0913	36.132	36.0713	36.0329	35.9673	36.0145	35.9648	36.0057	36.0582	36.0391	36.0503	36.0431	35.9804	36.0297	35.9966	35.909	35.8645	35.9905	36.455
COPE-0605.r1r2_fastp	36.5429	36.7959	36.5674	36.6307	36.771	36.6503	36.5912	36.5572	36.5558	36.5359	36.5329	36.5467	36.5157	36.521	36.5245	36.5297	36.4995	36.4927	36.5174	36.49	36.4743	36.4839	36.4743	36.4889	36.4763	36.455	36.415	36.424	36.4363	36.4445	36.425	36.4335	36.4395	36.4083	36.4251	36.4264	36.4194	36.4027	36.413	36.3557	36.4328	36.4203	36.4084	36.4153	36.4169	36.4309	36.3773	36.404	36.4009	36.4075	36.4015	36.3814	36.3736	36.3692	36.3567	36.346	36.3811	36.3513	36.3239	36.3554	36.3511	36.3539	36.3486	36.3524	36.2919	36.3184	36.34	36.3298	36.3243	36.3048	36.3091	36.3198	36.3088	36.2978	36.3093	36.299	36.2945	36.2749	36.2456	36.235	36.2202	36.2663	36.2678	36.2391	36.2292	36.2707	36.2475	36.2663	36.2698	36.2663	36.2197	36.2716	36.2358	36.1692	36.2088	36.2153	36.2424	36.2017	36.2158	36.1903	36.1218	36.164	36.2195	36.1975	36.1353	36.1138	36.1451	36.0878	36.1371	36.1284	36.1275	36.1423	36.1826	36.1187	36.0708	36.0953	36.0567	36.0682	36.1045	36.1161	36.0977	36.0319	36.0954	36.0692	36.1033	36.0619	36.0576	36.1136	36.0578	35.9937	35.9712	35.9302	35.8474	35.9578	36.0067	36.0176	36.0161	36.0193	35.9636	36.0211	35.9739	35.8876	35.8299	35.9661	36.4494
COPE-0606.r1r2_fastp	36.4976	36.7011	36.5156	36.6101	36.7394	36.6281	36.5803	36.5308	36.5037	36.5153	36.5085	36.4337	36.5037	36.4995	36.4903	36.5166	36.5046	36.5053	36.5127	36.4827	36.463	36.4575	36.4369	36.4683	36.4357	36.4059	36.3643	36.4126	36.4163	36.4205	36.3926	36.4273	36.433	36.3997	36.4136	36.4163	36.4476	36.4141	36.4173	36.3979	36.4036	36.3969	36.4106	36.4013	36.3642	36.3972	36.3776	36.3929	36.4206	36.4074	36.3899	36.3863	36.3708	36.3615	36.3241	36.3335	36.354	36.344	36.3123	36.345	36.3349	36.2932	36.3268	36.3284	36.3001	36.3086	36.3012	36.2698	36.2932	36.2915	36.3137	36.3207	36.3068	36.2846	36.2992	36.2821	36.2684	36.2575	36.2153	36.2149	36.0907	36.2169	36.2291	36.1813	36.1549	36.2388	36.2465	36.2151	36.2664	36.2155	36.2106	36.2239	36.193	36.1462	36.1836	36.2082	36.1984	36.0652	36.176	36.1968	36.1594	36.1378	36.2247	36.1537	36.1095	36.0614	36.1183	36.0106	36.0934	36.044	36.083	36.1478	36.1842	36.0614	36.0304	36.0638	36.0194	35.9745	36.0493	36.0667	36.0511	35.9714	36.084	36.0706	36.0353	36.0255	36.0387	36.0374	36.0096	35.9901	35.8955	35.9247	35.8885	35.9078	35.9327	35.9366	35.9058	35.9147	35.7656	35.8289	35.8642	35.8726	35.7971	35.9512	36.416
COPE-0607.r1r2_fastp	36.6639	36.6233	36.5707	36.675	36.7889	36.6821	36.6073	36.564	36.5738	36.5568	36.542	36.5555	36.5073	36.5189	36.515	36.5298	36.5006	36.5113	36.5259	36.5065	36.4903	36.4853	36.4946	36.501	36.4803	36.4676	36.4552	36.451	36.4439	36.4559	36.4367	36.4442	36.4498	36.4323	36.4344	36.4422	36.4219	36.4103	36.4163	36.4052	36.4233	36.4203	36.4159	36.4221	36.4325	36.4207	36.3842	36.4075	36.4162	36.4012	36.3924	36.3847	36.3796	36.3803	36.3338	36.3563	36.3801	36.346	36.3265	36.3364	36.3423	36.3461	36.355	36.3105	36.3059	36.3198	36.3181	36.313	36.3229	36.3146	36.3137	36.3294	36.3032	36.3081	36.3162	36.2991	36.2801	36.2585	36.2261	36.2372	36.2187	36.2719	36.2471	36.2241	36.2235	36.2734	36.2565	36.2545	36.2639	36.2495	36.231	36.2561	36.2462	36.1794	36.2126	36.211	36.2202	36.2172	36.196	36.1908	36.15	36.1771	36.2032	36.1629	36.1248	36.1212	36.1151	36.1034	36.1173	36.0966	36.1028	36.1231	36.1402	36.0722	36.0382	36.0624	36.0477	36.0142	36.0702	36.0817	36.0566	36.0548	36.0657	36.0503	36.067	36.035	35.9945	36.062	35.9958	35.9704	35.9333	35.9547	35.9009	35.952	35.9863	35.9892	35.9739	35.9484	35.8865	35.9593	35.9255	35.8549	35.8206	35.9287	36.4336
COPE-0608.r1r2_fastp	36.727	36.6905	36.6042	36.6833	36.7837	36.6692	36.593	36.5535	36.575	36.5512	36.5399	36.5495	36.5177	36.5271	36.5184	36.5371	36.5021	36.5041	36.5292	36.5149	36.4883	36.4815	36.486	36.4943	36.4768	36.458	36.4246	36.4439	36.4294	36.4587	36.4365	36.441	36.4441	36.4271	36.4376	36.4448	36.4373	36.4222	36.4278	36.3925	36.4321	36.4302	36.4243	36.4217	36.4329	36.4403	36.4041	36.4212	36.4149	36.4128	36.4044	36.3967	36.3919	36.3833	36.3649	36.3704	36.3813	36.3565	36.3346	36.3567	36.3623	36.366	36.3708	36.3346	36.3276	36.3327	36.3356	36.3408	36.3279	36.3236	36.3349	36.3361	36.31	36.3172	36.3144	36.3175	36.2978	36.2889	36.2576	36.2504	36.2273	36.2893	36.2701	36.2456	36.2432	36.2887	36.2649	36.2707	36.2802	36.266	36.2483	36.2824	36.2655	36.2196	36.2372	36.2561	36.2585	36.2437	36.2478	36.2255	36.1741	36.2025	36.2334	36.2113	36.1586	36.1641	36.1735	36.1067	36.1611	36.1516	36.1643	36.176	36.2012	36.1065	36.0953	36.109	36.0957	36.0755	36.1069	36.1176	36.1106	36.0834	36.124	36.116	36.1288	36.093	36.0915	36.1253	36.053	36.0173	35.9827	35.9744	35.9509	35.9881	36.0233	36.0248	36.0337	36.0135	35.9744	36.0289	35.9865	35.9577	35.8915	36.0241	36.4638
COPE-0609.r1r2_fastp	36.5217	36.6989	36.4283	36.5403	36.7414	36.6103	36.5516	36.5217	36.5259	36.6157	36.4708	36.575	36.5097	36.4738	36.4439	36.5253	36.4355	36.3906	36.4559	36.5151	36.3655	36.4696	36.3966	36.4373	36.3876	36.4409	36.3289	36.3714	36.475	36.3319	36.402	36.4307	36.287	36.2906	36.4373	36.4469	36.3056	36.1972	36.3481	36.3786	36.4092	36.3517	36.393	36.387	36.4313	36.2571	36.2757	36.405	36.393	36.372	36.2457	36.387	36.3607	36.1871	36.2631	36.3559	36.2679	36.2846	36.3379	36.3391	36.3122	36.3738	36.381	36.3319	36.2302	36.3906	36.2386	36.3691	36.1859	36.2176	36.2296	36.3942	36.2643	36.3541	36.2475	36.1625	36.2218	36.0506	36.132	36.0578	35.9704	36.1446	36.1009	36.0673	36.1158	36.1805	36.0739	36.2296	36.205	36.1356	36.0482	36.1128	36.1404	36.0632	36.059	36.2571	36.1613	36.1757	36.1314	36.1422	36.0602	36.1015	36.2595	36.1853	36.1098	36.1194	36.1344	35.9937	35.9973	36.1218	36.1823	36.1069	36.0033	35.9895	36.0416	35.9057	36.0482	36.0829	35.9225	35.8423	35.868	35.9153	36.0392	36.0566	35.865	35.9829	35.8776	35.938	35.9051	35.8554	35.7477	35.8375	35.8261	35.9716	36.0027	35.9129	35.9273	35.8919	35.8572	35.8297	35.7781	35.8583	35.7699	35.962	36.4572
COPE-0610.r1r2_fastp	35.0818	36.5133	36.597	36.6492	36.766	36.652	36.5739	36.5374	36.5473	36.5339	36.5179	36.5271	36.4993	36.5043	36.5013	36.5134	36.4901	36.4879	36.503	36.4865	36.4699	36.4475	36.4623	36.4675	36.4488	36.4211	36.3843	36.3952	36.409	36.4299	36.4122	36.4258	36.4119	36.4044	36.4121	36.4068	36.4027	36.3771	36.3804	36.3534	36.3907	36.3973	36.3904	36.3944	36.3911	36.4004	36.3705	36.3932	36.3986	36.394	36.3724	36.3816	36.3658	36.3547	36.3345	36.3349	36.3594	36.3235	36.3152	36.3359	36.3416	36.3318	36.3441	36.3135	36.2912	36.3067	36.3154	36.3201	36.3034	36.2854	36.29	36.2967	36.2853	36.2773	36.2843	36.2741	36.2526	36.2578	36.2227	36.2147	36.1952	36.2505	36.2279	36.2119	36.2018	36.2687	36.246	36.2356	36.2513	36.2413	36.2232	36.2452	36.2352	36.1826	36.1984	36.2114	36.2269	36.2086	36.2128	36.1943	36.1403	36.1515	36.1996	36.183	36.1155	36.1132	36.1369	36.0695	36.1247	36.114	36.1272	36.1448	36.1649	36.0795	36.0655	36.0747	36.0437	36.0345	36.0772	36.0848	36.0681	36.0348	36.0882	36.056	36.0861	36.0386	36.0353	36.0698	35.9941	35.9772	35.8975	35.8541	35.8509	35.9312	35.9459	35.9631	35.9599	35.9525	35.9125	35.9664	35.9378	35.8936	35.8374	35.9639	36.4258
COPE-0611.r1r2_fastp	36.5008	36.7004	36.5341	36.6368	36.7526	36.6447	36.6036	36.5622	36.5704	36.5607	36.5402	36.5504	36.5147	36.5175	36.5134	36.5325	36.4971	36.503	36.5204	36.4996	36.4789	36.4823	36.4921	36.503	36.4761	36.4693	36.4547	36.4469	36.4343	36.4569	36.432	36.4412	36.4434	36.4252	36.4345	36.4314	36.4163	36.4025	36.4154	36.3986	36.4195	36.4204	36.4193	36.4202	36.4323	36.4268	36.3824	36.4041	36.4185	36.4056	36.389	36.3859	36.3794	36.3805	36.3311	36.356	36.3792	36.3432	36.32	36.3464	36.3477	36.3424	36.3593	36.3236	36.3088	36.3206	36.3205	36.3144	36.33	36.3023	36.3069	36.3345	36.3138	36.3099	36.3187	36.2957	36.2978	36.2649	36.2337	36.2344	36.2177	36.276	36.2611	36.2387	36.2436	36.284	36.2684	36.2603	36.2729	36.256	36.2383	36.2667	36.2632	36.2026	36.212	36.2192	36.2347	36.213	36.2105	36.1844	36.1456	36.1863	36.2191	36.1707	36.1358	36.1336	36.1324	36.1034	36.139	36.1021	36.1189	36.1306	36.1577	36.0919	36.0616	36.0825	36.0626	36.0301	36.0845	36.094	36.0792	36.0459	36.0795	36.0758	36.0827	36.06	36.0235	36.0907	36.0163	35.9749	35.949	35.9659	35.9252	35.967	36.0019	36.0045	35.9986	35.9705	35.9027	35.9711	35.9405	35.8722	35.8329	35.9416	36.4361
COPE-0612.r1r2_fastp	35.841	36.3392	36.382	36.5218	36.7158	36.5256	36.4996	36.4451	36.4698	36.4582	36.4449	36.4508	36.4104	36.4188	36.4139	36.4264	36.3908	36.4005	36.4247	36.4075	36.3801	36.371	36.3778	36.3831	36.3703	36.3375	36.3191	36.324	36.3098	36.3333	36.3163	36.3222	36.3119	36.2957	36.3146	36.309	36.3076	36.2891	36.2866	36.2603	36.3032	36.2865	36.2811	36.2853	36.2925	36.2997	36.2508	36.276	36.2882	36.2769	36.2648	36.2595	36.2483	36.2343	36.1892	36.2033	36.2361	36.2077	36.1755	36.1969	36.2009	36.2022	36.2053	36.1669	36.154	36.1762	36.1607	36.1728	36.1596	36.1553	36.1526	36.1671	36.1534	36.1418	36.1588	36.132	36.1233	36.1043	36.0673	36.0636	36.0368	36.102	36.085	36.061	36.0555	36.1162	36.0928	36.0917	36.105	36.0871	36.0753	36.0962	36.0842	36.0248	36.0393	36.0524	36.0657	36.0298	36.0559	36.0175	35.9675	36.0072	36.0455	35.9885	35.9614	35.9428	35.9406	35.8633	35.9277	35.9149	35.9315	35.9461	35.9753	35.8777	35.8636	35.8743	35.8534	35.8223	35.8733	35.8804	35.875	35.8395	35.8757	35.8761	35.8907	35.8497	35.818	35.8619	35.7925	35.7563	35.6935	35.7133	35.6872	35.7433	35.7644	35.7737	35.7582	35.7253	35.6769	35.7577	35.7058	35.6429	35.5933	35.7436	36.339
COPE-0613.r1r2_fastp	36.7244	36.2437	36.5838	36.6596	36.7647	36.6888	36.6293	36.6033	36.6017	36.5908	36.5841	36.5872	36.5417	36.5523	36.5602	36.561	36.5389	36.541	36.5568	36.5432	36.5319	36.5306	36.537	36.5367	36.5106	36.5036	36.4912	36.4923	36.4783	36.4964	36.4799	36.4843	36.4891	36.477	36.4715	36.4761	36.4632	36.4517	36.4583	36.4387	36.4604	36.4579	36.4582	36.4582	36.4735	36.4623	36.4262	36.4483	36.4477	36.4446	36.4348	36.4212	36.4163	36.4257	36.374	36.3948	36.4147	36.3868	36.3737	36.3756	36.3887	36.3937	36.3934	36.3478	36.3572	36.3592	36.3584	36.3642	36.3769	36.3664	36.3591	36.3718	36.3548	36.3592	36.3511	36.3384	36.3234	36.3002	36.2811	36.2748	36.2764	36.3221	36.2799	36.2752	36.2739	36.3221	36.3003	36.2875	36.3138	36.2949	36.2848	36.3131	36.2937	36.2409	36.2564	36.2455	36.272	36.2476	36.2529	36.2339	36.2021	36.232	36.2517	36.2195	36.168	36.188	36.1747	36.1874	36.1711	36.1446	36.151	36.1824	36.2044	36.1422	36.1098	36.1302	36.103	36.0695	36.1207	36.1153	36.1065	36.1204	36.126	36.1136	36.1107	36.0865	36.0672	36.1077	36.042	36.0166	35.9837	36.0239	35.9903	36.0156	36.0453	36.0375	36.0219	35.9942	35.9423	35.9874	35.9584	35.9176	35.8969	35.9777	36.4442
COPE-0614.r1r2_fastp	36.7746	36.7576	36.6647	36.7042	36.7898	36.7138	36.6314	36.558	36.5801	36.5585	36.6302	35.8936	36.5624	36.5643	36.5118	36.5432	36.5586	36.5662	36.5562	36.5038	36.4961	36.4264	36.3766	36.4569	36.5096	36.51	36.5341	36.5317	36.5146	36.4956	36.5157	36.4932	36.5396	36.5015	36.4436	36.4771	36.5674	36.5943	36.4752	36.4854	36.4929	36.422	36.3832	36.495	36.1766	36.3827	36.4573	36.5333	36.5885	36.2547	36.4541	36.4648	36.3614	36.438	36.4241	36.3118	36.4289	36.4528	36.4653	36.502	36.4369	35.7964	36.3638	36.3848	36.0901	36.1981	36.1449	35.976	36.2449	36.3848	36.2953	36.313	36.293	36.4573	36.4678	36.3672	36.2459	36.3949	36.3726	36.3249	36.3197	36.2283	36.3481	36.2068	36.156	36.3521	36.3096	36.3249	36.3767	36.361	36.3519	36.2607	36.3308	36.3076	36.2774	36.114	36.3348	36.3851	36.1053	36.2803	36.2811	35.0552	36.2609	36.2451	36.2548	36.1801	36.2137	36.166	36.2891	36.2455	36.1693	36.2646	36.3559	36.2805	36.1629	36.2569	36.1345	36.1316	36.2055	36.2561	36.226	36.2112	36.2534	36.1699	36.2667	36.1803	36.0901	36.1563	36.1412	36.1375	36.2099	36.0986	36.0928	36.0805	36.1067	36.1956	36.2197	36.0741	36.0093	36.1616	36.1596	36.1373	35.9957	36.1453	36.4263
COPE-0615.r1r2_fastp	35.9107	36.2303	36.5181	36.5928	36.7356	36.6576	36.5803	36.5528	36.5224	36.5356	36.5522	36.2865	36.5222	36.511	36.5217	36.5346	36.5146	36.4995	36.5216	36.4872	36.4802	36.4811	36.4414	36.4727	36.4688	36.4481	36.4188	36.4386	36.4421	36.4468	36.4445	36.4517	36.4739	36.4309	36.4307	36.4352	36.4731	36.4538	36.4395	36.4178	36.4204	36.4091	36.4051	36.408	36.3025	36.391	36.4038	36.4186	36.4559	36.4196	36.4146	36.4127	36.3781	36.3863	36.357	36.3142	36.3596	36.3654	36.3558	36.4029	36.3742	36.2268	36.3689	36.355	36.3043	36.3238	36.2522	36.2243	36.3156	36.3335	36.301	36.3416	36.3243	36.3348	36.3527	36.3313	36.2632	36.2538	36.2546	36.25	36.2025	36.2384	36.2641	36.2264	36.1356	36.2745	36.2595	36.2467	36.3011	36.2639	36.2464	36.2319	36.2495	36.1927	36.2146	36.2307	36.2237	36.0615	36.2242	36.2202	36.2016	36.0929	36.2458	36.201	36.14	36.0864	36.1558	36.0987	36.1611	36.1167	36.1023	36.1924	36.2128	36.1622	36.06	36.1291	36.084	36.0592	36.1137	36.1384	36.1016	36.1014	36.1381	36.1069	36.1083	36.0832	36.0646	36.0905	36.0395	36.032	35.967	35.9805	35.9394	35.9503	36.0032	36.0014	35.9986	35.9865	35.8412	35.9114	35.9337	35.9508	35.9076	36.0154	36.4435
COPE-0616.r1r2_fastp	35.7991	36.3059	36.247	36.4099	36.6854	36.5055	36.4741	36.428	36.4374	36.426	36.4071	36.4111	36.3743	36.3841	36.3838	36.3884	36.3522	36.3573	36.3907	36.3725	36.3228	36.3338	36.3453	36.3559	36.329	36.317	36.2945	36.3035	36.2799	36.3121	36.2733	36.2776	36.2944	36.2605	36.2786	36.277	36.2752	36.2681	36.2671	36.239	36.2726	36.2628	36.2566	36.257	36.262	36.2619	36.2191	36.2449	36.2477	36.2288	36.2353	36.2188	36.2173	36.2227	36.1618	36.1907	36.2082	36.1577	36.1422	36.1943	36.1817	36.146	36.1636	36.14	36.1301	36.1336	36.1417	36.136	36.1251	36.114	36.1506	36.1506	36.108	36.1099	36.1354	36.1172	36.0776	36.0526	36.0353	36.0146	35.9623	36.0659	36.0401	36.0229	36.0323	36.0782	36.0596	36.0411	36.0647	36.0366	36.0195	36.0485	36.0431	35.9715	35.9568	36.006	36.0304	35.9933	35.9926	35.9646	35.9524	35.9692	36.0032	35.9533	35.9133	35.8868	35.8959	35.7899	35.8732	35.8414	35.8767	35.8959	35.9167	35.8245	35.8077	35.8241	35.7696	35.6963	35.805	35.8469	35.8168	35.7414	35.8101	35.8006	35.7849	35.7732	35.791	35.7951	35.7164	35.6916	35.6609	35.6723	35.6404	35.6739	35.7263	35.7214	35.7129	35.6816	35.5119	35.6537	35.6619	35.5905	35.5119	35.7019	36.296
COPE-0617.r1r2_fastp	36.4236	36.6717	36.5168	36.653	36.7818	36.6934	36.6214	36.5304	36.5598	36.5428	36.6014	35.8195	36.5417	36.5433	36.5038	36.5401	36.5283	36.5419	36.5257	36.5005	36.5003	36.3969	36.3637	36.4638	36.4938	36.4826	36.5078	36.4591	36.4808	36.4844	36.4809	36.4789	36.4674	36.3813	36.4291	36.4649	36.5236	36.5242	36.4503	36.4547	36.4608	36.398	36.3696	36.4361	36.0475	36.269	36.3845	36.4663	36.5028	36.3348	36.3849	36.4178	36.2862	36.4127	36.3759	36.2322	36.3126	36.4153	36.4127	36.4561	36.4004	35.8889	36.3589	36.3123	36.033	36.0661	36.0179	35.8738	36.2657	36.3241	36.1663	36.1645	36.1723	36.3196	36.3727	36.3287	36.2165	36.2725	36.307	36.2717	36.2398	36.0905	36.3009	36.0518	35.9161	36.2255	36.2042	36.1984	36.3092	36.2991	36.3031	36.1418	36.2744	36.2199	36.1576	36.0717	36.2968	36.2722	36.1214	36.1734	36.1825	35.5039	36.1941	36.2001	36.1652	35.9848	36.1587	36.0527	36.2073	36.1078	36.0671	36.2196	36.2327	36.2556	36.0285	36.1769	36.0961	36.1396	36.1084	36.1697	36.0974	36.0034	36.1666	36.1382	36.1816	36.0723	36.0483	36.148	35.9982	36.0406	36.1063	35.7722	35.9879	36.005	36.0878	36.0795	36.0636	35.8242	35.895	36.0791	36.0493	35.9956	35.915	36.0263	36.4229
COPE-0618.r1r2_fastp	36.6812	36.5984	36.5691	36.6659	36.7889	36.65	36.6036	36.5591	36.5498	36.5554	36.5469	36.5474	36.5102	36.5221	36.5043	36.5076	36.4849	36.4945	36.5122	36.4943	36.484	36.48	36.4838	36.4762	36.4425	36.4493	36.442	36.4332	36.4144	36.438	36.4184	36.4347	36.4274	36.4179	36.4137	36.4172	36.4148	36.4151	36.3983	36.3732	36.3979	36.3833	36.3939	36.4147	36.4116	36.4004	36.3666	36.369	36.3703	36.3666	36.3584	36.3611	36.3365	36.3595	36.3152	36.3421	36.3435	36.3158	36.3187	36.3444	36.3284	36.3045	36.3135	36.2919	36.2835	36.292	36.291	36.3056	36.2894	36.2848	36.294	36.3015	36.2773	36.2645	36.2714	36.255	36.2337	36.2176	36.1955	36.1884	36.1822	36.2205	36.1904	36.1958	36.2037	36.2306	36.2134	36.1932	36.2003	36.1807	36.1777	36.2016	36.1768	36.1081	36.1286	36.141	36.1583	36.1354	36.1295	36.1276	36.0919	36.1197	36.1566	36.1193	36.0674	36.0573	36.0734	36.0939	36.0616	36.0283	36.0289	36.0593	36.0991	36.024	35.9726	35.9727	35.9598	35.9346	35.9795	35.9718	35.9532	35.995	36.0059	35.9923	35.9627	35.9426	35.932	35.9409	35.8907	35.8687	35.8364	35.8563	35.8262	35.8332	35.8596	35.8572	35.8551	35.8165	35.7333	35.8079	35.795	35.758	35.7349	35.808	36.3733
COPE-0619.r1r2_fastp	36.3425	36.6922	36.5568	36.6354	36.7257	36.6504	36.5882	36.5456	36.5671	36.5486	36.5287	36.5459	36.522	36.5198	36.5364	36.5284	36.507	36.508	36.516	36.496	36.4903	36.4753	36.4906	36.4901	36.4668	36.4585	36.4099	36.4298	36.431	36.4438	36.4338	36.4351	36.4434	36.4271	36.4432	36.4262	36.425	36.3978	36.4049	36.3939	36.4295	36.4309	36.4131	36.408	36.4347	36.4312	36.3876	36.3922	36.415	36.4134	36.3878	36.4159	36.3773	36.3715	36.3669	36.3559	36.3833	36.353	36.3485	36.3651	36.3626	36.3524	36.3693	36.359	36.2893	36.3118	36.3327	36.3289	36.3345	36.2879	36.2864	36.3016	36.2869	36.3129	36.312	36.2837	36.2789	36.2522	36.2228	36.259	36.2272	36.2604	36.2666	36.2617	36.1908	36.2398	36.1846	36.2775	36.2655	36.2698	36.2022	36.2839	36.2636	36.1395	36.1976	36.209	36.2433	36.2015	36.2229	36.1551	36.0663	36.1213	36.1744	36.1824	36.1292	36.1038	36.1005	36.121	36.1512	36.1105	36.0833	36.1198	36.134	36.13	36.0454	36.0666	36.045	36.0746	36.102	36.1135	36.0525	36.0312	36.0423	36.015	36.1187	36.0458	36.0006	36.1142	36.0084	35.9599	35.9522	35.8759	35.8041	35.9518	36.0281	36.0168	36.0339	36.0102	35.9645	36.023	35.9811	35.8103	35.7547	35.8935	36.4404
