Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145
COPE-0520.r1r2_fastp	0.0010743200000000001	0.010027	0.063385	0.452647	99.59710000000001	24.092	41.0541	42.972500000000004	41.235699999999994	44.0551	40.0991	36.0173	38.2082	35.887	39.2883	36.1391	38.664100000000005	42.7129	42.9589	37.7277	40.4686	40.4711	37.4859	37.8899	39.3656	37.729099999999995	37.196600000000004	41.131099999999996	39.9529	39.4265	36.8725	41.0273	36.0603	36.9287	39.3205	39.2765	38.0818	40.7454	39.766	38.0861	38.026700000000005	38.5205	38.222899999999996	40.1911	38.8733	40.0264	39.1021	39.217400000000005	40.0145	41.7993	44.2223	38.1939	39.1766	41.9132	37.0354	41.082800000000006	36.506499999999996	41.734500000000004	37.5662	41.2224	39.8441	37.878099999999996	40.739	42.099399999999996	39.9551	39.515699999999995	36.526599999999995	37.2568	39.409	37.0859	36.9108	38.3841	39.690799999999996	40.2273	40.4976	40.5803	38.8553	42.3591	41.0065	41.1057	41.1494	39.8373	40.3974	37.4129	38.1015	41.0097	40.0206	39.0691	43.0799	37.867	39.0097	40.8672	40.3365	40.455000000000005	38.6795	39.5272	39.2188	40.9248	38.266600000000004	40.4418	39.1049	40.098	41.371	39.4061	39.3775	41.829100000000004	42.5496	42.6391	40.5528	38.5979	41.2038	40.963899999999995	42.1241	38.433099999999996	39.204899999999995	39.5762	40.1563	38.4253	40.130900000000004	39.5071	40.6573	40.0024	40.761199999999995	39.8713	39.6102	39.5182	40.7068	38.8546	41.2321	42.146	39.2274	41.2325	39.2432	39.9214	41.6081	38.6319	41.8534	39.4469	38.190000000000005	39.6049	41.269600000000004	42.5591	43.5674	40.369699999999995	40.605000000000004
COPE-0521.r1r2_fastp	0.000354868	0.00204049	0.016856200000000002	0.317074	99.7399	20.8264	45.637899999999995	40.6026	40.8259	42.1677	40.3302	35.287800000000004	36.944700000000005	36.5454	37.2009	35.646899999999995	39.6775	42.8008	40.7067	37.8413	38.7137	41.4633	38.983200000000004	39.9578	38.656	41.8937	37.3001	42.585699999999996	41.754400000000004	42.655300000000004	40.5151	38.7988	38.1673	39.9653	41.4221	39.4313	41.054899999999996	40.5124	40.2412	40.7572	38.310300000000005	41.8809	37.3469	39.4544	40.2118	38.9079	40.4011	39.670899999999996	41.457300000000004	41.0293	42.910399999999996	39.3743	39.1612	43.235600000000005	40.2032	43.411100000000005	39.582499999999996	40.7559	37.9445	42.9942	37.8313	38.4573	40.3867	40.6818	39.9968	39.8246	39.1141	36.5512	40.4224	38.8207	37.2332	37.8466	38.780300000000004	37.9076	42.0164	42.4552	41.4551	40.7222	42.5814	40.5068	38.79	40.0148	38.2658	41.4951	38.4195	41.0067	41.922	41.783500000000004	43.1636	38.7919	41.4238	42.7725	39.1864	40.6072	37.624	42.2347	37.6815	39.2871	43.9375	39.9712	40.975899999999996	42.6122	42.2358	38.371	40.8142	43.979099999999995	40.4318	39.8237	39.848299999999995	41.2306	39.0051	39.7849	39.6545	38.1673	40.611799999999995	42.5659	38.7507	39.650200000000005	41.6361	42.7602	39.2926	38.4621	43.6819	41.4349	42.954100000000004	42.742599999999996	43.7365	41.6151	38.9851	40.2543	42.0466	42.1147	37.935900000000004	43.2443	41.2534	40.2305	40.1121	41.6448	41.015499999999996	42.748599999999996	43.0018	42.9979	39.4425	42.0202	39.7687
COPE-0522.r1r2_fastp	0.000624512	0.00706684	0.074547	0.410929	99.6259	19.8964	44.1848	39.8523	37.146699999999996	43.0563	38.9752	36.176700000000004	37.177	35.675200000000004	36.229299999999995	35.733399999999996	39.297900000000006	40.1827	40.855399999999996	36.8962	37.9002	39.3705	37.382799999999996	35.721000000000004	38.3341	38.6366	37.2489	39.6346	39.9238	39.6465	37.156099999999995	38.4717	35.0498	36.8368	38.0148	39.2618	38.6588	38.5396	40.0702	38.4463	37.6985	37.5242	36.4356	39.625	37.9086	40.0531	38.257000000000005	38.9799	38.8148	39.9508	40.5985	38.5317	38.5521	40.3181	37.2527	40.0509	37.1194	41.0762	37.447399999999995	39.9865	37.9167	38.195499999999996	37.879200000000004	39.1078	37.6597	36.8087	35.6286	37.0286	39.2623	38.1004	36.9281	37.114799999999995	37.453599999999994	37.861	37.599700000000006	39.407	38.3033	39.8237	38.6019	40.4587	38.236799999999995	39.1648	38.4857	37.8207	36.0605	40.4851	39.2817	38.886700000000005	40.171600000000005	39.834599999999995	37.8478	41.0637	37.754	38.5449	36.696600000000004	38.3942	37.894299999999994	38.6019	41.4597	38.7437	37.693599999999996	39.3493	38.5884	36.7113	38.423	39.6391	40.2731	38.9221	38.0686	38.7222	38.6731	37.8824	38.289899999999996	39.01	38.088899999999995	39.4093	38.4855	38.5797	38.6812	39.9961	38.58	37.7419	40.089000000000006	39.4418	40.2218	38.332899999999995	39.350699999999996	37.6716	38.3545	38.4049	38.6647	39.2103	37.7815	40.6604	40.4973	37.1091	39.7258	38.7678	38.1653	39.1538	39.5984	40.5269	38.3284	39.541	39.2353
COPE-0523.r1r2_fastp	0.000702015	0.0031590700000000004	0.0386109	0.473158	99.6023	19.2795	37.832300000000004	48.815	45.7181	51.6273	34.1387	32.6879	45.494099999999996	33.7522	44.5232	31.7241	45.8837	38.661699999999996	45.6001	45.5169	49.253099999999996	32.8919	31.518	35.9309	47.8259	33.1674	43.2045	36.9783	35.9306	47.4506	46.2053	44.3502	32.427099999999996	32.0137	34.1545	45.0466	33.2608	34.1829	46.3716	32.6335	45.2288	49.2078	44.2466	34.2675	38.163000000000004	36.1155	35.768	35.923899999999996	33.345	45.233000000000004	39.9731	43.7844	34.7382	46.4453	46.4053	36.165000000000006	34.9979	35.8045	32.5258	36.0369	37.4097	35.5255	45.1108	37.5301	44.7479	32.887699999999995	34.785199999999996	35.6778	32.9551	32.8733	34.5858	32.6241	44.3393	36.8172	34.747699999999995	38.278800000000004	35.217999999999996	45.6717	37.329	47.7244	44.6145	33.5788	47.3495	34.5002	34.2089	37.0717	37.235600000000005	33.4454	35.052299999999995	49.0754	37.918	34.4728	33.8403	46.0168	33.3082	33.45	44.3095	36.4374	49.5054	35.9611	47.3527	34.9688	36.6789	47.55	47.0017	39.9127	45.2593	37.068200000000004	45.5945	33.5111	33.5792	36.4508	45.8729	32.8073	37.0173	33.685500000000005	49.593199999999996	34.626200000000004	36.8611	34.2749	45.0933	36.0415	45.524300000000004	38.7541	36.4486	44.8865	39.8299	47.005599999999994	47.8543	45.9325	34.1323	34.2727	46.399	48.1695	36.7193	44.4509	35.734300000000005	38.5059	33.1997	46.035399999999996	34.371	46.8055	35.6088	45.301399999999994	48.8296
COPE-0524.r1r2_fastp	0.0004920679999999999	0.00910326	0.0998898	0.331408	99.703	22.4122	45.6009	42.8212	40.0319	43.8551	42.3097	36.5865	38.6952	39.0156	39.1406	37.47	41.068	42.1855	42.169200000000004	40.4947	40.0204	40.9932	37.6914	39.253	40.3134	39.8742	39.0254	42.5863	40.2831	42.092	39.6594	40.3752	37.3819	39.0424	40.2807	41.2235	39.3366	40.1791	42.2056	39.346	39.9303	39.8582	39.806599999999996	41.9446	39.8804	40.6729	39.5864	41.9581	40.62	43.1639	41.675200000000004	40.890100000000004	40.890100000000004	41.8509	39.455200000000005	41.6351	38.9824	41.9741	38.976699999999994	41.505900000000004	39.0702	39.7411	39.0338	40.106700000000004	42.3476	39.604099999999995	38.3906	39.0163	41.1398	40.633	39.7839	40.3045	39.87	39.490700000000004	41.0896	41.1103	40.043	42.3589	40.4792	42.4153	41.501	41.0732	40.3422	39.0734	37.9099	42.0418	41.0896	40.7902	41.6233	41.273700000000005	40.5631	41.3859	40.4561	39.7207	40.1837	40.7504	39.4973	41.1632	41.9756	40.9499	39.9862	42.6485	41.2655	39.9512	40.611799999999995	43.0518	42.4423	42.2691	41.1179	40.2497	40.2945	38.528400000000005	41.8915	39.2894	39.961600000000004	41.0862	40.4249	41.3701	40.192099999999996	41.3335	42.4197	40.385	42.0398	41.1912	40.8485	41.2279	42.2261	39.6811	40.3911	42.051899999999996	40.579100000000004	41.362	40.0393	42.4359	42.5407	39.114	41.6363	40.6802	40.4854	41.220800000000004	42.2899	42.128	41.0995	41.9561	42.073899999999995
COPE-0525.r1r2_fastp	0.00038196599999999997	0.00361399	0.0282361	0.250952	99.7859	22.0326	42.7066	42.263600000000004	38.036500000000004	42.3401	37.8176	37.6162	36.2562	35.3994	35.9098	35.605199999999996	38.616099999999996	40.6126	41.653800000000004	38.3849	37.3802	37.6711	35.486000000000004	35.0899	38.898500000000006	39.0233	35.8341	38.1031	37.8921	39.8458	37.9054	39.1154	36.7797	37.1049	39.5741	40.0599	39.729	38.0391	39.082	37.0344	36.5732	38.670100000000005	35.471799999999995	38.889	37.9139	38.5747	37.99	40.2188	38.1512	40.688	38.2928	38.8318	37.3791	39.7072	36.705	38.0495	36.2206	39.891	38.203900000000004	40.3233	38.0554	39.578	36.7542	37.8894	36.695499999999996	35.113	35.5288	37.4292	38.0969	40.0798	35.9154	36.3676	38.2082	36.829499999999996	37.9689	37.347	36.656499999999994	40.1603	38.745200000000004	41.6351	36.992599999999996	38.1023	36.8387	36.4693	34.5906	41.8984	39.1825	38.1824	39.7858	39.2093	38.975	39.6405	38.8424	37.0293	38.2453	38.6094	37.2251	37.0736	39.977000000000004	40.3912	36.2133	38.491	38.3602	36.7775	37.180600000000005	39.4621	38.682	38.01	39.759499999999996	37.332100000000004	37.7621	36.206700000000005	39.7421	36.6775	37.9446	39.867799999999995	39.1532	39.7951	37.6537	38.7019	37.9724	37.2659	38.4822	39.1916	38.9096	37.290600000000005	39.638600000000004	37.9343	37.744499999999995	40.2804	37.1896	37.8048	37.0087	38.2654	39.259	35.855	38.7117	38.6415	36.802600000000005	39.6455	39.840599999999995	38.2714	39.1868	37.8132	38.433299999999996
COPE-0526.r1r2_fastp	0.000705972	0.00305921	0.0283565	0.360516	99.7115	20.796799999999998	36.1888	37.9989	35.9288	53.1226	35.876799999999996	44.0818	46.3321	45.2346	34.6661	32.4195	33.7517	51.629000000000005	37.5372	46.299800000000005	49.1658	34.5557	32.2103	46.0218	49.0566	33.1064	32.8679	36.7461	49.0772	47.421400000000006	46.102199999999996	34.7757	30.9495	32.079299999999996	33.1567	34.4368	33.6783	35.266799999999996	48.8757	32.855000000000004	46.5745	48.0728	32.563199999999995	35.1734	48.6821	34.9935	48.722500000000004	34.887299999999996	35.8991	36.019600000000004	52.6188	34.5026	34.7485	37.0892	32.1736	48.654399999999995	32.0567	49.589	33.495000000000005	49.6418	48.1287	33.957100000000004	35.4292	51.0817	34.8911	34.5111	45.4162	33.6306	33.7521	32.752700000000004	46.0733	32.9925	34.1308	36.1146	36.417500000000004	49.8416	48.1314	36.1961	36.9922	49.384699999999995	35.7102	34.920899999999996	35.4518	46.3024	34.1033	50.344	47.700900000000004	34.6573	38.0052	47.044000000000004	48.200700000000005	35.5097	35.5468	47.5382	33.006099999999996	34.509299999999996	33.8782	48.769	34.6129	48.538399999999996	47.970400000000005	35.3643	49.8088	48.4129	48.6303	50.956100000000006	37.742	36.742000000000004	36.0645	34.3134	36.0839	49.5242	37.014	34.318	35.6778	34.7779	49.0087	33.9565	36.5356	35.722300000000004	36.7877	35.1403	35.7183	48.566199999999995	35.645900000000005	34.6436	50.021300000000004	48.8396	36.6441	37.9722	34.079	36.1672	48.3321	35.9201	51.027	34.1474	36.104	49.2456	33.7695	34.8302	37.1792	37.256099999999996	38.7791	34.1268	50.132
COPE-0527.r1r2_fastp	0.0019319900000000002	0.0198719	0.143244	0.61603	99.4273	19.3798	46.3419	42.3385	41.3852	40.4957	39.1248	36.0687	35.665400000000005	33.9377	35.2669	34.6602	38.344	42.3946	38.837500000000006	36.2456	37.4865	40.4203	37.5952	39.225	38.6178	42.4768	35.8906	42.8144	40.4767	43.3401	39.915800000000004	37.909	38.8242	39.778400000000005	42.3275	39.523599999999995	41.2839	40.932	38.4627	39.5816	37.3253	41.957899999999995	35.6781	38.067499999999995	39.5002	38.4011	41.0477	38.9065	41.677	39.860600000000005	43.9617	37.2952	37.4658	42.4718	39.2068	42.3223	39.000299999999996	39.8407	37.161899999999996	43.5852	36.2782	38.9449	39.7806	40.0362	37.5108	38.7917	39.5992	35.5269	38.2615	38.6355	36.625600000000006	36.525400000000005	37.627500000000005	36.904900000000005	41.1683	42.052099999999996	39.5617	38.9253	41.6875	39.7439	36.3593	38.2645	37.2798	40.207	39.1668	39.2018	42.8006	39.6211	43.1334	38.0688	41.7451	42.700900000000004	37.758900000000004	40.1278	37.432900000000004	41.8972	37.2466	35.9205	42.42	39.2071	40.1899	40.7709	42.289100000000005	37.4989	40.2418	42.6355	37.0954	37.7928	39.0749	40.2153	36.8922	39.9776	38.83	36.2751	42.2447	42.0355	38.0909	38.7809	41.1978	41.6171	37.3195	37.686	41.2682	40.9401	41.722	42.303200000000004	43.0514	42.3275	37.394	38.7221	40.6031	40.2252	35.3199	42.700900000000004	39.2661	40.5142	38.644800000000004	41.6414	40.853899999999996	42.734899999999996	42.2906	41.0644	39.4642	40.224	39.7032
COPE-0528.r1r2_fastp	0.000661322	0.00446392	0.0389353	0.497149	99.5784	21.482699999999998	43.222300000000004	41.0932	40.2178	41.6832	38.5849	36.226	36.1985	35.9987	37.0026	34.7512	38.9579	40.9779	40.4776	38.5247	37.337399999999995	38.940599999999996	37.2175	37.546800000000005	38.5962	40.1616	36.3539	39.577600000000004	39.0687	42.4717	39.6134	38.4915	38.7335	39.108900000000006	40.9887	39.961999999999996	40.652300000000004	39.8784	38.0174	38.771	37.602799999999995	40.461999999999996	37.0166	38.8335	39.6608	38.1882	39.7926	39.966	40.129999999999995	39.8371	40.7588	38.513	37.3606	41.531099999999995	38.5355	40.5795	38.2093	38.567	37.8061	41.5852	38.0609	39.0575	38.4622	39.581	37.215900000000005	37.9064	37.8882	37.6644	38.5287	38.4195	36.9428	37.2509	38.2023	37.344500000000004	40.6684	39.098699999999994	39.0833	38.948100000000004	41.0848	41.3495	37.1689	37.688500000000005	37.887	39.041199999999996	38.3565	40.4696	41.848400000000005	39.7405	42.0801	38.2121	40.9155	40.2978	39.2038	38.624900000000004	38.0463	40.6146	37.6133	38.3249	41.3322	40.4169	39.6337	40.497	41.1625	37.7917	39.777699999999996	41.1228	39.0806	38.2668	40.155	39.15	38.391999999999996	38.4809	40.3336	36.7878	40.550599999999996	40.9541	39.1042	39.0506	40.414699999999996	40.1286	39.2678	38.163000000000004	40.1091	40.3777	40.1225	40.2149	41.950199999999995	40.4916	38.277699999999996	39.352	40.1631	40.7164	37.6309	40.334399999999995	39.0438	38.9092	38.904300000000006	40.7552	40.2937	42.3863	42.0205	40.9902	39.548899999999996	39.9838	39.336
COPE-0529.r1r2_fastp	0.000574847	0.00581745	0.045183	0.325984	99.73490000000001	25.830199999999998	40.6075	44.0127	43.8769	45.347100000000005	41.5257	36.301	38.766099999999994	36.8192	40.083400000000005	35.7997	38.81	45.2436	43.7805	39.358	43.3767	42.9795	37.1657	37.7542	41.1215	37.005700000000004	37.8947	42.951699999999995	41.0196	40.2574	36.4119	42.3447	35.876000000000005	37.1909	40.5026	38.095600000000005	37.8711	41.2872	41.3852	38.309	39.151	39.5237	37.7824	40.190599999999996	39.4364	40.8498	39.638400000000004	40.0099	40.0281	42.513600000000004	46.6727	37.8562	41.15	42.4675	36.538900000000005	41.936299999999996	35.8664	41.9316	36.8781	42.3944	40.251	39.3399	41.0835	42.4014	39.8713	41.1567	35.9941	37.4888	40.3848	37.2482	37.1325	39.334	40.651900000000005	38.6313	40.9729	42.111900000000006	41.076499999999996	43.6221	42.954100000000004	41.9366	43.3806	40.7397	39.5926	37.6183	39.6605	40.4282	39.261	40.780100000000004	44.2875	37.6271	39.1515	41.1892	40.5989	43.8354	37.8114	39.9548	41.3786	41.645700000000005	37.925799999999995	41.7821	38.896	40.3144	42.1541	39.0846	39.541399999999996	44.2882	43.4556	43.5451	40.4444	39.582899999999995	41.916199999999996	42.596000000000004	43.9617	38.8355	39.617799999999995	39.881499999999996	40.5411	38.2761	40.8323	41.443999999999996	40.5513	39.81	41.6771	39.0789	39.0486	40.159	41.3809	38.1666	42.047200000000004	43.4224	38.304300000000005	41.3298	38.9287	39.4726	42.614000000000004	39.6686	41.5973	41.555	37.5626	39.961200000000005	43.2404	44.4109	45.383	40.8028	42.3431
COPE-0530.r1r2_fastp	0.000909864	0.0049663400000000005	0.0396928	0.47441799999999995	99.5951	20.272299999999998	43.8067	40.2113	37.4898	42.344300000000004	37.8258	36.1617	36.4987	34.8541	36.2261	35.1045	38.7077	38.9092	39.5253	37.2846	36.82	38.3232	36.850899999999996	36.268899999999995	37.3138	38.7815	36.2967	38.9283	38.2753	40.2083	37.1541	37.2485	35.790499999999994	36.0833	38.791599999999995	37.9895	38.9363	38.8671	38.5603	38.131	36.691	37.642199999999995	35.3086	38.7398	38.709500000000006	39.5453	37.366899999999994	38.3947	38.976499999999994	38.2937	40.281800000000004	36.9414	36.7629	38.7011	37.3943	39.191199999999995	36.5551	39.2262	35.524899999999995	39.905	36.268699999999995	37.182900000000004	37.5584	38.6936	36.7584	35.4938	36.750899999999994	35.5646	37.8697	37.455	35.5017	36.0829	36.2115	36.735600000000005	38.6233	37.4266	37.4347	39.3636	38.2226	40.2648	36.9345	37.0353	36.9668	37.0177	36.1026	38.6921	39.1669	38.3163	39.4774	38.8326	38.7824	39.5454	36.8889	37.749	35.826	37.5517	36.7859	37.3487	40.154	38.4464	37.7643	39.0684	37.812400000000004	36.7644	37.7763	39.6843	37.7885	37.4624	37.6862	37.633	37.3527	37.3738	38.4758	36.342	36.856899999999996	38.5077	37.0299	37.1475	38.6739	38.981300000000005	37.133500000000005	36.9099	38.6483	38.1942	38.9048	37.8855	38.498599999999996	37.3491	37.4424	37.4555	37.9705	38.5703	36.829699999999995	38.7857	38.165	37.016799999999996	37.8289	38.4364	37.9139	38.5777	39.0184	39.2241	37.303	38.9022	37.8348
COPE-0531.r1r2_fastp	0.00119405	0.0095524	0.0960357	0.681632	99.3888	19.489	48.588300000000004	40.902899999999995	41.7664	42.716	42.112100000000005	35.2155	37.0674	38.3136	37.6099	35.77	40.539199999999994	45.2071	40.1663	38.5331	37.940200000000004	42.681599999999996	40.1746	40.501	39.6539	42.7767	37.9413	45.237	43.282900000000005	44.518	41.5218	40.3677	38.2583	41.0533	42.5587	41.5443	41.8332	43.6	41.943200000000004	41.870400000000004	39.1556	43.545899999999996	38.5937	41.2974	39.9681	40.8814	41.8843	40.9808	43.3656	42.468	44.9706	41.2472	40.765499999999996	44.431799999999996	40.7887	45.5516	41.566199999999995	41.6192	39.069199999999995	45.1011	38.3953	38.7658	42.1796	42.3667	41.042899999999996	41.7999	41.5874	35.9765	39.7354	39.3355	38.5386	40.1443	39.4427	38.6786	42.9307	43.7301	43.4978	40.9864	43.507200000000005	41.289	40.1308	40.537099999999995	40.3515	43.3166	39.4226	40.9602	42.611399999999996	42.224000000000004	44.4692	40.1528	42.173100000000005	44.0043	39.9983	41.6823	38.7402	42.8528	39.4736	39.3872	44.7367	40.603699999999996	42.7385	43.3906	43.126599999999996	37.8925	43.4444	44.377	42.1241	40.5268	41.3532	41.8338	38.6571	40.3562	38.9169	39.208999999999996	42.1089	43.423899999999996	39.3303	41.2445	41.9611	44.033899999999996	41.854400000000005	39.3318	45.3129	42.7558	45.088499999999996	44.783699999999996	44.7673	42.3209	39.4702	41.3039	45.1823	42.1672	39.9196	46.6861	43.499500000000005	43.140299999999996	40.4535	42.863	42.6556	44.0852	45.4178	44.1903	41.068599999999996	43.4904	40.1806
COPE-0532.r1r2_fastp	0.0012558299999999999	0.00847686	0.0916757	1.39805	98.8789	21.313	43.5612	42.0991	38.9529	43.924	40.2876	37.0828	38.7785	37.5277	38.6311	36.5565	40.8671	40.6028	41.5742	39.041599999999995	39.4625	39.1071	37.3878	37.697399999999995	39.0882	39.745000000000005	37.8169	40.483599999999996	39.5326	40.8629	38.7423	39.4524	37.506699999999995	37.9409	39.6224	40.6835	39.4725	39.794000000000004	40.809	39.1995	39.7651	39.5063	38.4046	41.125	40.3791	39.7851	38.5766	41.0687	40.6182	41.05	40.7937	39.8552	40.706399999999995	40.8207	38.4985	40.3036	37.8354	40.495999999999995	38.4905	41.2983	38.3446	39.797	39.286	39.0452	40.1172	37.554700000000004	38.4798	38.2139	40.5372	40.2806	38.5374	38.9404	38.8801	39.3086	41.0406	38.906800000000004	39.650999999999996	41.6806	39.809400000000004	42.1456	39.9019	40.0519	39.7705	39.1631	37.9362	41.037800000000004	40.6288	40.0471	40.5472	40.544999999999995	39.5631	40.6552	40.002300000000005	38.9347	39.4326	40.1604	38.9584	39.9293	42.17	41.702600000000004	39.2688	41.5242	39.7282	40.0877	39.7485	41.802099999999996	40.9321	40.4273	40.8615	39.7031	40.2431	38.3198	41.0189	39.0372	39.0988	40.827400000000004	40.258500000000005	40.2637	40.0615	40.688	40.313	40.3199	40.7342	39.1275	40.7773	40.7252	40.697100000000006	39.2476	40.7111	40.7988	40.3078	41.1657	38.9524	41.092099999999995	41.4236	38.711800000000004	40.6437	39.8816	40.2025	40.6894	41.5173	41.174	40.3268	40.2865	41.3444
COPE-0533.r1r2_fastp	0.0	0.0	0.0	0.283286	99.7167	21.5297	47.3088	52.4079	43.0595	42.776199999999996	39.3768	40.226600000000005	47.592099999999995	45.609100000000005	37.1105	34.5609	53.8244	37.960300000000004	39.3768	48.4419	44.4759	38.8102	38.2436	45.042500000000004	33.427800000000005	51.2748	37.960300000000004	33.711	48.4419	33.711	49.2918	42.2096	40.5099	41.9263	39.3768	41.9263	47.592099999999995	54.67419999999999	39.0935	51.558099999999996	41.9263	39.0935	38.5269	52.4079	37.960300000000004	49.0085	43.3428	41.3598	37.960300000000004	43.6261	41.3598	41.9263	47.3088	45.8924	32.861200000000004	35.9773	46.4589	36.2606	39.9433	35.6941	39.6601	40.5099	29.744999999999997	54.390899999999995	46.1756	43.3428	34.5609	30.594900000000003	49.8584	42.2096	36.2606	39.9433	41.3598	40.5099	40.226600000000005	51.2748	50.9915	34.2776	34.2776	49.8584	29.744999999999997	42.2096	32.5779	49.0085	40.226600000000005	34.2776	40.7932	38.2436	33.9943	43.9093	37.1105	47.592099999999995	57.223800000000004	43.6261	44.1926	41.6431	40.226600000000005	40.7932	53.8244	45.8924	33.9943	35.6941	51.558099999999996	38.8102	45.3258	41.9263	38.5269	41.3598	45.609100000000005	39.9433	43.0595	38.5269	44.4759	41.6431	50.1416	32.861200000000004	35.1275	40.5099	51.2748	42.2096	45.3258	52.1246	39.3768	39.6601	45.042500000000004	43.6261	39.0935	40.226600000000005	33.711	49.8584	46.7422	43.3428	35.1275	48.7252	40.7932	40.7932	39.6601	38.5269	42.2096	44.4759	35.6941	37.960300000000004	55.2408	26.420500000000004	39.2442
COPE-0534.r1r2_fastp	0.0014421500000000001	0.013803399999999999	0.129072	0.496922	99.5441	20.1405	45.8491	40.223	39.7014	42.5437	39.1728	35.6143	36.4946	35.4426	36.1404	35.6545	38.7108	42.5218	40.3648	36.6898	37.8686	41.382799999999996	38.4714	38.0336	38.4399	41.2395	36.2183	42.038199999999996	41.4111	41.3668	39.5077	38.279	37.3645	38.644800000000004	40.5565	39.0227	40.5984	40.592	40.0444	39.5345	37.8466	40.6169	36.2729	39.0248	39.415499999999994	39.3006	39.6689	38.8822	40.8668	39.9551	42.064800000000005	39.338499999999996	38.4269	42.419200000000004	39.095800000000004	41.7641	39.0316	41.1387	37.5023	42.64	37.2893	38.079299999999996	39.5768	40.2039	38.114	38.6686	38.5646	35.853699999999996	38.5162	38.826100000000004	36.0765	37.0163	37.5173	37.7853	40.5541	41.0502	40.1896	40.2166	40.8268	40.376200000000004	38.0153	39.0326	37.321	40.1415	37.594100000000005	41.0308	40.86	40.4311	41.6437	39.0625	40.203100000000006	43.153200000000005	38.0653	39.8514	37.3985	40.691	38.2432	37.579499999999996	43.3195	39.4666	40.1405	41.3051	40.8258	37.236000000000004	40.860600000000005	42.085499999999996	39.758300000000006	38.5325	39.1054	40.4892	38.2027	38.8692	38.688	37.777300000000004	39.7603	41.194399999999995	37.9602	38.7622	40.462900000000005	41.697	38.123400000000004	38.0683	42.4448	40.9033	42.8891	40.7756	42.3356	40.2514	38.4425	39.4272	40.5681	41.0846	37.4813	42.2097	40.5492	39.1595	39.5306	41.129	39.9676	41.5617	41.9327	42.0084	38.7879	41.323	39.5323
COPE-0535.r1r2_fastp	0.00130899	0.00875386	0.0646313	0.507069	99.555	20.958099999999998	45.8494	40.3366	40.3985	42.4494	40.606700000000004	35.9751	37.698	37.6079	37.7183	36.3936	39.8593	42.5496	40.9961	38.2567	38.7078	41.6875	39.2908	39.3999	39.155	41.2178	37.6128	42.6834	42.1956	42.519400000000005	40.0746	39.1194	37.5375	40.2924	40.413199999999996	40.0586	41.1404	41.696600000000004	41.4335	40.5646	38.966899999999995	41.0359	37.382799999999996	39.8797	41.163	40.0539	40.0926	40.0259	41.6162	41.147099999999995	42.125	40.2568	39.2027	43.3059	39.6093	42.8939	40.126400000000004	41.0339	38.588499999999996	43.1691	38.0234	38.6679	40.4727	41.3482	39.3872	39.4842	39.1178	37.3091	40.8629	39.4446	37.9901	39.122	38.0471	38.405899999999995	41.2844	41.8005	41.213300000000004	40.7392	41.050799999999995	40.6555	39.236	39.919399999999996	39.0545	41.5499	38.3145	40.1995	41.4647	41.7798	42.701699999999995	39.9167	41.6258	42.599	39.3013	40.7067	38.2603	41.202	38.4097	39.4061	43.7197	39.7955	41.246100000000006	42.4251	40.809200000000004	38.594699999999996	41.4869	42.9973	41.0936	39.8588	39.2804	40.7555	39.6815	39.7509	39.4513	39.0241	40.3459	42.1422	39.2849	39.9609	41.4376	42.9951	39.7892	39.071099999999994	42.708400000000005	41.802	43.1586	41.926	42.6118	40.1844	39.731300000000005	40.2503	41.605	41.7518	38.783	43.356	41.5389	40.8026	40.6258	41.1899	40.556599999999996	42.221399999999996	42.3994	42.9684	39.7363	41.7161	41.201100000000004
