Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
COPE-0572.r1r2_fastp	36.7566	36.8274	36.848	36.3657	36.343	36.1078	36.144	35.9257	36.2131	36.1521	36.1399	36.1199	36.1449	36.0607	36.135	36.1059	35.9795	36.1473	36.1216	35.9958	36.0312	36.0372	36.1079	36.1681	36.2165	36.2022	36.2167	36.166	36.1251	36.1523	36.1123	36.1611	36.1036	36.1058	36.128	36.0818	36.0826	36.0941	36.133	36.1033	36.0921	36.0693	36.0715	36.075	36.0671	36.0194	36.0362	36.021	36.0108	35.9564	35.9688	35.9347	35.9338	35.9341	35.8904	35.915	35.864	35.9195	35.8237	35.9072	35.9218	35.8693	35.8718	35.8794	35.8915	35.8852	35.8904	35.8859	35.8929	35.9405	35.8835	35.8472	35.88	35.8983	35.8241	35.7783	35.7542	35.7023	35.7764	35.7296	35.7389	35.7217	35.676	35.7024	35.7601	35.7627	35.7495	35.6823	35.7389	35.744	35.6761	35.6877	35.7037	35.639	35.6686	35.66	35.6524	35.6881	35.6239	35.511	35.5899	35.559	35.4584	35.5134	35.5526	35.5226	35.5806	35.5029	35.4876	35.4911	35.4828	35.5001	35.4412	35.4241	35.4627	35.4734	35.3821	35.4678	35.5001	35.3736	35.3317	35.276	35.4369	35.3138	35.4571	35.3555	35.1425	35.089	35.3422	35.3705	35.2736	35.178	35.2922	35.2922	35.2414	35.2836	35.1835	35.2032	35.1042	35.1889	35.1927	35.2353	35.2118	35.2156	35.0834	34.9217	35.014	35.1843	35.2453	36.0985
COPE-0573.r1r2_fastp	36.777	36.83	36.8507	36.4276	36.439	36.2077	36.2254	36.0438	36.2783	36.2013	36.193	36.179	36.2317	36.1623	36.2086	36.1345	36.0922	36.2459	36.1965	36.0848	36.1241	36.1184	36.1955	36.2492	36.3084	36.2786	36.2735	36.2601	36.2259	36.2256	36.1927	36.2318	36.1776	36.1722	36.2283	36.1703	36.1621	36.164	36.2104	36.1852	36.19	36.1376	36.1612	36.172	36.1623	36.1108	36.1204	36.1178	36.1019	36.0308	36.0635	36.0271	36.0325	36.0277	35.993	36.0177	35.9884	36.0031	35.9557	36.001	36.0289	36.0041	36.0008	35.9937	36.0067	36.0201	36.0141	36.0168	36.0465	36.0447	36.0133	35.9743	35.9913	36.0329	35.9525	35.9193	35.9064	35.8768	35.9262	35.9094	35.8613	35.8637	35.8648	35.8347	35.8788	35.8972	35.8729	35.8286	35.8761	35.8682	35.8184	35.8173	35.853	35.8163	35.8238	35.827	35.7874	35.8757	35.7998	35.6999	35.7848	35.7211	35.6464	35.7199	35.7389	35.6863	35.753	35.669	35.6823	35.6793	35.6669	35.6675	35.6502	35.6212	35.6284	35.6191	35.5981	35.6213	35.6809	35.581	35.5174	35.462	35.6172	35.5372	35.6313	35.5376	35.3693	35.2998	35.5256	35.6082	35.4826	35.3712	35.4915	35.5034	35.4579	35.4795	35.4195	35.4226	35.2916	35.3865	35.3925	35.4354	35.412	35.3849	35.333	35.2025	35.2505	35.4028	35.4463	36.198
COPE-0574.r1r2_fastp	36.7018	36.8152	36.7862	36.0874	36.2241	36.0218	36.1401	35.937	36.0554	36.1172	35.8935	36.2768	35.9553	35.8454	35.9393	35.9714	35.9584	36.1684	35.9675	36.0286	35.9278	35.9821	36.0057	35.995	36.2631	36.205	36.0042	36.105	36.0027	35.9439	35.9546	35.9607	35.8874	36.1256	36.0668	36.1875	35.8881	36.0195	36.1722	36.163	35.9141	35.8049	35.9866	35.9614	35.8736	35.7812	35.8576	35.8851	35.8301	36.0523	35.9042	35.9202	35.7553	35.8492	35.9118	35.9523	35.8576	35.8087	35.73	35.9492	35.7514	35.7171	35.7575	35.8079	35.7614	35.7652	35.9416	35.698	35.8782	35.8835	35.6949	35.6499	35.7827	35.7705	35.6445	35.7682	35.5712	35.7346	35.5727	35.4467	35.6796	35.6208	35.5956	35.5636	35.7079	35.8675	35.517	35.6315	35.7232	35.52	35.533	35.5216	35.5521	35.3666	35.5613	35.3979	35.4383	35.5819	35.4987	35.2558	35.4238	35.184	35.0115	35.6384	35.4536	35.5284	35.5338	35.8751	35.4345	35.4788	35.2505	35.1993	35.3032	35.3597	35.4612	35.3436	35.3528	35.1909	35.3162	35.1619	35.0374	34.8549	35.1993	35.21	35.491	35.0955	34.8732	34.7701	35.1443	35.2039	35.2253	34.9771	35.0481	35.2176	34.8251	34.8801	35.155	34.6648	34.8404	34.9045	34.8801	35.0658	35.0115	35.052	34.8951	34.7191	34.7451	34.8666	35.0178	35.9122
COPE-0575.r1r2_fastp	36.7308	36.8189	36.8393	36.4875	36.469	36.3209	36.2701	36.2459	36.339	36.3053	36.2745	36.3504	36.2629	36.2424	36.302	36.2962	36.1836	36.281	36.2912	36.1933	36.2181	36.2082	36.2523	36.2777	36.3407	36.3471	36.3257	36.2949	36.2858	36.298	36.2634	36.2761	36.2523	36.2705	36.2784	36.2548	36.2538	36.2528	36.2689	36.2522	36.2157	36.1974	36.2188	36.2279	36.2187	36.1929	36.2145	36.1917	36.1857	36.18	36.1284	36.1164	36.1149	36.1246	36.1024	36.0804	36.121	36.088	36.0788	36.0874	36.1191	36.0739	36.0821	36.0578	36.0877	36.0863	36.062	36.0848	36.0992	36.1076	36.0509	36.017	36.0657	36.0457	36.025	36.0261	36.0013	35.9306	35.9893	36.0031	35.9255	35.9415	35.9403	35.974	35.9765	35.9716	35.9471	35.893	35.9167	35.8982	35.9123	35.8963	35.9228	35.9036	35.9005	35.8938	35.8951	35.9102	35.8568	35.7936	35.8504	35.8489	35.7662	35.7675	35.8511	35.8124	35.8186	35.817	35.7752	35.76	35.77	35.7584	35.7695	35.7487	35.7273	35.7477	35.6833	35.7055	35.742	35.7104	35.599	35.5822	35.7029	35.6767	35.7269	35.6402	35.5049	35.4017	35.6028	35.7002	35.5145	35.4678	35.5449	35.5523	35.5574	35.4835	35.5021	35.4987	35.3803	35.4986	35.5203	35.5074	35.482	35.4685	35.3888	35.3234	35.3357	35.4623	35.5036	36.2107
COPE-0576.r1r2_fastp	36.7408	36.8239	36.8452	36.2949	36.2793	36.0621	36.094	35.8835	36.1438	36.0467	36.0465	36.1236	36.0816	35.9721	36.0872	36.0016	35.8991	36.0639	36.0791	35.9202	35.9425	35.9391	36.0298	36.0831	36.1429	36.1433	36.1258	36.0756	36.0383	36.0609	36.0099	36.061	36.0263	36.037	36.0269	36.0069	36.0159	36.0059	36.0379	36.0135	35.9875	35.9517	35.9798	35.9863	35.9633	35.9226	35.9207	35.9073	35.9172	35.8716	35.8523	35.8201	35.8156	35.8272	35.7937	35.8107	35.7776	35.814	35.7319	35.7741	35.7913	35.7727	35.7554	35.7727	35.775	35.7696	35.7649	35.7579	35.7606	35.7987	35.7603	35.7151	35.7469	35.7455	35.7074	35.6743	35.633	35.5774	35.6606	35.6267	35.6021	35.5777	35.5546	35.6088	35.6401	35.6364	35.6169	35.5484	35.5742	35.595	35.5502	35.5474	35.552	35.5107	35.5108	35.5191	35.4873	35.5538	35.4639	35.3599	35.423	35.4141	35.3296	35.3789	35.4245	35.3935	35.4219	35.4088	35.367	35.3332	35.3666	35.3598	35.3178	35.3251	35.333	35.3343	35.2759	35.2841	35.3599	35.2678	35.1693	35.1145	35.2867	35.2105	35.2804	35.2002	35.0302	34.9387	35.1639	35.2231	35.1259	35.0005	35.1027	35.1051	35.1158	35.0889	35.019	35.0486	34.9115	35.0239	35.0041	35.0458	35.0378	35.0019	34.9085	34.7789	34.8278	34.9813	35.0815	36.0377
COPE-0577.r1r2_fastp	36.7616	36.8144	36.8392	36.4658	36.4525	36.2205	36.2645	36.0987	36.3302	36.2549	36.2277	36.2749	36.2588	36.1446	36.2513	36.2015	36.1053	36.2581	36.2351	36.1029	36.1236	36.132	36.1965	36.2611	36.3071	36.2779	36.2843	36.2748	36.2432	36.2572	36.2164	36.2511	36.1993	36.2183	36.2354	36.1957	36.1901	36.1972	36.2176	36.2123	36.1952	36.1609	36.1596	36.2019	36.1764	36.1322	36.1487	36.1181	36.1316	36.0849	36.0728	36.0591	36.0627	36.071	36.0224	36.0384	36.0228	36.0243	36.0009	36.0376	36.0496	36.0271	36.007	36.0184	36.005	36.0328	36.016	36.0258	36.0548	36.0489	36.0056	35.9817	35.9987	36.0005	35.9652	35.933	35.9208	35.8499	35.9383	35.9021	35.8724	35.8914	35.8394	35.8734	35.8975	35.9159	35.884	35.8304	35.8632	35.8486	35.8021	35.8156	35.8455	35.8168	35.8156	35.7935	35.7726	35.8414	35.7745	35.6829	35.7523	35.7072	35.6138	35.6738	35.7266	35.7031	35.7309	35.7002	35.6855	35.6425	35.6651	35.6519	35.6019	35.6117	35.6434	35.6135	35.5635	35.6059	35.6448	35.5895	35.4914	35.457	35.5857	35.5191	35.5926	35.5099	35.3619	35.292	35.4982	35.5607	35.4608	35.3524	35.4274	35.4605	35.4231	35.4288	35.343	35.3565	35.2527	35.3545	35.3755	35.3834	35.3769	35.358	35.2809	35.1841	35.2038	35.3381	35.3867	36.1704
COPE-0578.r1r2_fastp	36.744	36.8193	36.8409	36.487	36.4874	36.3324	36.2833	36.248	36.354	36.3257	36.2739	36.3777	36.2875	36.2623	36.3029	36.3104	36.2055	36.3028	36.2912	36.2022	36.2366	36.2109	36.2642	36.3006	36.3559	36.3404	36.329	36.3113	36.2983	36.3084	36.2879	36.3071	36.2769	36.2928	36.2787	36.2657	36.2608	36.2731	36.2683	36.272	36.2178	36.2168	36.2391	36.2533	36.2446	36.2077	36.2377	36.2059	36.1984	36.189	36.0885	36.1096	36.1232	36.1289	36.1006	36.0945	36.1465	36.0952	36.0909	36.1239	36.1441	36.0987	36.0808	36.0821	36.09	36.1041	36.0772	36.1032	36.1012	36.1225	36.0455	36.0281	36.0436	36.0665	36.0449	36.0304	36.0036	35.9451	36.0253	36.0278	35.9694	35.983	35.9574	35.9998	35.9807	35.9768	35.9783	35.9202	35.9348	35.9077	35.9288	35.9189	35.9364	35.9207	35.885	35.8988	35.9012	35.9142	35.83	35.7907	35.8604	35.8457	35.8072	35.777	35.8669	35.8255	35.8246	35.8197	35.7883	35.7828	35.7897	35.7921	35.7832	35.7794	35.7531	35.7672	35.7063	35.7046	35.7663	35.743	35.6247	35.6173	35.7418	35.6968	35.724	35.6671	35.5443	35.4221	35.597	35.7013	35.5629	35.4977	35.566	35.5815	35.5804	35.4881	35.53	35.5182	35.3999	35.5118	35.5441	35.5423	35.5326	35.4777	35.4052	35.3387	35.3835	35.4971	35.5344	36.2198
COPE-0579.r1r2_fastp	36.6945	36.8279	36.8473	36.329	36.3308	36.06	36.075	35.9616	36.1507	36.0843	36.0856	36.1532	36.0843	35.9862	36.0934	36.0484	35.915	36.0592	36.098	35.9532	35.9523	35.9695	36.0575	36.1204	36.1948	36.1991	36.1592	36.1249	36.0851	36.0865	36.0417	36.109	36.0632	36.0717	36.0941	36.0481	36.0622	36.0473	36.0874	36.0546	36.0353	36.0002	36.0229	36.0273	36.0185	35.9729	36.0079	35.9526	35.9691	35.95	35.9225	35.8916	35.8941	35.8973	35.8617	35.8738	35.8626	35.8456	35.7946	35.8571	35.857	35.8039	35.8091	35.8078	35.8165	35.7992	35.8063	35.8129	35.8213	35.857	35.8093	35.7778	35.8	35.8105	35.7612	35.7384	35.7059	35.6331	35.7095	35.684	35.6616	35.6364	35.6103	35.648	35.6926	35.673	35.6653	35.606	35.6509	35.6436	35.6066	35.6214	35.6343	35.5911	35.586	35.5831	35.5644	35.608	35.5281	35.4268	35.5076	35.4935	35.4073	35.4586	35.485	35.4667	35.4779	35.4429	35.4185	35.4183	35.4025	35.4064	35.4053	35.3651	35.3728	35.4045	35.3573	35.3652	35.4233	35.3747	35.2293	35.2082	35.3089	35.2493	35.3472	35.2636	35.0944	35.048	35.2363	35.2989	35.1879	35.064	35.1674	35.1679	35.1792	35.1437	35.1245	35.1068	34.9944	35.0812	35.123	35.1227	35.1082	35.0726	35.0023	34.8471	34.899	35.0382	35.1597	36.0675
COPE-0580.r1r2_fastp	36.7835	36.8304	36.8577	36.4803	36.4826	36.2805	36.2197	36.0978	36.342	36.2978	36.2551	36.3017	36.2864	36.2118	36.2795	36.214	36.1505	36.2981	36.2676	36.1673	36.1842	36.1771	36.2421	36.3011	36.3442	36.3275	36.3158	36.3011	36.2805	36.2996	36.2575	36.2739	36.2489	36.2451	36.2664	36.2313	36.2299	36.2278	36.2709	36.2521	36.2494	36.2048	36.2059	36.235	36.1874	36.1845	36.187	36.1668	36.1798	36.1253	36.1397	36.1085	36.121	36.1129	36.0543	36.0776	36.0668	36.0744	36.0488	36.0929	36.1144	36.0872	36.0916	36.0643	36.0892	36.1019	36.0669	36.0882	36.085	36.1126	36.0658	36.0284	36.0677	36.0606	36.0214	36.0003	36.009	35.9453	35.9934	35.9804	35.9435	35.9457	35.9371	35.9185	35.9679	35.9705	35.9572	35.9053	35.9301	35.914	35.8958	35.8857	35.891	35.8712	35.9093	35.8666	35.8698	35.9201	35.8645	35.7642	35.8459	35.8199	35.7322	35.7904	35.8388	35.768	35.826	35.7666	35.7637	35.7367	35.7467	35.7485	35.6961	35.7083	35.7141	35.6966	35.6554	35.6731	35.7379	35.6561	35.5858	35.549	35.6958	35.6552	35.7071	35.6075	35.4971	35.3909	35.5911	35.6993	35.5489	35.4572	35.5537	35.5695	35.509	35.513	35.4554	35.4963	35.391	35.4775	35.4671	35.4828	35.4819	35.4766	35.3856	35.3164	35.3237	35.4383	35.4948	36.2209
COPE-0581.r1r2_fastp	36.732	36.8503	36.8725	36.4954	36.475	36.3715	36.2976	36.305	36.2939	36.1885	36.4233	36.2717	36.0998	36.0591	36.1128	36.2939	36.3678	36.0776	36.3124	36.0462	36.2163	36.1811	36.3623	36.414	36.4658	36.2551	36.3013	36.1054	36.2643	36.1571	36.1608	36.281	36.1774	36.3401	36.2828	36.0518	36.0721	36.1257	36.2994	36.1627	36.0388	36.1479	36.3309	36.2976	36.3845	35.9834	36.2181	36.22	36.2569	35.9261	36.2107	36.0943	36.1128	36.1442	35.878	36.1553	35.9353	36.0092	35.9593	35.8891	35.9834	36.1386	35.9926	35.8096	36.0591	36.085	36.0573	35.8133	35.671	35.8891	36.061	35.8447	36.0906	35.963	35.732	36.1091	35.8096	36.0628	35.9445	35.8651	35.5712	35.9704	35.8891	35.9889	35.9298	35.9815	35.9409	35.573	36.1627	35.6026	35.8447	35.7449	35.6839	35.7486	35.8152	35.6063	35.5028	35.9372	35.6876	35.6543	36.0555	35.671	35.5268	35.2754	35.7006	35.8262	35.6784	35.3216	35.4288	35.4991	35.5823	35.7209	35.5841	35.586	35.4122	35.6285	35.6285	35.5213	35.5823	35.414	35.5508	35.4584	35.3346	35.7024	35.6192	35.5213	35.3752	35.2902	35.3272	35.658	35.2532	35.122	35.8373	35.3604	35.3771	35.5342	35.1035	35.5896	35.0906	35.2606	35.3272	35.4307	35.3512	35.6118	35.2976	34.8891	35.2458	35.4529	35.6537	36.2108
COPE-0582.r1r2_fastp	36.8187	36.8734	36.8898	36.5556	36.5779	36.4509	36.4153	36.4093	36.4794	36.4876	36.4521	36.4832	36.4128	36.4529	36.4924	36.4695	36.417	36.4715	36.4749	36.4099	36.2491	36.3118	36.337	35.9811	36.5059	36.4812	36.3571	36.4362	36.4594	36.3855	36.3471	36.4395	36.4354	36.4637	36.4415	36.4252	36.3377	36.4459	36.4274	36.3938	36.4134	36.3743	36.4191	36.3362	36.3958	36.3989	36.4022	36.3768	36.0919	36.3752	36.3425	36.3176	36.3194	36.251	36.1824	36.0906	36.3189	36.3158	36.098	36.1579	36.2037	36.2876	36.1768	36.2896	36.1555	36.2012	35.9749	36.2642	35.8039	35.979	35.9725	36.0722	36.0367	36.0225	36.0817	36.217	36.2298	36.1494	36.2161	36.26	36.2002	36.0527	36.0962	35.9671	36.2307	36.1597	36.1177	35.937	36.2046	35.9052	35.5526	35.7325	36.1916	36.0694	35.8078	35.8011	36.0014	36.0301	35.9746	36.0672	36.0534	36.0219	36.005	35.8819	36.1036	35.7529	35.9844	36.0876	36.0562	36.044	36.083	36.1079	36.104	35.7795	36.1057	36.0564	35.8795	35.9342	35.9944	35.9935	35.8317	35.8515	35.839	35.8384	35.9443	35.7892	35.7352	35.8277	35.9464	36.0725	35.8746	35.8116	35.8233	35.8511	35.7068	35.3901	35.8328	35.7916	35.6678	35.5672	35.7827	35.8367	35.8491	35.8345	35.2045	35.5037	35.3293	35.6639	35.6131	36.3671
COPE-0583.r1r2_fastp	36.7269	36.8453	36.8643	36.3617	36.3596	36.107	36.1177	35.978	36.1831	36.1423	36.1453	36.1766	36.1207	36.0412	36.1317	36.0929	35.9857	36.1091	36.1425	35.9994	36.0155	36.011	36.1051	36.164	36.2331	36.2363	36.1968	36.1641	36.1364	36.1446	36.0995	36.1525	36.1033	36.1056	36.1264	36.116	36.0988	36.0944	36.1207	36.1167	36.0904	36.0551	36.0702	36.0762	36.0461	36.0212	36.0588	36.0069	36.0111	35.9812	35.9815	35.9406	35.9479	35.9329	35.903	35.9229	35.8994	35.9175	35.8423	35.9005	35.9229	35.8895	35.8867	35.8765	35.8875	35.8758	35.8825	35.9036	35.9037	35.9422	35.884	35.8639	35.8846	35.8785	35.8458	35.7874	35.7807	35.7215	35.7992	35.761	35.7409	35.7177	35.6861	35.7233	35.7429	35.7544	35.7359	35.6717	35.7387	35.7257	35.7015	35.7086	35.7158	35.6775	35.6759	35.6636	35.6376	35.6965	35.6155	35.5298	35.5719	35.5716	35.4874	35.5328	35.5727	35.5288	35.5761	35.5269	35.5106	35.5079	35.4922	35.5068	35.4922	35.4363	35.4678	35.4913	35.4448	35.4645	35.5171	35.4492	35.3244	35.3034	35.4372	35.3327	35.4252	35.3599	35.1692	35.1383	35.339	35.4107	35.3115	35.1956	35.285	35.2862	35.2841	35.2623	35.2109	35.2206	35.0992	35.2042	35.214	35.227	35.2309	35.1913	35.1063	34.9581	35.0258	35.1703	35.2701	36.1128
COPE-0584.r1r2_fastp	36.7452	36.8237	36.8403	36.4283	36.4247	36.1889	36.1971	36.0994	36.2627	36.2216	36.1896	36.2625	36.206	36.1258	36.2163	36.1805	36.0659	36.2122	36.1975	36.0867	36.0803	36.0879	36.1535	36.2085	36.229	36.2319	36.2375	36.2009	36.18	36.211	36.1679	36.1817	36.1433	36.1652	36.1841	36.1041	36.1263	36.1219	36.1621	36.1596	36.1428	36.0902	36.0693	36.1342	36.102	36.072	36.0748	36.058	36.0649	36.0279	36.0308	35.9984	35.9918	36.0002	35.9485	35.9722	35.9548	35.978	35.9535	35.9606	35.9646	35.955	35.9451	35.9376	35.9381	35.9451	35.9358	35.9474	35.9295	35.9667	35.9321	35.8752	35.9181	35.9317	35.8749	35.8429	35.8183	35.7376	35.8478	35.8182	35.7831	35.7845	35.767	35.8163	35.8303	35.8144	35.7814	35.7166	35.7335	35.7555	35.6835	35.6841	35.7132	35.7198	35.7072	35.7132	35.6664	35.7639	35.6974	35.6088	35.6731	35.6114	35.5173	35.5968	35.6553	35.6368	35.6294	35.6105	35.5793	35.5088	35.5515	35.5529	35.5016	35.5404	35.5445	35.5366	35.4748	35.4467	35.5408	35.4988	35.377	35.3192	35.4628	35.4683	35.4987	35.4305	35.2884	35.1679	35.3928	35.4912	35.3628	35.264	35.3469	35.3398	35.3125	35.2845	35.1944	35.2228	35.0915	35.2548	35.2446	35.2425	35.2358	35.2339	35.1032	35.015	35.0537	35.1767	35.2194	36.1017
COPE-0585.r1r2_fastp	36.7918	36.8288	36.8513	36.4574	36.4559	36.2248	36.2246	36.1153	36.2852	36.2361	36.2171	36.2281	36.2538	36.173	36.2412	36.1664	36.1176	36.2517	36.2404	36.1	36.1486	36.1429	36.2176	36.2725	36.32	36.3025	36.3045	36.2692	36.2336	36.2317	36.2279	36.2333	36.1868	36.2285	36.2374	36.1952	36.1854	36.1684	36.2253	36.1917	36.2026	36.1567	36.1711	36.1947	36.1473	36.1305	36.1343	36.1371	36.113	36.0889	36.0817	36.0487	36.0736	36.047	36.0344	36.0105	36.0043	36.0178	35.969	36.0065	36.0478	36.0205	35.9926	36.0076	36.0271	36.0144	36.0013	36.0144	36.0444	36.0666	36.0047	36.0098	35.9878	36.0103	35.9807	35.9395	35.9204	35.8667	35.9453	35.9261	35.8837	35.8828	35.8621	35.8696	35.902	35.9021	35.8869	35.8362	35.8203	35.8366	35.82	35.7951	35.8411	35.8087	35.8256	35.8386	35.8104	35.8764	35.7672	35.7222	35.7674	35.7438	35.6667	35.7248	35.7479	35.7549	35.7406	35.6898	35.6794	35.6582	35.6527	35.6458	35.639	35.6377	35.6495	35.6603	35.6003	35.6274	35.6582	35.5792	35.5149	35.4465	35.5819	35.5619	35.643	35.5719	35.4102	35.3163	35.5494	35.6532	35.4927	35.4009	35.5033	35.4733	35.456	35.4789	35.3679	35.4027	35.3068	35.4134	35.3647	35.4019	35.3703	35.3719	35.2896	35.2263	35.2612	35.3778	35.4422	36.202
COPE-0586.r1r2_fastp	36.7868	36.8351	36.8509	36.475	36.4545	36.2706	36.276	36.1969	36.3207	36.3054	36.2743	36.334	36.2947	36.2357	36.3587	36.2934	36.2208	36.3191	36.3191	36.2406	36.1607	36.1687	36.2551	36.1376	36.3496	36.335	36.3102	36.2902	36.2945	36.2642	36.2117	36.2799	36.2332	36.2798	36.2918	36.2095	36.2067	36.2564	36.2764	36.2408	36.2332	36.2145	36.2064	36.2091	36.2117	36.1961	36.2123	36.2054	36.0803	36.1809	36.157	36.1319	36.1457	36.1012	36.044	36.0811	36.1201	36.1304	36.0893	36.0922	36.1139	36.1304	36.0247	36.0627	36.0393	36.0108	35.9436	36.1093	35.9462	35.9879	35.935	35.9622	35.9741	35.9651	35.9363	36.025	35.9437	35.9185	35.9789	36.0023	35.8997	35.8689	35.934	35.874	36.0026	35.9645	35.9141	35.7365	35.7884	35.737	35.5973	35.6575	35.9342	35.8945	35.7248	35.5798	35.8878	35.8729	35.7729	35.8308	35.8219	35.779	35.7294	35.7504	35.8064	35.6789	35.7685	35.8401	35.7909	35.7431	35.7999	35.7993	35.7804	35.7316	35.8103	35.7452	35.6617	35.6493	35.7835	35.7365	35.5363	35.5545	35.7263	35.7029	35.7471	35.6664	35.4828	35.488	35.6538	35.762	35.6284	35.5606	35.636	35.6197	35.5512	35.3918	35.5237	35.5332	35.4406	35.5023	35.5773	35.5469	35.4915	35.5353	35.3596	35.343	35.3154	35.447	35.4919	36.2475
COPE-0587.r1r2_fastp	36.8045	36.855	36.8743	36.6189	36.6045	36.4702	36.3822	36.4544	36.5118	36.5219	36.5041	36.5139	36.4577	36.4834	36.5363	36.4752	36.4522	36.5	36.5025	36.4446	36.2464	36.361	36.3866	35.9119	36.5495	36.5154	36.4671	36.4864	36.4946	36.3814	36.3444	36.4866	36.4708	36.4967	36.4693	36.4473	36.3169	36.491	36.4538	36.4118	36.4536	36.413	36.4512	36.3347	36.4177	36.4177	36.4406	36.4241	35.9899	36.4073	36.3656	36.3507	36.3549	36.1861	36.1514	36.0735	36.363	36.3423	36.2598	36.2531	36.2785	36.3448	36.2082	36.3488	36.1911	36.1791	35.9036	36.32	35.8004	35.8688	35.9313	36.0419	35.9787	35.9996	36.0784	36.2268	36.2548	36.1992	36.2598	36.3052	36.2439	36.0703	36.1428	35.892	36.2453	36.1865	36.1134	35.901	36.2486	35.8729	35.372	35.6375	36.2021	36.0656	35.766	35.7066	36.0975	36.1259	36.0075	36.1156	36.0713	35.9905	36.0019	35.9368	36.1204	35.6964	35.9476	36.1105	36.0767	36.0979	36.1157	36.1367	36.1531	35.7968	36.1683	36.0949	35.9384	35.9607	36.0561	36.03	35.8985	35.9095	35.9391	35.954	36.0418	35.8768	35.8176	35.8978	35.9977	36.1262	35.9541	35.925	35.8395	35.8725	35.7758	35.2533	35.8369	35.8253	35.7507	35.6745	35.8483	35.8741	35.8892	35.9168	35.2389	35.6176	35.4747	35.7614	35.7306	36.3636
COPE-0588.r1r2_fastp	36.7465	36.8201	36.839	36.3378	36.318	36.0564	36.0899	35.8822	36.1332	36.0264	36.0476	36.1348	36.098	35.9808	36.0932	35.9862	35.8867	36.0455	36.082	35.913	35.9322	35.9463	36.0281	36.0774	36.1608	36.1603	36.1412	36.0833	36.0383	36.0496	36.0217	36.0938	36.0597	36.0457	36.0546	36.0296	36.0284	36.0272	36.0454	36.014	36.0221	35.9773	35.9834	36.0	35.9847	35.95	35.977	35.9122	35.925	35.8961	35.8872	35.8573	35.842	35.8564	35.8268	35.8417	35.8191	35.8064	35.7601	35.8105	35.8304	35.7889	35.7602	35.7845	35.7843	35.7848	35.7979	35.7842	35.7862	35.8183	35.802	35.7563	35.784	35.7988	35.7258	35.6903	35.659	35.592	35.7034	35.6307	35.6019	35.6065	35.5871	35.6182	35.6666	35.6594	35.6381	35.5662	35.6182	35.6164	35.5899	35.5941	35.5886	35.5621	35.5817	35.5648	35.5505	35.5829	35.5252	35.4072	35.4747	35.4702	35.3633	35.4178	35.4797	35.4402	35.4767	35.4339	35.409	35.3909	35.3828	35.4085	35.3748	35.3554	35.3648	35.3902	35.3384	35.3425	35.3842	35.3106	35.2095	35.1688	35.3144	35.2114	35.3473	35.2499	35.0706	35.0132	35.2286	35.2995	35.187	35.0598	35.1714	35.1692	35.1783	35.1664	35.0786	35.0887	34.9876	35.1002	35.1185	35.1257	35.1124	35.0889	35.0061	34.865	34.8867	35.0406	35.157	36.0686
COPE-0589.r1r2_fastp	36.73	36.8094	36.8314	36.3247	36.3121	36.0489	36.0682	35.8465	36.1401	36.0743	36.0614	36.087	36.0686	35.9715	36.0683	36.02	35.8963	36.0494	36.0863	35.9208	35.933	35.9474	36.0139	36.0926	36.1481	36.1536	36.1364	36.0831	36.0496	36.0646	36.0232	36.1036	36.0409	36.0459	36.0592	36.013	36.0161	36.0075	36.0394	36.0337	36.0013	35.9861	35.9887	35.9975	35.9767	35.9411	35.9668	35.9217	35.92	35.8898	35.886	35.8372	35.8472	35.8651	35.8146	35.835	35.809	35.8197	35.7601	35.8134	35.8349	35.7808	35.7664	35.7773	35.7728	35.7675	35.7761	35.7891	35.7989	35.8233	35.7847	35.7472	35.7803	35.7855	35.7165	35.6694	35.6512	35.5765	35.6933	35.6328	35.6099	35.6001	35.5661	35.6097	35.6585	35.6521	35.6452	35.5593	35.6079	35.6218	35.5837	35.5817	35.5965	35.5575	35.5608	35.5536	35.5467	35.6067	35.519	35.4078	35.4724	35.4622	35.3531	35.3958	35.4362	35.4114	35.4547	35.4042	35.3584	35.3672	35.381	35.3711	35.3595	35.33	35.3449	35.3513	35.296	35.2982	35.3614	35.2633	35.1859	35.1445	35.299	35.203	35.2959	35.2095	35.0178	34.9878	35.2091	35.243	35.146	35.0282	35.1075	35.1376	35.1344	35.1192	35.058	35.0611	34.9678	35.0494	35.0745	35.0922	35.0789	35.0623	34.9635	34.7546	34.8578	35.0225	35.1156	36.061
