Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
COPE-0477.r1r2_fastp	48.796999359619434	15.25935413045467	7.025889671576251	3.9063214710456498	2.671301802213887	2.168145640837984	1.5277650718141067	1.4545787210685206	1.2075747873021683	0.9605708535358156	0.9148293843198244	0.9605708535358156	0.7318635074558595	0.4940078675327052	0.6861220382398683	0.5671942182782911	0.4848595736895069	0.5946390998078859	0.5214527490622999	0.5214527490622999	0.37508004757112795	0.3201902845119385	0.4391181044735157	0.3842283414143262	0.2927454029823438	0.2378556399231543	0.36593175372792974	0.3842283414143262	0.28359710913914554	0.2744488152959473	5.187082609093404
COPE-0478.r1r2_fastp	52.55455262466041	16.300061344316887	7.2999737095784765	4.075015336079222	2.7342038384015424	2.0944702480063095	1.4021558145648936	1.2882306546314959	1.0253264394005783	0.7536587503286303	0.8412934887389361	0.6835509596003856	0.6222066427131715	0.5345719043028657	0.33301200595916225	0.45570063973359043	0.5170449566208044	0.3242485321181316	0.21908684602576461	0.2716676890719481	0.2979581105950399	0.2716676890719481	0.16650600297958112	0.35930242748225394	0.2716676890719481	0.30672158443607045	0.21032337218473401	0.19279642450267287	0.18403295066164227	0.1226886337744282	3.2863026903864694
COPE-0479.r1r2_fastp	56.09734591305882	15.369015078035448	6.595538312318137	3.430032624988978	2.2749316638744377	1.4196278987743585	1.022837492284631	1.0316550568732916	0.6965876025041884	0.6524997795608852	0.5643241336742791	0.5202363107309761	0.546689004496958	0.47614848778767305	0.4585133586103518	0.3527025835464245	0.3262498897804426	0.273344502248479	0.17635129177321224	0.2909796314258002	0.2292566793051759	0.2997971960144608	0.25570937307115776	0.23807424389383652	0.20280398553919407	0.14108103341856978	0.20280398553919407	0.11462833965258795	0.18516885636187286	0.16753372718455162	5.387531963671634
COPE-0480.r1r2_fastp	48.041000095794615	18.919436727655906	9.799789251844047	5.72851805728518	3.3144937254526297	2.4331832551010635	1.800938787240157	1.4656576300411917	1.0728997030366894	0.8334131621802854	0.7567774691062362	0.7280390842034677	0.6993006993006993	0.4885525433470639	0.3544400804674777	0.45023469681003925	0.2969633106619408	0.26822492575917234	0.20116869431937925	0.17243030941661078	0.14369192451384233	0.2299070792221477	0.21074815595363539	0.13411246287958617	0.13411246287958617	0.13411246287958617	0.06705623143979308	0.08621515470830539	0.09579461634256155	0.06705623143979308	0.8717310087173101
COPE-0481.r1r2_fastp	48.721909027724145	14.13236543362422	8.548922696733339	5.853733879064021	3.938528071665766	3.073596416711715	1.8997605992740751	1.5599660205421269	1.1506680052513707	0.8803768630782299	0.7182021777743455	0.617808324967179	0.556027492470461	0.4942466599737431	0.42474322341493553	0.44791103560120477	0.2780137462352305	0.29345895435941	0.27029114217314076	0.24712332998687156	0.22395551780060238	0.16217468530388446	0.1930651015522434	0.1930651015522434	0.16217468530388446	0.1312842690555255	0.13900687311761525	0.1698972893659742	0.13900687311761525	0.146729477179705	4.231987026025176
COPE-0482.r1r2_fastp	58.934805553300315	13.111959080945034	6.2434034261589675	3.280019485264269	2.443776893724121	1.7942680847608996	1.299017617926443	1.112283835349517	0.9905009336689129	0.6819842494113827	0.722578549971584	0.5602013477307786	0.4871316067224162	0.4871316067224162	0.31663554436957053	0.35722984492977183	0.2922789640334497	0.2760412438093692	0.17861492246488592	0.28416010392140945	0.1867337825769262	0.17861492246488592	0.22732808313712755	0.10554518145652352	0.1867337825769262	0.15425834212876513	0.16237720224080537	0.06495088089632216	0.12178290168060404	0.11366404156856377	4.643987984087034
COPE-0483.r1r2_fastp	53.12124368939819	15.041269332478564	7.636829874188638	4.431444827309881	2.7646446029329272	1.8751502524240724	1.2100328551967305	1.017709752384005	0.6971712476961295	0.8093597243368859	0.665117397227342	0.5609423832037824	0.45676736918022276	0.4487539065630259	0.32053850468787565	0.3365654299222694	0.37663274300825383	0.3365654299222694	0.32053850468787565	0.3285519673050725	0.24040387851590675	0.21636349066431604	0.1762961775783316	0.21636349066431604	0.24040387851590675	0.22437695328151294	0.11218847664075647	0.22437695328151294	0.1762961775783316	0.19232310281272538	5.224777626412372
COPE-0484.r1r2_fastp	36.67739628040057	11.623748211731044	7.55543633762518	5.23068669527897	4.4796137339055795	3.746423462088698	3.2278254649499285	2.6555793991416308	2.092274678111588	2.2532188841201717	1.6899141630901289	1.5289699570815452	1.2964949928469243	1.350143061516452	0.992489270386266	0.9120171673819742	0.8047210300429184	0.7868383404864091	0.6795422031473534	0.6258941344778255	0.6527181688125894	0.5543633762517883	0.4291845493562232	0.4381258941344778	0.4113018597997139	0.3218884120171674	0.3218884120171674	0.37553648068669526	0.3487124463519313	0.26824034334763946	5.668812589413448
COPE-0485.r1r2_fastp	49.328196936953866	15.841398102038898	7.075072817814526	4.105985154561684	2.743587334398196	2.1516489711547493	1.7476275486235082	1.409377055341539	1.2308559616649442	0.9489805505966363	0.7140843747063798	1.0711265620595698	0.8362303861693131	0.6201259043502771	0.6295217513858874	0.6389175984214978	0.46039650474490273	0.5261674339941745	0.469792351780513	0.544959128065395	0.3382504932819694	0.2818754110683078	0.43220896363807204	0.3664380343888001	0.3194587992107489	0.3476463403175796	0.26308371699708727	0.32885464624635913	0.2348961758902565	0.24429202292586674	3.748942967208494
COPE-0486.r1r2_fastp	36.7142573864763	11.639896886773746	6.642871306761848	5.353955978584176	4.293079516161015	3.678366051953202	2.865357921871902	2.587745389649019	2.1019234582589728	1.7152488598056712	1.48720999405116	1.5169541939321831	1.338488994646044	1.2393416617093	1.1996827285346023	1.0608764624231608	0.8724965298433471	0.8427523299623241	0.8130081300813009	0.7733491969066032	0.7634344636129289	0.5651397977394408	0.6246281975014872	0.4759071980963712	0.5651397977394408	0.3767598651596272	0.46599246480269685	0.4759071980963712	0.3668451318659528	0.2875272655165576	6.295855641483245
COPE-0487.r1r2_fastp	31.29391923545395	12.44261219900684	8.854117867516162	7.1207720416003	5.537337206033918	4.366157593928604	3.944532933570692	3.091914175958025	2.51100908835379	2.5016396514569474	1.61154314625691	1.7614541366063898	1.46163215590743	1.1805490490021548	1.1149629907242573	1.0025297479621476	0.7401855148505575	0.7870326993347699	0.580905087604235	0.63712170898529	0.468471844842125	0.45910240794528245	0.37477747587370003	0.41225522346106996	0.356038602080015	0.318560854492645	0.318560854492645	0.39351634966738497	0.24360535931790497	0.10306380586526749	4.01011899184859
COPE-0488.r1r2_fastp	50.29720706782835	16.195749531797084	8.378796514941781	5.170588714274082	3.2814917352007167	2.296229948701246	1.7669570881850012	1.3923947561273513	0.9526911489292402	0.7816953016855305	0.6758407295822816	0.4967022229460142	0.521130201123687	0.44784626659066845	0.33384903509486197	0.30127839752463154	0.2605651005618435	0.22799446299161305	0.2524224411692859	0.19542382542138262	0.21170914420649786	0.24427978177672827	0.13028255028092176	0.13028255028092176	0.13028255028092176	0.13842520967347938	0.11399723149580653	0.09771191271069131	0.09771191271069131	0.0895692533181337	4.388893412588551
COPE-0489.r1r2_fastp	40.29004614370468	18.391562294001318	11.588661832564272	7.844429795649307	4.8253131179960445	3.111404087013843	2.5181278839815424	1.8193803559657218	1.4106789716545813	0.8569545154911009	0.8174027686222808	0.6855636123928807	0.5932762030323006	0.4614370468029005	0.38233355306526035	0.30323005932762026	0.27686222808174027	0.26367831245880025	0.13183915622940012	0.11865524060646013	0.13183915622940012	0.2504943968358602	0.14502307185234015	0.0922874093605801	0.05273566249176005	0.1845748187211602	0.03955174686882004	0.0922874093605801	0.013183915622940013	0.06591957811470006	2.2412656558998023
COPE-0490.r1r2_fastp	53.17495891229643	20.90243538024802	10.832212759599582	6.110862094725833	3.630658897355446	1.7929179740026895	1.1952786493351262	1.0010458688181683	0.4034065441506051	0.37352457791722693	0.16435081428357987	0.059763932466756306	0.059763932466756306	0.07470491558344539	0.07470491558344539	0.029881966233378153	0.04482294935006724	0.014940983116689076	0.0	0.014940983116689076	0.0	0.0	0.014940983116689076	0.0	0.0	0.0	0.014940983116689076	0.0	0.0	0.0	0.014940983116689076
COPE-0491.r1r2_fastp	41.702501096972355	11.162790697674419	6.634488810881965	4.9846423870118475	3.615620886353664	3.0715225976305396	2.1237384817902587	2.158841597191751	1.8341377797279508	1.483106625713032	1.5269855199648967	1.2900394910048267	1.0530934620447565	1.167178587099605	0.8775778850372972	0.7459412022817025	0.7283896445809566	0.614304519526108	0.6494076349275999	0.6845107503290917	0.6494076349275999	0.5353225098727512	0.5440982887231242	0.5177709521720053	0.4563405002193945	0.34225537516454585	0.4212373848179026	0.35103115401491886	0.26327336551118913	0.35103115401491886	7.459412022817025
COPE-0492.r1r2_fastp	51.477202575183	16.465296763383012	7.99894170561778	4.612399682511685	2.681012434958991	2.0901314048857924	1.2964106182203017	1.3493253373313343	0.9524649439985889	0.8730928653320399	0.7584443072581356	0.6790722285915866	0.5203280712584883	0.3351265543698739	0.5115089514066496	0.39686039333274536	0.39686039333274536	0.24693535585148604	0.32630743451803507	0.3792221536290678	0.2028397565922921	0.3351265543698739	0.16756327718493694	0.17638239703677575	0.2557544757033248	0.2028397565922921	0.1940206367404533	0.11464855807390421	0.22929711614780843	0.1411059176294206	3.63347737895758
COPE-0493.r1r2_fastp	57.585139318885446	17.690058479532166	7.593739250086	3.6979704162366698	2.17578259373925	1.5135878912968697	1.2727898176814585	0.9545923632610939	0.7997936016511867	0.7137942896456828	0.4729962160302717	0.46439628482972134	0.3955968352253182	0.42139662882696943	0.3525971792225662	0.30959752321981426	0.30099759201926385	0.2665978672170623	0.1719986240110079	0.16339869281045752	0.1891984864121087	0.1719986240110079	0.11179910560715516	0.09459924320605435	0.11179910560715516	0.1719986240110079	0.09459924320605435	0.10319917440660474	0.11179910560715516	0.05159958720330237	1.4705882352941175
COPE-0494.r1r2_fastp	56.01582891302518	16.536162330554856	6.988296707922877	3.7383177570093453	2.2733013387218994	1.3303022648817042	1.0692935926580787	0.7914456512587353	0.8672223625494654	0.6314725940894165	0.6146333249136987	0.49675844068367436	0.3452050181022144	0.3873031910415088	0.39572282562936767	0.36204428727793214	0.21891049928433104	0.3788835564536499	0.29468721057506103	0.3115264797507788	0.23574976846004883	0.17681232634503663	0.21891049928433104	0.2694283068114844	0.16839269175717772	0.08419634587858886	0.08419634587858886	0.15997305716931887	0.16839269175717772	0.15155342258145996	4.2350761976930205
COPE-0495.r1r2_fastp	55.42255784061697	15.665167095115681	7.728149100257069	4.2255784061696655	2.442159383033419	1.8717866323907457	1.1809125964010283	0.9479434447300771	0.747107969151671	0.650706940874036	0.6346401028277635	0.4820051413881748	0.40970437017994854	0.4418380462724936	0.40167095115681234	0.1928020565552699	0.24903598971722363	0.21690231362467868	0.17673521850899743	0.3213367609254499	0.1928020565552699	0.1365681233933162	0.21690231362467868	0.16066838046272494	0.11246786632390746	0.17673521850899743	0.16870179948586117	0.16066838046272494	0.14460154241645243	0.1205012853470437	4.000642673521851
COPE-0496.r1r2_fastp	51.558149977548275	17.790749887741356	7.840143691064212	4.4993264481365065	2.936686124831612	1.948810058374495	1.4638527166591828	1.311180960933992	1.0776829815895825	0.8441850022451729	0.6645711719802425	0.7274360125729682	0.6466097889537494	0.484957341715312	0.4041311180960934	0.484957341715312	0.5298607992815446	0.3861697350696004	0.4131118096093399	0.2604400538841491	0.33228558599012126	0.2784014369106421	0.242478670857656	0.17961383026493039	0.1436910642119443	0.1436910642119443	0.1706331387516839	0.1975752132914234	0.16165244723843736	0.15267175572519084	1.7242927705433317
COPE-0497.r1r2_fastp	51.65868816662468	16.301335348954396	8.74275636180398	4.610733182161754	3.115814226925338	1.7888636936255986	1.352145796590241	1.1253884269757286	0.7642563198118754	0.6886705299403711	0.6886705299403711	0.5710926345846981	0.4619131603258587	0.369530528260687	0.3359368438733518	0.4199210548416898	0.2687494750986814	0.30234315948601664	0.26035105400184766	0.29394473838918284	0.1595700008398421	0.30234315948601664	0.20156210632401111	0.26035105400184766	0.1595700008398421	0.1847652641303435	0.1931636852271773	0.11757789535567313	0.15117157974300832	0.15117157974300832	3.9976484420928866
COPE-0498.r1r2_fastp	56.49969733656174	12.303268765133172	6.181900726392252	4.381053268765133	3.374697336561743	2.4213075060532687	1.838680387409201	1.6495157384987893	1.2257869249394673	1.1274213075060533	1.0139225181598064	0.8777239709443099	0.7717917675544794	0.6204600484261501	0.5674939467312349	0.423728813559322	0.4766949152542373	0.325363196125908	0.21943099273607747	0.2799636803874092	0.2572639225181598	0.24213075060532688	0.13619854721549635	0.06809927360774817	0.09836561743341406	0.08323244552058112	0.09079903147699758	0.11349878934624696	0.09079903147699758	0.03026634382566586	2.209443099273608
COPE-0499.r1r2_fastp	58.00314690316121	10.234587326562723	4.906308110427693	3.3042483192676295	2.1956801602059794	1.9382062651981118	1.6664282649120299	1.5090831068516664	1.3159776855957661	1.0656558432270062	1.0012873694750393	0.7509655271062795	0.8653983693319983	0.9297668430839651	0.7295093691889573	0.6150765269632384	0.5650121584894865	0.49349163209841224	0.4505793162637677	0.46488342154198253	0.45773136890287514	0.3218423687598341	0.2503218423687598	0.39336289515090833	0.3146903161207267	0.3218423687598341	0.21456157917322272	0.1716492633385782	0.20025747389500786	0.22171363181233014	4.126734372764983
COPE-0500.r1r2_fastp	39.75832596522252	15.217604872777288	9.48030258375086	5.70782984576088	3.9493073975832598	2.9570684743098536	2.4167403477748306	1.8567639257294428	1.5915119363395225	1.1101286963355927	1.237842617152962	0.8645250024560369	0.9431181844974947	0.7564593771490323	0.707338638373121	0.8350525591904903	0.6582178995972099	0.6680420473523921	0.4912073877591119	0.46173494449356517	0.4420866489832007	0.38314176245210724	0.33402102367619607	0.37331761469692504	0.38314176245210724	0.2554278416347382	0.24560369387955594	0.2947244326554671	0.3536693191865605	0.22595539836919148	5.039787798408488
COPE-0501.r1r2_fastp	45.435117114036586	18.806633612583347	8.907505556505384	5.325696700290648	3.4193879295606084	2.555992477346555	1.7096939647803042	1.3335612925286373	1.1198495469310994	1.0514617883398871	0.9146862711574628	0.8292015729184476	0.6069413574970081	0.4188750213711746	0.4530689006667806	0.4701658403145837	0.41032655154727304	0.5043597196101898	0.34193879295606083	0.37613267225166697	0.26500256454094717	0.34193879295606083	0.29064797401265174	0.20516327577363652	0.2308086852453411	0.196614805949735	0.18806633612583348	0.17951786630193195	0.17951786630193195	0.20516327577363652	2.7269618738245853
COPE-0502.r1r2_fastp	54.192922927775086	18.080465341735337	9.30683470673776	5.138148327678139	2.2297624818225885	1.502666020358701	1.16335433834222	0.8240426563257393	0.5332040717401841	0.3393116820164809	0.3393116820164809	0.19389238972370335	0.09694619486185167	0.19389238972370335	0.09694619486185167	0.048473097430925836	0.19389238972370335	0.1454192922927775	0.24236548715462916	0.19389238972370335	0.09694619486185167	0.24236548715462916	0.1454192922927775	0.290838584585555	0.048473097430925836	0.24236548715462916	0.09694619486185167	0.09694619486185167	0.048473097430925836	0.19389238972370335	3.4415899175957345
COPE-0503.r1r2_fastp	35.828674310622574	12.214536150857576	7.580782715815408	5.723490950440633	4.2736662560409355	3.487160049275088	2.965981237562778	2.4163744906661613	2.2458068795603148	1.753056003032313	1.5540604567421588	1.4782526295840046	1.2129252345304653	1.2129252345304653	1.1086894721880034	1.099213493793234	0.8907419691083104	0.8054581635553871	0.6917464228181559	0.8149341419501563	0.5969866388704633	0.7106983796076944	0.5875106604756941	0.4453709845541552	0.45484696294892446	0.42641902776461665	0.4832748981332322	0.42641902776461665	0.3600871790012319	0.18004358950061594	5.9698663887046335
COPE-0504.r1r2_fastp	55.86664210720206	13.418677472831092	5.958740099465832	3.7115490882298765	2.3577086019524773	1.8880088414072576	1.2801620924663841	1.1788543009762387	1.0038681156750784	0.9025603241849327	0.7275741388837723	0.5894271504881193	0.5802173512617425	0.5341683551298582	0.40523116596058206	0.2855037760176828	0.3683919690550746	0.3131331736968134	0.340762571375944	0.29471357524405967	0.2855037760176828	0.27629397679130596	0.33155277214956713	0.20261558298029103	0.2118253822066679	0.2118253822066679	0.17498618530116045	0.1565665868484067	0.14735678762202983	0.25787437833855226	5.737704918032787
COPE-0505.r1r2_fastp	48.808510638297875	12.91063829787234	6.485106382978724	3.9489361702127663	3.242553191489362	2.493617021276596	1.897872340425532	1.753191489361702	1.251063829787234	1.1148936170212767	0.876595744680851	0.8680851063829786	0.6723404255319149	0.8340425531914895	0.6553191489361702	0.4595744680851064	0.4340425531914893	0.4936170212765958	0.46808510638297873	0.4765957446808511	0.34893617021276596	0.35744680851063826	0.3148936170212766	0.3148936170212766	0.2553191489361702	0.2468085106382979	0.2553191489361702	0.1702127659574468	0.2127659574468085	0.20425531914893616	7.174468085106383
COPE-0506.r1r2_fastp	50.47551328770776	16.034130299528933	6.994933783663675	4.1240778597458005	2.675317749533375	1.9287174473380144	1.519864900897698	1.2176695404852902	0.9510265754155187	0.8621455870589281	1.0932361567860636	0.7021598080170652	0.666607412674429	0.666607412674429	0.684383610345747	0.5866145231534975	0.5599502266465204	0.40885254644031643	0.31108345924806685	0.36441205226202117	0.3999644476046574	0.3999644476046574	0.36441205226202117	0.36441205226202117	0.23997866856279443	0.2844191627410897	0.2844191627410897	0.1510976802062039	0.27553106390543064	0.20442627322015822	4.204070749266732
COPE-0507.r1r2_fastp	57.16557843629667	14.515318935208438	7.031642390758412	3.5995312238406165	2.059266700150678	1.540264523689938	1.1300853842290306	0.8119872760756739	0.9208103130755065	0.5775991963837268	0.5859701992298677	0.5357441821530219	0.4101791394609074	0.3766951280763436	0.3934371337686255	0.3515821195379206	0.3348401138456387	0.3348401138456387	0.22601707684580613	0.25113008538422904	0.21764607399966515	0.29298509961493385	0.19253306546124224	0.25113008538422904	0.16742005692281936	0.23438807969194708	0.1757910597689603	0.22601707684580613	0.1841620626151013	0.15067805123053743	4.75472961660807
COPE-0508.r1r2_fastp	54.17542805647342	14.576449384199458	8.29077801141484	5.039050765995794	3.567137278462001	2.6734755181736256	1.7798137578852509	1.4794232502252929	1.1414839291078402	0.8410934214478822	0.735956743766897	0.4731150495644338	0.4130369480324422	0.33042955842595373	0.3379393211174527	0.2778612195854611	0.18023430459597475	0.2177831180534695	0.19525382997897267	0.14268549113848003	0.09762691498948634	0.13517572844698109	0.06007810153199159	0.13517572844698109	0.07509762691498949	0.09011715229798738	0.030039050765995796	0.05256833884049264	0.030039050765995796	0.06007810153199159	2.3655752478221688
COPE-0509.r1r2_fastp	41.7989417989418	15.247715247715249	8.715728715728716	5.627705627705628	3.713323713323714	2.558922558922559	2.087542087542088	1.7989417989417988	1.51996151996152	1.2506012506012507	1.3371813371813372	1.067821067821068	1.0004810004810005	0.7696007696007696	0.885040885040885	0.7503607503607503	0.5675805675805676	0.5098605098605099	0.5579605579605579	0.4906204906204906	0.40404040404040403	0.47138047138047134	0.4232804232804233	0.47138047138047134	0.35594035594035595	0.3848003848003848	0.36556036556036553	0.3270803270803271	0.23088023088023088	0.2982202982202982	4.011544011544012
COPE-0510.r1r2_fastp	53.31617830165186	14.103096206524446	7.362828920063086	4.25832157383581	3.2705237818544037	1.8427824354611106	1.5273512077695692	1.2783265543288787	1.0043994355441188	0.7553747821034282	0.70556985141529	0.6142608118203702	0.514650950444094	0.514650950444094	0.39013862372374863	0.2905287623474724	0.40674026728646134	0.2739271187847597	0.24072383165933425	0.2490246534406906	0.21582136631526522	0.20752054453390886	0.20752054453390886	0.26562629700340334	0.257325475222047	0.22412218809662157	0.1992197227525525	0.1660164356271271	0.14941479206441438	0.1660164356271271	5.0219971777205945
COPE-0511.r1r2_fastp	53.51323389947409	15.949650831968274	8.380032761444953	3.888266229847401	2.767479955168549	2.051901025950513	1.388050694025347	1.1121648417967067	0.9914647814466764	0.8190361238037761	0.732821794982326	0.47417880851797567	0.3965859125786706	0.43969307698939564	0.43969307698939564	0.3793430468143805	0.3793430468143805	0.25864298646435036	0.2845072851107854	0.2845072851107854	0.18105009052504525	0.31037158375722046	0.21553582205362534	0.12932149323217518	0.18967152340719026	0.1379429261143202	0.1379429261143202	0.09483576170359513	0.10345719458574015	0.15518579187861023	3.414087421329425
COPE-0512.r1r2_fastp	46.57512626262626	14.023042929292927	8.143939393939394	5.358270202020202	3.9378156565656566	3.006628787878788	2.3595328282828283	1.9570707070707072	1.5940656565656564	1.4125631313131315	1.160037878787879	1.0179924242424243	0.8601641414141414	0.726010101010101	0.4734848484848485	0.5445075757575758	0.5050505050505051	0.4103535353535354	0.4577020202020202	0.4182449494949495	0.29198232323232326	0.2288510101010101	0.26041666666666663	0.19728535353535354	0.1893939393939394	0.1736111111111111	0.15782828282828282	0.14993686868686867	0.1893939393939394	0.12626262626262627	3.0934343434343434
COPE-0513.r1r2_fastp	44.080145719489984	19.398907103825135	13.296903460837886	9.107468123861565	4.462659380692167	2.823315118397086	2.0947176684881605	1.1839708561020037	0.6375227686703097	0.45537340619307837	0.819672131147541	0.273224043715847	0.18214936247723132	0.09107468123861566	0.09107468123861566	0.0	0.18214936247723132	0.09107468123861566	0.273224043715847	0.0	0.0	0.0	0.18214936247723132	0.0	0.09107468123861566	0.09107468123861566	0.0	0.0	0.0	0.0	0.09107468123861566
COPE-0514.r1r2_fastp	53.93018285442888	16.211509538510253	8.517375128631361	5.240243805905169	3.1979735613076863	2.0581017968811843	1.274439958837964	0.9894720177313385	0.680756748199161	0.6490936436317581	0.4274519116599383	0.3957888070925354	0.4116203593762368	0.2928837172484762	0.31663104567402833	0.31663104567402833	0.2058101796881184	0.11873664212776064	0.1978944035462677	0.15831552283701417	0.16623129897886488	0.13456819441146206	0.04749465685110425	0.1820628512625663	0.11082086598590993	0.1820628512625663	0.1029050898440592	0.07915776141850708	0.11082086598590993	0.12665241826961135	3.166310456740283
