557	102270
558	102268
559	102237
560	102182
561	102173
562	102143
563	102000
564	101975
565	101951
566	101943
567	101892
568	101875
569	101857
570	101852
571	101750
572	101697
573	101670
574	101666
575	101612
576	101529
577	101497
578	101493
579	101480
580	101416
581	101404
582	101330
583	101310
584	101211
585	101200
586	101198
587	101193
588	101145
589	101138
590	101032
591	101004
592	100945
593	100940
594	100935
595	100886
596	100884
597	100878
598	100870
599	100836
600	100779
601	100751
602	100711
603	100670
604	100655
605	100625
606	100534
607	100520
608	100336
609	100294
610	100243
611	100225
612	100159
613	100117
614	100049
615	100039
616	100018
617	99984
618	99941
619	99876
620	99866
621	99859
622	99817
623	99816
624	99748
625	99720
626	99717
627	99691
628	99634
629	99610
630	99595
631	99594
632	99530
633	99517
634	99500
635	99448
636	99417
637	99374
638	99331
639	99306
640	99295
641	99224
642	99174
643	99069
644	98998
645	98980
646	98960
647	98959
648	98851
649	98833
650	98784
651	98773
652	98684
653	98630
654	98624
655	98562
656	98528
657	98456
658	98411
659	98350
660	98332
661	98301
662	98296
663	98259
664	98230
665	98157
666	98137
667	98093
668	98033
669	97996
670	97995
671	97858
672	97840
673	97834
674	97784
675	97772
676	97770
677	97750
678	97669
679	97637
680	97593
681	97426
682	97418
683	97342
684	97326
685	97176
686	97174
687	97083
688	97030
689	96983
690	96979
691	96973
692	96938
693	96928
694	96846
695	96835
696	96828
697	96786
698	96768
699	96723
700	96640
701	96633
702	96632
703	96572
704	96537
705	96498
706	96343
707	96325
708	96325
709	96325
710	96300
711	96190
712	96131
713	96128
714	96120
715	96099
716	96048
717	96047
718	96047
719	96034
720	96033
721	95934
722	95899
723	95852
724	95838
725	95825
726	95786
727	95779
728	95773
729	95770
730	95745
731	95730
732	95723
733	95680
734	95678
735	95628
736	95577
737	95504
738	95483
739	95458
740	95391
741	95383
742	95362
743	95338
744	95318
745	95277
746	95223
747	95216
748	95213
749	95135
750	95091
751	95083
752	95078
753	95071
754	95068
755	95053
756	95015
757	94992
758	94981
759	94955
760	94947
761	94932
762	94887
763	94870
764	94809
765	94786
766	94778
767	94763
768	94744
769	94654
770	94598
771	94565
772	94518
773	94517
774	94509
775	94471
776	94455
777	94424
778	94379
779	94349
780	94325
781	94224
782	94182
783	94177
784	94149
785	94122
786	94075
787	94070
788	94040
789	94030
790	94005
791	93988
792	93968
793	93885
794	93876
795	93716
796	93630
797	93581
798	93564
799	93536
800	93533
801	93526
802	93524
803	93482
804	93465
805	93457
806	93365
807	93358
808	93343
809	93335
810	93300
811	93195
812	93146
813	93140
814	93136
815	93107
816	93075
817	93046
818	93042
819	93017
820	92973
821	92951
822	92929
823	92922
824	92858
825	92837
826	92827
827	92799
828	92796
829	92791
830	92789
831	92758
832	92749
833	92732
834	92715
835	92669
836	92631
837	92620
838	92615
839	92606
840	92602
841	92593
842	92572
843	92571
844	92499
845	92474
846	92470
847	92460
848	92450
849	92395
850	92391
851	92368
852	92286
853	92246
854	92245
855	92202
856	92184
857	92175
858	92154
859	92140
860	92134
861	92114
862	92101
863	92100
864	92071
865	92063
866	91982
867	91938
868	91922
869	91908
870	91906
871	91889
872	91870
873	91870
874	91813
875	91809
876	91797
877	91779
878	91757
879	91752
880	91751
881	91744
882	91670
883	91660
884	91650
885	91632
886	91510
887	91489
888	91470
889	91442
890	91353
891	91327
892	91310
893	91296
894	91216
895	91158
896	91144
897	91074
898	91064
899	91062
900	90828
901	90785
902	90693
903	90646
904	90645
905	90638
906	90608
907	90518
908	90434
909	90429
910	90408
911	90347
912	90335
913	90308
914	90306
915	90297
916	90136
917	90080
918	90052
919	90045
920	90027
921	90020
922	89989
923	89988
924	89929
925	89877
926	89858
927	89807
928	89784
929	89780
930	89739
931	89635
932	89632
933	89602
934	89598
935	89534
936	89532
937	89526
938	89492
939	89481
940	89477
941	89471
942	89464
943	89446
944	89422
945	89404
946	89397
947	89328
948	89319
949	89311
950	89301
951	89294
952	89290
953	89274
954	89261
955	89260
956	89239
957	89238
958	89233
959	89222
960	89222
961	89216
962	89154
963	89134
964	89040
965	88970
966	88910
967	88891
968	88882
969	88880
970	88848
971	88845
972	88845
973	88839
974	88832
975	88812
976	88810
977	88805
978	88791
979	88773
980	88762
981	88746
982	88725
983	88717
984	88679
985	88679
986	88658
987	88649
988	88646
989	88575
990	88547
991	88539
992	88493
993	88488
994	88469
995	88455
996	88408
997	88361
998	88342
999	88309
1000	88277
1001	88183
1002	88110
1003	88075
1004	88059
1005	88052
1006	88050
1007	88049
1008	88037
1009	87993
1010	87973
1011	87924
1012	87923
1013	87918
1014	87902
1015	87862
1016	87818
1017	87701
1018	87686
1019	87603
1020	87591
1021	87572
1022	87569
1023	87516
1024	87497
1025	87493
1026	87436
1027	87404
1028	87402
1029	87396
1030	87391
1031	87375
1032	87371
1033	87361
1034	87360
1035	87313
1036	87298
1037	87282
1038	87281
1039	87280
1040	87139
1041	87064
1042	87007
1043	87006
1044	86996
1045	86977
1046	86956
1047	86939
1048	86928
1049	86907
1050	86904
1051	86886
1052	86877
1053	86871
1054	86867
1055	86865
1056	86809
1057	86789
1058	86752
1059	86733
1060	86728
1061	86723
1062	86709
1063	86689
1064	86683
1065	86673
1066	86626
1067	86617
1068	86606
1069	86566
1070	86562
1071	86559
1072	86510
1073	86485
1074	86472
1075	86441
1076	86388
1077	86367
1078	86364
1079	86352
1080	86298
1081	86248
1082	86244
1083	86227
1084	86220
1085	86179
1086	86178
1087	86156
1088	86110
1089	86104
1090	86091
1091	86070
1092	85977
1093	85974
1094	85935
1095	85923
1096	85898
1097	85833
1098	85828
1099	85795
1100	85789
1101	85783
1102	85776
1103	85747
1104	85699
1105	85691
1106	85621
1107	85596
1108	85564
1109	85554
1110	85525
1111	85521
1112	85519
1113	85510
1114	85493
1115	85456
1116	85396
1117	85377
1118	85352
1119	85344
1120	85320
1121	85289
1122	85277
1123	85252
1124	85179
1125	85152
1126	85134
1127	85067
1128	85051
1129	85050
1130	85042
1131	85011
1132	84976
1133	84934
1134	84900
1135	84852
1136	84846
1137	84826
1138	84801
1139	84798
1140	84745
1141	84724
1142	84707
1143	84705
1144	84689
1145	84686
1146	84666
1147	84629
1148	84601
1149	84593
1150	84555
1151	84532
1152	84512
1153	84508
1154	84498
1155	84471
1156	84469
1157	84463
1158	84461
1159	84426
1160	84283
1161	84279
1162	84232
1163	84124
1164	84114
1165	84064
1166	84043
1167	84043
1168	84022
1169	83991
1170	83986
1171	83981
1172	83964
1173	83963
1174	83959
1175	83937
1176	83922
1177	83914
1178	83908
1179	83843
1180	83840
1181	83839
1182	83809
1183	83788
1184	83771
1185	83764
1186	83758
1187	83742
1188	83727
1189	83713
1190	83698
1191	83694
1192	83690
1193	83665
1194	83650
1195	83626
1196	83613
1197	83602
1198	83592
1199	83584
1200	83580
1201	83579
1202	83558
1203	83547
1204	83529
1205	83524
1206	83523
1207	83502
1208	83496
1209	83494
1210	83476
1211	83472
1212	83467
1213	83463
1214	83457
1215	83421
1216	83408
1217	83402
1218	83369
1219	83363
1220	83361
1221	83320
1222	83306
1223	83303
1224	83281
1225	83265
1226	83221
1227	83192
1228	83192
1229	83170
1230	83142
1231	83137
1232	83071
1233	83067
1234	83063
1235	83054
1236	83053
1237	83051
1238	83011
1239	82999
1240	82984
1241	82980
1242	82980
1243	82969
1244	82965
1245	82959
1246	82941
1247	82910
1248	82891
1249	82891
1250	82885
1251	82871
1252	82869
1253	82858
1254	82800
1255	82792
1256	82780
1257	82744
1258	82719
1259	82688
1260	82687
1261	82686
1262	82676
1263	82647
1264	82634
1265	82629
1266	82626
1267	82623
1268	82618
1269	82577
1270	82564
1271	82552
1272	82547
1273	82540
1274	82518
1275	82515
1276	82514
1277	82398
1278	82387
1279	82380
1280	82375
1281	82362
1282	82344
1283	82321
1284	82312
1285	82248
1286	82197
1287	82181
1288	82180
1289	82169
1290	82167
1291	82149
1292	82107
1293	82064
1294	82057
1295	82055
1296	82036
1297	82034
1298	82017
1299	82012
1300	81986
1301	81934
1302	81915
1303	81912
1304	81899
1305	81893
1306	81890
1307	81884
1308	81874
1309	81870
1310	81855
1311	81825
1312	81786
1313	81782
1314	81758
1315	81745
1316	81741
1317	81710
1318	81695
1319	81688
1320	81674
1321	81652
1322	81616
1323	81610
1324	81551
1325	81550
1326	81496
1327	81475
1328	81467
1329	81467
1330	81465
1331	81463
1332	81458
1333	81439
1334	81417
1335	81409
1336	81407
1337	81393
1338	81385
1339	81372
1340	81366
1341	81361
1342	81351
1343	81349
1344	81300
1345	81253
1346	81251
1347	81234
1348	81231
1349	81228
1350	81204
1351	81179
1352	81157
1353	81135
1354	81132
1355	81117
1356	81106
1357	81101
1358	81072
1359	81059
1360	81042
1361	81036
1362	81020
1363	81018
1364	80990
1365	80985
1366	80985
1367	80977
1368	80963
1369	80892
1370	80879
1371	80863
1372	80850
1373	80833
1374	80831
1375	80823
1376	80822
1377	80806
1378	80800
1379	80788
1380	80785
1381	80769
1382	80758
1383	80746
1384	80736
1385	80720
1386	80650
1387	80640
1388	80546
1389	80531
1390	80502
1391	80472
1392	80410
1393	80390
1394	80353
1395	80337
1396	80212
1397	80200
1398	80198
1399	80191
1400	80138
1401	80136
1402	80127
1403	80119
1404	80105
1405	80092
1406	80034
1407	79978
1408	79917
1409	79899
1410	79887
1411	79887
1412	79885
1413	79873
1414	79870
1415	79864
1416	79858
1417	79851
1418	79849
1419	79807
1420	79804
1421	79778
1422	79777
1423	79764
1424	79757
1425	79749
1426	79734
1427	79719
1428	79712
1429	79707
1430	79692
1431	79671
1432	79649
1433	79616
1434	79615
1435	79589
1436	79587
1437	79586
1438	79566
1439	79547
1440	79526
1441	79502
1442	79391
1443	79389
1444	79387
1445	79361
1446	79359
1447	79315
1448	79305
1449	79257
1450	79234
1451	79199
1452	79199
1453	79178
1454	79174
1455	79170
1456	79168
1457	79153
1458	79140
1459	79135
1460	79133
1461	79131
1462	79128
1463	79112
1464	79091
1465	79027
1466	78987
1467	78947
1468	78920
1469	78919
1470	78917
1471	78915
1472	78910
1473	78901
1474	78883
1475	78859
1476	78854
1477	78832
1478	78753
1479	78751
1480	78742
1481	78740
1482	78716
1483	78708
1484	78630
1485	78628
1486	78593
1487	78588
1488	78582
1489	78577
1490	78573
1491	78572
1492	78556
1493	78552
1494	78534
1495	78531
1496	78517
1497	78495
1498	78493
1499	78485
1500	78478
1501	78474
1502	78438
1503	78403
1504	78391
1505	78385
1506	78370
1507	78361
1508	78333
1509	78319
1510	78313
1511	78304
1512	78297
1513	78288
1514	78254
1515	78250
1516	78250
1517	78221
1518	78212
1519	78211
1520	78190
1521	78187
1522	78177
1523	78154
1524	78126
1525	78116
1526	78107
1527	78073
1528	78067
1529	78048
1530	78046
1531	78023
1532	77998
1533	77989
1534	77975
1535	77969
1536	77952
1537	77919
1538	77895
1539	77891
1540	77879
1541	77876
1542	77873
1543	77862
1544	77857
1545	77846
1546	77843
1547	77823
1548	77807
1549	77796
1550	77795
1551	77786
1552	77763
1553	77732
1554	77730
1555	77724
1556	77697
1557	77688
1558	77649
1559	77648
1560	77644
1561	77624
1562	77622
1563	77514
1564	77501
1565	77499
1566	77488
1567	77488
1568	77461
1569	77453
1570	77412
1571	77396
1572	77369
1573	77352
1574	77345
1575	77306
1576	77260
1577	77250
1578	77245
1579	77239
1580	77225
1581	77223
1582	77216
1583	77177
1584	77138
1585	77126
1586	77120
1587	77115
1588	77103
1589	77101
1590	77082
1591	77073
1592	77045
1593	77019
1594	77006
1595	77006
1596	76982
1597	76959
1598	76935
1599	76928
1600	76911
1601	76910
1602	76879
1603	76870
1604	76866
1605	76860
1606	76834
1607	76803
1608	76781
1609	76778
1610	76769
1611	76730
1612	76721
1613	76708
1614	76693
1615	76689
1616	76680
1617	76680
1618	76668
1619	76667
1620	76664
1621	76663
1622	76648
1623	76643
1624	76631
1625	76628
1626	76613
1627	76607
1628	76602
1629	76595
1630	76562
1631	76557
1632	76554
1633	76554
1634	76529
1635	76527
1636	76513
1637	76504
1638	76493
1639	76478
1640	76443
1641	76441
1642	76436
1643	76389
1644	76371
1645	76352
1646	76348
1647	76346
1648	76308
1649	76278
1650	76276
1651	76270
1652	76240
1653	76234
1654	76225
1655	76175
1656	76156
1657	76143
1658	76136
1659	76134
1660	76119
1661	76119
1662	76117
1663	76112
1664	76105
1665	76104
1666	76084
1667	76058
1668	76057
1669	76024
1670	76022
1671	76010
1672	75988
1673	75960
1674	75952
1675	75927
1676	75922
1677	75919
1678	75900
1679	75885
1680	75864
1681	75846
1682	75845
1683	75837
1684	75834
1685	75799
1686	75788
1687	75689
1688	75680
1689	75670
1690	75662
1691	75637
1692	75636
1693	75615
1694	75595
1695	75586
1696	75579
1697	75570
1698	75568
1699	75564
1700	75561
1701	75553
1702	75530
1703	75508
1704	75491
1705	75480
1706	75479
1707	75466
1708	75455
1709	75442
1710	75442
1711	75426
1712	75407
1713	75402
1714	75400
1715	75399
1716	75391
1717	75386
1718	75367
1719	75362
1720	75327
1721	75320
1722	75315
1723	75299
1724	75296
1725	75267
1726	75261
1727	75254
1728	75242
1729	75228
1730	75221
1731	75187
1732	75184
1733	75164
1734	75154
1735	75153
1736	75142
1737	75124
1738	75117
1739	75099
1740	75091
1741	75084
1742	75067
1743	75066
1744	75066
1745	75061
1746	75030
1747	75029
1748	75026
1749	75019
1750	75005
1751	74987
1752	74983
1753	74975
1754	74962
1755	74932
1756	74887
1757	74867
1758	74822
1759	74798
1760	74792
1761	74791
1762	74791
1763	74791
1764	74790
1765	74778
1766	74761
1767	74738
1768	74728
1769	74721
1770	74707
1771	74703
1772	74674
1773	74666
1774	74658
1775	74632
1776	74605
1777	74583
1778	74579
1779	74575
1780	74573
1781	74571
1782	74537
1783	74528
1784	74523
1785	74514
1786	74500
1787	74497
1788	74491
1789	74456
1790	74455
1791	74451
1792	74443
1793	74441
1794	74434
1795	74425
1796	74417
1797	74407
1798	74403
1799	74398
1800	74384
1801	74381
1802	74378
1803	74361
1804	74344
1805	74344
1806	74314
1807	74308
1808	74298
1809	74293
1810	74273
1811	74271
1812	74269
1813	74262
1814	74254
1815	74250
1816	74238
1817	74233
1818	74227
1819	74193
1820	74176
1821	74147
1822	74134
1823	74131
1824	74105
1825	74091
1826	74048
1827	73962
1828	73961
1829	73959
1830	73943
1831	73937
1832	73933
1833	73916
1834	73912
1835	73860
1836	73855
1837	73850
1838	73841
1839	73839
1840	73818
1841	73804
1842	73761
1843	73759
1844	73752
1845	73748
1846	73728
1847	73718
1848	73707
1849	73686
1850	73685
1851	73682
1852	73672
1853	73671
1854	73668
1855	73615
1856	73611
1857	73608
1858	73606
1859	73595
1860	73549
1861	73548
1862	73544
1863	73544
1864	73532
1865	73527
1866	73520
1867	73510
1868	73509
1869	73505
1870	73490
1871	73479
1872	73477
1873	73446
1874	73443
1875	73435
1876	73425
1877	73420
1878	73386
1879	73369
1880	73336
1881	73307
1882	73306
1883	73295
1884	73293
1885	73280
1886	73273
1887	73242
1888	73241
1889	73238
1890	73233
1891	73231
1892	73197
1893	73189
1894	73180
1895	73174
1896	73141
1897	73139
1898	73135
1899	73132
1900	73115
1901	73104
1902	73103
1903	73103
1904	73073
1905	73064
1906	73063
1907	73060
1908	73055
1909	73048
1910	73043
1911	73027
1912	73021
1913	73016
1914	73005
1915	73003
1916	72953
1917	72946
1918	72934
1919	72920
1920	72901
1921	72891
1922	72868
1923	72853
1924	72839
1925	72818
1926	72798
1927	72789
1928	72774
1929	72774
1930	72773
1931	72762
1932	72740
1933	72735
1934	72730
1935	72726
1936	72726
1937	72702
1938	72699
1939	72695
1940	72685
1941	72681
1942	72672
1943	72666
1944	72650
1945	72630
1946	72629
1947	72628
1948	72620
1949	72594
1950	72592
1951	72592
1952	72592
1953	72582
1954	72582
1955	72565
1956	72556
1957	72543
1958	72536
1959	72535
1960	72499
1961	72497
1962	72497
1963	72493
1964	72490
1965	72489
1966	72487
1967	72483
1968	72478
1969	72472
1970	72459
1971	72452
1972	72440
1973	72435
1974	72434
1975	72428
1976	72428
1977	72425
1978	72422
1979	72421
1980	72418
1981	72416
1982	72412
1983	72412
1984	72407
1985	72401
1986	72394
1987	72379
1988	72367
1989	72349
1990	72309
1991	72303
1992	72296
1993	72295
1994	72293
1995	72283
1996	72266
1997	72222
1998	72214
1999	72172
2000	72171
2001	72164
2002	72160
2003	72158
2004	72124
2005	72115
2006	72107
2007	72105
2008	72098
2009	72095
2010	72090
2011	72076
2012	72072
2013	72057
2014	72043
2015	72032
2016	72021
2017	72001
2018	71993
2019	71992
2020	71976
2021	71960
2022	71955
2023	71930
2024	71924
2025	71916
2026	71913
2027	71907
2028	71899
2029	71895
2030	71890
2031	71877
2032	71868
2033	71857
2034	71848
2035	71826
2036	71786
2037	71781
2038	71779
2039	71744
2040	71727
2041	71727
2042	71706
2043	71692
2044	71687
2045	71683
2046	71669
2047	71617
2048	71584
2049	71583
2050	71580
2051	71557
2052	71544
2053	71531
2054	71523
2055	71513
2056	71501
2057	71499
2058	71498
2059	71488
2060	71483
2061	71478
2062	71459
2063	71449
2064	71438
2065	71428
2066	71405
2067	71390
2068	71388
2069	71379
2070	71376
2071	71371
2072	71358
2073	71356
2074	71351
2075	71344
2076	71342
2077	71320
2078	71317
2079	71286
2080	71286
2081	71282
2082	71276
2083	71268
2084	71263
2085	71262
2086	71246
2087	71246
2088	71239
2089	71227
2090	71222
2091	71209
2092	71201
2093	71196
2094	71196
2095	71193
2096	71186
2097	71184
2098	71169
2099	71153
2100	71149
2101	71142
2102	71138
2103	71107
2104	71099
2105	71086
2106	71085
2107	71083
2108	71046
2109	71014
2110	71014
2111	71008
2112	71006
2113	71001
2114	70989
2115	70979
2116	70968
2117	70943
2118	70929
2119	70921
2120	70908
2121	70859
2122	70852
2123	70852
2124	70840
2125	70832
2126	70829
2127	70828
2128	70807
2129	70799
2130	70796
2131	70787
2132	70759
2133	70749
2134	70747
2135	70712
2136	70699
2137	70699
2138	70685
2139	70684
2140	70678
2141	70657
2142	70650
2143	70627
2144	70623
2145	70606
2146	70602
2147	70597
2148	70596
2149	70587
2150	70586
2151	70557
2152	70551
2153	70551
2154	70549
2155	70533
2156	70528
2157	70510
2158	70468
2159	70464
2160	70453
2161	70437
2162	70435
2163	70431
2164	70430
2165	70424
2166	70404
2167	70391
2168	70385
2169	70385
2170	70372
2171	70366
2172	70366
2173	70352
2174	70336
2175	70332
2176	70331
2177	70330
2178	70325
2179	70297
2180	70291
2181	70285
2182	70275
2183	70270
2184	70266
2185	70265
2186	70254
2187	70250
2188	70249
2189	70219
2190	70187
2191	70177
2192	70175
2193	70164
2194	70162
2195	70149
2196	70130
2197	70126
2198	70110
2199	70106
2200	70097
2201	70093
2202	70079
2203	70076
2204	70063
2205	70058
2206	70045
2207	69994
2208	69991
2209	69980
2210	69976
2211	69918
2212	69904
2213	69898
2214	69892
2215	69889
2216	69886
2217	69858
2218	69839
2219	69831
2220	69829
2221	69817
2222	69812
2223	69790
2224	69779
2225	69778
2226	69769
2227	69757
2228	69749
2229	69736
2230	69731
2231	69722
2232	69719
2233	69711
2234	69701
2235	69698
2236	69694
2237	69681
2238	69678
2239	69665
2240	69640
2241	69637
2242	69636
2243	69631
2244	69600
2245	69588
2246	69581
2247	69575
2248	69565
2249	69561
2250	69560
2251	69556
2252	69535
2253	69529
2254	69504
2255	69480
2256	69463
2257	69457
2258	69446
2259	69438
2260	69430
2261	69417
2262	69415
2263	69413
2264	69403
2265	69391
2266	69365
2267	69355
2268	69350
2269	69306
2270	69296
2271	69251
2272	69250
2273	69209
2274	69200
2275	69197
2276	69189
2277	69182
2278	69151
2279	69147
2280	69129
2281	69127
2282	69115
2283	69113
2284	69113
2285	69110
2286	69109
2287	69101
2288	69089
2289	69088
2290	69087
2291	69058
2292	69054
2293	69054
2294	69053
2295	69039
2296	69033
2297	69021
2298	69004
2299	68990
2300	68979
2301	68977
2302	68967
2303	68955
2304	68943
2305	68939
2306	68935
2307	68922
2308	68914
2309	68912
2310	68912
2311	68887
2312	68887
2313	68877
2314	68849
2315	68844
2316	68818
2317	68816
2318	68813
2319	68806
2320	68800
2321	68782
2322	68780
2323	68775
2324	68759
2325	68757
2326	68749
2327	68743
2328	68738
2329	68736
2330	68712
2331	68707
2332	68699
2333	68690
2334	68664
2335	68663
2336	68658
2337	68657
2338	68648
2339	68647
2340	68647
2341	68635
2342	68631
2343	68629
2344	68628
2345	68621
2346	68606
2347	68603
2348	68588
2349	68581
2350	68581
2351	68550
2352	68522
2353	68509
2354	68502
2355	68501
2356	68496
2357	68488
2358	68485
2359	68468
2360	68460
2361	68456
2362	68450
2363	68448
2364	68440
2365	68438
2366	68435
2367	68431
2368	68429
2369	68412
2370	68408
2371	68392
2372	68391
2373	68383
2374	68374
2375	68374
2376	68371
2377	68356
2378	68352
2379	68344
2380	68335
2381	68318
2382	68302
2383	68285
2384	68276
2385	68258
2386	68255
2387	68254
2388	68253
2389	68250
2390	68243
2391	68228
2392	68228
2393	68226
2394	68219
2395	68202
2396	68166
2397	68151
2398	68149
2399	68148
2400	68148
2401	68142
2402	68135
2403	68123
2404	68113
2405	68109
2406	68095
2407	68064
2408	68063
2409	68057
2410	68055
2411	68051
2412	68037
2413	67992
2414	67988
2415	67986
2416	67976
2417	67972
2418	67970
2419	67969
2420	67964
2421	67959
2422	67927
2423	67915
2424	67880
2425	67869
2426	67852
2427	67850
2428	67844
2429	67827
2430	67823
2431	67821
2432	67800
2433	67786
2434	67785
2435	67772
2436	67767
2437	67764
2438	67742
2439	67739
2440	67737
2441	67735
2442	67727
2443	67722
2444	67719
2445	67709
2446	67699
2447	67698
2448	67693
2449	67690
2450	67681
2451	67679
2452	67676
2453	67654
2454	67654
2455	67653
2456	67648
2457	67644
2458	67642
2459	67629
2460	67629
2461	67624
2462	67617
2463	67606
2464	67605
2465	67597
2466	67586
2467	67575
2468	67572
2469	67571
2470	67565
2471	67565
2472	67554
2473	67537
2474	67526
2475	67506
2476	67500
2477	67499
2478	67488
2479	67487
2480	67483
2481	67478
2482	67466
2483	67445
2484	67441
2485	67439
2486	67434
2487	67418
2488	67408
2489	67404
2490	67386
2491	67375
2492	67368
2493	67356
2494	67356
2495	67345
2496	67341
2497	67329
2498	67327
2499	67327
