999901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	0.99977	0.00000	0.00000	0.00000	0.00023
2	0.00000	0.99095	0.00000	0.00000	0.00000	0.00905
3	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
4	0.00114	0.22904	0.01501	0.42107	0.01970	0.31405
5	0.00000	0.99990	0.00000	0.00000	0.00000	0.00010
6	0.00000	0.99916	0.00000	0.00000	0.00000	0.00084
7	0.00000	0.99820	0.00000	0.00000	0.00000	0.00180
8	0.00000	0.99983	0.00000	0.00000	0.00000	0.00017
9	0.00000	0.99986	0.00000	0.00000	0.00000	0.00014
10	0.00000	0.00000	0.00000	0.03373	0.96627	0.00000
11	0.99923	0.00000	0.00000	0.00000	0.00077	0.00000
12	0.00000	0.09717	0.00079	0.16561	0.00014	0.73629
13	0.00000	0.99963	0.00000	0.00000	0.00000	0.00037
14	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
15	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
16	0.00000	0.99595	0.00000	0.00001	0.00000	0.00404
17	0.99989	0.00000	0.00000	0.00000	0.00011	0.00000
18	0.88139	0.00000	0.00000	0.01017	0.10845	0.00000
19	0.00000	0.96302	0.00000	0.00152	0.00000	0.03546
20	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
21	0.00000	0.97741	0.00000	0.00050	0.00000	0.02209
22	0.00000	0.99917	0.00000	0.00000	0.00000	0.00083
23	0.99686	0.00000	0.00000	0.00001	0.00313	0.00000
24	0.99988	0.00000	0.00000	0.00000	0.00012	0.00000
25	0.99997	0.00000	0.00000	0.00000	0.00003	0.00000
26	0.00000	0.99977	0.00000	0.00000	0.00000	0.00023
27	0.00000	0.99987	0.00000	0.00000	0.00000	0.00013
28	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
29	0.00000	0.99973	0.00000	0.00000	0.00000	0.00027
30	0.99979	0.00000	0.00000	0.00000	0.00021	0.00000
31	0.99952	0.00000	0.00000	0.00000	0.00048	0.00000
32	0.00000	0.97785	0.00000	0.00048	0.00000	0.02167
33	0.99863	0.00000	0.00000	0.00000	0.00137	0.00000
34	0.00001	0.20274	0.00251	0.27262	0.00093	0.52120
35	0.00000	0.97369	0.00000	0.00068	0.00000	0.02563
36	0.00000	0.99981	0.00000	0.00000	0.00000	0.00019
37	0.99983	0.00000	0.00000	0.00000	0.00017	0.00000
38	0.99930	0.00000	0.00000	0.00000	0.00070	0.00000
39	0.00000	0.99979	0.00000	0.00000	0.00000	0.00021
40	0.00000	0.99973	0.00000	0.00000	0.00000	0.00027
41	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
42	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
43	0.99778	0.00000	0.00000	0.00000	0.00222	0.00000
44	0.00000	0.83213	0.00000	0.00006	0.00000	0.16780
45	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
46	0.00000	0.00897	0.00000	0.00003	0.00000	0.99100
47	0.00000	0.99994	0.00000	0.00000	0.00000	0.00006
