999901_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	0.99924	0.00000	0.00000	0.00000	0.00076
2	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
3	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
4	0.00000	0.95812	0.00000	0.00170	0.00000	0.04018
5	0.00000	0.99986	0.00000	0.00000	0.00000	0.00014
6	0.00000	0.99531	0.00000	0.00001	0.00000	0.00469
7	0.00000	0.45549	0.00000	0.03093	0.00000	0.51358
8	0.00000	0.99230	0.00000	0.00001	0.00000	0.00769
9	0.00000	0.99976	0.00000	0.00000	0.00000	0.00024
10	0.00183	0.00000	0.00000	0.00025	0.99792	0.00000
11	0.99981	0.00000	0.00000	0.00000	0.00019	0.00000
12	0.00000	0.47805	0.00000	0.04971	0.00000	0.47223
13	0.00000	0.99909	0.00000	0.00000	0.00000	0.00091
14	0.00000	0.99925	0.00000	0.00000	0.00000	0.00075
15	0.00000	0.99941	0.00000	0.00000	0.00000	0.00059
16	0.00000	0.99296	0.00000	0.00003	0.00000	0.00700
17	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
18	0.98436	0.00000	0.00000	0.00024	0.01540	0.00000
19	0.00000	0.68175	0.00008	0.05661	0.00001	0.26155
20	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
21	0.00585	0.00002	0.00117	0.92748	0.05072	0.01476
22	0.00000	0.99645	0.00000	0.00001	0.00000	0.00354
23	0.98540	0.00000	0.00000	0.00004	0.01455	0.00000
24	0.99898	0.00000	0.00000	0.00000	0.00102	0.00000
25	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
26	0.00000	0.99993	0.00000	0.00000	0.00000	0.00007
27	0.00000	0.99987	0.00000	0.00000	0.00000	0.00013
28	0.00000	0.99796	0.00000	0.00000	0.00000	0.00204
29	0.00000	0.99986	0.00000	0.00000	0.00000	0.00014
30	0.99999	0.00000	0.00000	0.00000	0.00001	0.00000
31	0.99958	0.00000	0.00000	0.00000	0.00042	0.00000
32	0.00001	0.78935	0.00202	0.03720	0.00044	0.17099
33	0.99174	0.00000	0.00000	0.00003	0.00822	0.00000
34	0.00000	0.00338	0.00001	0.94437	0.00018	0.05206
35	0.00000	0.94095	0.00001	0.00272	0.00000	0.05632
36	0.00000	0.99752	0.00000	0.00000	0.00000	0.00248
37	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
38	0.99998	0.00000	0.00000	0.00000	0.00002	0.00000
39	0.00000	0.99996	0.00000	0.00000	0.00000	0.00004
40	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
41	0.00000	0.99992	0.00000	0.00000	0.00000	0.00008
42	0.00000	0.99977	0.00000	0.00000	0.00000	0.00023
43	0.84193	0.00000	0.00000	0.00001	0.15806	0.00000
44	0.00000	0.99985	0.00000	0.00000	0.00000	0.00015
45	0.99980	0.00000	0.00000	0.00000	0.00020	0.00000
46	0.00000	0.91476	0.00000	0.00001	0.00000	0.08523
47	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
48	0.99966	0.00000	0.00000	0.00000	0.00034	0.00000
49	0.99912	0.00000	0.00000	0.00000	0.00088	0.00000
50	0.00000	0.95153	0.00000	0.00182	0.00000	0.04665
