750001_sweeps	1.000/0.000/0.000/0.000	0.000/0.000/0.000/1.000	0.000/0.500/0.500/0.000	0.250/0.250/0.250/0.250	0.500/0.250/0.250/0.000	0.000/0.250/0.250/0.500
1	0.00000	0.99952	0.00000	0.00000	0.00000	0.00048
2	0.00000	0.99863	0.00000	0.00000	0.00000	0.00137
3	0.00000	0.99987	0.00000	0.00000	0.00000	0.00013
4	0.00000	0.77746	0.00074	0.03204	0.00010	0.18966
5	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
6	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
7	0.00000	0.99981	0.00000	0.00000	0.00000	0.00019
8	0.00000	0.99997	0.00000	0.00000	0.00000	0.00003
9	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
10	0.00000	0.00000	0.00000	0.02811	0.97189	0.00000
11	0.99996	0.00000	0.00000	0.00000	0.00004	0.00000
12	0.00000	0.98484	0.00000	0.00023	0.00000	0.01492
13	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
14	0.00000	0.99989	0.00000	0.00000	0.00000	0.00011
15	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000
16	0.00000	0.97220	0.00000	0.00047	0.00000	0.02733
17	0.99293	0.00000	0.00000	0.00000	0.00707	0.00000
18	0.70719	0.00000	0.00008	0.07038	0.22232	0.00003
19	0.00000	0.88353	0.00000	0.00930	0.00000	0.10717
20	0.99978	0.00000	0.00000	0.00000	0.00022	0.00000
21	0.00326	0.23158	0.02637	0.39878	0.03403	0.30598
22	0.00000	0.76158	0.00001	0.01250	0.00000	0.22591
23	0.99974	0.00000	0.00000	0.00000	0.00026	0.00000
24	0.99784	0.00000	0.00000	0.00000	0.00216	0.00000
25	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000
26	0.00000	0.99981	0.00000	0.00000	0.00000	0.00019
27	0.00000	0.99998	0.00000	0.00000	0.00000	0.00002
28	0.00000	0.99999	0.00000	0.00000	0.00000	0.00001
